CMDLINE /usr/bin/python3 scripts/Lasso-RF-TARA.py
MEM 272.828125 1652252790.3334
MEM 272.828125 1652252790.4337
MEM 272.828125 1652252790.5341
MEM 272.828125 1652252790.6345
MEM 272.828125 1652252790.7349
MEM 272.828125 1652252790.8352
MEM 272.828125 1652252790.9355
MEM 272.828125 1652252791.0358
MEM 272.828125 1652252791.1362
MEM 272.828125 1652252791.2366
MEM 272.828125 1652252791.3369
MEM 272.828125 1652252791.4373
MEM 272.828125 1652252791.5377
MEM 272.828125 1652252791.6380
MEM 272.828125 1652252791.7384
MEM 272.828125 1652252791.8387
MEM 272.828125 1652252791.9391
MEM 272.828125 1652252792.0395
MEM 272.828125 1652252792.1399
MEM 272.828125 1652252792.2402
MEM 272.828125 1652252792.3406
MEM 272.828125 1652252792.4409
MEM 272.828125 1652252792.5412
MEM 272.828125 1652252792.6416
MEM 272.828125 1652252792.7419
MEM 272.828125 1652252792.8422
MEM 272.828125 1652252792.9426
MEM 272.828125 1652252793.0429
MEM 272.828125 1652252793.1433
MEM 272.828125 1652252793.2436
MEM 272.828125 1652252793.3439
MEM 272.828125 1652252793.4442
MEM 272.828125 1652252793.5446
MEM 272.828125 1652252793.6451
MEM 272.828125 1652252793.7454
MEM 272.828125 1652252793.8457
MEM 272.828125 1652252793.9460
MEM 272.828125 1652252794.0465
MEM 272.828125 1652252794.1469
MEM 272.828125 1652252794.2471
MEM 272.828125 1652252794.3474
MEM 272.828125 1652252794.4478
MEM 272.828125 1652252794.5482
MEM 272.828125 1652252794.6485
MEM 272.828125 1652252794.7488
MEM 272.828125 1652252794.8511
MEM 272.828125 1652252794.9515
MEM 272.828125 1652252795.0519
MEM 272.828125 1652252795.1523
MEM 272.828125 1652252795.2526
MEM 272.828125 1652252795.3544
MEM 272.828125 1652252795.4548
MEM 272.828125 1652252795.5552
MEM 272.828125 1652252795.6555
MEM 272.828125 1652252795.7559
MEM 272.828125 1652252795.8563
MEM 272.828125 1652252795.9568
MEM 272.828125 1652252796.0571
MEM 272.828125 1652252796.1575
MEM 272.828125 1652252796.2579
MEM 272.828125 1652252796.3582
MEM 272.828125 1652252796.4585
MEM 272.828125 1652252796.5589
MEM 272.828125 1652252796.6592
MEM 272.828125 1652252796.7597
MEM 272.828125 1652252796.8600
MEM 272.828125 1652252796.9603
MEM 272.828125 1652252797.0607
MEM 272.828125 1652252797.1610
MEM 272.828125 1652252797.2614
MEM 272.828125 1652252797.3618
MEM 272.828125 1652252797.4620
MEM 272.828125 1652252797.5625
MEM 272.828125 1652252797.6629
MEM 272.828125 1652252797.7632
MEM 272.828125 1652252797.8635
MEM 272.828125 1652252797.9639
MEM 272.828125 1652252798.0643
MEM 272.828125 1652252798.1646
MEM 272.828125 1652252798.2650
MEM 272.828125 1652252798.3654
MEM 272.828125 1652252798.4657
MEM 272.828125 1652252798.5660
MEM 272.828125 1652252798.6664
MEM 272.828125 1652252798.7668
MEM 272.828125 1652252798.8672
MEM 272.828125 1652252798.9677
MEM 272.828125 1652252799.0680
MEM 272.828125 1652252799.1684
MEM 272.828125 1652252799.2687
MEM 272.828125 1652252799.3691
MEM 272.828125 1652252799.4695
MEM 272.828125 1652252799.5698
MEM 272.828125 1652252799.6701
MEM 272.828125 1652252799.7705
MEM 272.828125 1652252799.8708
MEM 272.828125 1652252799.9711
MEM 272.828125 1652252800.0714
MEM 272.828125 1652252800.1717
MEM 272.828125 1652252800.2721
MEM 272.828125 1652252800.3725
MEM 272.828125 1652252800.4729
MEM 272.828125 1652252800.5732
MEM 272.828125 1652252800.6734
MEM 272.828125 1652252800.7737
MEM 272.828125 1652252800.8740
MEM 272.828125 1652252800.9743
MEM 272.828125 1652252801.0746
MEM 272.828125 1652252801.1749
MEM 272.828125 1652252801.2752
MEM 272.828125 1652252801.3755
MEM 272.828125 1652252801.4758
MEM 272.828125 1652252801.5761
MEM 272.828125 1652252801.6764
MEM 272.828125 1652252801.7768
MEM 272.828125 1652252801.8771
MEM 272.828125 1652252801.9774
MEM 272.828125 1652252802.0777
MEM 272.828125 1652252802.1780
MEM 272.828125 1652252802.2783
MEM 272.828125 1652252802.3786
MEM 272.828125 1652252802.4790
MEM 272.828125 1652252802.5794
MEM 272.828125 1652252802.6797
MEM 272.828125 1652252802.7800
MEM 272.828125 1652252802.8802
MEM 272.828125 1652252802.9806
MEM 272.828125 1652252803.0808
MEM 272.828125 1652252803.1811
MEM 272.828125 1652252803.2814
MEM 272.828125 1652252803.3817
MEM 272.828125 1652252803.4821
MEM 272.828125 1652252803.5824
MEM 272.828125 1652252803.6827
MEM 272.828125 1652252803.7830
MEM 272.828125 1652252803.8834
MEM 272.828125 1652252803.9838
MEM 272.828125 1652252804.0841
MEM 272.828125 1652252804.1845
MEM 272.828125 1652252804.2849
MEM 272.828125 1652252804.3852
MEM 272.828125 1652252804.4855
MEM 272.828125 1652252804.5860
MEM 272.828125 1652252804.6863
MEM 272.828125 1652252804.7867
MEM 272.828125 1652252804.8871
MEM 272.828125 1652252804.9875
MEM 272.828125 1652252805.0878
MEM 272.828125 1652252805.1882
MEM 272.828125 1652252805.2885
MEM 272.828125 1652252805.3889
MEM 272.828125 1652252805.4892
MEM 272.828125 1652252805.5896
MEM 272.828125 1652252805.6900
MEM 272.828125 1652252805.7903
MEM 272.828125 1652252805.8907
MEM 272.828125 1652252805.9912
MEM 272.828125 1652252806.0917
MEM 272.828125 1652252806.1920
MEM 272.828125 1652252806.2923
MEM 272.828125 1652252806.3927
MEM 272.828125 1652252806.4930
MEM 272.828125 1652252806.5933
MEM 272.828125 1652252806.6938
MEM 272.828125 1652252806.7942
MEM 272.828125 1652252806.8946
MEM 272.828125 1652252806.9949
MEM 272.828125 1652252807.0954
MEM 272.828125 1652252807.1958
MEM 272.828125 1652252807.2962
MEM 272.828125 1652252807.3965
MEM 272.828125 1652252807.4969
MEM 272.828125 1652252807.5973
MEM 272.828125 1652252807.6976
MEM 272.828125 1652252807.7980
MEM 272.828125 1652252807.8983
MEM 272.828125 1652252807.9987
MEM 272.828125 1652252808.0991
MEM 272.828125 1652252808.1994
MEM 272.828125 1652252808.2998
MEM 272.828125 1652252808.4001
MEM 272.828125 1652252808.5004
MEM 272.828125 1652252808.6007
MEM 272.828125 1652252808.7011
MEM 272.828125 1652252808.8014
MEM 272.828125 1652252808.9018
MEM 272.828125 1652252809.0021
MEM 272.828125 1652252809.1024
MEM 272.828125 1652252809.2027
MEM 272.828125 1652252809.3031
MEM 272.828125 1652252809.4034
MEM 272.828125 1652252809.5037
MEM 272.828125 1652252809.6041
MEM 272.828125 1652252809.7044
MEM 272.828125 1652252809.8047
MEM 272.828125 1652252809.9051
MEM 272.828125 1652252810.0054
MEM 272.828125 1652252810.1057
MEM 272.828125 1652252810.2060
MEM 272.828125 1652252810.3063
MEM 272.828125 1652252810.4066
MEM 272.828125 1652252810.5070
MEM 272.828125 1652252810.6073
MEM 272.828125 1652252810.7076
MEM 272.828125 1652252810.8079
MEM 272.828125 1652252810.9083
MEM 272.828125 1652252811.0087
MEM 272.828125 1652252811.1095
MEM 272.828125 1652252811.2098
MEM 272.828125 1652252811.3102
MEM 272.828125 1652252811.4106
MEM 272.828125 1652252811.5109
MEM 272.828125 1652252811.6113
MEM 272.828125 1652252811.7116
MEM 272.828125 1652252811.8119
MEM 272.828125 1652252811.9123
MEM 272.828125 1652252812.0128
MEM 272.828125 1652252812.1131
MEM 272.828125 1652252812.2134
MEM 272.828125 1652252812.3138
MEM 272.828125 1652252812.4142
MEM 272.828125 1652252812.5145
MEM 272.828125 1652252812.6148
MEM 272.828125 1652252812.7151
MEM 272.828125 1652252812.8154
MEM 272.828125 1652252812.9157
MEM 272.828125 1652252813.0161
MEM 272.828125 1652252813.1164
MEM 272.828125 1652252813.2167
MEM 272.828125 1652252813.3172
MEM 272.828125 1652252813.4176
MEM 272.828125 1652252813.5180
MEM 272.828125 1652252813.6183
MEM 272.828125 1652252813.7188
MEM 272.828125 1652252813.8191
MEM 272.828125 1652252813.9195
MEM 272.828125 1652252814.0198
MEM 272.828125 1652252814.1201
MEM 272.828125 1652252814.2206
MEM 272.828125 1652252814.3210
MEM 272.828125 1652252814.4214
MEM 272.828125 1652252814.5218
MEM 272.828125 1652252814.6221
MEM 272.828125 1652252814.7226
MEM 272.828125 1652252814.8230
MEM 272.828125 1652252814.9234
MEM 272.828125 1652252815.0237
MEM 272.828125 1652252815.1241
MEM 272.828125 1652252815.2244
MEM 272.828125 1652252815.3247
MEM 272.828125 1652252815.4250
MEM 272.828125 1652252815.5254
MEM 272.828125 1652252815.6258
MEM 272.828125 1652252815.7280
MEM 272.828125 1652252815.8284
MEM 272.828125 1652252815.9287
MEM 272.828125 1652252816.0290
MEM 272.828125 1652252816.1371
MEM 272.828125 1652252816.2374
MEM 272.828125 1652252816.3379
MEM 272.828125 1652252816.4383
MEM 272.828125 1652252816.5387
MEM 272.828125 1652252816.6390
MEM 272.828125 1652252816.7394
MEM 272.828125 1652252816.8398
MEM 272.828125 1652252816.9402
MEM 272.828125 1652252817.0406
MEM 272.828125 1652252817.1409
MEM 272.828125 1652252817.2412
MEM 272.828125 1652252817.3416
MEM 272.828125 1652252817.4419
MEM 272.828125 1652252817.5422
MEM 272.828125 1652252817.6425
MEM 272.828125 1652252817.7428
MEM 272.828125 1652252817.8431
MEM 272.828125 1652252817.9434
MEM 272.828125 1652252818.0437
MEM 272.828125 1652252818.1440
MEM 272.828125 1652252818.2444
MEM 272.828125 1652252818.3447
MEM 272.828125 1652252818.4449
MEM 272.828125 1652252818.5453
MEM 272.828125 1652252818.6456
MEM 272.828125 1652252818.7459
MEM 272.828125 1652252818.8463
MEM 272.828125 1652252818.9466
MEM 272.828125 1652252819.0470
MEM 272.828125 1652252819.1473
MEM 272.828125 1652252819.2476
MEM 272.828125 1652252819.3479
MEM 272.828125 1652252819.4482
MEM 272.828125 1652252819.5486
MEM 272.828125 1652252819.6489
MEM 272.828125 1652252819.7492
MEM 272.828125 1652252819.8495
MEM 272.828125 1652252819.9498
MEM 272.828125 1652252820.0502
MEM 272.828125 1652252820.1506
MEM 272.828125 1652252820.2509
MEM 272.828125 1652252820.3511
MEM 272.828125 1652252820.4514
MEM 272.828125 1652252820.5518
MEM 272.828125 1652252820.6539
MEM 272.828125 1652252820.7543
MEM 272.828125 1652252820.8547
MEM 272.828125 1652252820.9551
MEM 272.828125 1652252821.0555
MEM 272.828125 1652252821.1558
MEM 272.828125 1652252821.2562
MEM 272.828125 1652252821.3566
MEM 272.828125 1652252821.4570
MEM 272.828125 1652252821.5574
MEM 272.828125 1652252821.6577
MEM 272.828125 1652252821.7618
MEM 272.828125 1652252821.8622
MEM 272.828125 1652252821.9626
MEM 272.828125 1652252822.0630
MEM 272.828125 1652252822.1632
MEM 272.828125 1652252822.2636
MEM 272.828125 1652252822.3639
MEM 272.828125 1652252822.4643
MEM 272.828125 1652252822.5646
MEM 272.828125 1652252822.6650
MEM 272.828125 1652252822.7653
MEM 272.828125 1652252822.8656
MEM 272.828125 1652252822.9659
MEM 272.828125 1652252823.0662
MEM 272.828125 1652252823.1665
MEM 272.828125 1652252823.2669
MEM 272.828125 1652252823.3673
MEM 272.828125 1652252823.4676
MEM 272.828125 1652252823.5680
MEM 272.828125 1652252823.6683
MEM 272.828125 1652252823.7687
MEM 272.828125 1652252823.8690
MEM 272.828125 1652252823.9694
MEM 272.828125 1652252824.0698
MEM 272.828125 1652252824.1701
MEM 272.828125 1652252824.2741
MEM 272.828125 1652252824.3745
MEM 272.828125 1652252824.4748
MEM 272.828125 1652252824.5751
MEM 272.828125 1652252824.6754
MEM 272.828125 1652252824.7759
MEM 272.828125 1652252824.8762
MEM 272.828125 1652252824.9765
MEM 272.828125 1652252825.0769
MEM 272.828125 1652252825.1773
MEM 272.828125 1652252825.2777
MEM 272.828125 1652252825.3780
MEM 272.828125 1652252825.4784
MEM 272.828125 1652252825.5787
MEM 272.828125 1652252825.6791
MEM 272.828125 1652252825.7795
MEM 272.828125 1652252825.8799
MEM 272.828125 1652252825.9802
MEM 272.828125 1652252826.0805
MEM 272.828125 1652252826.1809
MEM 272.828125 1652252826.2813
MEM 272.828125 1652252826.3817
MEM 272.828125 1652252826.4820
MEM 272.828125 1652252826.5824
MEM 272.828125 1652252826.6827
MEM 272.828125 1652252826.7840
MEM 272.828125 1652252826.8843
MEM 272.828125 1652252826.9896
MEM 272.828125 1652252827.0900
MEM 272.828125 1652252827.1904
MEM 272.828125 1652252827.2907
MEM 272.828125 1652252827.3912
MEM 272.828125 1652252827.4916
MEM 272.828125 1652252827.5921
MEM 272.828125 1652252827.6925
MEM 272.828125 1652252827.7929
MEM 272.828125 1652252827.8933
MEM 272.828125 1652252827.9936
MEM 272.828125 1652252828.0941
MEM 272.828125 1652252828.1945
MEM 272.828125 1652252828.2948
MEM 272.828125 1652252828.3952
MEM 272.828125 1652252828.4955
MEM 272.828125 1652252828.5959
MEM 272.828125 1652252828.6961
MEM 272.828125 1652252828.7965
MEM 272.828125 1652252828.8968
MEM 272.828125 1652252828.9973
MEM 272.828125 1652252829.0976
MEM 272.828125 1652252829.1979
MEM 272.828125 1652252829.2983
MEM 272.828125 1652252829.3987
MEM 272.828125 1652252829.4991
MEM 272.828125 1652252829.5994
MEM 272.828125 1652252829.6997
MEM 272.828125 1652252829.8001
MEM 272.828125 1652252829.9005
MEM 272.828125 1652252830.0009
MEM 272.828125 1652252830.1013
MEM 272.828125 1652252830.2016
MEM 272.828125 1652252830.3019
MEM 272.828125 1652252830.4023
MEM 272.828125 1652252830.5027
MEM 272.828125 1652252830.6030
MEM 272.828125 1652252830.7033
MEM 272.828125 1652252830.8036
MEM 272.828125 1652252830.9040
MEM 272.828125 1652252831.0044
MEM 272.828125 1652252831.1047
MEM 272.828125 1652252831.2050
MEM 272.828125 1652252831.3053
MEM 272.828125 1652252831.4057
MEM 272.828125 1652252831.5061
MEM 272.828125 1652252831.6065
MEM 272.828125 1652252831.7068
MEM 272.828125 1652252831.8072
MEM 272.828125 1652252831.9075
MEM 272.828125 1652252832.0079
MEM 272.828125 1652252832.1082
MEM 272.828125 1652252832.2086
MEM 272.828125 1652252832.3089
MEM 272.828125 1652252832.4093
MEM 272.828125 1652252832.5096
MEM 272.828125 1652252832.6099
MEM 272.828125 1652252832.7102
MEM 272.828125 1652252832.8106
MEM 272.828125 1652252832.9110
MEM 272.828125 1652252833.0114
MEM 272.828125 1652252833.1117
MEM 272.828125 1652252833.2120
MEM 272.828125 1652252833.3124
MEM 272.828125 1652252833.4127
MEM 272.828125 1652252833.5130
MEM 272.828125 1652252833.6134
MEM 272.828125 1652252833.7137
MEM 272.828125 1652252833.8141
MEM 272.828125 1652252833.9143
MEM 272.828125 1652252834.0147
MEM 272.828125 1652252834.1150
MEM 272.828125 1652252834.2154
MEM 272.828125 1652252834.3158
MEM 272.828125 1652252834.4162
MEM 272.828125 1652252834.5166
MEM 272.828125 1652252834.6169
MEM 272.828125 1652252834.7173
MEM 272.828125 1652252834.8177
MEM 272.828125 1652252834.9180
MEM 272.828125 1652252835.0183
MEM 272.828125 1652252835.1186
MEM 272.828125 1652252835.2189
MEM 272.828125 1652252835.3192
MEM 272.828125 1652252835.4209
MEM 272.828125 1652252835.5213
MEM 272.828125 1652252835.6216
MEM 272.828125 1652252835.7219
MEM 272.828125 1652252835.8222
MEM 272.828125 1652252835.9226
MEM 272.828125 1652252836.0228
MEM 272.828125 1652252836.1232
MEM 272.828125 1652252836.2235
MEM 272.828125 1652252836.3238
MEM 272.828125 1652252836.4241
MEM 272.828125 1652252836.5243
MEM 272.828125 1652252836.6247
MEM 272.828125 1652252836.7250
MEM 272.828125 1652252836.8253
MEM 272.828125 1652252836.9256
MEM 272.828125 1652252837.0259
MEM 272.828125 1652252837.1262
MEM 272.828125 1652252837.2265
MEM 272.828125 1652252837.3268
MEM 272.828125 1652252837.4271
MEM 272.828125 1652252837.5274
MEM 272.828125 1652252837.6276
MEM 272.828125 1652252837.7280
MEM 272.828125 1652252837.8282
MEM 272.828125 1652252837.9285
MEM 272.828125 1652252838.0289
MEM 272.828125 1652252838.1292
MEM 272.828125 1652252838.2295
MEM 272.828125 1652252838.3299
MEM 272.828125 1652252838.4303
MEM 272.828125 1652252838.5306
MEM 272.828125 1652252838.6309
MEM 272.828125 1652252838.7327
MEM 272.828125 1652252838.8331
MEM 272.828125 1652252838.9335
MEM 272.828125 1652252839.0368
MEM 272.828125 1652252839.1372
MEM 272.828125 1652252839.2375
MEM 272.828125 1652252839.3379
MEM 272.828125 1652252839.4382
MEM 272.828125 1652252839.5386
MEM 272.828125 1652252839.6390
MEM 272.828125 1652252839.7394
MEM 272.828125 1652252839.8397
MEM 272.828125 1652252839.9401
MEM 272.828125 1652252840.0423
MEM 272.828125 1652252840.1425
MEM 272.828125 1652252840.2428
MEM 272.828125 1652252840.3431
MEM 272.828125 1652252840.4435
MEM 272.828125 1652252840.5438
MEM 272.828125 1652252840.6456
MEM 272.828125 1652252840.7459
MEM 272.828125 1652252840.8462
MEM 272.828125 1652252840.9466
MEM 272.828125 1652252841.0470
MEM 272.828125 1652252841.1474
MEM 272.828125 1652252841.2477
MEM 272.828125 1652252841.3480
MEM 272.828125 1652252841.4483
MEM 272.828125 1652252841.5487
MEM 272.828125 1652252841.6490
MEM 272.828125 1652252841.7494
MEM 272.828125 1652252841.8496
MEM 272.828125 1652252841.9500
MEM 272.828125 1652252842.0504
MEM 272.828125 1652252842.1507
MEM 272.828125 1652252842.2511
MEM 272.828125 1652252842.3515
MEM 272.828125 1652252842.4519
MEM 272.828125 1652252842.5523
MEM 272.828125 1652252842.6526
MEM 272.828125 1652252842.7529
MEM 272.828125 1652252842.8532
MEM 272.828125 1652252842.9536
MEM 272.828125 1652252843.0539
MEM 272.828125 1652252843.1542
MEM 272.828125 1652252843.2545
MEM 272.828125 1652252843.3548
MEM 272.828125 1652252843.4552
MEM 272.828125 1652252843.5556
MEM 272.828125 1652252843.6559
MEM 272.828125 1652252843.7564
MEM 272.828125 1652252843.8567
MEM 272.828125 1652252843.9571
MEM 272.828125 1652252844.0631
MEM 272.828125 1652252844.1635
MEM 272.828125 1652252844.2638
MEM 272.828125 1652252844.3642
MEM 272.828125 1652252844.4672
MEM 272.828125 1652252844.5675
MEM 272.828125 1652252844.6678
MEM 272.828125 1652252844.7681
MEM 272.828125 1652252844.8685
MEM 272.828125 1652252844.9689
MEM 272.828125 1652252845.0691
MEM 272.828125 1652252845.1695
MEM 272.828125 1652252845.2698
MEM 272.828125 1652252845.3701
MEM 272.828125 1652252845.4705
MEM 272.828125 1652252845.5709
MEM 272.828125 1652252845.6713
MEM 272.828125 1652252845.7718
MEM 272.828125 1652252845.8721
MEM 272.828125 1652252845.9725
MEM 272.828125 1652252846.0728
MEM 272.828125 1652252846.1731
MEM 272.828125 1652252846.2735
MEM 272.828125 1652252846.3738
MEM 272.828125 1652252846.4742
MEM 272.828125 1652252846.5745
MEM 272.828125 1652252846.6749
MEM 272.828125 1652252846.7751
MEM 272.828125 1652252846.8756
MEM 272.828125 1652252846.9760
MEM 272.828125 1652252847.0763
MEM 272.828125 1652252847.1767
MEM 272.828125 1652252847.2770
MEM 272.828125 1652252847.3774
MEM 272.828125 1652252847.4778
MEM 272.828125 1652252847.5782
MEM 272.828125 1652252847.6785
MEM 272.828125 1652252847.7788
MEM 272.828125 1652252847.8792
MEM 272.828125 1652252847.9795
MEM 272.828125 1652252848.0798
MEM 272.828125 1652252848.1801
MEM 272.828125 1652252848.2805
MEM 272.828125 1652252848.3808
MEM 272.828125 1652252848.4811
MEM 272.828125 1652252848.5814
MEM 272.828125 1652252848.6817
MEM 272.828125 1652252848.7820
MEM 272.828125 1652252848.8823
MEM 272.828125 1652252848.9826
MEM 272.828125 1652252849.0829
MEM 272.828125 1652252849.1832
MEM 272.828125 1652252849.2835
MEM 272.828125 1652252849.3838
MEM 272.828125 1652252849.4841
MEM 272.828125 1652252849.5844
MEM 272.828125 1652252849.6847
MEM 272.828125 1652252849.7850
MEM 272.828125 1652252849.8853
MEM 272.828125 1652252849.9856
MEM 272.828125 1652252850.0859
MEM 272.828125 1652252850.1862
MEM 272.828125 1652252850.2865
MEM 272.828125 1652252850.3869
MEM 272.828125 1652252850.4871
MEM 272.828125 1652252850.5874
MEM 272.828125 1652252850.6878
MEM 272.828125 1652252850.7881
MEM 272.828125 1652252850.8884
MEM 272.828125 1652252850.9887
MEM 272.828125 1652252851.0891
MEM 272.828125 1652252851.1894
MEM 272.828125 1652252851.2912
MEM 272.828125 1652252851.3915
MEM 272.828125 1652252851.4919
MEM 272.828125 1652252851.5922
MEM 272.828125 1652252851.6925
MEM 272.828125 1652252851.7929
MEM 272.828125 1652252851.8933
MEM 272.828125 1652252851.9935
MEM 272.828125 1652252852.0939
MEM 272.828125 1652252852.1942
MEM 272.828125 1652252852.2946
MEM 272.828125 1652252852.3955
MEM 272.828125 1652252852.4959
MEM 272.828125 1652252852.5962
MEM 272.828125 1652252852.6965
MEM 272.828125 1652252852.7968
MEM 272.828125 1652252852.8971
MEM 272.828125 1652252852.9975
MEM 272.828125 1652252853.0977
MEM 272.828125 1652252853.1980
MEM 272.828125 1652252853.3004
MEM 272.828125 1652252853.4007
MEM 272.828125 1652252853.5010
MEM 272.828125 1652252853.6013
