CMDLINE /usr/bin/python3 scripts/AE-RF-Malaria.py
MEM 4461.214844 1652242680.8595
MEM 4461.171875 1652242680.9600
MEM 4461.152344 1652242681.0607
MEM 4462.441406 1652242681.1611
MEM 4463.617188 1652242681.2615
MEM 4463.617188 1652242681.3619
MEM 4463.617188 1652242681.4623
MEM 4463.617188 1652242681.5626
MEM 4463.617188 1652242681.6632
MEM 4463.601562 1652242681.7635
MEM 4463.601562 1652242681.8639
MEM 4463.601562 1652242681.9642
MEM 4463.601562 1652242682.0646
MEM 4463.601562 1652242682.1650
MEM 4463.601562 1652242682.2654
MEM 4463.601562 1652242682.3657
MEM 4463.601562 1652242682.4661
MEM 4463.601562 1652242682.5665
MEM 4471.070312 1652242682.6669
MEM 4471.070312 1652242682.7671
MEM 4471.070312 1652242682.8675
MEM 4471.070312 1652242682.9678
MEM 4471.070312 1652242683.0682
MEM 4471.070312 1652242683.1685
MEM 4471.582031 1652242683.2689
MEM 4471.582031 1652242683.3693
MEM 4471.347656 1652242683.4697
MEM 4471.347656 1652242683.5701
MEM 4476.742188 1652242683.6706
MEM 4480.339844 1652242683.7711
MEM 4480.339844 1652242683.8715
MEM 4480.582031 1652242683.9721
MEM 4480.562500 1652242684.0725
MEM 4483.621094 1652242684.1729
MEM 4490.027344 1652242684.2740
MEM 4490.027344 1652242684.3743
MEM 4490.015625 1652242684.4748
MEM 4490.000000 1652242684.5752
MEM 4490.000000 1652242684.6756
MEM 4492.507812 1652242684.7766
MEM 4492.507812 1652242684.8770
MEM 4492.472656 1652242684.9773
MEM 4492.472656 1652242685.0776
MEM 4492.472656 1652242685.1779
MEM 4492.472656 1652242685.2781
MEM 4492.457031 1652242685.3785
MEM 4492.457031 1652242685.4788
MEM 4492.457031 1652242685.5791
MEM 4492.457031 1652242685.6793
MEM 4492.457031 1652242685.7796
MEM 4492.457031 1652242685.8799
MEM 4492.457031 1652242685.9802
MEM 4492.457031 1652242686.0805
MEM 4492.457031 1652242686.1807
MEM 4492.457031 1652242686.2815
MEM 4492.457031 1652242686.3818
MEM 4492.457031 1652242686.4821
MEM 4492.457031 1652242686.5824
MEM 4492.457031 1652242686.6827
MEM 4492.457031 1652242686.7830
MEM 4492.457031 1652242686.8833
MEM 4492.968750 1652242686.9837
MEM 4492.968750 1652242687.0844
MEM 4492.734375 1652242687.1849
MEM 4492.734375 1652242687.2853
MEM 4493.234375 1652242687.3864
MEM 4493.218750 1652242687.4868
MEM 4493.218750 1652242687.5872
MEM 4493.714844 1652242687.6876
MEM 4493.714844 1652242687.7889
MEM 4500.671875 1652242687.8897
MEM 4503.390625 1652242687.9908
MEM 4504.687500 1652242688.0912
MEM 4505.691406 1652242688.1916
MEM 4505.671875 1652242688.2921
MEM 4505.671875 1652242688.3925
MEM 4505.656250 1652242688.4930
MEM 4505.441406 1652242688.5933
MEM 4505.441406 1652242688.6936
MEM 4505.441406 1652242688.7940
MEM 4505.441406 1652242688.8944
MEM 4505.441406 1652242688.9947
MEM 4505.421875 1652242689.0952
MEM 4505.421875 1652242689.1955
MEM 4505.421875 1652242689.2959
MEM 4505.421875 1652242689.3962
MEM 4505.421875 1652242689.4966
MEM 4505.421875 1652242689.5970
MEM 4505.421875 1652242689.6973
MEM 4505.421875 1652242689.7976
MEM 4505.421875 1652242689.8980
MEM 4505.421875 1652242689.9985
MEM 4505.421875 1652242690.0989
MEM 4505.421875 1652242690.1991
MEM 4505.421875 1652242690.2995
MEM 4505.421875 1652242690.3999
MEM 4505.421875 1652242690.5003
MEM 4505.421875 1652242690.6006
MEM 4505.933594 1652242690.7034
MEM 4505.933594 1652242690.8038
MEM 4505.699219 1652242690.9043
MEM 4506.734375 1652242691.0048
MEM 4506.718750 1652242691.1054
MEM 4506.718750 1652242691.2060
MEM 4506.707031 1652242691.3069
MEM 4506.707031 1652242691.4072
MEM 4506.687500 1652242691.5077
MEM 4506.687500 1652242691.6081
MEM 4506.691406 1652242691.7085
MEM 4506.691406 1652242691.8089
MEM 4506.675781 1652242691.9093
MEM 4508.992188 1652242692.0097
MEM 4508.980469 1652242692.1103
MEM 4508.980469 1652242692.2114
MEM 4509.476562 1652242692.3119
MEM 4509.457031 1652242692.4123
MEM 4509.457031 1652242692.5128
MEM 4509.320312 1652242692.6131
MEM 4509.320312 1652242692.7135
MEM 4509.320312 1652242692.8138
MEM 4509.320312 1652242692.9142
MEM 4509.320312 1652242693.0145
MEM 4509.558594 1652242693.1150
MEM 4509.304688 1652242693.2153
MEM 4509.304688 1652242693.3157
MEM 4509.304688 1652242693.4160
MEM 4540.289062 1652242693.5164
MEM 4540.546875 1652242693.6168
MEM 4540.546875 1652242693.7171
MEM 4540.546875 1652242693.8175
MEM 4540.546875 1652242693.9179
MEM 4540.546875 1652242694.0182
MEM 4540.546875 1652242694.1186
MEM 4540.546875 1652242694.2191
MEM 4540.746094 1652242694.3195
MEM 4541.460938 1652242694.4198
MEM 4542.117188 1652242694.5202
MEM 4542.117188 1652242694.6205
MEM 4542.117188 1652242694.7209
MEM 4542.117188 1652242694.8213
MEM 4542.117188 1652242694.9216
MEM 4542.117188 1652242695.0220
MEM 4542.117188 1652242695.1224
MEM 4542.117188 1652242695.2227
MEM 4542.101562 1652242695.3232
MEM 4542.101562 1652242695.4236
MEM 4542.082031 1652242695.5241
MEM 4542.082031 1652242695.6245
MEM 4542.070312 1652242695.7250
MEM 4542.070312 1652242695.8254
MEM 4543.335938 1652242695.9258
MEM 4543.335938 1652242696.0267
MEM 4543.320312 1652242696.1271
MEM 4543.308594 1652242696.2275
MEM 4543.308594 1652242696.3278
MEM 4543.292969 1652242696.4283
MEM 4543.292969 1652242696.5288
MEM 4543.277344 1652242696.6292
MEM 4543.277344 1652242696.7299
MEM 4543.257812 1652242696.8304
MEM 4543.152344 1652242696.9307
MEM 4543.152344 1652242697.0311
MEM 4543.152344 1652242697.1314
MEM 4543.152344 1652242697.2317
MEM 4543.152344 1652242697.3320
MEM 4543.152344 1652242697.4323
MEM 4543.152344 1652242697.5326
MEM 4543.152344 1652242697.6330
MEM 4543.152344 1652242697.7334
MEM 4543.152344 1652242697.8337
MEM 4543.152344 1652242697.9341
MEM 4543.152344 1652242698.0344
MEM 4543.152344 1652242698.1347
MEM 4543.152344 1652242698.2351
MEM 4543.152344 1652242698.3354
MEM 4543.152344 1652242698.4358
MEM 4543.152344 1652242698.5360
MEM 4543.152344 1652242698.6363
MEM 4543.152344 1652242698.7366
MEM 4543.152344 1652242698.8368
MEM 4543.152344 1652242698.9371
MEM 4543.152344 1652242699.0373
MEM 4543.152344 1652242699.1376
MEM 4543.140625 1652242699.2379
MEM 4543.140625 1652242699.3381
MEM 4543.140625 1652242699.4384
MEM 4543.140625 1652242699.5386
MEM 4543.140625 1652242699.6389
MEM 4543.140625 1652242699.7392
MEM 4543.121094 1652242699.8396
MEM 4543.121094 1652242699.9399
MEM 4543.121094 1652242700.0401
MEM 4543.121094 1652242700.1404
MEM 4543.121094 1652242700.2407
MEM 4543.121094 1652242700.3409
MEM 4543.121094 1652242700.4412
MEM 4543.121094 1652242700.5415
MEM 4543.121094 1652242700.6419
MEM 4543.121094 1652242700.7424
MEM 4543.121094 1652242700.8427
MEM 4543.121094 1652242700.9431
MEM 4543.121094 1652242701.0434
MEM 4543.121094 1652242701.1437
MEM 4543.121094 1652242701.2441
MEM 4543.121094 1652242701.3444
MEM 4543.632812 1652242701.4448
MEM 4543.632812 1652242701.5452
MEM 4543.398438 1652242701.6463
MEM 4543.398438 1652242701.7467
MEM 4543.382812 1652242701.8472
MEM 4543.382812 1652242701.9477
MEM 4543.371094 1652242702.0482
MEM 4543.351562 1652242702.1486
MEM 4550.562500 1652242702.2490
MEM 4550.550781 1652242702.3494
MEM 4554.925781 1652242702.4498
MEM 4555.683594 1652242702.5502
MEM 4560.839844 1652242702.6506
MEM 4561.593750 1652242702.7510
MEM 4561.593750 1652242702.8513
MEM 4561.578125 1652242702.9520
MEM 4561.578125 1652242703.0523
MEM 4561.562500 1652242703.1527
MEM 4561.562500 1652242703.2531
MEM 4561.492188 1652242703.3534
MEM 4561.492188 1652242703.4538
MEM 4561.492188 1652242703.5541
MEM 4561.492188 1652242703.6545
MEM 4561.492188 1652242703.7549
MEM 4561.476562 1652242703.8552
MEM 4561.476562 1652242703.9555
MEM 4561.476562 1652242704.0559
MEM 4561.476562 1652242704.1563
MEM 4561.476562 1652242704.2566
MEM 4561.476562 1652242704.3570
MEM 4561.476562 1652242704.4574
MEM 4561.476562 1652242704.5577
MEM 4561.476562 1652242704.6581
MEM 4561.476562 1652242704.7584
MEM 4561.476562 1652242704.8590
MEM 4567.140625 1652242704.9594
MEM 4567.140625 1652242705.0598
MEM 4567.140625 1652242705.1601
MEM 4567.140625 1652242705.2605
MEM 4567.140625 1652242705.3608
MEM 4567.140625 1652242705.4612
MEM 4567.140625 1652242705.5616
MEM 4567.652344 1652242705.6620
MEM 4568.707031 1652242705.7624
MEM 4570.511719 1652242705.8628
MEM 4570.496094 1652242705.9632
MEM 4572.300781 1652242706.0636
MEM 4572.289062 1652242706.1641
MEM 4572.289062 1652242706.2644
MEM 4572.269531 1652242706.3649
MEM 4572.269531 1652242706.4653
MEM 4574.832031 1652242706.5658
MEM 4582.308594 1652242706.6662
MEM 4587.453125 1652242706.7667
MEM 4592.839844 1652242706.8676
MEM 4592.839844 1652242706.9680
MEM 4592.824219 1652242707.0685
MEM 4592.824219 1652242707.1690
MEM 4592.804688 1652242707.2695
MEM 4592.804688 1652242707.3698
MEM 4592.808594 1652242707.4702
MEM 4592.808594 1652242707.5706
MEM 4592.808594 1652242707.6709
MEM 4592.808594 1652242707.7711
MEM 4592.808594 1652242707.8715
MEM 4592.808594 1652242707.9718
MEM 4592.789062 1652242708.0722
MEM 4592.789062 1652242708.1726
MEM 4592.789062 1652242708.2730
MEM 4592.789062 1652242708.3733
MEM 4592.789062 1652242708.4737
MEM 4592.789062 1652242708.5741
MEM 4592.789062 1652242708.6744
MEM 4592.789062 1652242708.7748
MEM 4592.789062 1652242708.8752
MEM 4592.789062 1652242708.9755
MEM 4592.789062 1652242709.0759
MEM 4592.789062 1652242709.1762
MEM 4592.789062 1652242709.2766
MEM 4592.789062 1652242709.3769
MEM 4592.789062 1652242709.4773
MEM 4593.300781 1652242709.5816
MEM 4593.300781 1652242709.6820
MEM 4593.066406 1652242709.7824
MEM 4593.066406 1652242709.8829
MEM 4593.054688 1652242709.9832
MEM 4593.054688 1652242710.0836
MEM 4593.039062 1652242710.1843
MEM 4593.023438 1652242710.2847
MEM 4593.019531 1652242710.3851
MEM 4593.019531 1652242710.4855
MEM 4593.000000 1652242710.5859
MEM 4592.992188 1652242710.6863
MEM 4594.019531 1652242710.7867
MEM 4594.777344 1652242710.8871
MEM 4598.664062 1652242710.9875
MEM 4598.628906 1652242711.0880
MEM 4598.628906 1652242711.1883
MEM 4598.605469 1652242711.2888
MEM 4598.367188 1652242711.3892
MEM 4598.367188 1652242711.4895
MEM 4598.367188 1652242711.5899
MEM 4598.367188 1652242711.6902
MEM 4598.367188 1652242711.7906
MEM 4598.367188 1652242711.8910
MEM 4598.351562 1652242711.9914
MEM 4598.351562 1652242712.0917
MEM 4598.351562 1652242712.1920
MEM 4598.351562 1652242712.2923
MEM 4598.351562 1652242712.3927
MEM 4598.351562 1652242712.4930
MEM 4598.351562 1652242712.5933
MEM 4598.351562 1652242712.6935
MEM 4598.351562 1652242712.7938
MEM 4599.636719 1652242712.8943
MEM 4607.625000 1652242712.9946
MEM 4607.625000 1652242713.0949
MEM 4607.625000 1652242713.1952
MEM 4607.625000 1652242713.2955
MEM 4607.625000 1652242713.3958
MEM 4607.625000 1652242713.4961
MEM 4608.136719 1652242713.5964
MEM 4608.136719 1652242713.6966
MEM 4610.480469 1652242713.7971
MEM 4612.285156 1652242713.8975
MEM 4612.269531 1652242713.9980
MEM 4619.230469 1652242714.0984
MEM 4621.792969 1652242714.1989
MEM 4621.792969 1652242714.2992
MEM 4622.296875 1652242714.3996
MEM 4623.566406 1652242714.5001
MEM 4624.855469 1652242714.6005
MEM 4624.839844 1652242714.7009
MEM 4628.054688 1652242714.8013
MEM 4628.039062 1652242714.9022
MEM 4628.039062 1652242715.0026
MEM 4628.800781 1652242715.1030
MEM 4628.800781 1652242715.2034
MEM 4629.023438 1652242715.3043
MEM 4628.945312 1652242715.4046
MEM 4628.945312 1652242715.5050
MEM 4628.945312 1652242715.6054
MEM 4628.945312 1652242715.7057
MEM 4628.945312 1652242715.8060
MEM 4628.933594 1652242715.9064
MEM 4628.929688 1652242716.0068
MEM 4628.929688 1652242716.1071
MEM 4628.929688 1652242716.2075
MEM 4628.929688 1652242716.3079
MEM 4628.929688 1652242716.4083
MEM 4628.929688 1652242716.5086
MEM 4628.929688 1652242716.6089
MEM 4628.929688 1652242716.7093
MEM 4628.929688 1652242716.8097
MEM 4628.929688 1652242716.9101
MEM 4628.929688 1652242717.0105
MEM 4628.929688 1652242717.1109
MEM 4628.929688 1652242717.2111
MEM 4628.929688 1652242717.3115
MEM 4628.929688 1652242717.4118
MEM 4628.929688 1652242717.5122
MEM 4629.441406 1652242717.6126
MEM 4629.441406 1652242717.7129
MEM 4629.203125 1652242717.8133
MEM 4629.203125 1652242717.9138
MEM 4629.191406 1652242718.0143
MEM 4631.503906 1652242718.1146
MEM 4632.777344 1652242718.2153
MEM 4636.902344 1652242718.3157
MEM 4638.175781 1652242718.4162
MEM 4638.433594 1652242718.5165
MEM 4641.957031 1652242718.6170
MEM 4641.941406 1652242718.7174
MEM 4641.941406 1652242718.8178
MEM 4641.929688 1652242718.9183
MEM 4641.929688 1652242719.0187
MEM 4641.910156 1652242719.1192
MEM 4641.910156 1652242719.2196
MEM 4642.921875 1652242719.3200
MEM 4642.921875 1652242719.4204
MEM 4642.761719 1652242719.5208
MEM 4642.761719 1652242719.6211
MEM 4642.761719 1652242719.7215
MEM 4642.761719 1652242719.8218
MEM 4642.761719 1652242719.9222
MEM 4642.738281 1652242720.0225
MEM 4642.738281 1652242720.1229
MEM 4642.738281 1652242720.2232
MEM 4642.738281 1652242720.3235
MEM 4642.738281 1652242720.4238
MEM 4642.738281 1652242720.5242
MEM 4642.738281 1652242720.6245
MEM 4642.738281 1652242720.7249
MEM 4642.738281 1652242720.8253
MEM 4642.738281 1652242720.9259
MEM 4642.738281 1652242721.0264
MEM 4642.738281 1652242721.1268
MEM 4642.738281 1652242721.2272
MEM 4642.738281 1652242721.3275
MEM 4642.738281 1652242721.4278
MEM 4642.738281 1652242721.5282
MEM 4642.738281 1652242721.6285
MEM 4643.250000 1652242721.7289
MEM 4643.250000 1652242721.8293
MEM 4643.015625 1652242721.9297
MEM 4643.015625 1652242722.0302
MEM 4643.761719 1652242722.1306
MEM 4643.750000 1652242722.2312
MEM 4643.750000 1652242722.3315
MEM 4646.566406 1652242722.4320
MEM 4650.691406 1652242722.5324
MEM 4652.480469 1652242722.6327
MEM 4653.769531 1652242722.7336
MEM 4656.328125 1652242722.8341
MEM 4656.312500 1652242722.9355
MEM 4656.312500 1652242723.0379
MEM 4657.550781 1652242723.1386
MEM 4657.550781 1652242723.2390
MEM 4657.535156 1652242723.3394
MEM 4657.535156 1652242723.4399
MEM 4657.281250 1652242723.5402
MEM 4657.281250 1652242723.6406
MEM 4657.281250 1652242723.7409
MEM 4657.281250 1652242723.8412
MEM 4657.281250 1652242723.9415
MEM 4657.281250 1652242724.0418
MEM 4657.281250 1652242724.1422
MEM 4657.281250 1652242724.2425
MEM 4657.281250 1652242724.3428
MEM 4657.281250 1652242724.4431
MEM 4657.281250 1652242724.5434
MEM 4657.281250 1652242724.6438
MEM 4657.281250 1652242724.7442
MEM 4657.281250 1652242724.8445
MEM 4657.281250 1652242724.9448
MEM 4657.281250 1652242725.0451
MEM 4657.281250 1652242725.1455
MEM 4657.281250 1652242725.2458
MEM 4657.281250 1652242725.3461
MEM 4657.281250 1652242725.4465
MEM 4657.281250 1652242725.5468
MEM 4657.281250 1652242725.6471
MEM 4657.281250 1652242725.7475
MEM 4657.281250 1652242725.8478
MEM 4657.281250 1652242725.9481
MEM 4657.265625 1652242726.0485
MEM 4657.265625 1652242726.1489
MEM 4657.265625 1652242726.2492
MEM 4657.265625 1652242726.3495
MEM 4657.265625 1652242726.4498
MEM 4657.250000 1652242726.5501
MEM 4657.250000 1652242726.6505
MEM 4657.250000 1652242726.7507
MEM 4657.250000 1652242726.8510
MEM 4657.250000 1652242726.9513
MEM 4657.250000 1652242727.0516
MEM 4657.250000 1652242727.1519
MEM 4657.250000 1652242727.2522
MEM 4657.250000 1652242727.3525
MEM 4657.250000 1652242727.4527
MEM 4657.250000 1652242727.5531
MEM 4657.250000 1652242727.6535
MEM 4657.250000 1652242727.7538
MEM 4657.250000 1652242727.8540
MEM 4657.250000 1652242727.9543
MEM 4657.250000 1652242728.0546
MEM 4657.250000 1652242728.1548
MEM 4657.761719 1652242728.2552
MEM 4657.761719 1652242728.3555
MEM 4657.527344 1652242728.4560
MEM 4657.527344 1652242728.5564
MEM 4659.054688 1652242728.6568
MEM 4659.054688 1652242728.7571
MEM 4663.679688 1652242728.8575
MEM 4664.949219 1652242728.9579
MEM 4664.949219 1652242729.0582
MEM 4664.937500 1652242729.1586
MEM 4664.937500 1652242729.2590
MEM 4666.210938 1652242729.3594
MEM 4668.789062 1652242729.4601
MEM 4669.539062 1652242729.5605
MEM 4669.527344 1652242729.6609
MEM 4669.527344 1652242729.7613
MEM 4669.511719 1652242729.8617
MEM 4669.511719 1652242729.9621
MEM 4671.550781 1652242730.0624
MEM 4671.550781 1652242730.1628
MEM 4671.550781 1652242730.2632
MEM 4671.550781 1652242730.3635
MEM 4671.550781 1652242730.4639
MEM 4671.550781 1652242730.5643
MEM 4671.531250 1652242730.6646
MEM 4671.531250 1652242730.7650
MEM 4671.531250 1652242730.8654
MEM 4671.531250 1652242730.9658
MEM 4671.531250 1652242731.0661
MEM 4671.531250 1652242731.1665
MEM 4671.531250 1652242731.2669
MEM 4671.531250 1652242731.3672
MEM 4671.531250 1652242731.4675
MEM 4674.878906 1652242731.5679
MEM 4687.769531 1652242731.6682
MEM 4687.769531 1652242731.7686
MEM 4687.769531 1652242731.8689
MEM 4687.769531 1652242731.9693
MEM 4687.769531 1652242732.0696
MEM 4687.769531 1652242732.1699
MEM 4687.769531 1652242732.2703
MEM 4688.281250 1652242732.3706
MEM 4688.281250 1652242732.4711
MEM 4688.046875 1652242732.5715
MEM 4688.031250 1652242732.6719
MEM 4688.031250 1652242732.7727
MEM 4688.015625 1652242732.8731
MEM 4688.015625 1652242732.9735
MEM 4688.519531 1652242733.0745
MEM 4688.519531 1652242733.1749
MEM 4688.500000 1652242733.2755
MEM 4688.500000 1652242733.3759
MEM 4688.742188 1652242733.4763
MEM 4688.996094 1652242733.5767
MEM 4688.980469 1652242733.6771
MEM 4688.980469 1652242733.7775
MEM 4693.089844 1652242733.8779
MEM 4693.089844 1652242733.9792
MEM 4693.593750 1652242734.0796
MEM 4694.625000 1652242734.1800
MEM 4694.347656 1652242734.2803
MEM 4694.347656 1652242734.3807
MEM 4694.347656 1652242734.4822
MEM 4694.347656 1652242734.5825
MEM 4694.347656 1652242734.6829
MEM 4694.546875 1652242734.7831
MEM 4695.957031 1652242734.8835
MEM 4585.726562 1652242734.9838
MEM 4585.441406 1652242735.0842
MEM 4585.441406 1652242735.1845
MEM 4585.441406 1652242735.2848
MEM 4585.441406 1652242735.3852
MEM 4585.441406 1652242735.4856
MEM 4585.441406 1652242735.5859
MEM 4585.441406 1652242735.6862
MEM 4585.441406 1652242735.7866
MEM 4585.441406 1652242735.8870
MEM 4585.441406 1652242735.9874
MEM 4585.441406 1652242736.0878
MEM 4585.441406 1652242736.1882
MEM 4585.441406 1652242736.2886
MEM 4585.441406 1652242736.3890
MEM 4585.441406 1652242736.4894
MEM 4586.011719 1652242736.5898
MEM 4586.011719 1652242736.6902
MEM 4585.781250 1652242736.7906
MEM 4586.792969 1652242736.8910
MEM 4588.585938 1652242736.9937
MEM 4588.570312 1652242737.0941
MEM 4595.246094 1652242737.1945
MEM 4595.230469 1652242737.2948
MEM 4595.214844 1652242737.3951
MEM 4595.203125 1652242737.4955
MEM 4595.179688 1652242737.5959
MEM 4595.179688 1652242737.6963
MEM 4595.320312 1652242737.7966
MEM 4595.320312 1652242737.8970
MEM 4595.320312 1652242737.9973
MEM 4595.320312 1652242738.0977
MEM 4595.320312 1652242738.1980
MEM 4595.304688 1652242738.2983
MEM 4595.304688 1652242738.3987
MEM 4595.304688 1652242738.4990
MEM 4595.304688 1652242738.5993
MEM 4595.304688 1652242738.6997
MEM 4595.304688 1652242738.8000
MEM 4595.304688 1652242738.9004
MEM 4595.304688 1652242739.0007
MEM 4595.304688 1652242739.1011
MEM 4595.304688 1652242739.2036
MEM 4595.304688 1652242739.3039
MEM 4595.304688 1652242739.4043
MEM 4595.304688 1652242739.5047
MEM 4595.304688 1652242739.6051
MEM 4595.304688 1652242739.7054
MEM 4595.304688 1652242739.8058
MEM 4595.816406 1652242739.9061
MEM 4595.839844 1652242740.0065
MEM 4595.824219 1652242740.1069
MEM 4595.808594 1652242740.2073
MEM 4595.792969 1652242740.3078
MEM 4595.773438 1652242740.4082
MEM 4595.761719 1652242740.5085
MEM 4602.957031 1652242740.6089
MEM 4602.957031 1652242740.7093
MEM 4602.937500 1652242740.8096
MEM 4602.921875 1652242740.9100
MEM 4602.742188 1652242741.0103
MEM 4602.742188 1652242741.1106
MEM 4602.742188 1652242741.2108
MEM 4602.742188 1652242741.3111
MEM 4602.742188 1652242741.4114
MEM 4602.742188 1652242741.5117
MEM 4602.722656 1652242741.6121
MEM 4602.722656 1652242741.7124
MEM 4602.722656 1652242741.8127
MEM 4602.722656 1652242741.9130
MEM 4602.722656 1652242742.0133
MEM 4602.722656 1652242742.1136
MEM 4602.722656 1652242742.2139
MEM 4602.722656 1652242742.3143
MEM 4602.722656 1652242742.4147
MEM 4602.722656 1652242742.5150
MEM 4602.722656 1652242742.6153
MEM 4602.722656 1652242742.7157
MEM 4602.722656 1652242742.8161
MEM 4602.722656 1652242742.9165
MEM 4602.722656 1652242743.0168
MEM 4603.234375 1652242743.1172
MEM 4603.000000 1652242743.2176
MEM 4602.988281 1652242743.3180
MEM 4602.968750 1652242743.4184
MEM 4602.953125 1652242743.5188
MEM 4604.238281 1652242743.6191
MEM 4606.031250 1652242743.7195
MEM 4607.039062 1652242743.8199
MEM 4607.023438 1652242743.9203
MEM 4607.007812 1652242744.0210
MEM 4606.992188 1652242744.1213
MEM 4606.972656 1652242744.2217
