CMDLINE /usr/bin/python3 scripts/PCA-RF-TARA.py
MEM 215.390625 1652255359.2352
MEM 215.390625 1652255359.3355
MEM 215.390625 1652255359.4362
MEM 215.390625 1652255359.5365
MEM 215.390625 1652255359.6368
MEM 215.390625 1652255359.7371
MEM 215.390625 1652255359.8374
MEM 215.390625 1652255359.9377
MEM 215.390625 1652255360.0380
MEM 215.390625 1652255360.1384
MEM 215.390625 1652255360.2387
MEM 215.390625 1652255360.3390
MEM 215.390625 1652255360.4393
MEM 215.390625 1652255360.5396
MEM 215.390625 1652255360.6399
MEM 215.390625 1652255360.7403
MEM 215.390625 1652255360.8406
MEM 215.390625 1652255360.9409
MEM 215.390625 1652255361.0412
MEM 215.390625 1652255361.1415
MEM 215.390625 1652255361.2418
MEM 215.390625 1652255361.3421
MEM 215.390625 1652255361.4424
MEM 215.390625 1652255361.5427
MEM 215.390625 1652255361.6430
MEM 215.390625 1652255361.7433
MEM 215.390625 1652255361.8435
MEM 215.390625 1652255361.9438
MEM 215.390625 1652255362.0442
MEM 215.390625 1652255362.1444
MEM 215.390625 1652255362.2447
MEM 215.390625 1652255362.3450
MEM 215.390625 1652255362.4453
MEM 215.390625 1652255362.5456
MEM 215.390625 1652255362.6459
MEM 215.390625 1652255362.7462
MEM 215.390625 1652255362.8465
MEM 215.390625 1652255362.9469
MEM 215.390625 1652255363.0471
MEM 215.390625 1652255363.1475
MEM 215.390625 1652255363.2478
MEM 215.390625 1652255363.3481
MEM 215.390625 1652255363.4483
MEM 215.390625 1652255363.5497
MEM 215.390625 1652255363.6500
MEM 215.390625 1652255363.7503
MEM 215.390625 1652255363.8506
MEM 215.390625 1652255363.9509
MEM 215.390625 1652255364.0521
MEM 215.390625 1652255364.1548
MEM 215.390625 1652255364.2551
MEM 215.390625 1652255364.3554
MEM 215.390625 1652255364.4557
MEM 215.390625 1652255364.5561
MEM 215.390625 1652255364.6563
MEM 215.390625 1652255364.7566
MEM 215.390625 1652255364.8570
MEM 215.390625 1652255364.9573
MEM 215.390625 1652255365.0576
MEM 215.390625 1652255365.1579
MEM 215.390625 1652255365.2582
MEM 215.390625 1652255365.3585
MEM 215.390625 1652255365.4588
MEM 215.390625 1652255365.5591
MEM 215.390625 1652255365.6594
MEM 215.390625 1652255365.7597
MEM 215.390625 1652255365.8601
MEM 215.390625 1652255365.9604
MEM 215.390625 1652255366.0607
MEM 215.390625 1652255366.1633
MEM 215.390625 1652255366.2637
MEM 215.390625 1652255366.3640
MEM 215.390625 1652255366.4644
MEM 215.390625 1652255366.5647
MEM 215.390625 1652255366.6650
MEM 215.390625 1652255366.7653
MEM 215.390625 1652255366.8656
MEM 215.390625 1652255366.9660
MEM 215.390625 1652255367.0663
MEM 215.390625 1652255367.1667
MEM 215.390625 1652255367.2670
MEM 215.390625 1652255367.3673
MEM 215.390625 1652255367.4676
MEM 215.390625 1652255367.5680
MEM 215.390625 1652255367.6683
MEM 215.390625 1652255367.7704
MEM 215.390625 1652255367.8706
MEM 215.390625 1652255367.9709
MEM 215.390625 1652255368.0711
MEM 215.390625 1652255368.1714
MEM 215.390625 1652255368.2717
MEM 215.390625 1652255368.3719
MEM 215.390625 1652255368.4722
MEM 215.390625 1652255368.5724
MEM 215.390625 1652255368.6727
MEM 215.390625 1652255368.7730
MEM 215.390625 1652255368.8733
MEM 215.390625 1652255368.9735
MEM 215.390625 1652255369.0738
MEM 215.390625 1652255369.1740
MEM 215.390625 1652255369.2743
MEM 215.390625 1652255369.3746
MEM 215.390625 1652255369.4749
MEM 215.390625 1652255369.5752
MEM 215.390625 1652255369.6755
MEM 215.390625 1652255369.7757
MEM 215.390625 1652255369.8760
MEM 215.390625 1652255369.9763
MEM 215.390625 1652255370.0766
MEM 215.390625 1652255370.1769
MEM 215.390625 1652255370.2772
MEM 215.390625 1652255370.3774
MEM 215.390625 1652255370.4778
MEM 215.390625 1652255370.5781
MEM 215.390625 1652255370.6785
MEM 215.390625 1652255370.7787
MEM 215.390625 1652255370.8790
MEM 215.390625 1652255370.9793
MEM 215.390625 1652255371.0797
MEM 215.390625 1652255371.1800
MEM 215.390625 1652255371.2803
MEM 215.390625 1652255371.3806
MEM 215.390625 1652255371.4809
MEM 215.390625 1652255371.5812
MEM 215.390625 1652255371.6816
MEM 215.390625 1652255371.7819
MEM 215.390625 1652255371.8822
MEM 215.390625 1652255371.9825
MEM 215.390625 1652255372.0827
MEM 215.390625 1652255372.1830
MEM 215.390625 1652255372.2833
MEM 215.390625 1652255372.3835
MEM 215.390625 1652255372.4838
MEM 215.390625 1652255372.5841
MEM 215.390625 1652255372.6844
MEM 215.390625 1652255372.7846
MEM 215.390625 1652255372.8849
MEM 215.390625 1652255372.9851
MEM 215.390625 1652255373.0854
MEM 215.390625 1652255373.1856
MEM 215.390625 1652255373.2858
MEM 215.390625 1652255373.3861
MEM 215.390625 1652255373.4864
MEM 215.390625 1652255373.5866
MEM 215.390625 1652255373.6869
MEM 215.390625 1652255373.7871
MEM 215.390625 1652255373.8873
MEM 215.390625 1652255373.9876
MEM 215.390625 1652255374.0878
MEM 215.390625 1652255374.1880
MEM 215.390625 1652255374.2883
MEM 215.390625 1652255374.3886
MEM 215.390625 1652255374.4888
MEM 215.390625 1652255374.5890
MEM 215.390625 1652255374.6893
MEM 215.390625 1652255374.7895
MEM 215.390625 1652255374.8898
MEM 215.390625 1652255374.9900
MEM 215.390625 1652255375.0903
MEM 215.390625 1652255375.1906
MEM 215.390625 1652255375.2909
MEM 215.390625 1652255375.3911
MEM 215.390625 1652255375.4914
MEM 215.390625 1652255375.5918
MEM 215.390625 1652255375.6921
MEM 215.390625 1652255375.7924
MEM 215.390625 1652255375.8927
MEM 215.390625 1652255375.9929
MEM 215.390625 1652255376.0933
MEM 215.390625 1652255376.1936
MEM 215.390625 1652255376.2940
MEM 215.390625 1652255376.3943
MEM 215.390625 1652255376.4946
MEM 215.390625 1652255376.5949
MEM 215.390625 1652255376.6951
MEM 215.390625 1652255376.7955
MEM 215.390625 1652255376.8958
MEM 215.390625 1652255376.9961
MEM 215.390625 1652255377.0965
MEM 215.390625 1652255377.1968
MEM 215.390625 1652255377.2991
MEM 215.390625 1652255377.3994
MEM 215.390625 1652255377.5018
MEM 215.390625 1652255377.6020
MEM 215.390625 1652255377.7024
MEM 215.390625 1652255377.8027
MEM 215.390625 1652255377.9030
MEM 215.390625 1652255378.0033
MEM 215.390625 1652255378.1036
MEM 215.390625 1652255378.2040
MEM 215.390625 1652255378.3044
MEM 215.390625 1652255378.4047
MEM 215.390625 1652255378.5050
MEM 215.390625 1652255378.6052
MEM 215.390625 1652255378.7055
MEM 215.390625 1652255378.8058
MEM 215.390625 1652255378.9061
MEM 215.390625 1652255379.0065
MEM 215.390625 1652255379.1068
MEM 215.390625 1652255379.2071
MEM 215.390625 1652255379.3074
MEM 215.390625 1652255379.4076
MEM 215.390625 1652255379.5079
MEM 215.390625 1652255379.6082
MEM 215.390625 1652255379.7085
MEM 215.390625 1652255379.8088
MEM 215.390625 1652255379.9091
MEM 215.390625 1652255380.0094
MEM 215.390625 1652255380.1096
MEM 215.390625 1652255380.2151
MEM 215.390625 1652255380.3155
MEM 215.390625 1652255380.4158
MEM 215.390625 1652255380.5161
MEM 215.390625 1652255380.6164
MEM 215.390625 1652255380.7166
MEM 215.390625 1652255380.8169
MEM 215.390625 1652255380.9172
MEM 215.390625 1652255381.0175
MEM 215.390625 1652255381.1178
MEM 215.390625 1652255381.2181
MEM 215.390625 1652255381.3184
MEM 215.390625 1652255381.4188
MEM 215.390625 1652255381.5191
MEM 215.390625 1652255381.6194
MEM 215.390625 1652255381.7196
MEM 215.390625 1652255381.8199
MEM 215.390625 1652255381.9203
MEM 215.390625 1652255382.0206
MEM 215.390625 1652255382.1209
MEM 215.390625 1652255382.2212
MEM 215.390625 1652255382.3215
MEM 215.390625 1652255382.4219
MEM 215.390625 1652255382.5222
MEM 215.390625 1652255382.6225
MEM 215.390625 1652255382.7229
MEM 215.390625 1652255382.8231
MEM 215.390625 1652255382.9234
MEM 215.390625 1652255383.0238
MEM 215.390625 1652255383.1241
MEM 215.390625 1652255383.2244
MEM 215.390625 1652255383.3247
MEM 215.390625 1652255383.4251
MEM 215.390625 1652255383.5254
MEM 215.390625 1652255383.6257
MEM 215.390625 1652255383.7260
MEM 215.390625 1652255383.8263
MEM 215.390625 1652255383.9266
MEM 215.390625 1652255384.0269
MEM 215.390625 1652255384.1273
MEM 215.390625 1652255384.2276
MEM 215.390625 1652255384.3280
MEM 215.390625 1652255384.4282
MEM 215.390625 1652255384.5285
MEM 215.390625 1652255384.6288
MEM 215.390625 1652255384.7291
MEM 215.390625 1652255384.8328
MEM 215.390625 1652255384.9348
MEM 215.390625 1652255385.0351
MEM 215.390625 1652255385.1354
MEM 215.390625 1652255385.2379
MEM 215.390625 1652255385.3382
MEM 215.390625 1652255385.4386
MEM 215.390625 1652255385.5389
MEM 215.390625 1652255385.6393
MEM 215.390625 1652255385.7396
MEM 215.390625 1652255385.8399
MEM 215.390625 1652255385.9448
MEM 215.390625 1652255386.0452
MEM 215.390625 1652255386.1455
MEM 215.390625 1652255386.2459
MEM 215.390625 1652255386.3461
MEM 215.390625 1652255386.4464
MEM 215.390625 1652255386.5467
MEM 215.390625 1652255386.6471
MEM 215.390625 1652255386.7475
MEM 215.390625 1652255386.8478
MEM 215.390625 1652255386.9481
MEM 215.390625 1652255387.0484
MEM 215.390625 1652255387.1487
MEM 215.390625 1652255387.2489
MEM 215.390625 1652255387.3493
MEM 215.390625 1652255387.4511
MEM 215.390625 1652255387.5515
MEM 215.390625 1652255387.6518
MEM 215.390625 1652255387.7543
MEM 215.390625 1652255387.8546
MEM 215.390625 1652255387.9549
MEM 215.390625 1652255388.0553
MEM 215.390625 1652255388.1560
MEM 215.390625 1652255388.2562
MEM 215.390625 1652255388.3608
MEM 215.390625 1652255388.4631
MEM 215.390625 1652255388.5635
MEM 215.390625 1652255388.6638
MEM 215.390625 1652255388.7641
MEM 215.390625 1652255388.8644
MEM 215.390625 1652255388.9647
MEM 215.390625 1652255389.0650
MEM 215.390625 1652255389.1653
MEM 215.390625 1652255389.2656
MEM 215.390625 1652255389.3659
MEM 215.390625 1652255389.4662
MEM 215.390625 1652255389.5665
MEM 215.390625 1652255389.6668
MEM 215.390625 1652255389.7671
MEM 215.390625 1652255389.8675
MEM 215.390625 1652255389.9678
MEM 215.390625 1652255390.0680
MEM 215.390625 1652255390.1683
MEM 215.390625 1652255390.2686
MEM 215.390625 1652255390.3689
MEM 215.390625 1652255390.4693
MEM 215.390625 1652255390.5696
MEM 215.390625 1652255390.6699
MEM 215.390625 1652255390.7724
MEM 215.390625 1652255390.8727
MEM 215.390625 1652255390.9730
MEM 215.390625 1652255391.0733
MEM 215.390625 1652255391.1736
MEM 215.390625 1652255391.2740
MEM 215.390625 1652255391.3742
MEM 215.390625 1652255391.4745
MEM 215.390625 1652255391.5748
MEM 215.390625 1652255391.6751
MEM 215.390625 1652255391.7755
MEM 215.390625 1652255391.8758
MEM 215.390625 1652255391.9760
MEM 215.390625 1652255392.0763
MEM 215.390625 1652255392.1766
MEM 215.390625 1652255392.2768
MEM 215.390625 1652255392.3771
MEM 215.390625 1652255392.4774
MEM 215.390625 1652255392.5777
MEM 215.390625 1652255392.6780
MEM 215.390625 1652255392.7782
MEM 215.390625 1652255392.8785
MEM 215.390625 1652255392.9788
MEM 215.390625 1652255393.0790
MEM 215.390625 1652255393.1793
MEM 215.390625 1652255393.2800
MEM 215.390625 1652255393.3804
MEM 215.390625 1652255393.4807
MEM 215.390625 1652255393.5809
MEM 215.390625 1652255393.6812
MEM 215.390625 1652255393.7814
MEM 215.390625 1652255393.8817
MEM 215.390625 1652255393.9819
MEM 215.390625 1652255394.0822
MEM 215.390625 1652255394.1824
MEM 215.390625 1652255394.2827
MEM 215.390625 1652255394.3830
MEM 215.390625 1652255394.4832
MEM 215.390625 1652255394.5835
MEM 215.390625 1652255394.6837
MEM 215.390625 1652255394.7840
MEM 215.390625 1652255394.8842
MEM 215.390625 1652255394.9845
MEM 215.390625 1652255395.0847
MEM 215.390625 1652255395.1850
MEM 215.390625 1652255395.2852
MEM 215.390625 1652255395.3855
MEM 215.390625 1652255395.4858
MEM 215.390625 1652255395.5860
MEM 215.390625 1652255395.6862
MEM 215.390625 1652255395.7865
MEM 215.390625 1652255395.8868
MEM 215.390625 1652255395.9871
MEM 215.390625 1652255396.0874
MEM 215.390625 1652255396.1877
MEM 215.390625 1652255396.2880
MEM 215.390625 1652255396.3884
MEM 215.390625 1652255396.4909
MEM 215.390625 1652255396.5913
MEM 215.390625 1652255396.6936
MEM 215.390625 1652255396.7939
MEM 215.390625 1652255396.8942
MEM 215.390625 1652255396.9945
MEM 215.390625 1652255397.0949
MEM 215.390625 1652255397.1951
MEM 215.390625 1652255397.2966
MEM 215.390625 1652255397.3969
MEM 215.390625 1652255397.4972
MEM 215.390625 1652255397.5975
MEM 215.390625 1652255397.6979
MEM 215.390625 1652255397.7982
MEM 215.390625 1652255397.8985
MEM 215.390625 1652255397.9988
MEM 215.390625 1652255398.0991
MEM 215.390625 1652255398.1995
MEM 215.390625 1652255398.2998
MEM 215.390625 1652255398.4001
MEM 215.390625 1652255398.5023
MEM 215.390625 1652255398.6026
MEM 215.390625 1652255398.7030
MEM 215.390625 1652255398.8034
MEM 215.390625 1652255398.9037
MEM 215.390625 1652255399.0041
MEM 215.390625 1652255399.1044
MEM 215.390625 1652255399.2047
MEM 215.390625 1652255399.3050
MEM 215.390625 1652255399.4054
MEM 215.390625 1652255399.5057
MEM 215.390625 1652255399.6061
MEM 215.390625 1652255399.7064
MEM 215.390625 1652255399.8067
MEM 215.390625 1652255399.9071
MEM 215.390625 1652255400.0074
MEM 215.390625 1652255400.1078
MEM 215.390625 1652255400.2081
MEM 215.390625 1652255400.3084
MEM 215.390625 1652255400.4087
MEM 215.390625 1652255400.5091
MEM 215.390625 1652255400.6095
MEM 215.390625 1652255400.7098
MEM 215.390625 1652255400.8101
MEM 215.390625 1652255400.9104
MEM 215.390625 1652255401.0107
MEM 215.390625 1652255401.1111
MEM 215.390625 1652255401.2114
MEM 215.390625 1652255401.3117
MEM 215.390625 1652255401.4120
MEM 215.390625 1652255401.5124
MEM 215.390625 1652255401.6128
MEM 215.390625 1652255401.7131
MEM 215.390625 1652255401.8134
MEM 215.390625 1652255401.9137
MEM 215.390625 1652255402.0140
MEM 215.390625 1652255402.1143
MEM 215.390625 1652255402.2147
MEM 215.390625 1652255402.3150
MEM 215.390625 1652255402.4153
MEM 215.390625 1652255402.5156
MEM 215.390625 1652255402.6159
MEM 215.390625 1652255402.7163
MEM 215.390625 1652255402.8166
MEM 215.390625 1652255402.9170
MEM 215.390625 1652255403.0172
MEM 215.390625 1652255403.1176
MEM 215.390625 1652255403.2178
MEM 215.390625 1652255403.3182
MEM 215.390625 1652255403.4185
MEM 215.390625 1652255403.5189
MEM 215.390625 1652255403.6191
MEM 215.390625 1652255403.7194
MEM 215.390625 1652255403.8196
MEM 215.390625 1652255403.9200
MEM 215.390625 1652255404.0203
MEM 215.390625 1652255404.1217
MEM 215.390625 1652255404.2220
MEM 215.390625 1652255404.3262
MEM 215.390625 1652255404.4267
MEM 215.390625 1652255404.5270
MEM 215.390625 1652255404.6273
MEM 215.390625 1652255404.7276
MEM 215.390625 1652255404.8278
MEM 215.390625 1652255404.9281
MEM 215.390625 1652255405.0284
MEM 215.390625 1652255405.1287
MEM 215.390625 1652255405.2291
MEM 215.390625 1652255405.3342
MEM 215.390625 1652255405.4344
MEM 215.390625 1652255405.5347
MEM 215.390625 1652255405.6350
MEM 215.390625 1652255405.7353
MEM 215.390625 1652255405.8361
MEM 215.390625 1652255405.9364
MEM 215.390625 1652255406.0382
MEM 215.390625 1652255406.1385
MEM 215.390625 1652255406.2388
MEM 215.390625 1652255406.3392
MEM 215.390625 1652255406.4398
MEM 215.390625 1652255406.5400
MEM 215.390625 1652255406.6428
MEM 215.390625 1652255406.7430
MEM 215.390625 1652255406.8434
MEM 215.390625 1652255406.9438
MEM 215.390625 1652255407.0441
MEM 215.390625 1652255407.1443
MEM 215.390625 1652255407.2446
MEM 215.390625 1652255407.3449
MEM 215.390625 1652255407.4453
MEM 215.390625 1652255407.5456
MEM 215.390625 1652255407.6459
MEM 215.390625 1652255407.7462
MEM 215.390625 1652255407.8465
MEM 215.390625 1652255407.9486
MEM 215.390625 1652255408.0489
MEM 215.390625 1652255408.1493
MEM 215.390625 1652255408.2496
MEM 215.390625 1652255408.3499
MEM 215.390625 1652255408.4514
MEM 215.390625 1652255408.5521
MEM 215.390625 1652255408.6525
MEM 215.390625 1652255408.7549
MEM 215.390625 1652255408.8551
MEM 215.390625 1652255408.9554
MEM 215.390625 1652255409.0557
MEM 215.390625 1652255409.1560
MEM 215.390625 1652255409.2563
MEM 215.390625 1652255409.3567
MEM 215.390625 1652255409.4591
MEM 215.390625 1652255409.5594
MEM 215.390625 1652255409.6597
MEM 215.390625 1652255409.7600
MEM 215.390625 1652255409.8604
MEM 215.390625 1652255409.9607
MEM 215.390625 1652255410.0610
MEM 215.390625 1652255410.1613
MEM 215.390625 1652255410.2615
MEM 215.390625 1652255410.3618
MEM 215.390625 1652255410.4622
MEM 215.390625 1652255410.5625
MEM 215.390625 1652255410.6628
MEM 215.390625 1652255410.7631
MEM 215.390625 1652255410.8634
MEM 215.390625 1652255410.9637
MEM 215.390625 1652255411.0640
MEM 215.390625 1652255411.1644
MEM 215.390625 1652255411.2647
MEM 215.390625 1652255411.3650
MEM 215.390625 1652255411.4653
MEM 215.390625 1652255411.5656
MEM 215.390625 1652255411.6659
MEM 215.390625 1652255411.7662
MEM 215.390625 1652255411.8666
MEM 215.390625 1652255411.9669
MEM 215.390625 1652255412.0673
MEM 215.390625 1652255412.1676
MEM 215.390625 1652255412.2678
MEM 215.390625 1652255412.3682
MEM 215.390625 1652255412.4685
MEM 215.390625 1652255412.5688
MEM 215.390625 1652255412.6691
MEM 215.390625 1652255412.7693
MEM 215.390625 1652255412.8696
MEM 215.390625 1652255412.9699
MEM 215.390625 1652255413.0702
MEM 215.390625 1652255413.1705
MEM 215.390625 1652255413.2708
MEM 215.390625 1652255413.3711
MEM 215.390625 1652255413.4713
MEM 215.390625 1652255413.5716
MEM 215.390625 1652255413.6718
MEM 215.390625 1652255413.7721
MEM 215.390625 1652255413.8733
MEM 215.390625 1652255413.9735
MEM 215.390625 1652255414.0749
MEM 215.390625 1652255414.1766
MEM 215.390625 1652255414.2769
MEM 215.390625 1652255414.3771
MEM 215.390625 1652255414.4797
MEM 215.390625 1652255414.5799
MEM 215.390625 1652255414.6802
MEM 215.390625 1652255414.7805
MEM 215.390625 1652255414.8807
MEM 215.390625 1652255414.9809
MEM 215.390625 1652255415.0812
MEM 215.390625 1652255415.1814
MEM 215.390625 1652255415.2831
MEM 215.390625 1652255415.3833
MEM 215.390625 1652255415.4836
MEM 215.390625 1652255415.5838
MEM 215.390625 1652255415.6841
MEM 215.390625 1652255415.7843
MEM 215.390625 1652255415.8846
MEM 215.390625 1652255415.9848
MEM 215.390625 1652255416.0851
MEM 215.390625 1652255416.1853
MEM 215.390625 1652255416.2856
MEM 215.390625 1652255416.3859
MEM 215.390625 1652255416.4861
MEM 215.390625 1652255416.5865
MEM 215.390625 1652255416.6868
MEM 215.390625 1652255416.7871
MEM 215.390625 1652255416.8874
MEM 215.390625 1652255416.9877
MEM 215.390625 1652255417.0879
MEM 215.390625 1652255417.1882
MEM 215.390625 1652255417.2885
MEM 215.390625 1652255417.3888
MEM 215.390625 1652255417.4891
MEM 215.390625 1652255417.5894
MEM 215.390625 1652255417.6896
MEM 215.390625 1652255417.7899
MEM 215.390625 1652255417.8902
MEM 215.390625 1652255417.9905
MEM 215.390625 1652255418.0907
MEM 215.390625 1652255418.1910
MEM 215.390625 1652255418.2913
MEM 215.390625 1652255418.3916
MEM 215.390625 1652255418.4919
MEM 215.390625 1652255418.5921
MEM 215.390625 1652255418.6924
MEM 215.390625 1652255418.7926
MEM 215.390625 1652255418.8929
MEM 215.390625 1652255418.9932
MEM 215.390625 1652255419.0935
MEM 215.390625 1652255419.1937
MEM 215.390625 1652255419.2940
MEM 215.390625 1652255419.3943
MEM 215.390625 1652255419.4945
MEM 215.390625 1652255419.5948
MEM 215.390625 1652255419.6951
MEM 215.390625 1652255419.7954
MEM 215.390625 1652255419.8969
MEM 215.390625 1652255419.9991
MEM 215.390625 1652255420.0994
MEM 215.390625 1652255420.1997
MEM 215.390625 1652255420.3001
MEM 215.390625 1652255420.4004
MEM 215.390625 1652255420.5006
MEM 215.390625 1652255420.6009
MEM 215.390625 1652255420.7011
MEM 215.390625 1652255420.8014
MEM 215.390625 1652255420.9017
MEM 215.390625 1652255421.0020
MEM 215.390625 1652255421.1024
MEM 215.390625 1652255421.2027
MEM 215.390625 1652255421.3029
MEM 215.390625 1652255421.4033
MEM 215.390625 1652255421.5036
MEM 215.390625 1652255421.6040
MEM 215.390625 1652255421.7042
MEM 215.390625 1652255421.8045
MEM 215.390625 1652255421.9071
MEM 215.390625 1652255422.0074
MEM 215.390625 1652255422.1077
MEM 215.390625 1652255422.2097
MEM 215.390625 1652255422.3099
MEM 215.390625 1652255422.4124
MEM 215.390625 1652255422.5127
MEM 215.390625 1652255422.6130
MEM 215.390625 1652255422.7147
MEM 215.390625 1652255422.8150
MEM 215.390625 1652255422.9153
MEM 215.390625 1652255423.0157
MEM 215.390625 1652255423.1160
MEM 215.390625 1652255423.2163
MEM 215.390625 1652255423.3167
MEM 215.390625 1652255423.4170
MEM 215.390625 1652255423.5173
MEM 215.390625 1652255423.6177
MEM 215.390625 1652255423.7180
MEM 215.390625 1652255423.8184
MEM 215.390625 1652255423.9187
MEM 215.390625 1652255424.0190
MEM 215.390625 1652255424.1193
MEM 215.390625 1652255424.2197
MEM 215.390625 1652255424.3200
MEM 215.390625 1652255424.4203
MEM 215.390625 1652255424.5206
MEM 215.390625 1652255424.6209
MEM 215.390625 1652255424.7232
MEM 215.390625 1652255424.8236
MEM 215.390625 1652255424.9239
MEM 215.390625 1652255425.0242
MEM 215.390625 1652255425.1255
MEM 215.390625 1652255425.2262
MEM 215.390625 1652255425.3266
MEM 215.390625 1652255425.4269
MEM 215.390625 1652255425.5273
MEM 215.390625 1652255425.6275
MEM 215.390625 1652255425.7278
MEM 215.390625 1652255425.8281
MEM 215.390625 1652255425.9285
MEM 215.390625 1652255426.0288
MEM 215.390625 1652255426.1291
MEM 215.390625 1652255426.2294
MEM 215.390625 1652255426.3297
MEM 215.390625 1652255426.4299
MEM 215.390625 1652255426.5328
MEM 215.390625 1652255426.6332
MEM 215.390625 1652255426.7335
MEM 215.390625 1652255426.8338
MEM 215.390625 1652255426.9375
MEM 215.390625 1652255427.0379
MEM 215.390625 1652255427.1382
MEM 215.390625 1652255427.2385
MEM 215.390625 1652255427.3388
MEM 215.390625 1652255427.4391
MEM 215.390625 1652255427.5394
MEM 215.390625 1652255427.6397
MEM 215.390625 1652255427.7401
MEM 215.390625 1652255427.8404
MEM 215.390625 1652255427.9407
MEM 215.390625 1652255428.0410
MEM 215.390625 1652255428.1413
MEM 215.390625 1652255428.2416
MEM 215.390625 1652255428.3419
MEM 215.390625 1652255428.4422
MEM 215.390625 1652255428.5425
MEM 215.390625 1652255428.6428
MEM 215.390625 1652255428.7431
MEM 215.390625 1652255428.8461
MEM 215.390625 1652255428.9464
MEM 215.390625 1652255429.0467
MEM 215.390625 1652255429.1471
MEM 215.390625 1652255429.2474
MEM 215.390625 1652255429.3477
MEM 215.390625 1652255429.4481
MEM 215.390625 1652255429.5484
MEM 215.390625 1652255429.6488
MEM 215.390625 1652255429.7491
MEM 215.390625 1652255429.8494
MEM 215.390625 1652255429.9497
MEM 215.390625 1652255430.0518
MEM 215.390625 1652255430.1521
MEM 215.390625 1652255430.2524
MEM 215.390625 1652255430.3526
MEM 215.390625 1652255430.4530
MEM 215.390625 1652255430.5533
MEM 215.390625 1652255430.6536
MEM 215.390625 1652255430.7539
MEM 215.390625 1652255430.8542
MEM 215.390625 1652255430.9544
MEM 215.390625 1652255431.0548
MEM 215.390625 1652255431.1551
MEM 215.390625 1652255431.2554
MEM 215.390625 1652255431.3557
MEM 215.390625 1652255431.4560
MEM 215.390625 1652255431.5563
MEM 215.390625 1652255431.6567
MEM 215.390625 1652255431.7570
MEM 215.390625 1652255431.8573
MEM 215.390625 1652255431.9576
MEM 215.390625 1652255432.0579
MEM 215.390625 1652255432.1582
MEM 215.390625 1652255432.2586
MEM 215.390625 1652255432.3589
MEM 215.390625 1652255432.4591
MEM 215.390625 1652255432.5594
MEM 215.390625 1652255432.6597
MEM 215.390625 1652255432.7600
MEM 215.390625 1652255432.8603
MEM 215.390625 1652255432.9606
MEM 215.390625 1652255433.0609
MEM 215.390625 1652255433.1611
MEM 215.390625 1652255433.2613
MEM 215.390625 1652255433.3616
MEM 215.390625 1652255433.4619
MEM 215.390625 1652255433.5621
MEM 215.390625 1652255433.6624
MEM 215.390625 1652255433.7626
MEM 215.390625 1652255433.8629
MEM 215.390625 1652255433.9655
MEM 215.390625 1652255434.0657
MEM 215.390625 1652255434.1660
MEM 215.390625 1652255434.2663
MEM 215.390625 1652255434.3665
MEM 215.390625 1652255434.4668
MEM 215.390625 1652255434.5670
MEM 215.390625 1652255434.6673
MEM 215.390625 1652255434.7675
MEM 215.390625 1652255434.8678
MEM 215.390625 1652255434.9680
MEM 215.390625 1652255435.0683
MEM 215.390625 1652255435.1686
MEM 215.390625 1652255435.2689
MEM 215.390625 1652255435.3691
MEM 215.390625 1652255435.4708
MEM 215.390625 1652255435.5711
MEM 215.390625 1652255435.6713
MEM 215.390625 1652255435.7716
MEM 215.390625 1652255435.8729
MEM 215.390625 1652255435.9732
MEM 215.390625 1652255436.0735
MEM 215.390625 1652255436.1753
MEM 215.390625 1652255436.2756
MEM 215.390625 1652255436.3775
MEM 215.390625 1652255436.4778
MEM 215.390625 1652255436.5781
MEM 215.390625 1652255436.6784
MEM 215.390625 1652255436.7787
MEM 215.390625 1652255436.8791
MEM 215.390625 1652255436.9831
MEM 215.390625 1652255437.0835
MEM 215.390625 1652255437.1838
MEM 215.390625 1652255437.2841
MEM 215.390625 1652255437.3844
MEM 215.390625 1652255437.4848
MEM 215.390625 1652255437.5925
MEM 215.390625 1652255437.6955
MEM 215.390625 1652255437.7960
MEM 215.390625 1652255437.9011
MEM 215.390625 1652255438.0015
MEM 215.390625 1652255438.1018
MEM 215.390625 1652255438.2021
MEM 215.390625 1652255438.3025
MEM 215.390625 1652255438.4028
MEM 215.390625 1652255438.5031
MEM 215.390625 1652255438.6034
MEM 215.390625 1652255438.7038
MEM 215.390625 1652255438.8041
MEM 215.390625 1652255438.9044
MEM 215.390625 1652255439.0047
MEM 215.390625 1652255439.1051
MEM 215.390625 1652255439.2055
MEM 215.390625 1652255439.3058
MEM 215.390625 1652255439.4061
MEM 215.390625 1652255439.5064
MEM 215.390625 1652255439.6067
MEM 215.390625 1652255439.7070
MEM 215.390625 1652255439.8074
MEM 215.390625 1652255439.9077
MEM 215.390625 1652255440.0080
MEM 215.390625 1652255440.1083
MEM 215.390625 1652255440.2086
MEM 215.390625 1652255440.3088
MEM 215.390625 1652255440.4091
MEM 215.390625 1652255440.5094
MEM 215.390625 1652255440.6097
MEM 215.390625 1652255440.7100
MEM 215.390625 1652255440.8103
MEM 215.390625 1652255440.9106
MEM 215.390625 1652255441.0109
MEM 215.390625 1652255441.1113
MEM 215.390625 1652255441.2115
MEM 215.390625 1652255441.3118
MEM 215.390625 1652255441.4121
MEM 215.390625 1652255441.5124
MEM 215.390625 1652255441.6127
