CMDLINE /usr/bin/python3 scripts/Lasso-SVM-TARA.py
MEM 306.242188 1652296554.5501
MEM 306.242188 1652296554.6506
MEM 306.242188 1652296554.7510
MEM 306.242188 1652296554.8515
MEM 306.242188 1652296554.9520
MEM 306.242188 1652296555.0524
MEM 306.242188 1652296555.1528
MEM 306.242188 1652296555.2533
MEM 306.242188 1652296555.3537
MEM 306.242188 1652296555.4541
MEM 306.242188 1652296555.5545
MEM 306.242188 1652296555.6550
MEM 306.242188 1652296555.7554
MEM 306.242188 1652296555.8560
MEM 306.242188 1652296555.9564
MEM 306.242188 1652296556.0569
MEM 306.242188 1652296556.1574
MEM 306.242188 1652296556.2578
MEM 306.242188 1652296556.3582
MEM 306.242188 1652296556.4586
MEM 306.242188 1652296556.5591
MEM 306.242188 1652296556.6596
MEM 306.242188 1652296556.7601
MEM 306.242188 1652296556.8605
MEM 306.242188 1652296556.9610
MEM 306.242188 1652296557.0615
MEM 306.242188 1652296557.1619
MEM 306.242188 1652296557.2623
MEM 306.242188 1652296557.3626
MEM 306.242188 1652296557.4630
MEM 306.242188 1652296557.5634
MEM 306.242188 1652296557.6639
MEM 306.242188 1652296557.7645
MEM 306.242188 1652296557.8650
MEM 306.242188 1652296557.9654
MEM 306.242188 1652296558.0658
MEM 306.242188 1652296558.1663
MEM 306.242188 1652296558.2667
MEM 306.242188 1652296558.3671
MEM 306.242188 1652296558.4675
MEM 306.242188 1652296558.5679
MEM 306.242188 1652296558.6684
MEM 306.242188 1652296558.7688
MEM 306.242188 1652296558.8692
MEM 306.242188 1652296558.9697
MEM 306.242188 1652296559.0701
MEM 306.242188 1652296559.1705
MEM 306.242188 1652296559.2709
MEM 306.242188 1652296559.3715
MEM 306.242188 1652296559.4720
MEM 306.242188 1652296559.5723
MEM 306.242188 1652296559.6727
MEM 306.242188 1652296559.7732
MEM 306.242188 1652296559.8736
MEM 306.242188 1652296559.9740
MEM 306.242188 1652296560.0744
MEM 306.242188 1652296560.1748
MEM 306.242188 1652296560.2752
MEM 306.242188 1652296560.3756
MEM 306.242188 1652296560.4761
MEM 306.242188 1652296560.5765
MEM 306.242188 1652296560.6769
MEM 306.242188 1652296560.7773
MEM 306.242188 1652296560.8778
MEM 306.242188 1652296560.9782
MEM 306.242188 1652296561.0786
MEM 306.242188 1652296561.1790
MEM 306.242188 1652296561.2794
MEM 306.242188 1652296561.3798
MEM 306.242188 1652296561.4802
MEM 306.242188 1652296561.5805
MEM 306.242188 1652296561.6809
MEM 306.242188 1652296561.7813
MEM 306.242188 1652296561.8818
MEM 306.242188 1652296561.9823
MEM 306.242188 1652296562.0828
MEM 306.242188 1652296562.1832
MEM 306.242188 1652296562.2837
MEM 306.242188 1652296562.3842
MEM 306.242188 1652296562.4848
MEM 306.242188 1652296562.5851
MEM 306.242188 1652296562.6855
MEM 306.242188 1652296562.7860
MEM 306.242188 1652296562.8864
MEM 306.242188 1652296562.9868
MEM 306.242188 1652296563.0872
MEM 306.242188 1652296563.1877
MEM 306.242188 1652296563.2880
MEM 306.242188 1652296563.3885
MEM 306.242188 1652296563.4889
MEM 306.242188 1652296563.5893
MEM 306.242188 1652296563.6899
MEM 306.242188 1652296563.7904
MEM 306.242188 1652296563.8908
MEM 306.242188 1652296563.9912
MEM 306.242188 1652296564.0920
MEM 306.242188 1652296564.1923
MEM 306.242188 1652296564.2929
MEM 306.242188 1652296564.3934
MEM 306.242188 1652296564.4939
MEM 306.242188 1652296564.5943
MEM 306.242188 1652296564.6946
MEM 306.242188 1652296564.7952
MEM 306.242188 1652296564.8956
MEM 306.242188 1652296564.9960
MEM 306.242188 1652296565.0963
MEM 306.242188 1652296565.1968
MEM 306.242188 1652296565.2972
MEM 306.242188 1652296565.3975
MEM 306.242188 1652296565.4979
MEM 306.242188 1652296565.5983
MEM 306.242188 1652296565.6988
MEM 306.242188 1652296565.7993
MEM 306.242188 1652296565.8997
MEM 306.242188 1652296566.0002
MEM 306.242188 1652296566.1007
MEM 306.242188 1652296566.2010
MEM 306.242188 1652296566.3015
MEM 306.242188 1652296566.4048
MEM 306.242188 1652296566.5051
MEM 306.242188 1652296566.6055
MEM 306.242188 1652296566.7059
MEM 306.242188 1652296566.8063
MEM 306.242188 1652296566.9067
MEM 306.242188 1652296567.0071
MEM 306.242188 1652296567.1076
MEM 306.242188 1652296567.2080
MEM 306.242188 1652296567.3084
MEM 306.242188 1652296567.4088
MEM 306.242188 1652296567.5093
MEM 306.242188 1652296567.6097
MEM 306.242188 1652296567.7101
MEM 306.242188 1652296567.8105
MEM 306.242188 1652296567.9108
MEM 306.242188 1652296568.0113
MEM 306.242188 1652296568.1117
MEM 306.242188 1652296568.2121
MEM 306.242188 1652296568.3125
MEM 306.242188 1652296568.4129
MEM 306.242188 1652296568.5133
MEM 306.242188 1652296568.6137
MEM 306.242188 1652296568.7140
MEM 306.242188 1652296568.8144
MEM 306.242188 1652296568.9148
MEM 306.242188 1652296569.0151
MEM 306.242188 1652296569.1155
MEM 306.242188 1652296569.2160
MEM 306.242188 1652296569.3163
MEM 306.242188 1652296569.4168
MEM 306.242188 1652296569.5172
MEM 306.242188 1652296569.6177
MEM 306.242188 1652296569.7181
MEM 306.242188 1652296569.8184
MEM 306.242188 1652296569.9188
MEM 306.242188 1652296570.0192
MEM 306.242188 1652296570.1195
MEM 306.242188 1652296570.2201
MEM 306.242188 1652296570.3205
MEM 306.242188 1652296570.4209
MEM 306.242188 1652296570.5213
MEM 306.242188 1652296570.6217
MEM 306.242188 1652296570.7220
MEM 306.242188 1652296570.8224
MEM 306.242188 1652296570.9228
MEM 306.242188 1652296571.0231
MEM 306.242188 1652296571.1234
MEM 306.242188 1652296571.2238
MEM 306.242188 1652296571.3241
MEM 306.242188 1652296571.4244
MEM 306.242188 1652296571.5248
MEM 306.242188 1652296571.6251
MEM 306.242188 1652296571.7255
MEM 306.242188 1652296571.8259
MEM 306.242188 1652296571.9265
MEM 306.242188 1652296572.0270
MEM 306.242188 1652296572.1274
MEM 306.242188 1652296572.2279
MEM 306.242188 1652296572.3283
MEM 306.242188 1652296572.4287
MEM 306.242188 1652296572.5291
MEM 306.242188 1652296572.6295
MEM 306.242188 1652296572.7300
MEM 306.242188 1652296572.8304
MEM 306.242188 1652296572.9308
MEM 306.242188 1652296573.0312
MEM 306.242188 1652296573.1317
MEM 306.242188 1652296573.2321
MEM 306.242188 1652296573.3325
MEM 306.242188 1652296573.4329
MEM 306.242188 1652296573.5334
MEM 306.242188 1652296573.6338
MEM 306.242188 1652296573.7343
MEM 306.242188 1652296573.8347
MEM 306.242188 1652296573.9352
MEM 306.242188 1652296574.0356
MEM 306.242188 1652296574.1361
MEM 306.242188 1652296574.2365
MEM 306.242188 1652296574.3369
MEM 306.242188 1652296574.4373
MEM 306.242188 1652296574.5377
MEM 306.242188 1652296574.6381
MEM 306.242188 1652296574.7385
MEM 306.242188 1652296574.8389
MEM 306.242188 1652296574.9393
MEM 306.242188 1652296575.0397
MEM 306.242188 1652296575.1401
MEM 306.242188 1652296575.2404
MEM 306.242188 1652296575.3408
MEM 306.242188 1652296575.4412
MEM 306.242188 1652296575.5416
MEM 306.242188 1652296575.6420
MEM 306.242188 1652296575.7424
MEM 306.242188 1652296575.8429
MEM 306.242188 1652296575.9432
MEM 306.242188 1652296576.0436
MEM 306.242188 1652296576.1440
MEM 306.242188 1652296576.2444
MEM 306.242188 1652296576.3448
MEM 306.242188 1652296576.4452
MEM 306.242188 1652296576.5456
MEM 306.242188 1652296576.6460
MEM 306.242188 1652296576.7464
MEM 306.242188 1652296576.8469
MEM 306.242188 1652296576.9473
MEM 306.242188 1652296577.0477
MEM 306.242188 1652296577.1481
MEM 306.242188 1652296577.2486
MEM 306.242188 1652296577.3490
MEM 306.242188 1652296577.4494
MEM 306.242188 1652296577.5498
MEM 306.242188 1652296577.6503
MEM 306.242188 1652296577.7507
MEM 306.242188 1652296577.8511
MEM 306.242188 1652296577.9515
MEM 306.242188 1652296578.0519
MEM 306.242188 1652296578.1524
MEM 306.242188 1652296578.2527
MEM 306.242188 1652296578.3533
MEM 306.242188 1652296578.4538
MEM 306.242188 1652296578.5542
MEM 306.242188 1652296578.6547
MEM 306.242188 1652296578.7552
MEM 306.242188 1652296578.8557
MEM 306.242188 1652296578.9561
MEM 306.242188 1652296579.0566
MEM 306.242188 1652296579.1569
MEM 306.242188 1652296579.2573
MEM 306.242188 1652296579.3577
MEM 306.242188 1652296579.4582
MEM 306.242188 1652296579.5587
MEM 306.242188 1652296579.6592
MEM 306.242188 1652296579.7596
MEM 306.242188 1652296579.8600
MEM 306.242188 1652296579.9604
MEM 306.242188 1652296580.0608
MEM 306.242188 1652296580.1613
MEM 306.242188 1652296580.2618
MEM 306.242188 1652296580.3621
MEM 306.242188 1652296580.4626
MEM 306.242188 1652296580.5631
MEM 306.242188 1652296580.6635
MEM 306.242188 1652296580.7638
MEM 306.242188 1652296580.8643
MEM 306.242188 1652296580.9647
MEM 306.242188 1652296581.0651
MEM 306.242188 1652296581.1655
MEM 306.242188 1652296581.2659
MEM 306.242188 1652296581.3663
MEM 306.242188 1652296581.4668
MEM 306.242188 1652296581.5672
MEM 306.242188 1652296581.6676
MEM 306.242188 1652296581.7681
MEM 306.242188 1652296581.8685
MEM 306.242188 1652296581.9689
MEM 306.242188 1652296582.0693
MEM 306.242188 1652296582.1697
MEM 306.242188 1652296582.2701
MEM 306.242188 1652296582.3705
MEM 306.242188 1652296582.4710
MEM 306.242188 1652296582.5714
MEM 306.242188 1652296582.6718
MEM 306.242188 1652296582.7723
MEM 306.242188 1652296582.8726
MEM 306.242188 1652296582.9730
MEM 306.242188 1652296583.0735
MEM 306.242188 1652296583.1738
MEM 306.242188 1652296583.2743
MEM 306.242188 1652296583.3747
MEM 306.242188 1652296583.4751
MEM 306.242188 1652296583.5756
MEM 306.242188 1652296583.6761
MEM 306.242188 1652296583.7765
MEM 306.242188 1652296583.8769
MEM 306.242188 1652296583.9774
MEM 306.242188 1652296584.0779
MEM 306.242188 1652296584.1783
MEM 306.242188 1652296584.2786
MEM 306.242188 1652296584.3802
MEM 306.242188 1652296584.4806
MEM 306.242188 1652296584.5810
MEM 306.242188 1652296584.6815
MEM 306.242188 1652296584.7820
MEM 306.242188 1652296584.8824
MEM 306.242188 1652296584.9828
MEM 306.242188 1652296585.0832
MEM 306.242188 1652296585.1836
MEM 306.242188 1652296585.2841
MEM 306.242188 1652296585.3846
MEM 306.242188 1652296585.4850
MEM 306.242188 1652296585.5854
MEM 306.242188 1652296585.6859
MEM 306.242188 1652296585.7863
MEM 306.242188 1652296585.8868
MEM 306.242188 1652296585.9872
MEM 306.242188 1652296586.0876
MEM 306.242188 1652296586.1882
MEM 306.242188 1652296586.2888
MEM 306.242188 1652296586.3891
MEM 306.242188 1652296586.4894
MEM 306.242188 1652296586.5899
MEM 306.242188 1652296586.6903
MEM 306.242188 1652296586.7907
MEM 306.242188 1652296586.8910
MEM 306.242188 1652296586.9915
MEM 306.242188 1652296587.0918
MEM 306.242188 1652296587.1922
MEM 306.242188 1652296587.2931
MEM 306.242188 1652296587.3935
MEM 306.242188 1652296587.4939
MEM 306.242188 1652296587.5943
MEM 306.242188 1652296587.6948
MEM 306.242188 1652296587.7952
MEM 306.242188 1652296587.8957
MEM 306.242188 1652296587.9961
MEM 306.242188 1652296588.0966
MEM 306.242188 1652296588.1969
MEM 306.242188 1652296588.2973
MEM 306.242188 1652296588.3977
MEM 306.242188 1652296588.4981
MEM 306.242188 1652296588.5984
MEM 306.242188 1652296588.6989
MEM 306.242188 1652296588.7992
MEM 306.242188 1652296588.8997
MEM 306.242188 1652296589.0004
MEM 306.242188 1652296589.1008
MEM 306.242188 1652296589.2013
MEM 306.242188 1652296589.3017
MEM 306.242188 1652296589.4021
MEM 306.242188 1652296589.5026
MEM 306.242188 1652296589.6030
MEM 306.242188 1652296589.7034
MEM 306.242188 1652296589.8039
MEM 306.242188 1652296589.9043
MEM 306.242188 1652296590.0048
MEM 306.242188 1652296590.1052
MEM 306.242188 1652296590.2055
MEM 306.242188 1652296590.3060
MEM 306.242188 1652296590.4065
MEM 306.242188 1652296590.5071
MEM 306.242188 1652296590.6075
MEM 306.242188 1652296590.7078
MEM 306.242188 1652296590.8082
MEM 306.242188 1652296590.9086
MEM 306.242188 1652296591.0090
MEM 306.242188 1652296591.1094
MEM 306.242188 1652296591.2098
MEM 306.242188 1652296591.3103
MEM 306.242188 1652296591.4107
MEM 306.242188 1652296591.5111
MEM 306.242188 1652296591.6116
MEM 306.242188 1652296591.7121
MEM 306.242188 1652296591.8125
MEM 306.242188 1652296591.9130
MEM 306.242188 1652296592.0134
MEM 306.242188 1652296592.1138
MEM 306.242188 1652296592.2143
MEM 306.242188 1652296592.3147
MEM 306.242188 1652296592.4152
MEM 306.242188 1652296592.5156
MEM 306.242188 1652296592.6160
MEM 306.242188 1652296592.7165
MEM 306.242188 1652296592.8169
MEM 306.242188 1652296592.9173
MEM 306.242188 1652296593.0176
MEM 306.242188 1652296593.1180
MEM 306.242188 1652296593.2184
MEM 306.242188 1652296593.3190
MEM 306.242188 1652296593.4194
MEM 306.242188 1652296593.5198
MEM 306.242188 1652296593.6203
MEM 306.242188 1652296593.7208
MEM 306.242188 1652296593.8212
MEM 306.242188 1652296593.9217
MEM 306.242188 1652296594.0222
MEM 306.242188 1652296594.1226
MEM 306.242188 1652296594.2230
MEM 306.242188 1652296594.3234
MEM 306.242188 1652296594.4238
MEM 306.242188 1652296594.5244
MEM 306.242188 1652296594.6251
MEM 306.242188 1652296594.7254
MEM 306.242188 1652296594.8258
MEM 306.242188 1652296594.9261
MEM 306.242188 1652296595.0265
MEM 306.242188 1652296595.1269
MEM 306.242188 1652296595.2273
MEM 306.242188 1652296595.3277
MEM 306.242188 1652296595.4281
MEM 306.242188 1652296595.5285
MEM 306.242188 1652296595.6289
MEM 306.242188 1652296595.7293
MEM 306.242188 1652296595.8298
MEM 306.242188 1652296595.9302
MEM 306.242188 1652296596.0306
MEM 306.242188 1652296596.1310
MEM 306.242188 1652296596.2313
MEM 306.242188 1652296596.3318
MEM 306.242188 1652296596.4323
MEM 306.242188 1652296596.5327
MEM 306.242188 1652296596.6331
MEM 306.242188 1652296596.7335
MEM 306.242188 1652296596.8340
MEM 306.242188 1652296596.9344
MEM 306.242188 1652296597.0348
MEM 306.242188 1652296597.1352
MEM 306.242188 1652296597.2356
MEM 306.242188 1652296597.3360
MEM 306.242188 1652296597.4369
MEM 306.242188 1652296597.5372
MEM 306.242188 1652296597.6376
MEM 306.242188 1652296597.7380
MEM 306.242188 1652296597.8384
MEM 306.242188 1652296597.9389
MEM 306.242188 1652296598.0392
MEM 306.242188 1652296598.1395
MEM 306.242188 1652296598.2401
MEM 306.242188 1652296598.3406
MEM 306.242188 1652296598.4409
MEM 306.242188 1652296598.5413
MEM 306.242188 1652296598.6417
MEM 306.242188 1652296598.7421
MEM 306.242188 1652296598.8426
MEM 306.242188 1652296598.9430
MEM 306.242188 1652296599.0435
MEM 306.242188 1652296599.1439
MEM 306.242188 1652296599.2443
MEM 306.242188 1652296599.3448
MEM 306.242188 1652296599.4453
MEM 306.242188 1652296599.5457
MEM 306.242188 1652296599.6463
MEM 306.242188 1652296599.7468
MEM 306.242188 1652296599.8473
MEM 306.242188 1652296599.9477
MEM 306.242188 1652296600.0482
MEM 306.242188 1652296600.1485
MEM 306.242188 1652296600.2490
MEM 306.242188 1652296600.3494
MEM 306.242188 1652296600.4498
MEM 306.242188 1652296600.5502
MEM 306.242188 1652296600.6507
MEM 306.242188 1652296600.7511
MEM 306.242188 1652296600.8516
MEM 306.242188 1652296600.9520
MEM 306.242188 1652296601.0525
MEM 306.242188 1652296601.1529
MEM 306.242188 1652296601.2534
MEM 306.242188 1652296601.3538
MEM 306.242188 1652296601.4543
MEM 306.242188 1652296601.5547
MEM 306.242188 1652296601.6550
MEM 306.242188 1652296601.7554
MEM 306.242188 1652296601.8558
MEM 306.242188 1652296601.9563
MEM 306.242188 1652296602.0568
MEM 306.242188 1652296602.1572
MEM 306.242188 1652296602.2576
MEM 306.242188 1652296602.3580
MEM 306.242188 1652296602.4584
MEM 306.242188 1652296602.5588
MEM 306.242188 1652296602.6592
MEM 306.242188 1652296602.7596
MEM 306.242188 1652296602.8600
MEM 306.242188 1652296602.9603
MEM 306.242188 1652296603.0608
MEM 306.242188 1652296603.1612
MEM 306.242188 1652296603.2616
MEM 306.242188 1652296603.3621
MEM 306.242188 1652296603.4625
MEM 306.242188 1652296603.5629
MEM 306.242188 1652296603.6633
MEM 306.242188 1652296603.7638
MEM 306.242188 1652296603.8643
MEM 306.242188 1652296603.9648
MEM 306.242188 1652296604.0652
MEM 306.242188 1652296604.1657
MEM 306.242188 1652296604.2661
MEM 306.242188 1652296604.3666
MEM 306.242188 1652296604.4671
MEM 306.242188 1652296604.5675
MEM 306.242188 1652296604.6679
MEM 306.242188 1652296604.7685
MEM 306.242188 1652296604.8689
MEM 306.242188 1652296604.9694
MEM 306.242188 1652296605.0698
MEM 306.242188 1652296605.1703
MEM 306.242188 1652296605.2708
MEM 306.242188 1652296605.3712
MEM 306.242188 1652296605.4716
MEM 306.242188 1652296605.5720
MEM 306.242188 1652296605.6725
MEM 306.242188 1652296605.7729
MEM 306.242188 1652296605.8734
MEM 306.242188 1652296605.9738
MEM 306.242188 1652296606.0742
MEM 306.242188 1652296606.1747
MEM 306.242188 1652296606.2752
MEM 306.242188 1652296606.3756
MEM 306.242188 1652296606.4760
MEM 306.242188 1652296606.5772
MEM 306.242188 1652296606.6777
MEM 306.242188 1652296606.7782
MEM 306.242188 1652296606.8786
MEM 306.242188 1652296606.9790
MEM 306.242188 1652296607.0795
MEM 306.242188 1652296607.1800
MEM 306.242188 1652296607.2804
MEM 306.242188 1652296607.3808
MEM 306.242188 1652296607.4812
MEM 306.242188 1652296607.5817
MEM 306.242188 1652296607.6820
MEM 306.242188 1652296607.7824
MEM 306.242188 1652296607.8829
MEM 306.242188 1652296607.9833
MEM 306.242188 1652296608.0837
MEM 306.242188 1652296608.1840
MEM 306.242188 1652296608.2845
MEM 306.242188 1652296608.3849
MEM 306.242188 1652296608.4855
MEM 306.242188 1652296608.5859
MEM 306.242188 1652296608.6863
MEM 306.242188 1652296608.7867
MEM 306.242188 1652296608.8871
MEM 306.242188 1652296608.9875
MEM 306.242188 1652296609.0880
MEM 306.242188 1652296609.1884
MEM 306.242188 1652296609.2889
MEM 306.242188 1652296609.3894
MEM 306.242188 1652296609.4899
MEM 306.242188 1652296609.5904
MEM 306.242188 1652296609.6909
MEM 306.242188 1652296609.7914
MEM 306.242188 1652296609.8918
MEM 306.242188 1652296609.9923
MEM 306.242188 1652296610.0928
MEM 306.242188 1652296610.1932
MEM 306.242188 1652296610.2937
MEM 306.242188 1652296610.3970
MEM 306.242188 1652296610.4974
MEM 306.242188 1652296610.5978
MEM 306.242188 1652296610.6983
MEM 306.242188 1652296610.7988
MEM 306.242188 1652296610.8992
MEM 306.242188 1652296610.9996
MEM 306.242188 1652296611.1002
MEM 306.242188 1652296611.2006
MEM 306.242188 1652296611.3010
MEM 306.242188 1652296611.4014
MEM 306.242188 1652296611.5018
MEM 306.242188 1652296611.6022
MEM 306.242188 1652296611.7025
MEM 306.242188 1652296611.8030
MEM 306.242188 1652296611.9035
MEM 306.242188 1652296612.0040
MEM 306.242188 1652296612.1044
MEM 306.242188 1652296612.2048
MEM 306.242188 1652296612.3052
MEM 306.242188 1652296612.4056
MEM 306.242188 1652296612.5060
MEM 306.242188 1652296612.6065
MEM 306.242188 1652296612.7069
MEM 306.242188 1652296612.8074
MEM 306.242188 1652296612.9077
MEM 306.242188 1652296613.0082
MEM 306.242188 1652296613.1087
MEM 306.242188 1652296613.2091
MEM 306.242188 1652296613.3096
MEM 306.242188 1652296613.4100
MEM 306.242188 1652296613.5105
MEM 306.242188 1652296613.6110
MEM 306.242188 1652296613.7113
MEM 306.242188 1652296613.8118
MEM 306.242188 1652296613.9122
MEM 306.242188 1652296614.0125
MEM 306.242188 1652296614.1130
MEM 306.242188 1652296614.2134
MEM 306.242188 1652296614.3137
MEM 306.242188 1652296614.4142
MEM 306.242188 1652296614.5145
MEM 306.242188 1652296614.6150
MEM 306.242188 1652296614.7154
MEM 306.242188 1652296614.8159
MEM 306.242188 1652296614.9163
MEM 306.242188 1652296615.0167
MEM 306.242188 1652296615.1171
MEM 306.242188 1652296615.2176
MEM 306.242188 1652296615.3181
MEM 306.242188 1652296615.4186
MEM 306.242188 1652296615.5189
MEM 306.242188 1652296615.6194
MEM 306.242188 1652296615.7198
MEM 306.242188 1652296615.8202
MEM 306.242188 1652296615.9206
MEM 306.242188 1652296616.0210
MEM 306.242188 1652296616.1215
MEM 306.242188 1652296616.2219
MEM 306.242188 1652296616.3223
MEM 306.242188 1652296616.4228
MEM 306.242188 1652296616.5233
MEM 306.242188 1652296616.6237
MEM 306.242188 1652296616.7241
MEM 306.242188 1652296616.8245
MEM 306.242188 1652296616.9250
MEM 306.242188 1652296617.0254
MEM 306.242188 1652296617.1258
MEM 306.242188 1652296617.2263
MEM 306.242188 1652296617.3268
MEM 306.242188 1652296617.4272
MEM 306.242188 1652296617.5275
MEM 306.242188 1652296617.6280
MEM 306.242188 1652296617.7285
MEM 306.242188 1652296617.8289
MEM 306.242188 1652296617.9293
MEM 306.242188 1652296618.0297
MEM 306.242188 1652296618.1300
MEM 306.242188 1652296618.2304
MEM 306.242188 1652296618.3308
MEM 306.242188 1652296618.4312
MEM 306.242188 1652296618.5315
MEM 306.242188 1652296618.6319
MEM 306.242188 1652296618.7323
MEM 306.242188 1652296618.8328
MEM 306.242188 1652296618.9332
MEM 306.242188 1652296619.0336
MEM 306.242188 1652296619.1339
MEM 306.242188 1652296619.2344
MEM 306.242188 1652296619.3349
MEM 306.242188 1652296619.4353
MEM 306.242188 1652296619.5358
MEM 306.242188 1652296619.6362
MEM 306.242188 1652296619.7366
MEM 306.242188 1652296619.8371
MEM 306.242188 1652296619.9376
MEM 306.242188 1652296620.0382
MEM 306.242188 1652296620.1386
MEM 306.242188 1652296620.2390
MEM 306.242188 1652296620.3393
MEM 306.242188 1652296620.4398
MEM 306.242188 1652296620.5402
MEM 306.242188 1652296620.6407
MEM 306.242188 1652296620.7411
MEM 306.242188 1652296620.8415
MEM 306.242188 1652296620.9420
MEM 306.242188 1652296621.0425
MEM 306.242188 1652296621.1430
MEM 306.242188 1652296621.2434
MEM 306.242188 1652296621.3439
MEM 306.242188 1652296621.4443
MEM 306.242188 1652296621.5447
MEM 306.242188 1652296621.6452
MEM 306.242188 1652296621.7457
MEM 306.242188 1652296621.8461
MEM 306.242188 1652296621.9467
MEM 306.242188 1652296622.0474
MEM 306.242188 1652296622.1479
MEM 306.242188 1652296622.2485
MEM 306.242188 1652296622.3488
MEM 306.242188 1652296622.4492
MEM 306.242188 1652296622.5496
MEM 306.242188 1652296622.6500
MEM 306.242188 1652296622.7504
MEM 306.242188 1652296622.8508
MEM 306.242188 1652296622.9512
MEM 306.242188 1652296623.0516
MEM 306.242188 1652296623.1520
MEM 306.242188 1652296623.2524
MEM 306.242188 1652296623.3528
MEM 306.242188 1652296623.4532
MEM 306.242188 1652296623.5537
MEM 306.242188 1652296623.6541
MEM 306.242188 1652296623.7546
MEM 306.242188 1652296623.8550
MEM 306.242188 1652296623.9554
MEM 306.242188 1652296624.0558
MEM 306.242188 1652296624.1563
MEM 306.242188 1652296624.2568
MEM 306.242188 1652296624.3572
MEM 306.242188 1652296624.4577
MEM 306.242188 1652296624.5581
MEM 306.242188 1652296624.6586
MEM 306.242188 1652296624.7590
MEM 306.242188 1652296624.8594
MEM 306.242188 1652296624.9613
MEM 306.242188 1652296625.0616
MEM 306.242188 1652296625.1620
MEM 306.242188 1652296625.2625
MEM 306.242188 1652296625.3629
MEM 306.242188 1652296625.4633
MEM 306.242188 1652296625.5638
MEM 306.242188 1652296625.6642
MEM 306.242188 1652296625.7646
MEM 306.242188 1652296625.8650
MEM 306.242188 1652296625.9653
MEM 306.242188 1652296626.0657
MEM 306.242188 1652296626.1661
MEM 306.242188 1652296626.2665
MEM 306.242188 1652296626.3669
MEM 306.242188 1652296626.4673
MEM 306.242188 1652296626.5677
MEM 306.242188 1652296626.6681
MEM 306.242188 1652296626.7685
MEM 306.242188 1652296626.8690
MEM 306.242188 1652296626.9693
MEM 306.242188 1652296627.0697
MEM 306.242188 1652296627.1701
MEM 306.242188 1652296627.2705
MEM 306.242188 1652296627.3708
MEM 306.242188 1652296627.4730
MEM 306.242188 1652296627.5734
MEM 306.242188 1652296627.6738
MEM 306.242188 1652296627.7742
MEM 306.242188 1652296627.8747
MEM 306.242188 1652296627.9752
MEM 306.242188 1652296628.0756
MEM 306.242188 1652296628.1760
MEM 306.242188 1652296628.2764
MEM 306.242188 1652296628.3768
MEM 306.242188 1652296628.4773
MEM 306.242188 1652296628.5777
MEM 306.242188 1652296628.6781
MEM 306.242188 1652296628.7786
MEM 306.242188 1652296628.8791
MEM 306.242188 1652296628.9794
MEM 306.242188 1652296629.0799
MEM 306.242188 1652296629.1803
MEM 306.242188 1652296629.2808
MEM 306.242188 1652296629.3812
MEM 306.242188 1652296629.4817
MEM 306.242188 1652296629.5822
MEM 306.242188 1652296629.6826
MEM 306.242188 1652296629.7830
MEM 306.242188 1652296629.8834
MEM 306.242188 1652296629.9838
MEM 306.242188 1652296630.0841
MEM 306.242188 1652296630.1845
MEM 306.242188 1652296630.2849
MEM 306.242188 1652296630.3854
MEM 306.242188 1652296630.4859
MEM 306.242188 1652296630.5863
MEM 306.242188 1652296630.6866
MEM 306.242188 1652296630.7870
MEM 306.242188 1652296630.8874
MEM 306.242188 1652296630.9878
MEM 306.242188 1652296631.0882
MEM 306.242188 1652296631.1886
MEM 306.242188 1652296631.2913
MEM 306.242188 1652296631.3917
MEM 306.242188 1652296631.4921
MEM 306.242188 1652296631.5924
MEM 306.242188 1652296631.6927
MEM 306.242188 1652296631.7932
MEM 306.242188 1652296631.8935
MEM 306.242188 1652296631.9939
MEM 306.242188 1652296632.0942
MEM 306.242188 1652296632.1946
MEM 306.242188 1652296632.2950
MEM 306.242188 1652296632.3953
MEM 306.242188 1652296632.4957
MEM 306.242188 1652296632.5961
MEM 306.242188 1652296632.6965
MEM 306.242188 1652296632.7969
MEM 306.242188 1652296632.8973
MEM 306.242188 1652296632.9977
MEM 306.242188 1652296633.0982
MEM 306.242188 1652296633.1986
MEM 306.242188 1652296633.2990
MEM 306.242188 1652296633.3995
MEM 306.242188 1652296633.4999
MEM 306.242188 1652296633.6003
MEM 306.242188 1652296633.7008
MEM 306.242188 1652296633.8012
MEM 306.242188 1652296633.9015
MEM 306.242188 1652296634.0019
MEM 306.242188 1652296634.1024
MEM 306.242188 1652296634.2028
MEM 306.242188 1652296634.3032
MEM 306.242188 1652296634.4036
MEM 306.242188 1652296634.5040
MEM 306.242188 1652296634.6045
MEM 306.242188 1652296634.7049
MEM 306.242188 1652296634.8052
MEM 306.242188 1652296634.9055
MEM 306.242188 1652296635.0059
MEM 306.242188 1652296635.1064
MEM 306.242188 1652296635.2068
MEM 306.242188 1652296635.3073
MEM 306.242188 1652296635.4077
MEM 306.242188 1652296635.5082
MEM 306.242188 1652296635.6086
MEM 306.242188 1652296635.7090
MEM 306.242188 1652296635.8093
MEM 306.242188 1652296635.9098
MEM 306.242188 1652296636.0102
MEM 306.242188 1652296636.1107
MEM 306.242188 1652296636.2110
MEM 306.242188 1652296636.3114
MEM 306.242188 1652296636.4118
MEM 306.242188 1652296636.5122
MEM 306.242188 1652296636.6126
MEM 306.242188 1652296636.7130
MEM 306.242188 1652296636.8134
MEM 306.242188 1652296636.9139
