CMDLINE /usr/bin/python3 scripts/tSNE-RF-GEM.py
MEM 1048.867188 1652315033.7267
MEM 1048.867188 1652315033.8271
MEM 1048.867188 1652315033.9275
MEM 1048.867188 1652315034.0279
MEM 1048.867188 1652315034.1286
MEM 1048.867188 1652315034.2291
MEM 1048.867188 1652315034.3296
MEM 1048.867188 1652315034.4300
MEM 1048.867188 1652315034.5305
MEM 1048.867188 1652315034.6311
MEM 1048.867188 1652315034.7316
MEM 1048.867188 1652315034.8321
MEM 1048.867188 1652315034.9329
MEM 1048.867188 1652315035.0335
MEM 1048.867188 1652315035.1340
MEM 1048.867188 1652315035.2344
MEM 1048.867188 1652315035.3351
MEM 1048.867188 1652315035.4359
MEM 1048.867188 1652315035.5364
MEM 1048.867188 1652315035.6368
MEM 1048.867188 1652315035.7372
MEM 1048.867188 1652315035.8377
MEM 1048.867188 1652315035.9382
MEM 1048.867188 1652315036.0387
MEM 1048.867188 1652315036.1392
MEM 1048.867188 1652315036.2398
MEM 1048.867188 1652315036.3407
MEM 1048.867188 1652315036.4412
MEM 1048.867188 1652315036.5417
MEM 1048.867188 1652315036.6423
MEM 1048.867188 1652315036.7428
MEM 1048.867188 1652315036.8432
MEM 1048.867188 1652315036.9436
MEM 1048.867188 1652315037.0442
MEM 1048.867188 1652315037.1449
MEM 1048.867188 1652315037.2453
MEM 1048.867188 1652315037.3458
MEM 1048.867188 1652315037.4463
MEM 1048.867188 1652315037.5467
MEM 1048.867188 1652315037.6471
MEM 1048.867188 1652315037.7475
MEM 1048.867188 1652315037.8479
MEM 1048.867188 1652315037.9483
MEM 1048.867188 1652315038.0487
MEM 1048.867188 1652315038.1492
MEM 1048.867188 1652315038.2497
MEM 1048.867188 1652315038.3501
MEM 1048.867188 1652315038.4505
MEM 1048.867188 1652315038.5509
MEM 1048.867188 1652315038.6513
MEM 1048.867188 1652315038.7518
MEM 1048.867188 1652315038.8522
MEM 1048.867188 1652315038.9527
MEM 1048.867188 1652315039.0531
MEM 1048.867188 1652315039.1536
MEM 1048.867188 1652315039.2544
MEM 1048.867188 1652315039.3551
MEM 1048.867188 1652315039.4556
MEM 1048.867188 1652315039.5562
MEM 1048.867188 1652315039.6569
MEM 1048.867188 1652315039.7575
MEM 1048.867188 1652315039.8580
MEM 1048.867188 1652315039.9584
MEM 1048.867188 1652315040.0590
MEM 1048.867188 1652315040.1595
MEM 1048.867188 1652315040.2600
MEM 1048.867188 1652315040.3604
MEM 1048.867188 1652315040.4609
MEM 1048.867188 1652315040.5614
MEM 1048.867188 1652315040.6620
MEM 1048.867188 1652315040.7624
MEM 1048.867188 1652315040.8630
MEM 1048.867188 1652315040.9634
MEM 1048.867188 1652315041.0639
MEM 1048.867188 1652315041.1644
MEM 1048.867188 1652315041.2649
MEM 1048.867188 1652315041.3654
MEM 1048.867188 1652315041.4658
MEM 1048.867188 1652315041.5664
MEM 1048.867188 1652315041.6669
MEM 1048.867188 1652315041.7674
MEM 1048.867188 1652315041.8681
MEM 1048.867188 1652315041.9686
MEM 1048.867188 1652315042.0691
MEM 1048.867188 1652315042.1696
MEM 1048.867188 1652315042.2700
MEM 1048.867188 1652315042.3707
MEM 1048.867188 1652315042.4711
MEM 1048.867188 1652315042.5716
MEM 1048.867188 1652315042.6719
MEM 1048.867188 1652315042.7724
MEM 1048.867188 1652315042.8728
MEM 1048.867188 1652315042.9736
MEM 1048.867188 1652315043.0742
MEM 1048.867188 1652315043.1747
MEM 1048.867188 1652315043.2752
MEM 1048.867188 1652315043.3757
MEM 1048.867188 1652315043.4762
MEM 1048.867188 1652315043.5766
MEM 1048.867188 1652315043.6771
MEM 1048.867188 1652315043.7778
MEM 1048.867188 1652315043.8783
MEM 1048.867188 1652315043.9787
MEM 1048.867188 1652315044.0792
MEM 1048.867188 1652315044.1798
MEM 1048.867188 1652315044.2804
MEM 1048.867188 1652315044.3810
MEM 1048.867188 1652315044.4815
MEM 1048.867188 1652315044.5819
MEM 1048.867188 1652315044.6827
MEM 1048.867188 1652315044.7832
MEM 1048.867188 1652315044.8839
MEM 1048.867188 1652315044.9845
MEM 1048.867188 1652315045.0850
MEM 1048.867188 1652315045.1854
MEM 1048.867188 1652315045.2858
MEM 1048.867188 1652315045.3862
MEM 1048.867188 1652315045.4868
MEM 1048.867188 1652315045.5872
MEM 1048.867188 1652315045.6877
MEM 1048.867188 1652315045.7880
MEM 1048.867188 1652315045.8885
MEM 1048.867188 1652315045.9888
MEM 1048.867188 1652315046.0892
MEM 1048.867188 1652315046.1896
MEM 1048.867188 1652315046.2900
MEM 1048.867188 1652315046.3905
MEM 1048.867188 1652315046.4910
MEM 1048.867188 1652315046.5913
MEM 1048.867188 1652315046.6917
MEM 1048.867188 1652315046.7922
MEM 1048.867188 1652315046.8927
MEM 1048.867188 1652315046.9931
MEM 1048.867188 1652315047.0935
MEM 1048.867188 1652315047.1941
MEM 1048.867188 1652315047.2946
MEM 1048.867188 1652315047.3952
MEM 1048.867188 1652315047.4957
MEM 1048.867188 1652315047.5963
MEM 1048.867188 1652315047.6967
MEM 1048.867188 1652315047.7973
MEM 1048.867188 1652315047.8978
MEM 1048.867188 1652315047.9983
MEM 1048.867188 1652315048.0989
MEM 1048.867188 1652315048.1993
MEM 1048.867188 1652315048.2998
MEM 1048.867188 1652315048.4006
MEM 1048.867188 1652315048.5012
MEM 1048.867188 1652315048.6017
MEM 1048.867188 1652315048.7022
MEM 1048.867188 1652315048.8026
MEM 1048.867188 1652315048.9030
MEM 1048.867188 1652315049.0034
MEM 1048.867188 1652315049.1037
MEM 1048.867188 1652315049.2044
MEM 1048.867188 1652315049.3048
MEM 1048.867188 1652315049.4052
MEM 1048.867188 1652315049.5057
MEM 1048.867188 1652315049.6062
MEM 1048.867188 1652315049.7068
MEM 1048.867188 1652315049.8072
MEM 1048.867188 1652315049.9075
MEM 1048.867188 1652315050.0080
MEM 1048.867188 1652315050.1084
MEM 1048.867188 1652315050.2091
MEM 1048.867188 1652315050.3096
MEM 1048.867188 1652315050.4101
MEM 1048.867188 1652315050.5105
MEM 1048.867188 1652315050.6111
MEM 1048.867188 1652315050.7117
MEM 1048.867188 1652315050.8122
MEM 1048.867188 1652315050.9126
MEM 1048.867188 1652315051.0129
MEM 1048.867188 1652315051.1134
MEM 1048.867188 1652315051.2141
MEM 1048.867188 1652315051.3146
MEM 1048.867188 1652315051.4150
MEM 1048.867188 1652315051.5158
MEM 1048.867188 1652315051.6163
MEM 1048.867188 1652315051.7168
MEM 1048.867188 1652315051.8174
MEM 1048.867188 1652315051.9179
MEM 1048.867188 1652315052.0183
MEM 1048.867188 1652315052.1189
MEM 1048.867188 1652315052.2195
MEM 1048.867188 1652315052.3200
MEM 1048.867188 1652315052.4206
MEM 1048.867188 1652315052.5210
MEM 1048.867188 1652315052.6215
MEM 1048.867188 1652315052.7220
MEM 1048.867188 1652315052.8224
MEM 1048.867188 1652315052.9227
MEM 1048.867188 1652315053.0231
MEM 1048.867188 1652315053.1237
MEM 1048.867188 1652315053.2242
MEM 1048.867188 1652315053.3246
MEM 1048.867188 1652315053.4249
MEM 1048.867188 1652315053.5253
MEM 1048.867188 1652315053.6258
MEM 1048.867188 1652315053.7262
MEM 1048.867188 1652315053.8266
MEM 1048.867188 1652315053.9271
MEM 1048.867188 1652315054.0276
MEM 1048.867188 1652315054.1280
MEM 1048.867188 1652315054.2284
MEM 1048.867188 1652315054.3290
MEM 1048.867188 1652315054.4295
MEM 1048.867188 1652315054.5299
MEM 1048.867188 1652315054.6304
MEM 1048.867188 1652315054.7309
MEM 1048.867188 1652315054.8314
MEM 1048.867188 1652315054.9318
MEM 1048.867188 1652315055.0323
MEM 1048.867188 1652315055.1328
MEM 1048.867188 1652315055.2333
MEM 1048.867188 1652315055.3337
MEM 1048.867188 1652315055.4341
MEM 1048.867188 1652315055.5345
MEM 1048.867188 1652315055.6350
MEM 1048.867188 1652315055.7355
MEM 1048.867188 1652315055.8360
MEM 1048.867188 1652315055.9366
MEM 1048.867188 1652315056.0371
MEM 1048.867188 1652315056.1376
MEM 1048.867188 1652315056.2382
MEM 1048.867188 1652315056.3387
MEM 1048.867188 1652315056.4393
MEM 1048.867188 1652315056.5398
MEM 1048.867188 1652315056.6404
MEM 1048.867188 1652315056.7409
MEM 1048.867188 1652315056.8414
MEM 1048.867188 1652315056.9419
MEM 1048.867188 1652315057.0425
MEM 1048.867188 1652315057.1430
MEM 1048.867188 1652315057.2434
MEM 1048.867188 1652315057.3439
MEM 1048.867188 1652315057.4442
MEM 1048.867188 1652315057.5447
MEM 1048.867188 1652315057.6450
MEM 1048.867188 1652315057.7454
MEM 1048.867188 1652315057.8457
MEM 1048.867188 1652315057.9462
MEM 1048.867188 1652315058.0467
MEM 1048.867188 1652315058.1471
MEM 1048.867188 1652315058.2475
MEM 1048.867188 1652315058.3480
MEM 1048.867188 1652315058.4486
MEM 1048.867188 1652315058.5490
MEM 1048.867188 1652315058.6496
MEM 1048.867188 1652315058.7500
MEM 1048.867188 1652315058.8505
MEM 1048.867188 1652315058.9510
MEM 1048.867188 1652315059.0515
MEM 1048.867188 1652315059.1520
MEM 1048.867188 1652315059.2525
MEM 1048.867188 1652315059.3529
MEM 1048.867188 1652315059.4534
MEM 1048.867188 1652315059.5539
MEM 1048.867188 1652315059.6544
MEM 1048.867188 1652315059.7549
MEM 1048.867188 1652315059.8554
MEM 1048.867188 1652315059.9559
MEM 1048.867188 1652315060.0564
MEM 1048.867188 1652315060.1569
MEM 1048.867188 1652315060.2574
MEM 1048.867188 1652315060.3579
MEM 1048.867188 1652315060.4583
MEM 1048.867188 1652315060.5588
MEM 1048.867188 1652315060.6592
MEM 1048.867188 1652315060.7598
MEM 1048.867188 1652315060.8603
MEM 1048.867188 1652315060.9608
MEM 1048.867188 1652315061.0613
MEM 1048.867188 1652315061.1618
MEM 1048.867188 1652315061.2623
MEM 1048.867188 1652315061.3627
MEM 1048.867188 1652315061.4632
MEM 1048.867188 1652315061.5637
MEM 1048.867188 1652315061.6642
MEM 1048.867188 1652315061.7646
MEM 1048.867188 1652315061.8652
MEM 1048.867188 1652315061.9657
MEM 1048.867188 1652315062.0661
MEM 1048.867188 1652315062.1665
MEM 1048.867188 1652315062.2670
MEM 1048.867188 1652315062.3675
MEM 1048.867188 1652315062.4680
MEM 1048.867188 1652315062.5684
MEM 1048.867188 1652315062.6689
MEM 1048.867188 1652315062.7693
MEM 1048.867188 1652315062.8698
MEM 1048.867188 1652315062.9702
MEM 1048.867188 1652315063.0707
MEM 1048.867188 1652315063.1712
MEM 1048.867188 1652315063.2716
MEM 1048.867188 1652315063.3721
MEM 1048.867188 1652315063.4726
MEM 1048.867188 1652315063.5730
MEM 1048.867188 1652315063.6734
MEM 1048.867188 1652315063.7739
MEM 1048.867188 1652315063.8745
MEM 1048.867188 1652315063.9750
MEM 1048.867188 1652315064.0755
MEM 1048.867188 1652315064.1760
MEM 1048.867188 1652315064.2765
MEM 1048.867188 1652315064.3770
MEM 1048.867188 1652315064.4774
MEM 1048.867188 1652315064.5779
MEM 1048.867188 1652315064.6784
MEM 1048.867188 1652315064.7789
MEM 1048.867188 1652315064.8794
MEM 1048.867188 1652315064.9798
MEM 1048.867188 1652315065.0802
MEM 1048.867188 1652315065.1806
MEM 1048.867188 1652315065.2811
MEM 1048.867188 1652315065.3816
MEM 1048.867188 1652315065.4821
MEM 1048.867188 1652315065.5826
MEM 1048.867188 1652315065.6831
MEM 1048.867188 1652315065.7836
MEM 1048.867188 1652315065.8840
MEM 1048.867188 1652315065.9845
MEM 1048.867188 1652315066.0850
MEM 1048.867188 1652315066.1855
MEM 1048.867188 1652315066.2859
MEM 1048.867188 1652315066.3864
MEM 1048.867188 1652315066.4869
MEM 1048.867188 1652315066.5874
MEM 1048.867188 1652315066.6879
MEM 1048.867188 1652315066.7883
MEM 1048.867188 1652315066.8888
MEM 1048.867188 1652315066.9893
MEM 1048.867188 1652315067.0898
MEM 1048.867188 1652315067.1902
MEM 1048.867188 1652315067.2907
MEM 1048.867188 1652315067.3912
MEM 1048.867188 1652315067.4916
MEM 1048.867188 1652315067.5921
MEM 1048.867188 1652315067.6926
MEM 1048.867188 1652315067.7931
MEM 1048.867188 1652315067.8936
MEM 1048.867188 1652315067.9940
MEM 1048.867188 1652315068.0945
MEM 1048.867188 1652315068.1950
MEM 1048.867188 1652315068.2954
MEM 1048.867188 1652315068.3958
MEM 1048.867188 1652315068.4963
MEM 1048.867188 1652315068.5967
MEM 1048.867188 1652315068.6971
MEM 1048.867188 1652315068.7976
MEM 1048.867188 1652315068.8981
MEM 1048.867188 1652315068.9985
MEM 1048.867188 1652315069.0991
MEM 1048.867188 1652315069.1995
MEM 1048.867188 1652315069.3001
MEM 1048.867188 1652315069.4006
MEM 1048.867188 1652315069.5010
MEM 1048.867188 1652315069.6015
MEM 1048.867188 1652315069.7020
MEM 1048.867188 1652315069.8024
MEM 1048.867188 1652315069.9029
MEM 1048.867188 1652315070.0032
MEM 1048.867188 1652315070.1038
MEM 1048.867188 1652315070.2046
MEM 1048.867188 1652315070.3050
MEM 1048.867188 1652315070.4055
MEM 1048.867188 1652315070.5059
MEM 1048.867188 1652315070.6064
MEM 1048.867188 1652315070.7068
MEM 1048.867188 1652315070.8074
MEM 1048.867188 1652315070.9079
MEM 1048.867188 1652315071.0084
MEM 1048.867188 1652315071.1092
MEM 1048.867188 1652315071.2096
MEM 1048.867188 1652315071.3102
MEM 1048.867188 1652315071.4108
MEM 1048.867188 1652315071.5113
MEM 1048.867188 1652315071.6118
MEM 1048.867188 1652315071.7123
MEM 1048.867188 1652315071.8128
MEM 1048.867188 1652315071.9133
MEM 1048.867188 1652315072.0138
MEM 1048.867188 1652315072.1142
MEM 1048.867188 1652315072.2148
MEM 1048.867188 1652315072.3153
MEM 1048.867188 1652315072.4157
MEM 1048.867188 1652315072.5161
MEM 1048.867188 1652315072.6168
MEM 1048.867188 1652315072.7173
MEM 1048.867188 1652315072.8178
MEM 1048.867188 1652315072.9184
MEM 1048.867188 1652315073.0188
MEM 1048.867188 1652315073.1194
MEM 1048.867188 1652315073.2199
MEM 1048.867188 1652315073.3204
MEM 1048.867188 1652315073.4209
MEM 1048.867188 1652315073.5215
MEM 1048.867188 1652315073.6220
MEM 1048.867188 1652315073.7226
MEM 1048.867188 1652315073.8232
MEM 1048.867188 1652315073.9237
MEM 1048.867188 1652315074.0242
MEM 1048.867188 1652315074.1246
MEM 1048.867188 1652315074.2254
MEM 1048.867188 1652315074.3260
MEM 1048.867188 1652315074.4264
MEM 1048.867188 1652315074.5275
MEM 1048.867188 1652315074.6279
MEM 1048.867188 1652315074.7284
MEM 1048.867188 1652315074.8290
MEM 1048.867188 1652315074.9294
MEM 1048.867188 1652315075.0299
MEM 1048.867188 1652315075.1305
MEM 1048.867188 1652315075.2311
MEM 1048.867188 1652315075.3315
MEM 1048.867188 1652315075.4320
MEM 1048.867188 1652315075.5326
MEM 1048.867188 1652315075.6329
MEM 1048.867188 1652315075.7334
MEM 1048.867188 1652315075.8339
MEM 1048.867188 1652315075.9345
MEM 1048.867188 1652315076.0350
MEM 1048.867188 1652315076.1355
MEM 1048.867188 1652315076.2359
MEM 1048.867188 1652315076.3364
MEM 1048.867188 1652315076.4369
MEM 1048.867188 1652315076.5374
MEM 1048.867188 1652315076.6379
MEM 1048.867188 1652315076.7384
MEM 1048.867188 1652315076.8389
MEM 1048.867188 1652315076.9394
MEM 1048.867188 1652315077.0398
MEM 1048.867188 1652315077.1403
MEM 1048.867188 1652315077.2407
MEM 1048.867188 1652315077.3412
MEM 1048.867188 1652315077.4417
MEM 1048.867188 1652315077.5421
MEM 1048.867188 1652315077.6426
MEM 1048.867188 1652315077.7431
MEM 1048.867188 1652315077.8436
MEM 1048.867188 1652315077.9440
MEM 1048.867188 1652315078.0445
MEM 1048.867188 1652315078.1449
MEM 1048.867188 1652315078.2453
MEM 1048.867188 1652315078.3458
MEM 1048.867188 1652315078.4462
MEM 1048.867188 1652315078.5466
MEM 1048.867188 1652315078.6471
MEM 1048.867188 1652315078.7476
MEM 1048.867188 1652315078.8480
MEM 1048.867188 1652315078.9484
MEM 1048.867188 1652315079.0489
MEM 1048.867188 1652315079.1494
MEM 1048.867188 1652315079.2498
MEM 1048.867188 1652315079.3503
MEM 1048.867188 1652315079.4508
MEM 1048.867188 1652315079.5512
MEM 1048.867188 1652315079.6517
MEM 1048.867188 1652315079.7521
MEM 1048.867188 1652315079.8525
MEM 1048.867188 1652315079.9530
MEM 1048.867188 1652315080.0534
MEM 1048.867188 1652315080.1539
MEM 1048.867188 1652315080.2543
MEM 1048.867188 1652315080.3548
MEM 1048.867188 1652315080.4553
MEM 1048.867188 1652315080.5558
MEM 1048.867188 1652315080.6562
MEM 1048.867188 1652315080.7567
MEM 1048.867188 1652315080.8571
MEM 1048.867188 1652315080.9575
MEM 1048.867188 1652315081.0579
MEM 1048.867188 1652315081.1584
MEM 1048.867188 1652315081.2588
MEM 1048.867188 1652315081.3592
MEM 1048.867188 1652315081.4597
MEM 1048.867188 1652315081.5601
MEM 1048.867188 1652315081.6605
MEM 1048.867188 1652315081.7611
MEM 1048.867188 1652315081.8616
MEM 1048.867188 1652315081.9621
MEM 1048.867188 1652315082.0625
MEM 1048.867188 1652315082.1628
MEM 1048.867188 1652315082.2632
MEM 1048.867188 1652315082.3637
MEM 1048.867188 1652315082.4643
MEM 1048.867188 1652315082.5647
MEM 1048.867188 1652315082.6652
MEM 1048.867188 1652315082.7657
MEM 1048.867188 1652315082.8662
MEM 1048.867188 1652315082.9667
MEM 1048.867188 1652315083.0676
MEM 1048.867188 1652315083.1681
MEM 1048.867188 1652315083.2686
MEM 1048.867188 1652315083.3691
MEM 1048.867188 1652315083.4695
MEM 1048.867188 1652315083.5700
MEM 1048.867188 1652315083.6704
MEM 1048.867188 1652315083.7710
MEM 1048.867188 1652315083.8715
MEM 1048.867188 1652315083.9720
MEM 1048.867188 1652315084.0725
MEM 1048.867188 1652315084.1731
MEM 1048.867188 1652315084.2737
MEM 1048.867188 1652315084.3744
MEM 1048.867188 1652315084.4749
MEM 1048.867188 1652315084.5754
MEM 1048.867188 1652315084.6758
MEM 1048.867188 1652315084.7763
MEM 1048.867188 1652315084.8768
MEM 1048.867188 1652315084.9774
MEM 1048.867188 1652315085.0778
MEM 1048.867188 1652315085.1783
MEM 1048.867188 1652315085.2788
MEM 1048.867188 1652315085.3796
MEM 1048.867188 1652315085.4802
MEM 1048.867188 1652315085.5806
MEM 1048.867188 1652315085.6811
MEM 1048.867188 1652315085.7816
MEM 1048.867188 1652315085.8821
MEM 1048.867188 1652315085.9825
MEM 1048.867188 1652315086.0831
MEM 1048.867188 1652315086.1838
MEM 1048.867188 1652315086.2843
MEM 1048.867188 1652315086.3848
MEM 1048.867188 1652315086.4854
MEM 1048.867188 1652315086.5858
MEM 1048.867188 1652315086.6863
MEM 1048.867188 1652315086.7868
MEM 1048.867188 1652315086.8872
MEM 1048.867188 1652315086.9878
MEM 1048.867188 1652315087.0883
MEM 1048.867188 1652315087.1888
MEM 1048.867188 1652315087.2893
MEM 1048.867188 1652315087.3898
MEM 1048.867188 1652315087.4903
MEM 1048.867188 1652315087.5909
MEM 1048.867188 1652315087.6914
MEM 1048.867188 1652315087.7919
MEM 1048.867188 1652315087.8930
MEM 1048.867188 1652315087.9934
MEM 1048.867188 1652315088.0941
MEM 1048.867188 1652315088.1950
MEM 1048.867188 1652315088.2955
MEM 1048.867188 1652315088.3959
MEM 1048.867188 1652315088.4965
MEM 1048.867188 1652315088.5969
MEM 1048.867188 1652315088.6972
MEM 1048.867188 1652315088.7976
MEM 1048.867188 1652315088.8980
MEM 1048.867188 1652315088.9984
MEM 1048.867188 1652315089.0989
MEM 1048.867188 1652315089.1993
MEM 1048.867188 1652315089.2999
MEM 1048.867188 1652315089.4002
MEM 1048.867188 1652315089.5007
MEM 1048.867188 1652315089.6012
MEM 1048.867188 1652315089.7020
MEM 1048.867188 1652315089.8025
MEM 1048.867188 1652315089.9030
MEM 1048.867188 1652315090.0037
MEM 1048.867188 1652315090.1041
MEM 1048.867188 1652315090.2047
MEM 1048.867188 1652315090.3052
MEM 1048.867188 1652315090.4056
MEM 1048.867188 1652315090.5060
MEM 1048.867188 1652315090.6064
MEM 1048.867188 1652315090.7070
MEM 1048.867188 1652315090.8075
MEM 1048.867188 1652315090.9079
MEM 1048.867188 1652315091.0084
MEM 1048.867188 1652315091.1088
MEM 1048.867188 1652315091.2094
MEM 1048.867188 1652315091.3099
MEM 1048.867188 1652315091.4103
MEM 1048.867188 1652315091.5108
MEM 1048.867188 1652315091.6111
MEM 1048.867188 1652315091.7117
MEM 1048.867188 1652315091.8124
MEM 1048.867188 1652315091.9128
MEM 1048.867188 1652315092.0133
MEM 1048.867188 1652315092.1138
MEM 1048.867188 1652315092.2143
MEM 1048.867188 1652315092.3148
MEM 1048.867188 1652315092.4153
MEM 1048.867188 1652315092.5157
MEM 1048.867188 1652315092.6162
MEM 1048.867188 1652315092.7167
MEM 1048.867188 1652315092.8173
MEM 1048.867188 1652315092.9177
MEM 1048.867188 1652315093.0182
MEM 1048.867188 1652315093.1189
MEM 1048.867188 1652315093.2195
MEM 1048.867188 1652315093.3199
MEM 1048.867188 1652315093.4204
MEM 1048.867188 1652315093.5209
MEM 1048.867188 1652315093.6215
MEM 1048.867188 1652315093.7218
MEM 1048.867188 1652315093.8223
MEM 1048.867188 1652315093.9229
MEM 1048.867188 1652315094.0239
MEM 1048.867188 1652315094.1245
MEM 1048.867188 1652315094.2252
MEM 1048.867188 1652315094.3256
MEM 1048.867188 1652315094.4261
MEM 1048.867188 1652315094.5266
MEM 1048.867188 1652315094.6271
MEM 1048.867188 1652315094.7276
MEM 1048.867188 1652315094.8281
MEM 1048.867188 1652315094.9286
MEM 1048.867188 1652315095.0289
MEM 1048.867188 1652315095.1294
MEM 1048.867188 1652315095.2301
MEM 1048.867188 1652315095.3306
MEM 1048.867188 1652315095.4314
MEM 1048.867188 1652315095.5321
MEM 1048.867188 1652315095.6325
MEM 1048.867188 1652315095.7332
MEM 1048.867188 1652315095.8335
MEM 1048.867188 1652315095.9340
MEM 1048.867188 1652315096.0343
MEM 1048.867188 1652315096.1347
MEM 1048.867188 1652315096.2352
MEM 1048.867188 1652315096.3356
MEM 1048.867188 1652315096.4361
MEM 1048.867188 1652315096.5366
MEM 1048.867188 1652315096.6371
MEM 1048.867188 1652315096.7376
MEM 1048.867188 1652315096.8380
MEM 1048.867188 1652315096.9385
MEM 1048.867188 1652315097.0389
MEM 1048.867188 1652315097.1394
