CMDLINE /usr/bin/python3 scripts/tSNE-RF-TARA.py
MEM 253.378906 1652255607.0964
MEM 253.378906 1652255607.1967
MEM 253.378906 1652255607.2970
MEM 253.378906 1652255607.3974
MEM 253.378906 1652255607.4979
MEM 253.378906 1652255607.5982
MEM 253.378906 1652255607.6986
MEM 253.378906 1652255607.7988
MEM 253.378906 1652255607.8991
MEM 253.378906 1652255607.9994
MEM 253.378906 1652255608.0997
MEM 253.378906 1652255608.2002
MEM 253.378906 1652255608.3005
MEM 253.378906 1652255608.4008
MEM 253.378906 1652255608.5011
MEM 253.378906 1652255608.6013
MEM 253.378906 1652255608.7017
MEM 253.378906 1652255608.8022
MEM 253.378906 1652255608.9026
MEM 253.378906 1652255609.0029
MEM 253.378906 1652255609.1031
MEM 253.378906 1652255609.2034
MEM 253.378906 1652255609.3037
MEM 253.378906 1652255609.4040
MEM 253.378906 1652255609.5044
MEM 253.378906 1652255609.6047
MEM 253.378906 1652255609.7051
MEM 253.378906 1652255609.8054
MEM 253.378906 1652255609.9057
MEM 253.378906 1652255610.0060
MEM 253.378906 1652255610.1063
MEM 253.378906 1652255610.2066
MEM 253.378906 1652255610.3070
MEM 253.378906 1652255610.4073
MEM 253.378906 1652255610.5076
MEM 253.378906 1652255610.6079
MEM 253.378906 1652255610.7082
MEM 253.378906 1652255610.8105
MEM 253.378906 1652255610.9124
MEM 253.378906 1652255611.0128
MEM 253.378906 1652255611.1131
MEM 253.378906 1652255611.2134
MEM 253.378906 1652255611.3137
MEM 253.378906 1652255611.4140
MEM 253.378906 1652255611.5143
MEM 253.378906 1652255611.6146
MEM 253.378906 1652255611.7150
MEM 253.378906 1652255611.8153
MEM 253.378906 1652255611.9156
MEM 253.378906 1652255612.0159
MEM 253.378906 1652255612.1162
MEM 253.378906 1652255612.2165
MEM 253.378906 1652255612.3168
MEM 253.378906 1652255612.4172
MEM 253.378906 1652255612.5175
MEM 253.378906 1652255612.6178
MEM 253.378906 1652255612.7181
MEM 253.378906 1652255612.8184
MEM 253.378906 1652255612.9188
MEM 253.378906 1652255613.0192
MEM 253.378906 1652255613.1195
MEM 253.378906 1652255613.2198
MEM 253.378906 1652255613.3204
MEM 253.378906 1652255613.4207
MEM 253.378906 1652255613.5224
MEM 253.378906 1652255613.6228
MEM 253.378906 1652255613.7231
MEM 253.378906 1652255613.8235
MEM 253.378906 1652255613.9237
MEM 253.378906 1652255614.0240
MEM 253.378906 1652255614.1250
MEM 253.378906 1652255614.2253
MEM 253.378906 1652255614.3257
MEM 253.378906 1652255614.4260
MEM 253.378906 1652255614.5263
MEM 253.378906 1652255614.6266
MEM 253.378906 1652255614.7269
MEM 253.378906 1652255614.8271
MEM 253.378906 1652255614.9275
MEM 253.378906 1652255615.0278
MEM 253.378906 1652255615.1280
MEM 253.378906 1652255615.2284
MEM 253.378906 1652255615.3287
MEM 253.378906 1652255615.4289
MEM 253.378906 1652255615.5293
MEM 253.378906 1652255615.6296
MEM 253.378906 1652255615.7314
MEM 253.378906 1652255615.8317
MEM 253.378906 1652255615.9320
MEM 253.378906 1652255616.0323
MEM 253.378906 1652255616.1326
MEM 253.378906 1652255616.2330
MEM 253.378906 1652255616.3333
MEM 253.378906 1652255616.4336
MEM 253.378906 1652255616.5339
MEM 253.378906 1652255616.6342
MEM 253.378906 1652255616.7345
MEM 253.378906 1652255616.8370
MEM 253.378906 1652255616.9374
MEM 253.378906 1652255617.0377
MEM 253.378906 1652255617.1380
MEM 253.378906 1652255617.2383
MEM 253.378906 1652255617.3385
MEM 253.378906 1652255617.4388
MEM 253.378906 1652255617.5392
MEM 253.378906 1652255617.6395
MEM 253.378906 1652255617.7398
MEM 253.378906 1652255617.8401
MEM 253.378906 1652255617.9403
MEM 253.378906 1652255618.0406
MEM 253.378906 1652255618.1409
MEM 253.378906 1652255618.2413
MEM 253.378906 1652255618.3417
MEM 253.378906 1652255618.4420
MEM 253.378906 1652255618.5423
MEM 253.378906 1652255618.6426
MEM 253.378906 1652255618.7429
MEM 253.378906 1652255618.8432
MEM 253.378906 1652255618.9436
MEM 253.378906 1652255619.0439
MEM 253.378906 1652255619.1442
MEM 253.378906 1652255619.2445
MEM 253.378906 1652255619.3447
MEM 253.378906 1652255619.4450
MEM 253.378906 1652255619.5460
MEM 253.378906 1652255619.6464
MEM 253.378906 1652255619.7468
MEM 253.378906 1652255619.8471
MEM 253.378906 1652255619.9473
MEM 253.378906 1652255620.0476
MEM 253.378906 1652255620.1479
MEM 253.378906 1652255620.2482
MEM 253.378906 1652255620.3486
MEM 253.378906 1652255620.4489
MEM 253.378906 1652255620.5491
MEM 253.378906 1652255620.6511
MEM 253.378906 1652255620.7513
MEM 253.378906 1652255620.8516
MEM 253.378906 1652255620.9520
MEM 253.378906 1652255621.0523
MEM 253.378906 1652255621.1525
MEM 253.378906 1652255621.2527
MEM 253.378906 1652255621.3530
MEM 253.378906 1652255621.4532
MEM 253.378906 1652255621.5534
MEM 253.378906 1652255621.6537
MEM 253.378906 1652255621.7539
MEM 253.378906 1652255621.8541
MEM 253.378906 1652255621.9544
MEM 253.378906 1652255622.0546
MEM 253.378906 1652255622.1548
MEM 253.378906 1652255622.2550
MEM 253.378906 1652255622.3553
MEM 253.378906 1652255622.4556
MEM 253.378906 1652255622.5558
MEM 253.378906 1652255622.6561
MEM 253.378906 1652255622.7564
MEM 253.378906 1652255622.8566
MEM 253.378906 1652255622.9569
MEM 253.378906 1652255623.0572
MEM 253.378906 1652255623.1574
MEM 253.378906 1652255623.2577
MEM 253.378906 1652255623.3580
MEM 253.378906 1652255623.4583
MEM 253.378906 1652255623.5585
MEM 253.378906 1652255623.6588
MEM 253.378906 1652255623.7591
MEM 253.378906 1652255623.8593
MEM 253.378906 1652255623.9621
MEM 253.378906 1652255624.0624
MEM 253.378906 1652255624.1639
MEM 253.378906 1652255624.2655
MEM 253.378906 1652255624.3671
MEM 253.378906 1652255624.4673
MEM 253.378906 1652255624.5676
MEM 253.378906 1652255624.6679
MEM 253.378906 1652255624.7681
MEM 253.378906 1652255624.8684
MEM 253.378906 1652255624.9695
MEM 253.378906 1652255625.0698
MEM 253.378906 1652255625.1701
MEM 253.378906 1652255625.2704
MEM 253.378906 1652255625.3707
MEM 253.378906 1652255625.4710
MEM 253.378906 1652255625.5713
MEM 253.378906 1652255625.6716
MEM 253.378906 1652255625.7724
MEM 253.378906 1652255625.8728
MEM 253.378906 1652255625.9731
MEM 253.378906 1652255626.0746
MEM 253.378906 1652255626.1749
MEM 253.378906 1652255626.2751
MEM 253.378906 1652255626.3755
MEM 253.378906 1652255626.4759
MEM 253.378906 1652255626.5762
MEM 253.378906 1652255626.6765
MEM 253.378906 1652255626.7773
MEM 253.378906 1652255626.8776
MEM 253.378906 1652255626.9779
MEM 253.378906 1652255627.0783
MEM 253.378906 1652255627.1801
MEM 253.378906 1652255627.2805
MEM 253.378906 1652255627.3807
MEM 253.378906 1652255627.4811
MEM 253.378906 1652255627.5813
MEM 253.378906 1652255627.6817
MEM 253.378906 1652255627.7832
MEM 253.378906 1652255627.8836
MEM 253.378906 1652255627.9839
MEM 253.378906 1652255628.0841
MEM 253.378906 1652255628.1844
MEM 253.378906 1652255628.2847
MEM 253.378906 1652255628.3851
MEM 253.378906 1652255628.4855
MEM 253.378906 1652255628.5858
MEM 253.378906 1652255628.6860
MEM 253.378906 1652255628.7865
MEM 253.378906 1652255628.8868
MEM 253.378906 1652255628.9871
MEM 253.378906 1652255629.0880
MEM 253.378906 1652255629.1883
MEM 253.378906 1652255629.2885
MEM 253.378906 1652255629.3889
MEM 253.378906 1652255629.4892
MEM 253.378906 1652255629.5894
MEM 253.378906 1652255629.6897
MEM 253.378906 1652255629.7900
MEM 253.378906 1652255629.8906
MEM 253.378906 1652255629.9909
MEM 253.378906 1652255630.0916
MEM 253.378906 1652255630.1918
MEM 253.378906 1652255630.2921
MEM 253.378906 1652255630.3925
MEM 253.378906 1652255630.4929
MEM 253.378906 1652255630.5932
MEM 253.378906 1652255630.6935
MEM 253.378906 1652255630.7939
MEM 253.378906 1652255630.8942
MEM 253.378906 1652255630.9946
MEM 253.378906 1652255631.0949
MEM 253.378906 1652255631.1953
MEM 253.378906 1652255631.2955
MEM 253.378906 1652255631.3958
MEM 253.378906 1652255631.4961
MEM 253.378906 1652255631.5964
MEM 253.378906 1652255631.6967
MEM 253.378906 1652255631.7970
MEM 253.378906 1652255631.8973
MEM 253.378906 1652255631.9977
MEM 253.378906 1652255632.0979
MEM 253.378906 1652255632.1982
MEM 253.378906 1652255632.2985
MEM 253.378906 1652255632.3988
MEM 253.378906 1652255632.4992
MEM 253.378906 1652255632.5996
MEM 253.378906 1652255632.6999
MEM 253.378906 1652255632.8002
MEM 253.378906 1652255632.9005
MEM 253.378906 1652255633.0009
MEM 253.378906 1652255633.1012
MEM 253.378906 1652255633.2015
MEM 253.378906 1652255633.3019
MEM 253.378906 1652255633.4022
MEM 253.378906 1652255633.5043
MEM 253.378906 1652255633.6046
MEM 253.378906 1652255633.7080
MEM 253.378906 1652255633.8083
MEM 253.378906 1652255633.9087
MEM 253.378906 1652255634.0090
MEM 253.378906 1652255634.1093
MEM 253.378906 1652255634.2096
MEM 253.378906 1652255634.3099
MEM 253.378906 1652255634.4101
MEM 253.378906 1652255634.5104
MEM 253.378906 1652255634.6108
MEM 253.378906 1652255634.7111
MEM 253.378906 1652255634.8114
MEM 253.378906 1652255634.9117
MEM 253.378906 1652255635.0119
MEM 253.378906 1652255635.1122
MEM 253.378906 1652255635.2139
MEM 253.378906 1652255635.3164
MEM 253.378906 1652255635.4167
MEM 253.378906 1652255635.5170
MEM 253.378906 1652255635.6173
MEM 253.378906 1652255635.7176
MEM 253.378906 1652255635.8179
MEM 253.378906 1652255635.9183
MEM 253.378906 1652255636.0186
MEM 253.378906 1652255636.1189
MEM 253.378906 1652255636.2213
MEM 253.378906 1652255636.3216
MEM 253.378906 1652255636.4219
MEM 253.378906 1652255636.5222
MEM 253.378906 1652255636.6225
MEM 253.378906 1652255636.7252
MEM 253.378906 1652255636.8255
MEM 253.378906 1652255636.9258
MEM 253.378906 1652255637.0261
MEM 253.378906 1652255637.1263
MEM 253.378906 1652255637.2279
MEM 253.378906 1652255637.3282
MEM 253.378906 1652255637.4286
MEM 253.378906 1652255637.5289
MEM 253.378906 1652255637.6292
MEM 253.378906 1652255637.7294
MEM 253.378906 1652255637.8297
MEM 253.378906 1652255637.9317
MEM 253.378906 1652255638.0321
MEM 253.378906 1652255638.1324
MEM 253.378906 1652255638.2326
MEM 253.378906 1652255638.3330
MEM 253.378906 1652255638.4332
MEM 253.378906 1652255638.5335
MEM 253.378906 1652255638.6339
MEM 253.378906 1652255638.7343
MEM 253.378906 1652255638.8346
MEM 253.378906 1652255638.9349
MEM 253.378906 1652255639.0354
MEM 253.378906 1652255639.1357
MEM 253.378906 1652255639.2360
MEM 253.378906 1652255639.3363
MEM 253.378906 1652255639.4367
MEM 253.378906 1652255639.5370
MEM 253.378906 1652255639.6373
MEM 253.378906 1652255639.7375
MEM 253.378906 1652255639.8378
MEM 253.378906 1652255639.9382
MEM 253.378906 1652255640.0386
MEM 253.378906 1652255640.1389
MEM 253.378906 1652255640.2391
MEM 253.378906 1652255640.3393
MEM 253.378906 1652255640.4397
MEM 253.378906 1652255640.5416
MEM 253.378906 1652255640.6420
MEM 253.378906 1652255640.7423
MEM 253.378906 1652255640.8426
MEM 253.378906 1652255640.9429
MEM 253.378906 1652255641.0431
MEM 253.378906 1652255641.1434
MEM 253.378906 1652255641.2437
MEM 253.378906 1652255641.3441
MEM 253.378906 1652255641.4443
MEM 253.378906 1652255641.5446
MEM 253.378906 1652255641.6449
MEM 253.378906 1652255641.7453
MEM 253.378906 1652255641.8456
MEM 253.378906 1652255641.9460
MEM 253.378906 1652255642.0463
MEM 253.378906 1652255642.1466
MEM 253.378906 1652255642.2469
MEM 253.378906 1652255642.3472
MEM 253.378906 1652255642.4475
MEM 253.378906 1652255642.5478
MEM 253.378906 1652255642.6481
MEM 253.378906 1652255642.7484
MEM 253.378906 1652255642.8487
MEM 253.378906 1652255642.9493
MEM 253.378906 1652255643.0495
MEM 253.378906 1652255643.1498
MEM 253.378906 1652255643.2502
MEM 253.378906 1652255643.3534
MEM 253.378906 1652255643.4537
MEM 253.378906 1652255643.5540
MEM 253.378906 1652255643.6550
MEM 253.378906 1652255643.7553
MEM 253.378906 1652255643.8594
MEM 253.378906 1652255643.9613
MEM 253.378906 1652255644.0616
MEM 253.378906 1652255644.1619
MEM 253.378906 1652255644.2622
MEM 253.378906 1652255644.3625
MEM 253.378906 1652255644.4628
MEM 253.378906 1652255644.5631
MEM 253.378906 1652255644.6634
MEM 253.378906 1652255644.7644
MEM 253.378906 1652255644.8647
MEM 253.378906 1652255644.9650
MEM 253.378906 1652255645.0653
MEM 253.378906 1652255645.1656
MEM 253.378906 1652255645.2658
MEM 253.378906 1652255645.3661
MEM 253.378906 1652255645.4663
MEM 253.378906 1652255645.5666
MEM 253.378906 1652255645.6669
MEM 253.378906 1652255645.7673
MEM 253.378906 1652255645.8675
MEM 253.378906 1652255645.9678
MEM 253.378906 1652255646.0694
MEM 253.378906 1652255646.1697
MEM 253.378906 1652255646.2700
MEM 253.378906 1652255646.3702
MEM 253.378906 1652255646.4705
MEM 253.378906 1652255646.5707
MEM 253.378906 1652255646.6710
MEM 253.378906 1652255646.7713
MEM 253.378906 1652255646.8715
MEM 253.378906 1652255646.9718
MEM 253.378906 1652255647.0720
MEM 253.378906 1652255647.1723
MEM 253.378906 1652255647.2725
MEM 253.378906 1652255647.3736
MEM 253.378906 1652255647.4738
MEM 253.378906 1652255647.5741
MEM 253.378906 1652255647.6744
MEM 253.378906 1652255647.7746
MEM 253.378906 1652255647.8749
MEM 253.378906 1652255647.9752
MEM 253.378906 1652255648.0754
MEM 253.378906 1652255648.1757
MEM 253.378906 1652255648.2760
MEM 253.378906 1652255648.3763
MEM 253.378906 1652255648.4765
MEM 253.378906 1652255648.5768
MEM 253.378906 1652255648.6771
MEM 253.378906 1652255648.7774
MEM 253.378906 1652255648.8777
MEM 253.378906 1652255648.9779
MEM 253.378906 1652255649.0782
MEM 253.378906 1652255649.1785
MEM 253.378906 1652255649.2789
MEM 253.378906 1652255649.3792
MEM 253.378906 1652255649.4796
MEM 253.378906 1652255649.5800
MEM 253.378906 1652255649.6803
MEM 253.378906 1652255649.7806
MEM 253.378906 1652255649.8809
MEM 253.378906 1652255649.9812
MEM 253.378906 1652255650.0816
MEM 253.378906 1652255650.1819
MEM 253.378906 1652255650.2837
MEM 253.378906 1652255650.3840
MEM 253.378906 1652255650.4843
MEM 253.378906 1652255650.5846
MEM 253.378906 1652255650.6849
MEM 253.378906 1652255650.7854
MEM 253.378906 1652255650.8857
MEM 253.378906 1652255650.9860
MEM 253.378906 1652255651.0863
MEM 253.378906 1652255651.1866
MEM 253.378906 1652255651.2869
MEM 253.378906 1652255651.3872
MEM 253.378906 1652255651.4876
MEM 253.378906 1652255651.5879
MEM 253.378906 1652255651.6882
MEM 253.378906 1652255651.7885
MEM 253.378906 1652255651.8888
MEM 253.378906 1652255651.9892
MEM 253.378906 1652255652.0895
MEM 253.378906 1652255652.1898
MEM 253.378906 1652255652.2901
MEM 253.378906 1652255652.3904
MEM 253.378906 1652255652.4923
MEM 253.378906 1652255652.5934
MEM 253.378906 1652255652.6938
MEM 253.378906 1652255652.7941
MEM 253.378906 1652255652.8944
MEM 253.378906 1652255652.9947
MEM 253.378906 1652255653.0950
MEM 253.378906 1652255653.1952
MEM 253.378906 1652255653.2956
MEM 253.378906 1652255653.3959
MEM 253.378906 1652255653.4962
MEM 253.378906 1652255653.5965
MEM 253.378906 1652255653.6968
MEM 253.378906 1652255653.7971
MEM 253.378906 1652255653.8975
MEM 253.378906 1652255654.0001
MEM 253.378906 1652255654.1004
MEM 253.378906 1652255654.2027
MEM 253.378906 1652255654.3030
MEM 253.378906 1652255654.4033
MEM 253.378906 1652255654.5036
MEM 253.378906 1652255654.6039
MEM 253.378906 1652255654.7043
MEM 253.378906 1652255654.8046
MEM 253.378906 1652255654.9049
MEM 253.378906 1652255655.0051
MEM 253.378906 1652255655.1072
MEM 253.378906 1652255655.2075
MEM 253.378906 1652255655.3078
MEM 217.601562 1652255655.4081
MEM 227.710938 1652255655.5085
MEM 227.710938 1652255655.6088
MEM 227.710938 1652255655.7104
MEM 227.710938 1652255655.8107
MEM 227.710938 1652255655.9111
MEM 227.710938 1652255656.0114
MEM 227.710938 1652255656.1132
MEM 227.710938 1652255656.2135
MEM 227.710938 1652255656.3137
MEM 227.710938 1652255656.4140
MEM 227.710938 1652255656.5145
MEM 227.710938 1652255656.6148
MEM 227.710938 1652255656.7151
MEM 227.710938 1652255656.8153
MEM 227.710938 1652255656.9156
MEM 227.710938 1652255657.0159
MEM 227.710938 1652255657.1173
MEM 227.710938 1652255657.2198
MEM 227.710938 1652255657.3202
MEM 227.710938 1652255657.4205
MEM 227.710938 1652255657.5207
MEM 227.710938 1652255657.6210
MEM 227.710938 1652255657.7213
MEM 227.710938 1652255657.8217
MEM 227.710938 1652255657.9221
MEM 227.710938 1652255658.0224
MEM 227.710938 1652255658.1227
MEM 227.710938 1652255658.2244
MEM 227.710938 1652255658.3270
MEM 227.710938 1652255658.4275
MEM 227.710938 1652255658.5295
MEM 227.710938 1652255658.6299
MEM 227.710938 1652255658.7301
MEM 227.710938 1652255658.8304
MEM 227.710938 1652255658.9307
MEM 227.710938 1652255659.0310
MEM 227.710938 1652255659.1333
MEM 227.710938 1652255659.2375
MEM 227.710938 1652255659.3379
MEM 227.710938 1652255659.4382
MEM 227.710938 1652255659.5385
MEM 227.710938 1652255659.6387
MEM 227.710938 1652255659.7390
MEM 227.710938 1652255659.8393
MEM 227.710938 1652255659.9397
MEM 227.710938 1652255660.0401
MEM 227.710938 1652255660.1404
MEM 227.710938 1652255660.2407
MEM 227.710938 1652255660.3410
MEM 227.710938 1652255660.4413
MEM 227.710938 1652255660.5416
MEM 227.710938 1652255660.6420
MEM 227.710938 1652255660.7432
MEM 227.710938 1652255660.8435
MEM 227.710938 1652255660.9437
MEM 227.710938 1652255661.0440
MEM 227.710938 1652255661.1443
MEM 227.710938 1652255661.2446
MEM 227.710938 1652255661.3449
MEM 227.710938 1652255661.4453
MEM 227.710938 1652255661.5456
MEM 227.710938 1652255661.6459
MEM 227.710938 1652255661.7496
MEM 227.710938 1652255661.8511
MEM 227.710938 1652255661.9514
MEM 227.710938 1652255662.0518
MEM 227.710938 1652255662.1521
MEM 227.710938 1652255662.2524
MEM 227.710938 1652255662.3526
MEM 227.710938 1652255662.4529
MEM 227.710938 1652255662.5533
MEM 227.710938 1652255662.6556
MEM 227.710938 1652255662.7559
MEM 227.710938 1652255662.8562
MEM 227.710938 1652255662.9564
MEM 227.710938 1652255663.0567
MEM 227.710938 1652255663.1570
MEM 227.710938 1652255663.2574
MEM 227.710938 1652255663.3577
MEM 227.710938 1652255663.4580
MEM 227.710938 1652255663.5583
MEM 227.710938 1652255663.6586
MEM 227.710938 1652255663.7591
MEM 227.710938 1652255663.8594
MEM 227.710938 1652255663.9597
MEM 227.710938 1652255664.0623
MEM 227.710938 1652255664.1626
MEM 227.710938 1652255664.2629
MEM 227.710938 1652255664.3631
MEM 227.710938 1652255664.4635
MEM 227.710938 1652255664.5640
MEM 227.710938 1652255664.6643
MEM 227.710938 1652255664.7646
MEM 227.710938 1652255664.8649
MEM 227.710938 1652255664.9652
MEM 227.710938 1652255665.0654
MEM 227.710938 1652255665.1658
MEM 227.710938 1652255665.2686
MEM 227.710938 1652255665.3689
MEM 227.710938 1652255665.4692
MEM 227.710938 1652255665.5694
MEM 227.710938 1652255665.6697
MEM 227.710938 1652255665.7701
MEM 227.710938 1652255665.8704
MEM 227.710938 1652255665.9707
MEM 227.710938 1652255666.0726
MEM 227.710938 1652255666.1728
MEM 227.710938 1652255666.2731
MEM 227.710938 1652255666.3734
MEM 227.710938 1652255666.4737
MEM 227.710938 1652255666.5740
MEM 227.710938 1652255666.6744
MEM 227.710938 1652255666.7747
MEM 227.710938 1652255666.8750
MEM 227.710938 1652255666.9753
MEM 227.710938 1652255667.0755
MEM 227.710938 1652255667.1758
MEM 227.710938 1652255667.2761
MEM 227.710938 1652255667.3765
MEM 227.710938 1652255667.4768
MEM 227.710938 1652255667.5770
MEM 227.710938 1652255667.6773
MEM 227.710938 1652255667.7776
MEM 227.710938 1652255667.8780
MEM 227.710938 1652255667.9783
MEM 227.710938 1652255668.0786
MEM 227.710938 1652255668.1789
MEM 227.710938 1652255668.2792
MEM 227.710938 1652255668.3795
MEM 227.710938 1652255668.4798
MEM 227.710938 1652255668.5800
MEM 227.710938 1652255668.6803
MEM 227.710938 1652255668.7806
MEM 227.710938 1652255668.8809
MEM 227.710938 1652255668.9811
MEM 227.710938 1652255669.0814
MEM 227.710938 1652255669.1817
MEM 227.710938 1652255669.2819
MEM 227.710938 1652255669.3822
MEM 227.710938 1652255669.4825
MEM 227.710938 1652255669.5828
MEM 227.710938 1652255669.6831
MEM 227.710938 1652255669.7834
MEM 227.710938 1652255669.8836
MEM 227.710938 1652255669.9839
MEM 227.710938 1652255670.0842
MEM 227.710938 1652255670.1845
MEM 227.710938 1652255670.2852
MEM 227.710938 1652255670.3855
MEM 227.710938 1652255670.4858
MEM 227.710938 1652255670.5860
MEM 227.710938 1652255670.6863
MEM 227.710938 1652255670.7866
MEM 227.710938 1652255670.8868
MEM 227.710938 1652255670.9871
MEM 227.710938 1652255671.0873
