CMDLINE /usr/bin/python3 scripts/AE-RF-TARA.py
MEM 2291.410156 1652244265.5821
MEM 2291.410156 1652244265.6834
MEM 2291.664062 1652244265.7838
MEM 2291.664062 1652244265.8843
MEM 2291.535156 1652244265.9847
MEM 2291.535156 1652244266.0851
MEM 2291.535156 1652244266.1855
MEM 2291.535156 1652244266.2859
MEM 2253.464844 1652244266.3863
MEM 2253.464844 1652244266.4867
MEM 2253.464844 1652244266.5872
MEM 2253.464844 1652244266.6876
MEM 2253.464844 1652244266.7880
MEM 2268.140625 1652244266.8884
MEM 2268.140625 1652244266.9889
MEM 2268.140625 1652244267.0893
MEM 2268.140625 1652244267.1897
MEM 2268.140625 1652244267.2902
MEM 2268.140625 1652244267.3906
MEM 2268.140625 1652244267.4910
MEM 2268.652344 1652244267.5914
MEM 2268.652344 1652244267.6919
MEM 2283.851562 1652244267.7923
MEM 2285.382812 1652244267.8927
MEM 2287.652344 1652244267.9931
MEM 2287.632812 1652244268.0936
MEM 2288.632812 1652244268.1940
MEM 2288.632812 1652244268.2945
MEM 2253.175781 1652244268.3949
MEM 2253.175781 1652244268.4962
MEM 2253.175781 1652244268.5966
MEM 2253.175781 1652244268.6971
MEM 2253.175781 1652244268.7975
MEM 2253.175781 1652244268.8979
MEM 2253.175781 1652244268.9984
MEM 2253.417969 1652244269.0988
MEM 2253.417969 1652244269.1992
MEM 2253.417969 1652244269.2996
MEM 2253.417969 1652244269.4001
MEM 2253.417969 1652244269.5005
MEM 2253.417969 1652244269.6010
MEM 2253.417969 1652244269.7015
MEM 2253.417969 1652244269.8019
MEM 2253.417969 1652244269.9023
MEM 2265.269531 1652244270.0040
MEM 2265.269531 1652244270.1043
MEM 2265.269531 1652244270.2048
MEM 2265.269531 1652244270.3052
MEM 2265.269531 1652244270.4055
MEM 2265.269531 1652244270.5059
MEM 2265.781250 1652244270.6063
MEM 2276.878906 1652244270.7068
MEM 2283.523438 1652244270.8072
MEM 2283.507812 1652244270.9076
MEM 2284.152344 1652244271.0091
MEM 2284.128906 1652244271.1095
MEM 2284.101562 1652244271.2101
MEM 2284.164062 1652244271.3106
MEM 2284.164062 1652244271.4110
MEM 2284.164062 1652244271.5115
MEM 2284.164062 1652244271.6119
MEM 2284.164062 1652244271.7123
MEM 2284.164062 1652244271.8127
MEM 2284.164062 1652244271.9129
MEM 2284.144531 1652244272.0133
MEM 2284.144531 1652244272.1136
MEM 2284.144531 1652244272.2140
MEM 2284.144531 1652244272.3145
MEM 2284.144531 1652244272.4150
MEM 2284.144531 1652244272.5154
MEM 2284.144531 1652244272.6158
MEM 2284.144531 1652244272.7164
MEM 2295.207031 1652244272.8168
MEM 2295.207031 1652244272.9172
MEM 2295.207031 1652244273.0176
MEM 2295.207031 1652244273.1180
MEM 2295.207031 1652244273.2184
MEM 2295.207031 1652244273.3188
MEM 2295.718750 1652244273.4192
MEM 2295.718750 1652244273.5196
MEM 2314.019531 1652244273.6202
MEM 2316.300781 1652244273.7206
MEM 2316.917969 1652244273.8212
MEM 2316.906250 1652244273.9216
MEM 2319.167969 1652244274.0221
MEM 2320.808594 1652244274.1225
MEM 2321.250000 1652244274.2229
MEM 2321.250000 1652244274.3233
MEM 2321.250000 1652244274.4237
MEM 2321.250000 1652244274.5241
MEM 2321.250000 1652244274.6245
MEM 2321.250000 1652244274.7248
MEM 2321.250000 1652244274.8252
MEM 2321.226562 1652244274.9257
MEM 2321.226562 1652244275.0261
MEM 2321.226562 1652244275.1265
MEM 2321.226562 1652244275.2269
MEM 2321.226562 1652244275.3274
MEM 2321.226562 1652244275.4298
MEM 2321.226562 1652244275.5302
MEM 2321.226562 1652244275.6306
MEM 2321.226562 1652244275.7311
MEM 2321.226562 1652244275.8315
MEM 2362.449219 1652244275.9319
MEM 2362.449219 1652244276.0323
MEM 2362.449219 1652244276.1327
MEM 2362.449219 1652244276.2331
MEM 2362.449219 1652244276.3335
MEM 2362.449219 1652244276.4339
MEM 2362.449219 1652244276.5343
MEM 2362.960938 1652244276.6347
MEM 2367.625000 1652244276.7351
MEM 2381.269531 1652244276.8356
MEM 2381.250000 1652244276.9360
MEM 2381.238281 1652244277.0364
MEM 2381.222656 1652244277.1368
MEM 2381.187500 1652244277.2372
MEM 2381.171875 1652244277.3377
MEM 2381.160156 1652244277.4381
MEM 2381.621094 1652244277.5385
MEM 2381.621094 1652244277.6388
MEM 2381.621094 1652244277.7392
MEM 2381.621094 1652244277.8396
MEM 2381.621094 1652244277.9400
MEM 2381.621094 1652244278.0404
MEM 2381.597656 1652244278.1407
MEM 2385.652344 1652244278.2411
MEM 2385.652344 1652244278.3414
MEM 2385.652344 1652244278.4418
MEM 2403.175781 1652244278.5423
MEM 2405.496094 1652244278.6426
MEM 2405.496094 1652244278.7431
MEM 2405.496094 1652244278.8435
MEM 2405.496094 1652244278.9439
MEM 2408.839844 1652244279.0443
MEM 2408.839844 1652244279.1447
MEM 2408.839844 1652244279.2451
MEM 2408.839844 1652244279.3454
MEM 2408.839844 1652244279.4458
MEM 2408.839844 1652244279.5462
MEM 2408.839844 1652244279.6465
MEM 2414.253906 1652244279.7469
MEM 2414.511719 1652244279.8473
MEM 2414.285156 1652244279.9477
MEM 2414.269531 1652244280.0482
MEM 2416.042969 1652244280.1486
MEM 2416.152344 1652244280.2490
MEM 2416.019531 1652244280.3494
MEM 2416.015625 1652244280.4498
MEM 2416.000000 1652244280.5503
MEM 2415.980469 1652244280.6507
MEM 2415.953125 1652244280.7511
MEM 2416.164062 1652244280.8516
MEM 2416.164062 1652244280.9519
MEM 2416.164062 1652244281.0523
MEM 2416.164062 1652244281.1527
MEM 2416.164062 1652244281.2530
MEM 2416.164062 1652244281.3534
MEM 2416.148438 1652244281.4539
MEM 2416.140625 1652244281.5543
MEM 2416.140625 1652244281.6546
MEM 2416.140625 1652244281.7550
MEM 2416.140625 1652244281.8554
MEM 2416.140625 1652244281.9558
MEM 2416.140625 1652244282.0562
MEM 2416.140625 1652244282.1566
MEM 2416.140625 1652244282.2570
MEM 2417.683594 1652244282.3574
MEM 2417.683594 1652244282.4578
MEM 2417.683594 1652244282.5581
MEM 2428.183594 1652244282.6585
MEM 2428.183594 1652244282.7588
MEM 2428.183594 1652244282.8592
MEM 2438.878906 1652244282.9596
MEM 2439.136719 1652244283.0600
MEM 2444.207031 1652244283.1607
MEM 2451.800781 1652244283.2612
MEM 2451.785156 1652244283.3616
MEM 2455.734375 1652244283.4620
MEM 2457.570312 1652244283.5624
MEM 2458.203125 1652244283.6628
MEM 2458.167969 1652244283.7632
MEM 2458.035156 1652244283.8636
MEM 2458.035156 1652244283.9638
MEM 2458.035156 1652244284.0641
MEM 2458.035156 1652244284.1644
MEM 2458.289062 1652244284.2647
MEM 2458.289062 1652244284.3649
MEM 2462.871094 1652244284.4653
MEM 2462.871094 1652244284.5656
MEM 2462.871094 1652244284.6659
MEM 2463.128906 1652244284.7662
MEM 2463.128906 1652244284.8666
MEM 2465.121094 1652244284.9669
MEM 2465.121094 1652244285.0671
MEM 2465.121094 1652244285.1674
MEM 2478.261719 1652244285.2678
MEM 2478.519531 1652244285.3681
MEM 2478.519531 1652244285.4684
MEM 2489.023438 1652244285.5687
MEM 2489.023438 1652244285.6691
MEM 2489.023438 1652244285.7695
MEM 2494.628906 1652244285.8699
MEM 2494.628906 1652244285.9703
MEM 2502.472656 1652244286.0707
MEM 2505.000000 1652244286.1711
MEM 2504.964844 1652244286.2716
MEM 2507.890625 1652244286.3720
MEM 2509.175781 1652244286.4724
MEM 2521.156250 1652244286.5729
MEM 2521.132812 1652244286.6733
MEM 2521.003906 1652244286.7737
MEM 2521.148438 1652244286.8740
MEM 2521.660156 1652244286.9744
MEM 2521.660156 1652244287.0748
MEM 2521.917969 1652244287.1752
MEM 2521.917969 1652244287.2757
MEM 2522.847656 1652244287.3761
MEM 2523.503906 1652244287.4766
MEM 2523.214844 1652244287.5770
MEM 2523.214844 1652244287.6774
MEM 2523.214844 1652244287.7778
MEM 2523.214844 1652244287.8781
MEM 2523.214844 1652244287.9813
MEM 2523.214844 1652244288.0817
MEM 2523.214844 1652244288.1821
MEM 2523.214844 1652244288.2824
MEM 2523.214844 1652244288.3828
MEM 2547.933594 1652244288.4832
MEM 2547.933594 1652244288.5836
MEM 2547.933594 1652244288.6839
MEM 2547.933594 1652244288.7843
MEM 2547.933594 1652244288.8847
MEM 2547.933594 1652244288.9851
MEM 2548.445312 1652244289.0854
MEM 2548.445312 1652244289.1858
MEM 2562.644531 1652244289.2862
MEM 2566.242188 1652244289.3867
MEM 2566.207031 1652244289.4872
MEM 2566.195312 1652244289.5876
MEM 2566.175781 1652244289.6881
MEM 2566.332031 1652244289.7906
MEM 2566.132812 1652244289.8913
MEM 2566.277344 1652244289.9917
MEM 2566.277344 1652244290.0921
MEM 2566.277344 1652244290.1924
MEM 2566.277344 1652244290.2928
MEM 2566.277344 1652244290.3932
MEM 2566.277344 1652244290.4936
MEM 2568.558594 1652244290.5940
MEM 2568.558594 1652244290.6944
MEM 2568.558594 1652244290.7948
MEM 2568.558594 1652244290.8951
MEM 2568.558594 1652244290.9955
MEM 2568.558594 1652244291.0959
MEM 2568.558594 1652244291.1963
MEM 2568.558594 1652244291.2966
MEM 2568.558594 1652244291.3970
MEM 2577.570312 1652244291.4974
MEM 2577.570312 1652244291.5978
MEM 2577.570312 1652244291.6981
MEM 2577.570312 1652244291.7985
MEM 2577.570312 1652244291.8989
MEM 2577.570312 1652244291.9991
MEM 2577.824219 1652244292.0995
MEM 2578.082031 1652244292.2000
MEM 2585.062500 1652244292.3005
MEM 2588.914062 1652244292.4010
MEM 2588.906250 1652244292.5014
MEM 2588.867188 1652244292.6019
MEM 2588.859375 1652244292.7023
MEM 2588.835938 1652244292.8027
MEM 2588.804688 1652244292.9036
MEM 2590.839844 1652244293.0041
MEM 2590.839844 1652244293.1044
MEM 2590.839844 1652244293.2048
MEM 2590.839844 1652244293.3164
MEM 2590.839844 1652244293.4168
MEM 2590.839844 1652244293.5172
MEM 2590.816406 1652244293.6176
MEM 2590.816406 1652244293.7180
MEM 2590.816406 1652244293.8184
MEM 2590.816406 1652244293.9187
MEM 2590.816406 1652244294.0191
MEM 2590.816406 1652244294.1194
MEM 2590.816406 1652244294.2198
MEM 2590.816406 1652244294.3202
MEM 2590.816406 1652244294.4206
MEM 2599.566406 1652244294.5210
MEM 2599.566406 1652244294.6214
MEM 2599.566406 1652244294.7218
MEM 2599.566406 1652244294.8222
MEM 2599.566406 1652244294.9226
MEM 2599.566406 1652244295.0230
MEM 2600.078125 1652244295.1234
MEM 2600.078125 1652244295.2239
MEM 2613.484375 1652244295.3243
MEM 2613.453125 1652244295.4247
MEM 2613.441406 1652244295.5253
MEM 2613.425781 1652244295.6257
MEM 2615.039062 1652244295.7264
MEM 2615.035156 1652244295.8268
MEM 2615.058594 1652244295.9272
MEM 2615.058594 1652244296.0276
MEM 2615.058594 1652244296.1280
MEM 2615.058594 1652244296.2284
MEM 2615.058594 1652244296.3288
MEM 2615.058594 1652244296.4291
MEM 2615.058594 1652244296.5294
MEM 2615.058594 1652244296.6299
MEM 2615.058594 1652244296.7302
MEM 2615.058594 1652244296.8306
MEM 2615.058594 1652244296.9310
MEM 2615.058594 1652244297.0314
MEM 2615.046875 1652244297.1318
MEM 2615.046875 1652244297.2321
MEM 2615.046875 1652244297.3325
MEM 2615.046875 1652244297.4329
MEM 2615.046875 1652244297.5332
MEM 2615.046875 1652244297.6352
MEM 2615.046875 1652244297.7355
MEM 2615.027344 1652244297.8359
MEM 2615.027344 1652244297.9363
MEM 2615.027344 1652244298.0367
MEM 2615.027344 1652244298.1372
MEM 2615.027344 1652244298.2376
MEM 2615.027344 1652244298.3380
MEM 2615.027344 1652244298.4383
MEM 2615.027344 1652244298.5387
MEM 2615.027344 1652244298.6392
MEM 2615.027344 1652244298.7396
MEM 2642.601562 1652244298.8400
MEM 2642.601562 1652244298.9404
MEM 2642.601562 1652244299.0408
MEM 2642.601562 1652244299.1412
MEM 2642.601562 1652244299.2416
MEM 2642.601562 1652244299.3420
MEM 2642.601562 1652244299.4424
MEM 2643.113281 1652244299.5429
MEM 2645.195312 1652244299.6432
MEM 2646.468750 1652244299.7436
MEM 2646.476562 1652244299.8440
MEM 2648.648438 1652244299.9444
MEM 2648.632812 1652244300.0451
MEM 2648.601562 1652244300.1455
MEM 2648.589844 1652244300.2460
MEM 2648.570312 1652244300.3464
MEM 2648.824219 1652244300.4468
MEM 2648.824219 1652244300.5472
MEM 2648.824219 1652244300.6476
MEM 2648.824219 1652244300.7480
MEM 2648.824219 1652244300.8483
MEM 2648.824219 1652244300.9488
MEM 2648.804688 1652244301.0492
MEM 2648.804688 1652244301.1495
MEM 2648.804688 1652244301.2499
MEM 2648.804688 1652244301.3503
MEM 2648.804688 1652244301.4507
MEM 2648.804688 1652244301.5511
MEM 2648.804688 1652244301.6516
MEM 2648.804688 1652244301.7520
MEM 2648.804688 1652244301.8524
MEM 2651.101562 1652244301.9528
MEM 2653.421875 1652244302.0533
MEM 2653.421875 1652244302.1536
MEM 2653.421875 1652244302.2540
MEM 2653.421875 1652244302.3544
MEM 2653.421875 1652244302.4549
MEM 2653.421875 1652244302.5552
MEM 2653.933594 1652244302.6556
MEM 2653.933594 1652244302.7560
MEM 2662.460938 1652244302.8564
MEM 2669.250000 1652244302.9568
MEM 2669.132812 1652244303.0573
MEM 2669.121094 1652244303.1578
MEM 2669.105469 1652244303.2582
MEM 2669.093750 1652244303.3587
MEM 2670.867188 1652244303.4591
MEM 2670.800781 1652244303.5596
MEM 2670.781250 1652244303.6600
MEM 2670.953125 1652244303.7604
MEM 2670.953125 1652244303.8608
MEM 2670.953125 1652244303.9612
MEM 2670.953125 1652244304.0615
MEM 2670.953125 1652244304.1617
MEM 2670.953125 1652244304.2621
MEM 2670.953125 1652244304.3625
MEM 2670.933594 1652244304.4629
MEM 2670.933594 1652244304.5632
MEM 2670.933594 1652244304.6635
MEM 2670.933594 1652244304.7639
MEM 2670.933594 1652244304.8643
MEM 2670.933594 1652244304.9647
MEM 2670.933594 1652244305.0650
MEM 2670.933594 1652244305.1654
MEM 2670.933594 1652244305.2658
MEM 2670.933594 1652244305.3663
MEM 2670.933594 1652244305.4666
MEM 2670.933594 1652244305.5669
MEM 2692.835938 1652244305.6674
MEM 2693.351562 1652244305.7679
MEM 2693.351562 1652244305.8682
MEM 2693.351562 1652244305.9687
MEM 2693.351562 1652244306.0691
MEM 2693.351562 1652244306.1696
MEM 2693.351562 1652244306.2700
MEM 2693.351562 1652244306.3704
MEM 2693.351562 1652244306.4708
MEM 2693.863281 1652244306.5713
MEM 2693.863281 1652244306.6717
MEM 2693.863281 1652244306.7721
MEM 2703.421875 1652244306.8726
MEM 2713.195312 1652244306.9730
MEM 2716.414062 1652244307.0735
MEM 2718.613281 1652244307.1740
MEM 2718.601562 1652244307.2744
MEM 2718.582031 1652244307.3748
MEM 2718.570312 1652244307.4752
MEM 2718.550781 1652244307.5756
MEM 2718.539062 1652244307.6762
MEM 2718.539062 1652244307.7766
MEM 2718.609375 1652244307.8770
MEM 2718.609375 1652244307.9775
MEM 2718.609375 1652244308.0779
MEM 2718.609375 1652244308.1783
MEM 2718.609375 1652244308.2787
MEM 2718.609375 1652244308.3791
MEM 2718.609375 1652244308.4795
MEM 2718.609375 1652244308.5799
MEM 2718.609375 1652244308.6804
MEM 2718.593750 1652244308.7808
MEM 2718.593750 1652244308.8812
MEM 2718.593750 1652244308.9816
MEM 2718.593750 1652244309.0820
MEM 2718.593750 1652244309.1825
MEM 2718.593750 1652244309.2829
MEM 2718.593750 1652244309.3833
MEM 2718.593750 1652244309.4838
MEM 2718.593750 1652244309.5843
MEM 2718.593750 1652244309.6847
MEM 2718.593750 1652244309.7854
MEM 2724.253906 1652244309.8858
MEM 2724.253906 1652244309.9862
MEM 2724.253906 1652244310.0865
MEM 2724.253906 1652244310.1869
MEM 2724.253906 1652244310.2873
MEM 2724.253906 1652244310.3890
MEM 2724.253906 1652244310.4894
MEM 2724.765625 1652244310.5897
MEM 2724.765625 1652244310.6902
MEM 2724.765625 1652244310.7906
MEM 2730.199219 1652244310.8911
MEM 2734.816406 1652244310.9915
MEM 2734.800781 1652244311.0919
MEM 2736.687500 1652244311.1924
MEM 2736.687500 1652244311.2928
MEM 2736.667969 1652244311.3932
MEM 2736.656250 1652244311.4937
MEM 2736.640625 1652244311.5941
MEM 2736.625000 1652244311.6946
MEM 2736.929688 1652244311.7951
MEM 2736.929688 1652244311.8955
MEM 2736.929688 1652244311.9959
MEM 2736.929688 1652244312.1073
MEM 2736.929688 1652244312.2077
MEM 2736.929688 1652244312.3098
MEM 2736.914062 1652244312.4102
MEM 2736.914062 1652244312.5106
MEM 2736.914062 1652244312.6110
MEM 2736.914062 1652244312.7114
MEM 2736.914062 1652244312.8117
MEM 2736.914062 1652244312.9122
MEM 2736.914062 1652244313.0126
MEM 2736.914062 1652244313.1131
MEM 2736.890625 1652244313.2137
MEM 2736.890625 1652244313.3141
MEM 2736.890625 1652244313.4146
MEM 2736.890625 1652244313.5149
MEM 2736.890625 1652244313.6153
MEM 2745.652344 1652244313.7157
MEM 2745.652344 1652244313.8160
MEM 2745.652344 1652244313.9164
MEM 2745.652344 1652244314.0167
MEM 2745.652344 1652244314.1172
MEM 2745.652344 1652244314.2177
MEM 2745.652344 1652244314.3181
MEM 2745.652344 1652244314.4186
MEM 2745.652344 1652244314.5190
MEM 2745.652344 1652244314.6196
MEM 2745.652344 1652244314.7200
MEM 2745.652344 1652244314.8205
MEM 2745.652344 1652244314.9209
MEM 2745.652344 1652244315.0213
MEM 2745.652344 1652244315.1216
MEM 2745.652344 1652244315.2221
MEM 2745.652344 1652244315.3225
MEM 2745.910156 1652244315.4231
MEM 2745.910156 1652244315.5236
MEM 2745.910156 1652244315.6240
MEM 2745.910156 1652244315.7244
MEM 2745.859375 1652244315.8248
MEM 2745.843750 1652244315.9253
MEM 2745.828125 1652244316.0258
MEM 2745.828125 1652244316.1262
MEM 2749.117188 1652244316.2266
MEM 2749.097656 1652244316.3272
MEM 2749.082031 1652244316.4277
MEM 2749.066406 1652244316.5282
MEM 2749.050781 1652244316.6287
MEM 2749.042969 1652244316.7296
MEM 2749.042969 1652244316.8300
MEM 2748.722656 1652244316.9304
MEM 2748.722656 1652244317.0329
MEM 2748.722656 1652244317.1333
MEM 2748.722656 1652244317.2357
MEM 2748.722656 1652244317.3361
MEM 2748.722656 1652244317.4365
MEM 2748.703125 1652244317.5369
MEM 2748.703125 1652244317.6373
MEM 2748.703125 1652244317.7377
MEM 2748.703125 1652244317.8381
MEM 2748.703125 1652244317.9384
MEM 2748.703125 1652244318.0398
MEM 2748.703125 1652244318.1402
MEM 2748.703125 1652244318.2406
MEM 2748.703125 1652244318.3410
MEM 2748.703125 1652244318.4414
MEM 2748.703125 1652244318.5417
MEM 2748.703125 1652244318.6421
MEM 2748.703125 1652244318.7425
MEM 2748.957031 1652244318.8446
MEM 2752.800781 1652244318.9451
MEM 2752.800781 1652244319.0455
MEM 2752.800781 1652244319.1459
MEM 2753.421875 1652244319.2463
MEM 2753.898438 1652244319.3468
MEM 2754.234375 1652244319.4472
MEM 2754.554688 1652244319.5477
MEM 2753.972656 1652244319.6481
MEM 2753.972656 1652244319.7483
MEM 2753.972656 1652244319.8487
MEM 2753.972656 1652244319.9491
MEM 2753.972656 1652244320.0494
MEM 2753.972656 1652244320.1498
MEM 2753.972656 1652244320.2502
MEM 2753.972656 1652244320.3505
MEM 2753.972656 1652244320.4514
MEM 2753.972656 1652244320.5518
MEM 2753.972656 1652244320.6521
MEM 2754.597656 1652244320.7526
MEM 2758.445312 1652244320.8531
MEM 2759.460938 1652244320.9536
MEM 2760.226562 1652244321.0542
MEM 2764.011719 1652244321.1547
MEM 2763.980469 1652244321.2551
MEM 2763.964844 1652244321.3555
MEM 2763.964844 1652244321.4559
MEM 2763.953125 1652244321.5563
MEM 2763.933594 1652244321.6567
MEM 2764.066406 1652244321.7572
MEM 2764.066406 1652244321.8576
MEM 2764.066406 1652244321.9580
MEM 2764.066406 1652244322.0584
MEM 2764.066406 1652244322.1588
MEM 2764.066406 1652244322.2592
MEM 2764.066406 1652244322.3596
MEM 2764.066406 1652244322.4599
MEM 2764.066406 1652244322.5604
MEM 2764.066406 1652244322.6632
MEM 2764.046875 1652244322.7635
MEM 2764.046875 1652244322.8639
MEM 2764.046875 1652244322.9644
MEM 2764.046875 1652244323.0667
MEM 2764.046875 1652244323.1672
MEM 2764.046875 1652244323.2676
MEM 2764.046875 1652244323.3681
MEM 2764.046875 1652244323.4685
MEM 2764.046875 1652244323.5689
MEM 2764.046875 1652244323.6693
MEM 2764.046875 1652244323.7697
MEM 2764.046875 1652244323.8701
MEM 2764.046875 1652244323.9705
MEM 2764.046875 1652244324.0711
MEM 2772.804688 1652244324.1715
MEM 2772.804688 1652244324.2720
MEM 2772.804688 1652244324.3723
MEM 2772.804688 1652244324.4727
MEM 2772.804688 1652244324.5731
MEM 2772.804688 1652244324.6736
MEM 2772.804688 1652244324.7740
MEM 2772.804688 1652244324.8743
MEM 2772.804688 1652244324.9747
MEM 2773.316406 1652244325.0752
MEM 2773.316406 1652244325.1756
MEM 2778.082031 1652244325.2761
MEM 2778.082031 1652244325.3765
MEM 2780.878906 1652244325.4769
MEM 2780.878906 1652244325.5773
MEM 2780.863281 1652244325.6777
MEM 2780.847656 1652244325.7781
MEM 2780.832031 1652244325.8785
MEM 2780.820312 1652244325.9790
MEM 2780.800781 1652244326.0797
MEM 2780.785156 1652244326.1802
MEM 2780.773438 1652244326.2806
MEM 2780.816406 1652244326.3810
MEM 2780.816406 1652244326.4814
MEM 2780.816406 1652244326.5817
MEM 2780.816406 1652244326.6821
MEM 2780.816406 1652244326.7825
MEM 2780.816406 1652244326.8830
MEM 2780.816406 1652244326.9833
MEM 2780.816406 1652244327.0837
MEM 2780.816406 1652244327.1841
MEM 2780.792969 1652244327.2844
MEM 2780.792969 1652244327.3848
MEM 2780.792969 1652244327.4852
MEM 2780.792969 1652244327.5857
MEM 2780.792969 1652244327.6861
MEM 2780.792969 1652244327.7865
MEM 2780.792969 1652244327.8870
MEM 2780.792969 1652244327.9874
MEM 2780.792969 1652244328.0878
MEM 2780.792969 1652244328.1882
MEM 2780.792969 1652244328.2886
MEM 2780.792969 1652244328.3889
MEM 2781.562500 1652244328.4895
MEM 2785.937500 1652244328.5900
MEM 2785.937500 1652244328.6903
MEM 2785.937500 1652244328.7907
MEM 2785.937500 1652244328.8911
MEM 2785.937500 1652244328.9915
MEM 2785.937500 1652244329.0919
MEM 2785.937500 1652244329.1923
MEM 2785.937500 1652244329.2927
MEM 2785.937500 1652244329.3932
MEM 2785.937500 1652244329.4936
MEM 2785.937500 1652244329.5940
MEM 2786.449219 1652244329.6944
MEM 2786.449219 1652244329.7948
MEM 2786.449219 1652244329.8951
MEM 2791.613281 1652244329.9956
MEM 2794.953125 1652244330.0962
MEM 2801.273438 1652244330.1967
MEM 2801.273438 1652244330.2972
MEM 2801.265625 1652244330.3977
MEM 2801.242188 1652244330.4982
MEM 2801.230469 1652244330.5987
MEM 2801.214844 1652244330.6991
