CMDLINE /usr/bin/python3 scripts/tSNE-SVM-TARA.py
MEM 248.195312 1652297154.1774
MEM 248.195312 1652297154.2777
MEM 248.195312 1652297154.3781
MEM 248.195312 1652297154.4785
MEM 248.195312 1652297154.5789
MEM 248.195312 1652297154.6792
MEM 248.195312 1652297154.7796
MEM 248.195312 1652297154.8800
MEM 248.195312 1652297154.9804
MEM 248.195312 1652297155.0808
MEM 248.195312 1652297155.1812
MEM 248.195312 1652297155.2816
MEM 248.195312 1652297155.3819
MEM 248.195312 1652297155.4823
MEM 248.195312 1652297155.5827
MEM 248.195312 1652297155.6831
MEM 248.195312 1652297155.7835
MEM 248.195312 1652297155.8839
MEM 248.195312 1652297155.9843
MEM 248.195312 1652297156.0847
MEM 248.195312 1652297156.1851
MEM 248.195312 1652297156.2855
MEM 248.195312 1652297156.3859
MEM 248.195312 1652297156.4864
MEM 248.195312 1652297156.5868
MEM 248.195312 1652297156.6872
MEM 248.195312 1652297156.7875
MEM 248.195312 1652297156.8879
MEM 248.195312 1652297156.9883
MEM 248.195312 1652297157.0887
MEM 248.195312 1652297157.1891
MEM 248.195312 1652297157.2895
MEM 248.195312 1652297157.3899
MEM 248.195312 1652297157.4903
MEM 248.195312 1652297157.5907
MEM 248.195312 1652297157.6911
MEM 248.195312 1652297157.7915
MEM 248.195312 1652297157.8922
MEM 248.195312 1652297157.9925
MEM 248.195312 1652297158.0929
MEM 248.195312 1652297158.1933
MEM 248.195312 1652297158.2936
MEM 248.195312 1652297158.3940
MEM 248.195312 1652297158.4944
MEM 248.195312 1652297158.5948
MEM 248.195312 1652297158.6952
MEM 248.195312 1652297158.7956
MEM 248.195312 1652297158.8960
MEM 248.195312 1652297158.9963
MEM 248.195312 1652297159.0967
MEM 248.195312 1652297159.1971
MEM 248.195312 1652297159.2975
MEM 248.195312 1652297159.3979
MEM 248.195312 1652297159.4983
MEM 248.195312 1652297159.5988
MEM 248.195312 1652297159.6992
MEM 248.195312 1652297159.7996
MEM 248.195312 1652297159.9000
MEM 248.195312 1652297160.0004
MEM 248.195312 1652297160.1008
MEM 248.195312 1652297160.2011
MEM 248.195312 1652297160.3015
MEM 248.195312 1652297160.4019
MEM 248.195312 1652297160.5023
MEM 248.195312 1652297160.6028
MEM 248.195312 1652297160.7032
MEM 248.195312 1652297160.8036
MEM 248.195312 1652297160.9040
MEM 248.195312 1652297161.0044
MEM 248.195312 1652297161.1048
MEM 248.195312 1652297161.2052
MEM 248.195312 1652297161.3056
MEM 248.195312 1652297161.4060
MEM 248.195312 1652297161.5064
MEM 248.195312 1652297161.6068
MEM 248.195312 1652297161.7072
MEM 248.195312 1652297161.8076
MEM 248.195312 1652297161.9080
MEM 248.195312 1652297162.0084
MEM 248.195312 1652297162.1089
MEM 248.195312 1652297162.2092
MEM 248.195312 1652297162.3096
MEM 248.195312 1652297162.4100
MEM 248.195312 1652297162.5103
MEM 248.195312 1652297162.6110
MEM 248.195312 1652297162.7114
MEM 248.195312 1652297162.8117
MEM 248.195312 1652297162.9137
MEM 248.195312 1652297163.0140
MEM 248.195312 1652297163.1144
MEM 248.195312 1652297163.2147
MEM 248.195312 1652297163.3151
MEM 248.195312 1652297163.4154
MEM 248.195312 1652297163.5157
MEM 248.195312 1652297163.6161
MEM 248.195312 1652297163.7165
MEM 248.195312 1652297163.8168
MEM 248.195312 1652297163.9172
MEM 248.195312 1652297164.0175
MEM 248.195312 1652297164.1179
MEM 248.195312 1652297164.2182
MEM 248.195312 1652297164.3186
MEM 248.195312 1652297164.4190
MEM 248.195312 1652297164.5193
MEM 248.195312 1652297164.6197
MEM 248.195312 1652297164.7201
MEM 248.195312 1652297164.8205
MEM 248.195312 1652297164.9208
MEM 248.195312 1652297165.0212
MEM 248.195312 1652297165.1215
MEM 248.195312 1652297165.2218
MEM 248.195312 1652297165.3222
MEM 248.195312 1652297165.4226
MEM 248.195312 1652297165.5229
MEM 248.195312 1652297165.6233
MEM 248.195312 1652297165.7236
MEM 248.195312 1652297165.8240
MEM 248.195312 1652297165.9244
MEM 248.195312 1652297166.0248
MEM 248.195312 1652297166.1252
MEM 248.195312 1652297166.2256
MEM 248.195312 1652297166.3260
MEM 248.195312 1652297166.4264
MEM 248.195312 1652297166.5267
MEM 248.195312 1652297166.6271
MEM 248.195312 1652297166.7276
MEM 248.195312 1652297166.8280
MEM 248.195312 1652297166.9284
MEM 248.195312 1652297167.0288
MEM 248.195312 1652297167.1292
MEM 248.195312 1652297167.2296
MEM 248.195312 1652297167.3300
MEM 248.195312 1652297167.4304
MEM 248.195312 1652297167.5308
MEM 248.195312 1652297167.6313
MEM 248.195312 1652297167.7317
MEM 248.195312 1652297167.8321
MEM 248.195312 1652297167.9325
MEM 248.195312 1652297168.0329
MEM 248.195312 1652297168.1333
MEM 248.195312 1652297168.2337
MEM 248.195312 1652297168.3341
MEM 248.195312 1652297168.4344
MEM 248.195312 1652297168.5349
MEM 248.195312 1652297168.6352
MEM 248.195312 1652297168.7356
MEM 248.195312 1652297168.8360
MEM 248.195312 1652297168.9364
MEM 248.195312 1652297169.0368
MEM 248.195312 1652297169.1372
MEM 248.195312 1652297169.2378
MEM 248.195312 1652297169.3383
MEM 248.195312 1652297169.4387
MEM 248.195312 1652297169.5390
MEM 248.195312 1652297169.6394
MEM 248.195312 1652297169.7397
MEM 248.195312 1652297169.8401
MEM 248.195312 1652297169.9405
MEM 248.195312 1652297170.0409
MEM 248.195312 1652297170.1413
MEM 248.195312 1652297170.2417
MEM 248.652344 1652297170.3421
MEM 248.644531 1652297170.4425
MEM 248.644531 1652297170.5429
MEM 248.644531 1652297170.6433
MEM 248.644531 1652297170.7437
MEM 248.644531 1652297170.8442
MEM 248.644531 1652297170.9446
MEM 248.644531 1652297171.0450
MEM 248.644531 1652297171.1455
MEM 248.644531 1652297171.2459
MEM 248.644531 1652297171.3462
MEM 248.644531 1652297171.4466
MEM 248.644531 1652297171.5470
MEM 248.644531 1652297171.6473
MEM 248.800781 1652297171.7477
MEM 248.820312 1652297171.8480
MEM 248.820312 1652297171.9484
MEM 248.820312 1652297172.0487
MEM 248.820312 1652297172.1491
MEM 248.820312 1652297172.2495
MEM 248.820312 1652297172.3499
MEM 248.820312 1652297172.4503
MEM 248.820312 1652297172.5508
MEM 248.820312 1652297172.6513
MEM 248.820312 1652297172.7517
MEM 248.820312 1652297172.8522
MEM 248.820312 1652297172.9527
MEM 248.820312 1652297173.0531
MEM 248.820312 1652297173.1535
MEM 248.820312 1652297173.2540
MEM 248.820312 1652297173.3544
MEM 248.820312 1652297173.4549
MEM 248.820312 1652297173.5554
MEM 248.820312 1652297173.6559
MEM 248.820312 1652297173.7564
MEM 248.820312 1652297173.8569
MEM 248.820312 1652297173.9574
MEM 248.820312 1652297174.0579
MEM 248.820312 1652297174.1584
MEM 248.820312 1652297174.2588
MEM 248.820312 1652297174.3592
MEM 248.820312 1652297174.4595
MEM 248.820312 1652297174.5599
MEM 248.820312 1652297174.6603
MEM 248.820312 1652297174.7607
MEM 248.820312 1652297174.8611
MEM 248.820312 1652297174.9615
MEM 248.820312 1652297175.0619
MEM 248.820312 1652297175.1623
MEM 248.820312 1652297175.2628
MEM 248.820312 1652297175.3633
MEM 248.820312 1652297175.4638
MEM 248.820312 1652297175.5641
MEM 248.820312 1652297175.6646
MEM 248.820312 1652297175.7650
MEM 248.820312 1652297175.8654
MEM 248.820312 1652297175.9659
MEM 248.820312 1652297176.0663
MEM 248.820312 1652297176.1667
MEM 248.820312 1652297176.2671
MEM 248.820312 1652297176.3676
MEM 248.820312 1652297176.4681
MEM 248.820312 1652297176.5685
MEM 248.820312 1652297176.6689
MEM 248.820312 1652297176.7694
MEM 248.820312 1652297176.8699
MEM 248.820312 1652297176.9704
MEM 248.820312 1652297177.0709
MEM 248.820312 1652297177.1713
MEM 248.820312 1652297177.2718
MEM 248.820312 1652297177.3722
MEM 248.820312 1652297177.4728
MEM 248.820312 1652297177.5733
MEM 248.820312 1652297177.6737
MEM 248.820312 1652297177.7741
MEM 248.820312 1652297177.8745
MEM 248.820312 1652297177.9749
MEM 248.820312 1652297178.0753
MEM 248.820312 1652297178.1757
MEM 248.820312 1652297178.2761
MEM 248.820312 1652297178.3765
MEM 248.820312 1652297178.4769
MEM 248.820312 1652297178.5774
MEM 248.820312 1652297178.6778
MEM 248.820312 1652297178.7782
MEM 248.820312 1652297178.8786
MEM 248.820312 1652297178.9790
MEM 248.820312 1652297179.0794
MEM 248.820312 1652297179.1798
MEM 248.820312 1652297179.2802
MEM 248.820312 1652297179.3806
MEM 248.820312 1652297179.4810
MEM 248.820312 1652297179.5814
MEM 248.820312 1652297179.6818
MEM 248.820312 1652297179.7822
MEM 248.820312 1652297179.8827
MEM 248.820312 1652297179.9831
MEM 248.820312 1652297180.0836
MEM 248.820312 1652297180.1840
MEM 248.820312 1652297180.2844
MEM 248.820312 1652297180.3848
MEM 248.820312 1652297180.4852
MEM 248.820312 1652297180.5856
MEM 248.820312 1652297180.6860
MEM 248.820312 1652297180.7865
MEM 248.820312 1652297180.8869
MEM 248.820312 1652297180.9873
MEM 248.820312 1652297181.0878
MEM 248.820312 1652297181.1882
MEM 248.820312 1652297181.2886
MEM 248.820312 1652297181.3890
MEM 248.820312 1652297181.4894
MEM 248.820312 1652297181.5898
MEM 248.820312 1652297181.6903
MEM 248.820312 1652297181.7907
MEM 248.820312 1652297181.8911
MEM 248.820312 1652297181.9915
MEM 248.820312 1652297182.0919
MEM 248.820312 1652297182.1923
MEM 248.820312 1652297182.2927
MEM 248.820312 1652297182.3932
MEM 248.820312 1652297182.4936
MEM 248.820312 1652297182.5940
MEM 248.820312 1652297182.6944
MEM 248.820312 1652297182.7948
MEM 248.820312 1652297182.8953
MEM 248.820312 1652297182.9957
MEM 248.820312 1652297183.0961
MEM 248.820312 1652297183.1965
MEM 248.820312 1652297183.2969
MEM 248.820312 1652297183.3973
MEM 248.820312 1652297183.4977
MEM 248.820312 1652297183.5982
MEM 248.820312 1652297183.6986
MEM 248.820312 1652297183.7990
MEM 248.820312 1652297183.8994
MEM 248.820312 1652297183.9999
MEM 248.820312 1652297184.1003
MEM 248.820312 1652297184.2007
MEM 248.820312 1652297184.3011
MEM 248.820312 1652297184.4015
MEM 248.820312 1652297184.5019
MEM 248.820312 1652297184.6024
MEM 248.820312 1652297184.7028
MEM 248.820312 1652297184.8032
MEM 248.820312 1652297184.9036
MEM 248.820312 1652297185.0040
MEM 248.820312 1652297185.1045
MEM 248.820312 1652297185.2049
MEM 248.820312 1652297185.3053
MEM 248.820312 1652297185.4057
MEM 248.820312 1652297185.5061
MEM 248.820312 1652297185.6065
MEM 248.820312 1652297185.7069
MEM 248.820312 1652297185.8073
MEM 248.820312 1652297185.9077
MEM 248.820312 1652297186.0081
MEM 248.820312 1652297186.1085
MEM 248.820312 1652297186.2089
MEM 248.820312 1652297186.3093
MEM 248.820312 1652297186.4097
MEM 248.820312 1652297186.5100
MEM 248.820312 1652297186.6104
MEM 248.820312 1652297186.7108
MEM 248.820312 1652297186.8112
MEM 248.820312 1652297186.9116
MEM 248.820312 1652297187.0120
MEM 248.820312 1652297187.1124
MEM 248.820312 1652297187.2128
MEM 248.820312 1652297187.3132
MEM 248.820312 1652297187.4136
MEM 248.820312 1652297187.5140
MEM 248.820312 1652297187.6144
MEM 248.820312 1652297187.7148
MEM 248.820312 1652297187.8152
MEM 248.820312 1652297187.9156
MEM 248.820312 1652297188.0159
MEM 248.820312 1652297188.1163
MEM 248.820312 1652297188.2167
MEM 248.820312 1652297188.3171
MEM 248.820312 1652297188.4175
MEM 248.820312 1652297188.5179
MEM 248.820312 1652297188.6183
MEM 248.820312 1652297188.7187
MEM 248.820312 1652297188.8191
MEM 248.820312 1652297188.9195
MEM 248.820312 1652297189.0199
MEM 248.820312 1652297189.1204
MEM 248.820312 1652297189.2208
MEM 248.820312 1652297189.3211
MEM 248.820312 1652297189.4215
MEM 248.820312 1652297189.5219
MEM 248.820312 1652297189.6223
MEM 248.820312 1652297189.7227
MEM 248.820312 1652297189.8231
MEM 248.820312 1652297189.9235
MEM 248.820312 1652297190.0239
MEM 248.820312 1652297190.1243
MEM 248.820312 1652297190.2247
MEM 248.820312 1652297190.3252
MEM 248.820312 1652297190.4255
MEM 248.820312 1652297190.5259
MEM 248.820312 1652297190.6263
MEM 248.820312 1652297190.7267
MEM 248.820312 1652297190.8271
MEM 248.820312 1652297190.9275
MEM 248.820312 1652297191.0279
MEM 248.820312 1652297191.1283
MEM 248.820312 1652297191.2286
MEM 248.820312 1652297191.3290
MEM 248.820312 1652297191.4294
MEM 248.820312 1652297191.5299
MEM 248.820312 1652297191.6303
MEM 248.820312 1652297191.7306
MEM 248.820312 1652297191.8310
MEM 248.820312 1652297191.9314
MEM 248.820312 1652297192.0318
MEM 248.820312 1652297192.1322
MEM 248.820312 1652297192.2326
MEM 248.820312 1652297192.3330
MEM 248.820312 1652297192.4334
MEM 248.820312 1652297192.5337
MEM 248.820312 1652297192.6341
MEM 248.820312 1652297192.7345
MEM 248.820312 1652297192.8349
MEM 248.820312 1652297192.9354
MEM 248.820312 1652297193.0357
MEM 248.820312 1652297193.1361
MEM 248.820312 1652297193.2365
MEM 248.820312 1652297193.3369
MEM 248.820312 1652297193.4373
MEM 248.820312 1652297193.5377
MEM 248.820312 1652297193.6381
MEM 248.820312 1652297193.7385
MEM 248.820312 1652297193.8389
MEM 248.820312 1652297193.9393
MEM 248.820312 1652297194.0397
MEM 248.820312 1652297194.1401
MEM 248.820312 1652297194.2405
MEM 248.820312 1652297194.3409
MEM 248.820312 1652297194.4413
MEM 248.820312 1652297194.5417
MEM 248.820312 1652297194.6421
MEM 248.820312 1652297194.7425
MEM 248.820312 1652297194.8430
MEM 248.820312 1652297194.9434
MEM 248.820312 1652297195.0438
MEM 248.820312 1652297195.1442
MEM 248.820312 1652297195.2447
MEM 248.820312 1652297195.3450
MEM 248.820312 1652297195.4456
MEM 248.820312 1652297195.5461
MEM 248.820312 1652297195.6466
MEM 248.820312 1652297195.7471
MEM 248.820312 1652297195.8475
MEM 248.820312 1652297195.9480
MEM 248.820312 1652297196.0485
MEM 248.820312 1652297196.1489
MEM 248.820312 1652297196.2493
MEM 248.820312 1652297196.3497
MEM 248.820312 1652297196.4501
MEM 248.820312 1652297196.5505
MEM 248.820312 1652297196.6510
MEM 248.820312 1652297196.7514
MEM 248.820312 1652297196.8518
MEM 248.820312 1652297196.9522
MEM 248.820312 1652297197.0526
MEM 248.820312 1652297197.1530
MEM 248.820312 1652297197.2534
MEM 248.820312 1652297197.3538
MEM 248.820312 1652297197.4543
MEM 248.820312 1652297197.5548
MEM 248.820312 1652297197.6552
MEM 248.820312 1652297197.7556
MEM 248.820312 1652297197.8560
MEM 248.820312 1652297197.9564
MEM 248.820312 1652297198.0568
MEM 248.820312 1652297198.1572
MEM 248.820312 1652297198.2576
MEM 248.820312 1652297198.3580
MEM 248.820312 1652297198.4584
MEM 248.820312 1652297198.5588
MEM 248.820312 1652297198.6592
MEM 248.820312 1652297198.7596
MEM 248.820312 1652297198.8600
MEM 248.820312 1652297198.9605
MEM 248.820312 1652297199.0609
MEM 248.820312 1652297199.1613
MEM 248.820312 1652297199.2617
MEM 248.820312 1652297199.3621
MEM 248.820312 1652297199.4625
MEM 248.820312 1652297199.5629
MEM 248.820312 1652297199.6633
MEM 248.820312 1652297199.7638
MEM 248.820312 1652297199.8642
MEM 248.820312 1652297199.9646
MEM 248.820312 1652297200.0650
MEM 248.820312 1652297200.1654
MEM 248.820312 1652297200.2658
MEM 248.820312 1652297200.3662
MEM 248.820312 1652297200.4666
MEM 248.820312 1652297200.5670
MEM 248.820312 1652297200.6674
MEM 248.820312 1652297200.7678
MEM 248.820312 1652297200.8682
MEM 248.820312 1652297200.9685
MEM 248.820312 1652297201.0689
MEM 248.820312 1652297201.1693
MEM 248.820312 1652297201.2697
MEM 248.820312 1652297201.3701
MEM 248.820312 1652297201.4705
MEM 248.820312 1652297201.5710
MEM 248.820312 1652297201.6713
MEM 248.820312 1652297201.7717
MEM 248.820312 1652297201.8721
MEM 248.820312 1652297201.9725
MEM 248.820312 1652297202.0729
MEM 248.820312 1652297202.1733
MEM 248.820312 1652297202.2737
MEM 248.820312 1652297202.3741
MEM 248.820312 1652297202.4745
MEM 248.820312 1652297202.5749
MEM 248.820312 1652297202.6753
MEM 248.820312 1652297202.7757
MEM 248.820312 1652297202.8761
MEM 248.820312 1652297202.9765
MEM 248.820312 1652297203.0769
MEM 248.820312 1652297203.1773
MEM 248.820312 1652297203.2777
MEM 248.820312 1652297203.3781
MEM 248.820312 1652297203.4785
MEM 248.820312 1652297203.5790
MEM 248.820312 1652297203.6794
MEM 248.820312 1652297203.7798
MEM 248.820312 1652297203.8802
MEM 248.820312 1652297203.9806
MEM 248.820312 1652297204.0809
MEM 248.820312 1652297204.1813
MEM 248.820312 1652297204.2818
MEM 248.820312 1652297204.3821
MEM 248.820312 1652297204.4826
MEM 248.820312 1652297204.5830
MEM 248.820312 1652297204.6834
MEM 248.820312 1652297204.7838
MEM 248.820312 1652297204.8842
MEM 248.820312 1652297204.9846
MEM 248.820312 1652297205.0850
MEM 248.820312 1652297205.1854
MEM 248.820312 1652297205.2858
MEM 248.820312 1652297205.3863
MEM 248.820312 1652297205.4867
MEM 248.820312 1652297205.5871
MEM 248.820312 1652297205.6875
MEM 248.820312 1652297205.7879
MEM 248.820312 1652297205.8883
MEM 248.820312 1652297205.9887
MEM 248.820312 1652297206.0891
MEM 248.820312 1652297206.1895
MEM 248.820312 1652297206.2899
MEM 248.820312 1652297206.3903
MEM 248.820312 1652297206.4907
MEM 248.820312 1652297206.5911
MEM 248.820312 1652297206.6915
MEM 248.820312 1652297206.7919
MEM 248.820312 1652297206.8922
MEM 248.820312 1652297206.9926
MEM 248.820312 1652297207.0930
MEM 248.820312 1652297207.1934
MEM 248.820312 1652297207.2938
MEM 248.820312 1652297207.3942
MEM 248.820312 1652297207.4945
MEM 248.820312 1652297207.5950
MEM 248.820312 1652297207.6954
MEM 248.820312 1652297207.7958
MEM 248.820312 1652297207.8963
MEM 248.820312 1652297207.9968
MEM 248.820312 1652297208.0972
MEM 248.820312 1652297208.1976
MEM 248.820312 1652297208.2980
MEM 248.820312 1652297208.3984
MEM 248.820312 1652297208.4989
MEM 248.820312 1652297208.5992
MEM 248.820312 1652297208.6997
MEM 248.820312 1652297208.8001
MEM 248.820312 1652297208.9005
MEM 248.820312 1652297209.0009
MEM 248.820312 1652297209.1014
MEM 248.820312 1652297209.2018
MEM 248.820312 1652297209.3022
MEM 248.820312 1652297209.4027
MEM 248.820312 1652297209.5031
MEM 248.820312 1652297209.6036
MEM 248.820312 1652297209.7040
MEM 248.820312 1652297209.8045
MEM 248.820312 1652297209.9049
MEM 248.820312 1652297210.0054
MEM 248.820312 1652297210.1059
MEM 248.820312 1652297210.2063
MEM 248.820312 1652297210.3067
MEM 248.820312 1652297210.4071
MEM 248.820312 1652297210.5076
MEM 248.820312 1652297210.6081
MEM 248.820312 1652297210.7085
MEM 248.820312 1652297210.8089
MEM 248.820312 1652297210.9093
MEM 248.820312 1652297211.0097
MEM 248.820312 1652297211.1102
MEM 248.820312 1652297211.2106
MEM 248.820312 1652297211.3111
MEM 248.820312 1652297211.4115
MEM 248.820312 1652297211.5120
MEM 248.820312 1652297211.6125
MEM 248.820312 1652297211.7129
MEM 248.820312 1652297211.8133
MEM 248.820312 1652297211.9138
MEM 248.820312 1652297212.0142
MEM 248.820312 1652297212.1146
MEM 248.820312 1652297212.2151
MEM 248.820312 1652297212.3155
MEM 248.820312 1652297212.4159
MEM 248.820312 1652297212.5164
MEM 248.820312 1652297212.6169
MEM 248.820312 1652297212.7173
MEM 248.820312 1652297212.8178
MEM 248.820312 1652297212.9182
MEM 248.820312 1652297213.0186
MEM 248.820312 1652297213.1191
MEM 248.820312 1652297213.2196
MEM 248.820312 1652297213.3201
MEM 248.820312 1652297213.4206
MEM 248.820312 1652297213.5211
MEM 248.820312 1652297213.6216
MEM 248.820312 1652297213.7221
MEM 248.820312 1652297213.8226
MEM 248.820312 1652297213.9230
MEM 248.820312 1652297214.0233
MEM 248.820312 1652297214.1237
MEM 248.820312 1652297214.2241
MEM 248.820312 1652297214.3245
MEM 248.820312 1652297214.4249
MEM 248.820312 1652297214.5252
MEM 248.820312 1652297214.6256
MEM 248.820312 1652297214.7260
MEM 248.820312 1652297214.8264
MEM 248.820312 1652297214.9269
MEM 248.820312 1652297215.0272
MEM 248.820312 1652297215.1276
MEM 248.820312 1652297215.2281
MEM 248.820312 1652297215.3286
MEM 248.820312 1652297215.4291
MEM 248.820312 1652297215.5295
MEM 248.820312 1652297215.6299
MEM 248.820312 1652297215.7302
MEM 248.820312 1652297215.8306
MEM 248.820312 1652297215.9311
MEM 248.820312 1652297216.0315
MEM 248.820312 1652297216.1319
MEM 248.820312 1652297216.2323
MEM 248.820312 1652297216.3328
MEM 248.820312 1652297216.4331
MEM 248.820312 1652297216.5336
MEM 248.820312 1652297216.6340
MEM 248.820312 1652297216.7344
MEM 248.820312 1652297216.8347
MEM 248.820312 1652297216.9351
MEM 248.820312 1652297217.0355
MEM 248.820312 1652297217.1359
MEM 248.820312 1652297217.2362
MEM 248.820312 1652297217.3366
MEM 248.820312 1652297217.4370
MEM 248.820312 1652297217.5374
MEM 248.820312 1652297217.6377
MEM 248.820312 1652297217.7382
MEM 248.820312 1652297217.8386
MEM 248.820312 1652297217.9390
MEM 248.820312 1652297218.0394
MEM 248.820312 1652297218.1398
