CMDLINE /usr/bin/python3 scripts/AE-RF-Rhizo.py
MEM 1439.675781 1652240779.1639
MEM 1440.187500 1652240779.2643
MEM 1440.187500 1652240779.3647
MEM 1446.500000 1652240779.4650
MEM 1445.171875 1652240779.5654
MEM 1445.917969 1652240779.6658
MEM 1438.054688 1652240779.7662
MEM 1438.101562 1652240779.8666
MEM 1438.101562 1652240779.9670
MEM 1438.101562 1652240780.0674
MEM 1438.101562 1652240780.1678
MEM 1438.101562 1652240780.2681
MEM 1438.085938 1652240780.3685
MEM 1438.085938 1652240780.4688
MEM 1438.085938 1652240780.5692
MEM 1438.085938 1652240780.6696
MEM 1438.085938 1652240780.7701
MEM 1438.085938 1652240780.8708
MEM 1438.085938 1652240780.9714
MEM 1438.085938 1652240781.0718
MEM 1438.085938 1652240781.1722
MEM 1438.242188 1652240781.2726
MEM 1438.242188 1652240781.3730
MEM 1438.242188 1652240781.4734
MEM 1438.242188 1652240781.5738
MEM 1438.242188 1652240781.6742
MEM 1438.242188 1652240781.7746
MEM 1438.242188 1652240781.8750
MEM 1438.753906 1652240781.9754
MEM 1438.753906 1652240782.0758
MEM 1455.687500 1652240782.1762
MEM 1459.718750 1652240782.2765
MEM 1470.347656 1652240782.3769
MEM 1471.496094 1652240782.4773
MEM 1471.812500 1652240782.5777
MEM 1471.812500 1652240782.6781
MEM 1471.812500 1652240782.7785
MEM 1471.812500 1652240782.8789
MEM 1471.812500 1652240782.9793
MEM 1471.796875 1652240783.0796
MEM 1471.796875 1652240783.1815
MEM 1471.796875 1652240783.2819
MEM 1471.796875 1652240783.3823
MEM 1471.796875 1652240783.4827
MEM 1475.132812 1652240783.5832
MEM 1475.132812 1652240783.6836
MEM 1475.132812 1652240783.7840
MEM 1475.132812 1652240783.8844
MEM 1485.585938 1652240783.9848
MEM 1485.585938 1652240784.0852
MEM 1485.585938 1652240784.1857
MEM 1485.585938 1652240784.2861
MEM 1485.585938 1652240784.3866
MEM 1485.585938 1652240784.4870
MEM 1485.585938 1652240784.5874
MEM 1485.843750 1652240784.6879
MEM 1485.843750 1652240784.7883
MEM 1488.523438 1652240784.8887
MEM 1493.941406 1652240784.9891
MEM 1494.609375 1652240785.0896
MEM 1494.593750 1652240785.1900
MEM 1486.089844 1652240785.2904
MEM 1486.542969 1652240785.3907
MEM 1486.542969 1652240785.4911
MEM 1486.542969 1652240785.5915
MEM 1486.542969 1652240785.6919
MEM 1486.527344 1652240785.7923
MEM 1486.527344 1652240785.8926
MEM 1486.527344 1652240785.9930
MEM 1486.527344 1652240786.0934
MEM 1486.527344 1652240786.1938
MEM 1486.527344 1652240786.2941
MEM 1498.863281 1652240786.3945
MEM 1498.863281 1652240786.4949
MEM 1498.863281 1652240786.5952
MEM 1502.980469 1652240786.6956
MEM 1502.980469 1652240786.7959
MEM 1502.980469 1652240786.8962
MEM 1502.980469 1652240786.9965
MEM 1502.980469 1652240787.0968
MEM 1502.980469 1652240787.1970
MEM 1502.980469 1652240787.2973
MEM 1502.980469 1652240787.3976
MEM 1503.238281 1652240787.4981
MEM 1503.160156 1652240787.5985
MEM 1506.746094 1652240787.6989
MEM 1509.531250 1652240787.7993
MEM 1512.335938 1652240787.8997
MEM 1514.546875 1652240788.0001
MEM 1514.386719 1652240788.1005
MEM 1514.386719 1652240788.2009
MEM 1514.386719 1652240788.3012
MEM 1514.386719 1652240788.4016
MEM 1514.386719 1652240788.5020
MEM 1514.367188 1652240788.6024
MEM 1514.367188 1652240788.7028
MEM 1514.367188 1652240788.8032
MEM 1514.367188 1652240788.9036
MEM 1514.367188 1652240789.0040
MEM 1519.003906 1652240789.1044
MEM 1528.519531 1652240789.2048
MEM 1528.519531 1652240789.3051
MEM 1528.519531 1652240789.4055
MEM 1528.519531 1652240789.5059
MEM 1536.496094 1652240789.6063
MEM 1536.496094 1652240789.7067
MEM 1536.496094 1652240789.8071
MEM 1536.496094 1652240789.9074
MEM 1536.496094 1652240790.0078
MEM 1536.496094 1652240790.1082
MEM 1536.496094 1652240790.2086
MEM 1536.496094 1652240790.3090
MEM 1536.496094 1652240790.4094
MEM 1536.753906 1652240790.5111
MEM 1538.589844 1652240790.6119
MEM 1543.964844 1652240790.7126
MEM 1543.929688 1652240790.8130
MEM 1543.886719 1652240790.9134
MEM 1543.878906 1652240791.0138
MEM 1543.878906 1652240791.1142
MEM 1543.878906 1652240791.2145
MEM 1543.878906 1652240791.3149
MEM 1543.878906 1652240791.4152
MEM 1543.855469 1652240791.5155
MEM 1543.855469 1652240791.6159
MEM 1543.855469 1652240791.7163
MEM 1543.855469 1652240791.8167
MEM 1543.855469 1652240791.9170
MEM 1543.855469 1652240792.0174
MEM 1561.636719 1652240792.1178
MEM 1569.363281 1652240792.2182
MEM 1569.363281 1652240792.3186
MEM 1569.363281 1652240792.4190
MEM 1569.363281 1652240792.5194
MEM 1581.980469 1652240792.6198
MEM 1581.980469 1652240792.7202
MEM 1581.980469 1652240792.8206
MEM 1581.980469 1652240792.9210
MEM 1581.980469 1652240793.0214
MEM 1581.980469 1652240793.1218
MEM 1581.980469 1652240793.2222
MEM 1582.238281 1652240793.3247
MEM 1582.238281 1652240793.4250
MEM 1590.871094 1652240793.5255
MEM 1582.636719 1652240793.6259
MEM 1586.152344 1652240793.7262
MEM 1588.437500 1652240793.8267
MEM 1575.312500 1652240793.9270
MEM 1575.312500 1652240794.0274
MEM 1575.312500 1652240794.1277
MEM 1575.312500 1652240794.2294
MEM 1575.312500 1652240794.3297
MEM 1575.292969 1652240794.4303
MEM 1575.292969 1652240794.5307
MEM 1575.292969 1652240794.6311
MEM 1575.292969 1652240794.7314
MEM 1575.292969 1652240794.8318
MEM 1588.425781 1652240794.9321
MEM 1595.898438 1652240795.0325
MEM 1595.898438 1652240795.1328
MEM 1595.898438 1652240795.2331
MEM 1595.898438 1652240795.3335
MEM 1590.265625 1652240795.4338
MEM 1590.265625 1652240795.5342
MEM 1590.265625 1652240795.6346
MEM 1590.265625 1652240795.7350
MEM 1590.265625 1652240795.8354
MEM 1590.265625 1652240795.9357
MEM 1590.265625 1652240796.0361
MEM 1590.265625 1652240796.1365
MEM 1590.523438 1652240796.2369
MEM 1590.523438 1652240796.3373
MEM 1591.785156 1652240796.4377
MEM 1605.160156 1652240796.5381
MEM 1607.445312 1652240796.6386
MEM 1593.738281 1652240796.7390
MEM 1595.593750 1652240796.8394
MEM 1595.593750 1652240796.9397
MEM 1595.593750 1652240797.0401
MEM 1595.593750 1652240797.1405
MEM 1595.593750 1652240797.2409
MEM 1600.000000 1652240797.3413
MEM 1600.000000 1652240797.4417
MEM 1600.000000 1652240797.5421
MEM 1600.000000 1652240797.6425
MEM 1600.000000 1652240797.7429
MEM 1603.867188 1652240797.8433
MEM 1615.445312 1652240797.9438
MEM 1622.132812 1652240798.0442
MEM 1622.132812 1652240798.1445
MEM 1622.132812 1652240798.2449
MEM 1646.609375 1652240798.3453
MEM 1646.609375 1652240798.4457
MEM 1620.261719 1652240798.5460
MEM 1619.925781 1652240798.6464
MEM 1619.925781 1652240798.7468
MEM 1619.925781 1652240798.8472
MEM 1619.925781 1652240798.9475
MEM 1619.925781 1652240799.0479
MEM 1619.925781 1652240799.1483
MEM 1619.925781 1652240799.2487
MEM 1619.925781 1652240799.3491
MEM 1619.925781 1652240799.4496
MEM 1623.750000 1652240799.5501
MEM 1623.718750 1652240799.6506
MEM 1613.906250 1652240799.7511
MEM 1615.148438 1652240799.8516
MEM 1618.281250 1652240799.9520
MEM 1618.460938 1652240800.0523
MEM 1618.460938 1652240800.1528
MEM 1618.460938 1652240800.2532
MEM 1618.460938 1652240800.3536
MEM 1596.128906 1652240800.4540
MEM 1596.128906 1652240800.5545
MEM 1596.128906 1652240800.6549
MEM 1596.128906 1652240800.7553
MEM 1596.128906 1652240800.8557
MEM 1596.128906 1652240800.9561
MEM 1596.128906 1652240801.0565
MEM 1596.128906 1652240801.1569
MEM 1596.128906 1652240801.2573
MEM 1596.128906 1652240801.3577
MEM 1594.542969 1652240801.4580
MEM 1594.542969 1652240801.5584
MEM 1594.542969 1652240801.6588
MEM 1594.542969 1652240801.7592
MEM 1594.542969 1652240801.8595
MEM 1594.542969 1652240801.9599
MEM 1594.542969 1652240802.0602
MEM 1594.542969 1652240802.1605
MEM 1595.054688 1652240802.2609
MEM 1602.687500 1652240802.3613
MEM 1607.800781 1652240802.4616
MEM 1612.617188 1652240802.5620
MEM 1620.273438 1652240802.6624
MEM 1606.785156 1652240802.7628
MEM 1606.785156 1652240802.8631
MEM 1606.785156 1652240802.9634
MEM 1606.785156 1652240803.0638
MEM 1606.785156 1652240803.1642
MEM 1606.761719 1652240803.2648
MEM 1606.761719 1652240803.3653
MEM 1606.761719 1652240803.4659
MEM 1606.761719 1652240803.5663
MEM 1606.761719 1652240803.6667
MEM 1606.761719 1652240803.7671
MEM 1606.761719 1652240803.8675
MEM 1606.761719 1652240803.9679
MEM 1606.761719 1652240804.0683
MEM 1606.761719 1652240804.1687
MEM 1616.535156 1652240804.2691
MEM 1616.535156 1652240804.3695
MEM 1616.535156 1652240804.4698
MEM 1616.535156 1652240804.5702
MEM 1616.535156 1652240804.6706
MEM 1616.535156 1652240804.7709
MEM 1616.535156 1652240804.8713
MEM 1616.535156 1652240804.9717
MEM 1616.535156 1652240805.0721
MEM 1617.046875 1652240805.1725
MEM 1617.046875 1652240805.2728
MEM 1622.753906 1652240805.3733
MEM 1624.058594 1652240805.4736
MEM 1627.566406 1652240805.5741
MEM 1619.656250 1652240805.6745
MEM 1640.804688 1652240805.7749
MEM 1640.738281 1652240805.8752
MEM 1640.738281 1652240805.9756
MEM 1640.738281 1652240806.0759
MEM 1640.738281 1652240806.1763
MEM 1640.718750 1652240806.2768
MEM 1640.718750 1652240806.3771
MEM 1640.718750 1652240806.4776
MEM 1640.718750 1652240806.5780
MEM 1640.718750 1652240806.6784
MEM 1640.718750 1652240806.7788
MEM 1640.718750 1652240806.8793
MEM 1640.718750 1652240806.9797
MEM 1640.718750 1652240807.0801
MEM 1640.718750 1652240807.1805
MEM 1640.718750 1652240807.2808
MEM 1642.000000 1652240807.3815
MEM 1646.632812 1652240807.4819
MEM 1646.632812 1652240807.5823
MEM 1646.632812 1652240807.6826
MEM 1646.632812 1652240807.7830
MEM 1646.632812 1652240807.8834
MEM 1646.632812 1652240807.9837
MEM 1646.632812 1652240808.0841
MEM 1646.632812 1652240808.1845
MEM 1647.144531 1652240808.2849
MEM 1647.144531 1652240808.3853
MEM 1623.843750 1652240808.4857
MEM 1652.253906 1652240808.5861
MEM 1657.472656 1652240808.6865
MEM 1655.320312 1652240808.7869
MEM 1664.234375 1652240808.8872
MEM 1664.578125 1652240808.9875
MEM 1664.578125 1652240809.0879
MEM 1664.578125 1652240809.1883
MEM 1664.578125 1652240809.2887
MEM 1664.578125 1652240809.3895
MEM 1664.562500 1652240809.4898
MEM 1664.562500 1652240809.5902
MEM 1664.562500 1652240809.6906
MEM 1664.562500 1652240809.7910
MEM 1664.562500 1652240809.8912
MEM 1664.562500 1652240809.9916
MEM 1664.562500 1652240810.0919
MEM 1664.562500 1652240810.1923
MEM 1664.562500 1652240810.2926
MEM 1664.562500 1652240810.3929
MEM 1682.585938 1652240810.4933
MEM 1682.585938 1652240810.5936
MEM 1682.585938 1652240810.6940
MEM 1682.585938 1652240810.7944
MEM 1682.585938 1652240810.8948
MEM 1682.585938 1652240810.9953
MEM 1682.585938 1652240811.0957
MEM 1682.585938 1652240811.1961
MEM 1683.097656 1652240811.2965
MEM 1685.179688 1652240811.3969
MEM 1687.464844 1652240811.4973
MEM 1691.246094 1652240811.5977
MEM 1700.593750 1652240811.6981
MEM 1709.460938 1652240811.7984
MEM 1710.003906 1652240811.8988
MEM 1710.003906 1652240811.9992
MEM 1710.003906 1652240812.0996
MEM 1710.003906 1652240812.2000
MEM 1710.003906 1652240812.3003
MEM 1709.980469 1652240812.4007
MEM 1709.980469 1652240812.5011
MEM 1709.980469 1652240812.6014
MEM 1709.980469 1652240812.7018
MEM 1709.980469 1652240812.8021
MEM 1709.980469 1652240812.9025
MEM 1709.980469 1652240813.0029
MEM 1709.980469 1652240813.1033
MEM 1709.980469 1652240813.2037
MEM 1709.980469 1652240813.3041
MEM 1717.507812 1652240813.4045
MEM 1717.507812 1652240813.5049
MEM 1717.507812 1652240813.6057
MEM 1717.507812 1652240813.7061
MEM 1717.507812 1652240813.8064
MEM 1717.507812 1652240813.9068
MEM 1717.507812 1652240814.0072
MEM 1717.507812 1652240814.1076
MEM 1718.019531 1652240814.2080
MEM 1707.734375 1652240814.3083
MEM 1716.656250 1652240814.4087
MEM 1716.625000 1652240814.5091
MEM 1718.679688 1652240814.6095
MEM 1729.394531 1652240814.7099
MEM 1715.839844 1652240814.8103
MEM 1715.839844 1652240814.9107
MEM 1715.839844 1652240815.0111
MEM 1715.839844 1652240815.1115
MEM 1715.839844 1652240815.2118
MEM 1716.093750 1652240815.3122
MEM 1716.082031 1652240815.4126
MEM 1716.082031 1652240815.5130
MEM 1716.082031 1652240815.6133
MEM 1716.082031 1652240815.7137
MEM 1716.082031 1652240815.8141
MEM 1716.082031 1652240815.9145
MEM 1716.082031 1652240816.0149
MEM 1716.082031 1652240816.1153
MEM 1716.082031 1652240816.2157
MEM 1716.082031 1652240816.3161
MEM 1716.082031 1652240816.4165
MEM 1716.964844 1652240816.5169
MEM 1716.964844 1652240816.6173
MEM 1716.964844 1652240816.7177
MEM 1716.964844 1652240816.8181
MEM 1716.964844 1652240816.9184
MEM 1716.964844 1652240817.0188
MEM 1716.964844 1652240817.1192
MEM 1716.964844 1652240817.2196
MEM 1717.476562 1652240817.3200
MEM 1717.476562 1652240817.4203
MEM 1714.382812 1652240817.5207
MEM 1714.371094 1652240817.6210
MEM 1703.664062 1652240817.7215
MEM 1710.800781 1652240817.8219
MEM 1711.039062 1652240817.9222
MEM 1711.019531 1652240818.0226
MEM 1711.019531 1652240818.1229
MEM 1711.019531 1652240818.2231
MEM 1711.019531 1652240818.3234
MEM 1710.996094 1652240818.4237
MEM 1710.996094 1652240818.5240
MEM 1710.996094 1652240818.6243
MEM 1710.996094 1652240818.7247
MEM 1710.996094 1652240818.8251
MEM 1710.996094 1652240818.9254
MEM 1710.996094 1652240819.0257
MEM 1710.996094 1652240819.1261
MEM 1710.996094 1652240819.2266
MEM 1710.996094 1652240819.3269
MEM 1710.996094 1652240819.4273
MEM 1716.394531 1652240819.5277
MEM 1716.394531 1652240819.6281
MEM 1716.394531 1652240819.7285
MEM 1716.394531 1652240819.8289
MEM 1716.394531 1652240819.9293
MEM 1716.394531 1652240820.0298
MEM 1716.394531 1652240820.1301
MEM 1716.394531 1652240820.2305
MEM 1716.906250 1652240820.3310
MEM 1716.906250 1652240820.4314
MEM 1706.097656 1652240820.5318
MEM 1724.164062 1652240820.6321
MEM 1724.128906 1652240820.7326
MEM 1724.378906 1652240820.8330
MEM 1724.339844 1652240820.9334
MEM 1724.421875 1652240821.0338
MEM 1724.421875 1652240821.1343
MEM 1724.421875 1652240821.2347
MEM 1724.421875 1652240821.3351
MEM 1724.421875 1652240821.4355
MEM 1724.421875 1652240821.5359
MEM 1724.421875 1652240821.6363
MEM 1724.421875 1652240821.7367
MEM 1724.421875 1652240821.8370
MEM 1724.421875 1652240821.9374
MEM 1724.410156 1652240822.0377
MEM 1724.410156 1652240822.1381
MEM 1724.410156 1652240822.2384
MEM 1724.410156 1652240822.3387
MEM 1724.410156 1652240822.4392
MEM 1724.390625 1652240822.5396
MEM 1724.390625 1652240822.6399
MEM 1724.390625 1652240822.7403
MEM 1724.390625 1652240822.8407
MEM 1724.390625 1652240822.9410
MEM 1724.390625 1652240823.0415
MEM 1724.390625 1652240823.1419
MEM 1724.390625 1652240823.2422
MEM 1724.390625 1652240823.3426
MEM 1724.390625 1652240823.4430
MEM 1732.375000 1652240823.5437
MEM 1732.375000 1652240823.6441
MEM 1732.375000 1652240823.7445
MEM 1732.375000 1652240823.8450
MEM 1732.375000 1652240823.9454
MEM 1732.375000 1652240824.0457
MEM 1732.375000 1652240824.1461
MEM 1732.375000 1652240824.2465
MEM 1732.375000 1652240824.3469
MEM 1732.886719 1652240824.4472
MEM 1737.589844 1652240824.5476
MEM 1738.320312 1652240824.6480
MEM 1728.066406 1652240824.7485
MEM 1715.023438 1652240824.8489
MEM 1714.984375 1652240824.9494
MEM 1716.906250 1652240825.0498
MEM 1716.906250 1652240825.1501
MEM 1716.906250 1652240825.2504
MEM 1716.906250 1652240825.3508
MEM 1716.906250 1652240825.4511
MEM 1716.882812 1652240825.5515
MEM 1716.882812 1652240825.6518
MEM 1716.882812 1652240825.7521
MEM 1717.136719 1652240825.8523
MEM 1717.136719 1652240825.9526
MEM 1717.394531 1652240826.0530
MEM 1717.394531 1652240826.1534
MEM 1717.894531 1652240826.2538
MEM 1687.332031 1652240826.3542
MEM 1612.687500 1652240826.4546
MEM 1612.687500 1652240826.5551
MEM 1612.687500 1652240826.6554
MEM 1612.687500 1652240826.7558
MEM 1612.687500 1652240826.8562
MEM 1617.316406 1652240826.9566
MEM 1602.789062 1652240827.0571
MEM 1602.789062 1652240827.1575
MEM 1602.789062 1652240827.2579
MEM 1602.789062 1652240827.3590
MEM 1602.789062 1652240827.4614
MEM 1602.789062 1652240827.5618
MEM 1602.789062 1652240827.6621
MEM 1602.789062 1652240827.7625
MEM 1603.042969 1652240827.8629
MEM 1593.785156 1652240827.9633
MEM 1598.058594 1652240828.0637
MEM 1596.492188 1652240828.1640
MEM 1608.015625 1652240828.2644
MEM 1611.328125 1652240828.3648
MEM 1614.636719 1652240828.4652
MEM 1614.636719 1652240828.5655
MEM 1614.636719 1652240828.6659
MEM 1614.636719 1652240828.7663
MEM 1614.636719 1652240828.8666
MEM 1614.613281 1652240828.9670
MEM 1614.613281 1652240829.0674
MEM 1614.613281 1652240829.1678
MEM 1614.613281 1652240829.2681
MEM 1614.613281 1652240829.3686
MEM 1614.613281 1652240829.4690
MEM 1614.613281 1652240829.5694
MEM 1614.613281 1652240829.6698
MEM 1614.613281 1652240829.7702
MEM 1614.613281 1652240829.8706
MEM 1614.613281 1652240829.9710
MEM 1645.269531 1652240830.0714
MEM 1645.269531 1652240830.1718
MEM 1645.269531 1652240830.2722
MEM 1645.269531 1652240830.3725
MEM 1645.269531 1652240830.4729
MEM 1645.269531 1652240830.5732
MEM 1645.269531 1652240830.6736
MEM 1645.269531 1652240830.7740
MEM 1645.781250 1652240830.8744
MEM 1646.570312 1652240830.9749
MEM 1646.328125 1652240831.0753
MEM 1648.082031 1652240831.1757
MEM 1652.656250 1652240831.2761
MEM 1658.761719 1652240831.3766
MEM 1645.699219 1652240831.4770
MEM 1646.039062 1652240831.5775
MEM 1646.039062 1652240831.6778
MEM 1646.039062 1652240831.7782
MEM 1646.039062 1652240831.8786
MEM 1646.039062 1652240831.9790
MEM 1646.019531 1652240832.0794
MEM 1646.019531 1652240832.1798
MEM 1646.019531 1652240832.2802
MEM 1646.019531 1652240832.3806
MEM 1646.019531 1652240832.4811
MEM 1646.019531 1652240832.5815
MEM 1646.019531 1652240832.6819
MEM 1646.019531 1652240832.7823
MEM 1646.019531 1652240832.8827
MEM 1646.019531 1652240832.9830
MEM 1652.968750 1652240833.0835
MEM 1656.316406 1652240833.1839
MEM 1656.316406 1652240833.2842
MEM 1656.316406 1652240833.3846
MEM 1656.316406 1652240833.4850
MEM 1656.316406 1652240833.5853
MEM 1656.316406 1652240833.6857
MEM 1656.316406 1652240833.7861
MEM 1656.828125 1652240833.8865
MEM 1658.597656 1652240833.9868
MEM 1663.714844 1652240834.0872
MEM 1682.773438 1652240834.1876
MEM 1675.074219 1652240834.2880
MEM 1683.992188 1652240834.3885
MEM 1701.468750 1652240834.4889
MEM 1701.468750 1652240834.5893
MEM 1701.468750 1652240834.6897
MEM 1701.468750 1652240834.7901
MEM 1701.468750 1652240834.8905
MEM 1701.445312 1652240834.9909
MEM 1701.445312 1652240835.0913
MEM 1701.445312 1652240835.1917
MEM 1701.445312 1652240835.2922
MEM 1701.445312 1652240835.3926
MEM 1701.445312 1652240835.4930
MEM 1716.363281 1652240835.5935
MEM 1716.363281 1652240835.6939
MEM 1716.363281 1652240835.7943
MEM 1716.363281 1652240835.8947
MEM 1726.843750 1652240835.9951
MEM 1726.843750 1652240836.0955
MEM 1726.843750 1652240836.1959
MEM 1726.843750 1652240836.2963
MEM 1726.843750 1652240836.3968
MEM 1726.843750 1652240836.4972
MEM 1726.843750 1652240836.5976
MEM 1727.101562 1652240836.6986
MEM 1727.101562 1652240836.7991
MEM 1715.160156 1652240836.8995
MEM 1720.015625 1652240836.9999
MEM 1720.753906 1652240837.1004
MEM 1729.667969 1652240837.2008
MEM 1723.980469 1652240837.3012
MEM 1723.980469 1652240837.4016
MEM 1723.980469 1652240837.5020
MEM 1723.980469 1652240837.6023
MEM 1723.980469 1652240837.7027
MEM 1723.980469 1652240837.8031
MEM 1723.980469 1652240837.9035
MEM 1723.980469 1652240838.0039
MEM 1723.980469 1652240838.1043
MEM 1723.980469 1652240838.2047
MEM 1723.980469 1652240838.3053
MEM 1723.980469 1652240838.4058
MEM 1723.964844 1652240838.5062
MEM 1723.964844 1652240838.6066
MEM 1723.964844 1652240838.7070
MEM 1723.964844 1652240838.8074
MEM 1723.964844 1652240838.9078
MEM 1723.945312 1652240839.0082
MEM 1723.945312 1652240839.1087
MEM 1723.945312 1652240839.2091
MEM 1723.945312 1652240839.3095
MEM 1723.945312 1652240839.4099
MEM 1723.945312 1652240839.5103
MEM 1729.054688 1652240839.6108
MEM 1744.515625 1652240839.7112
MEM 1744.515625 1652240839.8116
MEM 1744.515625 1652240839.9120
MEM 1756.339844 1652240840.0124
MEM 1756.339844 1652240840.1128
MEM 1756.339844 1652240840.2132
MEM 1756.339844 1652240840.3136
MEM 1756.339844 1652240840.4140
MEM 1756.339844 1652240840.5144
MEM 1756.339844 1652240840.6148
MEM 1756.339844 1652240840.7152
MEM 1756.339844 1652240840.8156
MEM 1756.597656 1652240840.9159
MEM 1762.378906 1652240841.0163
MEM 1759.238281 1652240841.1167
MEM 1774.410156 1652240841.2171
MEM 1780.789062 1652240841.3175
MEM 1761.691406 1652240841.4179
MEM 1741.433594 1652240841.5182
MEM 1741.433594 1652240841.6185
MEM 1741.433594 1652240841.7188
MEM 1741.433594 1652240841.8191
MEM 1741.433594 1652240841.9194
MEM 1741.410156 1652240842.0198
MEM 1741.410156 1652240842.1202
MEM 1741.410156 1652240842.2206
MEM 1741.410156 1652240842.3211
MEM 1741.410156 1652240842.4215
MEM 1741.410156 1652240842.5220
MEM 1761.421875 1652240842.6224
MEM 1761.421875 1652240842.7227
MEM 1761.421875 1652240842.8232
MEM 1761.421875 1652240842.9236
MEM 1795.472656 1652240843.0240
MEM 1795.472656 1652240843.1243
MEM 1795.472656 1652240843.2247
MEM 1795.472656 1652240843.3252
MEM 1795.472656 1652240843.4255
MEM 1795.472656 1652240843.5259
MEM 1795.472656 1652240843.6264
MEM 1795.730469 1652240843.7268
MEM 1795.730469 1652240843.8273
MEM 1812.695312 1652240843.9277
MEM 1830.039062 1652240844.0281
MEM 1824.730469 1652240844.1286
