CMDLINE /usr/bin/python3 scripts/AE-SVM-TARA.py
MEM 2290.507812 1652289085.0082
MEM 2290.507812 1652289085.1087
MEM 2290.507812 1652289085.2093
MEM 2290.507812 1652289085.3098
MEM 2290.507812 1652289085.4103
MEM 2290.507812 1652289085.5108
MEM 2290.507812 1652289085.6113
MEM 2290.507812 1652289085.7118
MEM 2290.507812 1652289085.8124
MEM 2290.507812 1652289085.9128
MEM 2290.492188 1652289086.0133
MEM 2290.492188 1652289086.1143
MEM 2290.492188 1652289086.2148
MEM 2290.492188 1652289086.3152
MEM 2290.492188 1652289086.4158
MEM 2290.492188 1652289086.5162
MEM 2290.468750 1652289086.6168
MEM 2290.468750 1652289086.7172
MEM 2290.468750 1652289086.8177
MEM 2290.968750 1652289086.9182
MEM 2291.796875 1652289087.0187
MEM 2292.117188 1652289087.1191
MEM 2292.117188 1652289087.2196
MEM 2292.117188 1652289087.3201
MEM 2292.117188 1652289087.4205
MEM 2292.117188 1652289087.5211
MEM 2292.117188 1652289087.6216
MEM 2292.117188 1652289087.7222
MEM 2292.117188 1652289087.8227
MEM 2305.257812 1652289087.9232
MEM 2305.257812 1652289088.0237
MEM 2305.257812 1652289088.1242
MEM 2305.257812 1652289088.2247
MEM 2305.257812 1652289088.3251
MEM 2305.257812 1652289088.4255
MEM 2305.257812 1652289088.5262
MEM 2305.769531 1652289088.6266
MEM 2305.769531 1652289088.7274
MEM 2314.320312 1652289088.8279
MEM 2321.882812 1652289088.9284
MEM 2321.750000 1652289089.0290
MEM 2321.718750 1652289089.1295
MEM 2321.703125 1652289089.2300
MEM 2321.675781 1652289089.3305
MEM 2321.601562 1652289089.4311
MEM 2321.601562 1652289089.5315
MEM 2321.601562 1652289089.6331
MEM 2321.601562 1652289089.7334
MEM 2321.601562 1652289089.8339
MEM 2321.601562 1652289089.9347
MEM 2321.578125 1652289090.0352
MEM 2321.578125 1652289090.1357
MEM 2321.578125 1652289090.2362
MEM 2321.578125 1652289090.3367
MEM 2321.578125 1652289090.4374
MEM 2321.578125 1652289090.5379
MEM 2321.578125 1652289090.6384
MEM 2321.578125 1652289090.7388
MEM 2321.578125 1652289090.8392
MEM 2321.578125 1652289090.9396
MEM 2323.625000 1652289091.0400
MEM 2323.625000 1652289091.1406
MEM 2323.625000 1652289091.2411
MEM 2323.625000 1652289091.3415
MEM 2323.625000 1652289091.4420
MEM 2323.625000 1652289091.5425
MEM 2323.625000 1652289091.6430
MEM 2324.136719 1652289091.7435
MEM 2324.136719 1652289091.8440
MEM 2328.003906 1652289091.9445
MEM 2335.207031 1652289092.0450
MEM 2335.195312 1652289092.1454
MEM 2335.164062 1652289092.2460
MEM 2335.152344 1652289092.3470
MEM 2335.113281 1652289092.4476
MEM 2335.171875 1652289092.5481
MEM 2335.171875 1652289092.6485
MEM 2335.171875 1652289092.7490
MEM 2335.171875 1652289092.8495
MEM 2335.171875 1652289092.9499
MEM 2335.171875 1652289093.0503
MEM 2335.171875 1652289093.1509
MEM 2335.152344 1652289093.2514
MEM 2335.152344 1652289093.3520
MEM 2335.152344 1652289093.4526
MEM 2335.152344 1652289093.5531
MEM 2335.152344 1652289093.6537
MEM 2335.152344 1652289093.7542
MEM 2335.152344 1652289093.8548
MEM 2335.152344 1652289093.9553
MEM 2335.152344 1652289094.0557
MEM 2346.730469 1652289094.1562
MEM 2348.792969 1652289094.2567
MEM 2348.792969 1652289094.3572
MEM 2348.792969 1652289094.4580
MEM 2348.792969 1652289094.5585
MEM 2348.792969 1652289094.6590
MEM 2348.792969 1652289094.7629
MEM 2348.792969 1652289094.8635
MEM 2349.304688 1652289094.9640
MEM 2356.031250 1652289095.0645
MEM 2366.046875 1652289095.1650
MEM 2366.027344 1652289095.2655
MEM 2366.000000 1652289095.3660
MEM 2365.984375 1652289095.4666
MEM 2365.949219 1652289095.5672
MEM 2366.136719 1652289095.6676
MEM 2366.136719 1652289095.7680
MEM 2366.136719 1652289095.8684
MEM 2366.136719 1652289095.9689
MEM 2366.136719 1652289096.0693
MEM 2366.136719 1652289096.1698
MEM 2366.117188 1652289096.2704
MEM 2366.117188 1652289096.3709
MEM 2366.117188 1652289096.4714
MEM 2366.117188 1652289096.5718
MEM 2366.117188 1652289096.6722
MEM 2366.117188 1652289096.7726
MEM 2366.117188 1652289096.8731
MEM 2366.117188 1652289096.9738
MEM 2366.117188 1652289097.0743
MEM 2366.117188 1652289097.1747
MEM 2388.019531 1652289097.2753
MEM 2388.019531 1652289097.3757
MEM 2388.019531 1652289097.4763
MEM 2388.019531 1652289097.5768
MEM 2388.019531 1652289097.6773
MEM 2388.019531 1652289097.7778
MEM 2388.019531 1652289097.8782
MEM 2388.531250 1652289097.9787
MEM 2388.531250 1652289098.0792
MEM 2409.675781 1652289098.1799
MEM 2412.753906 1652289098.2805
MEM 2412.718750 1652289098.3811
MEM 2412.703125 1652289098.4816
MEM 2412.671875 1652289098.5823
MEM 2412.656250 1652289098.6830
MEM 2412.933594 1652289098.7838
MEM 2412.933594 1652289098.8843
MEM 2412.933594 1652289098.9848
MEM 2412.933594 1652289099.0853
MEM 2412.933594 1652289099.1857
MEM 2412.933594 1652289099.2864
MEM 2412.910156 1652289099.3868
MEM 2412.910156 1652289099.4873
MEM 2412.910156 1652289099.5878
MEM 2412.910156 1652289099.6883
MEM 2412.910156 1652289099.7890
MEM 2412.910156 1652289099.8895
MEM 2412.910156 1652289099.9901
MEM 2412.910156 1652289100.0906
MEM 2412.910156 1652289100.1912
MEM 2412.910156 1652289100.2918
MEM 2413.417969 1652289100.3924
MEM 2413.417969 1652289100.4929
MEM 2413.417969 1652289100.5935
MEM 2413.417969 1652289100.6940
MEM 2413.417969 1652289100.7945
MEM 2413.417969 1652289100.8951
MEM 2413.417969 1652289100.9956
MEM 2413.929688 1652289101.0963
MEM 2413.929688 1652289101.1968
MEM 2416.281250 1652289101.2974
MEM 2419.851562 1652289101.3980
MEM 2422.093750 1652289101.4985
MEM 2422.066406 1652289101.5990
MEM 2428.964844 1652289101.6996
MEM 2428.949219 1652289101.8001
MEM 2428.949219 1652289101.9007
MEM 2428.949219 1652289102.0013
MEM 2428.949219 1652289102.1019
MEM 2428.949219 1652289102.2026
MEM 2428.949219 1652289102.3032
MEM 2428.949219 1652289102.4038
MEM 2428.949219 1652289102.5060
MEM 2428.949219 1652289102.6065
MEM 2428.949219 1652289102.7070
MEM 2428.949219 1652289102.8077
MEM 2428.949219 1652289102.9082
MEM 2428.941406 1652289103.0089
MEM 2428.941406 1652289103.1109
MEM 2428.941406 1652289103.2114
MEM 2428.941406 1652289103.3120
MEM 2428.941406 1652289103.4125
MEM 2428.941406 1652289103.5129
MEM 2428.917969 1652289103.6135
MEM 2428.917969 1652289103.7140
MEM 2428.917969 1652289103.8145
MEM 2428.917969 1652289103.9150
MEM 2428.917969 1652289104.0155
MEM 2428.917969 1652289104.1160
MEM 2428.917969 1652289104.2166
MEM 2428.917969 1652289104.3171
MEM 2428.917969 1652289104.4176
MEM 2430.714844 1652289104.5180
MEM 2430.714844 1652289104.6184
MEM 2430.714844 1652289104.7189
MEM 2430.714844 1652289104.8194
MEM 2430.714844 1652289104.9199
MEM 2430.714844 1652289105.0203
MEM 2430.714844 1652289105.1209
MEM 2431.226562 1652289105.2214
MEM 2431.226562 1652289105.3219
MEM 2433.296875 1652289105.4226
MEM 2436.632812 1652289105.5231
MEM 2436.613281 1652289105.6238
MEM 2437.851562 1652289105.7243
MEM 2439.312500 1652289105.8249
MEM 2439.765625 1652289105.9254
MEM 2439.640625 1652289106.0259
MEM 2439.640625 1652289106.1264
MEM 2439.640625 1652289106.2269
MEM 2439.640625 1652289106.3273
MEM 2439.640625 1652289106.4278
MEM 2439.640625 1652289106.5284
MEM 2439.617188 1652289106.6289
MEM 2439.617188 1652289106.7294
MEM 2439.617188 1652289106.8299
MEM 2439.617188 1652289106.9312
MEM 2439.617188 1652289107.0317
MEM 2439.617188 1652289107.1322
MEM 2439.617188 1652289107.2328
MEM 2439.617188 1652289107.3334
MEM 2439.617188 1652289107.4339
MEM 2439.617188 1652289107.5344
MEM 2439.617188 1652289107.6352
MEM 2451.976562 1652289107.7357
MEM 2451.976562 1652289107.8362
MEM 2451.976562 1652289107.9367
MEM 2451.976562 1652289108.0372
MEM 2451.976562 1652289108.1378
MEM 2451.976562 1652289108.2383
MEM 2451.976562 1652289108.3388
MEM 2452.488281 1652289108.4393
MEM 2452.488281 1652289108.5399
MEM 2453.800781 1652289108.6407
MEM 2464.058594 1652289108.7412
MEM 2465.066406 1652289108.8418
MEM 2465.730469 1652289108.9424
MEM 2465.714844 1652289109.0433
MEM 2465.683594 1652289109.1438
MEM 2467.726562 1652289109.2442
MEM 2467.726562 1652289109.3447
MEM 2467.726562 1652289109.4454
MEM 2467.726562 1652289109.5458
MEM 2467.726562 1652289109.6463
MEM 2467.726562 1652289109.7468
MEM 2467.726562 1652289109.8473
MEM 2467.726562 1652289109.9479
MEM 2467.726562 1652289110.0485
MEM 2467.726562 1652289110.1494
MEM 2467.710938 1652289110.2499
MEM 2467.710938 1652289110.3504
MEM 2467.710938 1652289110.4508
MEM 2467.710938 1652289110.5513
MEM 2467.710938 1652289110.6517
MEM 2467.710938 1652289110.7522
MEM 2467.726562 1652289110.8527
MEM 2477.218750 1652289110.9531
MEM 2477.218750 1652289111.0537
MEM 2477.218750 1652289111.1541
MEM 2477.218750 1652289111.2545
MEM 2496.546875 1652289111.3550
MEM 2496.546875 1652289111.4556
MEM 2496.546875 1652289111.5561
MEM 2496.546875 1652289111.6567
MEM 2496.546875 1652289111.7572
MEM 2496.546875 1652289111.8577
MEM 2507.929688 1652289111.9581
MEM 2507.929688 1652289112.0586
MEM 2507.929688 1652289112.1591
MEM 2507.929688 1652289112.2595
MEM 2507.929688 1652289112.3601
MEM 2507.929688 1652289112.4606
MEM 2508.445312 1652289112.5612
MEM 2508.445312 1652289112.6616
MEM 2513.597656 1652289112.7621
MEM 2516.414062 1652289112.8627
MEM 2516.378906 1652289112.9631
MEM 2516.347656 1652289113.0635
MEM 2516.332031 1652289113.1640
MEM 2516.238281 1652289113.2644
MEM 2516.238281 1652289113.3649
MEM 2516.238281 1652289113.4653
MEM 2516.238281 1652289113.5657
MEM 2516.238281 1652289113.6661
MEM 2516.238281 1652289113.7666
MEM 2516.218750 1652289113.8671
MEM 2516.218750 1652289113.9675
MEM 2516.218750 1652289114.0680
MEM 2516.218750 1652289114.1686
MEM 2516.218750 1652289114.2690
MEM 2516.218750 1652289114.3695
MEM 2516.218750 1652289114.4700
MEM 2516.218750 1652289114.5707
MEM 2516.218750 1652289114.6711
MEM 2516.218750 1652289114.7715
MEM 2516.218750 1652289114.8721
MEM 2521.625000 1652289114.9725
MEM 2521.625000 1652289115.0732
MEM 2521.625000 1652289115.1737
MEM 2521.625000 1652289115.2742
MEM 2526.777344 1652289115.3746
MEM 2526.777344 1652289115.4751
MEM 2526.777344 1652289115.5756
MEM 2537.472656 1652289115.6762
MEM 2537.472656 1652289115.7767
MEM 2537.382812 1652289115.8773
MEM 2549.984375 1652289115.9778
MEM 2549.968750 1652289116.0783
MEM 2554.449219 1652289116.1790
MEM 2554.437500 1652289116.2796
MEM 2554.417969 1652289116.3800
MEM 2556.023438 1652289116.4805
MEM 2556.265625 1652289116.5810
MEM 2556.265625 1652289116.6814
MEM 2556.265625 1652289116.7820
MEM 2556.265625 1652289116.8827
MEM 2556.265625 1652289116.9833
MEM 2556.265625 1652289117.0837
MEM 2556.265625 1652289117.1842
MEM 2556.242188 1652289117.2848
MEM 2556.242188 1652289117.3852
MEM 2556.242188 1652289117.4856
MEM 2556.242188 1652289117.5862
MEM 2575.566406 1652289117.6867
MEM 2575.566406 1652289117.7872
MEM 2575.566406 1652289117.8877
MEM 2575.566406 1652289117.9882
MEM 2575.566406 1652289118.0888
MEM 2575.566406 1652289118.1892
MEM 2575.566406 1652289118.2896
MEM 2577.105469 1652289118.3901
MEM 2577.105469 1652289118.4906
MEM 2577.105469 1652289118.5911
MEM 2577.105469 1652289118.6917
MEM 2577.105469 1652289118.7923
MEM 2577.105469 1652289118.8927
MEM 2577.105469 1652289118.9933
MEM 2582.519531 1652289119.0938
MEM 2582.519531 1652289119.1944
MEM 2588.242188 1652289119.2949
MEM 2590.546875 1652289119.3954
MEM 2590.511719 1652289119.4957
MEM 2590.496094 1652289119.5962
MEM 2593.246094 1652289119.6968
MEM 2599.171875 1652289119.7973
MEM 2605.609375 1652289119.8981
MEM 2606.183594 1652289119.9985
MEM 2606.183594 1652289120.0990
MEM 2606.183594 1652289120.1994
MEM 2606.183594 1652289120.2998
MEM 2606.183594 1652289120.4007
MEM 2606.183594 1652289120.5011
MEM 2606.183594 1652289120.6015
MEM 2606.222656 1652289120.7020
MEM 2607.464844 1652289120.8024
MEM 2607.957031 1652289120.9028
MEM 2607.667969 1652289121.0032
MEM 2607.667969 1652289121.1036
MEM 2607.667969 1652289121.2042
MEM 2607.667969 1652289121.3047
MEM 2607.667969 1652289121.4051
MEM 2607.667969 1652289121.5056
MEM 2607.667969 1652289121.6061
MEM 2607.667969 1652289121.7066
MEM 2607.667969 1652289121.8071
MEM 2607.667969 1652289121.9076
MEM 2608.937500 1652289122.0081
MEM 2608.937500 1652289122.1087
MEM 2608.937500 1652289122.2091
MEM 2608.937500 1652289122.3097
MEM 2608.937500 1652289122.4102
MEM 2608.937500 1652289122.5106
MEM 2608.937500 1652289122.6111
MEM 2609.449219 1652289122.7116
MEM 2609.449219 1652289122.8121
MEM 2613.332031 1652289122.9127
MEM 2615.628906 1652289123.0131
MEM 2617.875000 1652289123.1138
MEM 2617.863281 1652289123.2143
MEM 2617.828125 1652289123.3149
MEM 2617.812500 1652289123.4157
MEM 2617.800781 1652289123.5164
MEM 2617.585938 1652289123.6169
MEM 2617.585938 1652289123.7175
MEM 2617.585938 1652289123.8181
MEM 2617.585938 1652289123.9186
MEM 2617.585938 1652289124.0191
MEM 2617.585938 1652289124.1196
MEM 2617.585938 1652289124.2201
MEM 2617.562500 1652289124.3208
MEM 2617.562500 1652289124.4213
MEM 2617.562500 1652289124.5218
MEM 2617.562500 1652289124.6222
MEM 2617.562500 1652289124.7227
MEM 2617.562500 1652289124.8231
MEM 2617.562500 1652289124.9236
MEM 2617.562500 1652289125.0242
MEM 2617.562500 1652289125.1248
MEM 2617.562500 1652289125.2251
MEM 2619.363281 1652289125.3258
MEM 2621.683594 1652289125.4263
MEM 2621.683594 1652289125.5267
MEM 2621.683594 1652289125.6273
MEM 2621.683594 1652289125.7278
MEM 2621.683594 1652289125.8282
MEM 2621.683594 1652289125.9287
MEM 2621.683594 1652289126.0296
MEM 2622.195312 1652289126.1302
MEM 2622.195312 1652289126.2307
MEM 2624.261719 1652289126.3312
MEM 2624.246094 1652289126.4317
MEM 2624.230469 1652289126.5322
MEM 2626.468750 1652289126.6328
MEM 2626.449219 1652289126.7334
MEM 2626.433594 1652289126.8339
MEM 2627.160156 1652289126.9344
MEM 2626.941406 1652289127.0349
MEM 2626.941406 1652289127.1354
MEM 2626.941406 1652289127.2360
MEM 2626.941406 1652289127.3366
MEM 2626.941406 1652289127.4371
MEM 2626.941406 1652289127.5376
MEM 2626.941406 1652289127.6380
MEM 2626.941406 1652289127.7385
MEM 2626.941406 1652289127.8391
MEM 2626.925781 1652289127.9396
MEM 2626.925781 1652289128.0402
MEM 2626.925781 1652289128.1407
MEM 2626.925781 1652289128.2411
MEM 2626.925781 1652289128.3419
MEM 2626.925781 1652289128.4425
MEM 2626.902344 1652289128.5431
MEM 2626.902344 1652289128.6436
MEM 2626.902344 1652289128.7442
MEM 2626.902344 1652289128.8447
MEM 2626.902344 1652289128.9451
MEM 2626.902344 1652289129.0455
MEM 2626.902344 1652289129.1460
MEM 2626.902344 1652289129.2465
MEM 2626.902344 1652289129.3471
MEM 2626.902344 1652289129.4476
MEM 2626.902344 1652289129.5482
MEM 2626.902344 1652289129.6488
MEM 2626.902344 1652289129.7495
MEM 2626.902344 1652289129.8500
MEM 2626.902344 1652289129.9505
MEM 2626.902344 1652289130.0509
MEM 2626.902344 1652289130.1514
MEM 2627.414062 1652289130.2519
MEM 2627.414062 1652289130.3523
MEM 2632.078125 1652289130.4528
MEM 2639.781250 1652289130.5533
MEM 2639.765625 1652289130.6537
MEM 2639.734375 1652289130.7542
MEM 2639.718750 1652289130.8546
MEM 2639.703125 1652289130.9551
MEM 2639.492188 1652289131.0555
MEM 2639.492188 1652289131.1561
MEM 2639.492188 1652289131.2566
MEM 2639.492188 1652289131.3570
MEM 2639.492188 1652289131.4575
MEM 2639.492188 1652289131.5580
MEM 2639.468750 1652289131.6585
MEM 2639.468750 1652289131.7588
MEM 2639.468750 1652289131.8593
MEM 2639.468750 1652289131.9598
MEM 2639.468750 1652289132.0602
MEM 2639.468750 1652289132.1608
MEM 2639.468750 1652289132.2613
MEM 2639.468750 1652289132.3617
MEM 2639.468750 1652289132.4623
MEM 2639.468750 1652289132.5628
MEM 2639.468750 1652289132.6634
MEM 2650.792969 1652289132.7639
MEM 2656.054688 1652289132.8643
MEM 2656.054688 1652289132.9648
MEM 2656.054688 1652289133.0652
MEM 2656.054688 1652289133.1660
MEM 2656.054688 1652289133.2664
MEM 2656.054688 1652289133.3670
MEM 2656.054688 1652289133.4674
MEM 2656.566406 1652289133.5679
MEM 2656.566406 1652289133.6685
MEM 2667.894531 1652289133.7690
MEM 2671.488281 1652289133.8694
MEM 2673.167969 1652289133.9700
MEM 2673.152344 1652289134.0705
MEM 2673.125000 1652289134.1710
MEM 2673.105469 1652289134.2715
MEM 2674.832031 1652289134.3720
MEM 2674.796875 1652289134.4724
MEM 2674.796875 1652289134.5729
MEM 2674.796875 1652289134.6734
MEM 2674.796875 1652289134.7738
MEM 2674.796875 1652289134.8743
MEM 2674.796875 1652289134.9747
MEM 2674.796875 1652289135.0753
MEM 2674.773438 1652289135.1758
MEM 2674.773438 1652289135.2763
MEM 2674.773438 1652289135.3767
MEM 2674.773438 1652289135.4771
MEM 2674.773438 1652289135.5775
MEM 2674.773438 1652289135.6780
MEM 2674.773438 1652289135.7784
MEM 2674.773438 1652289135.8792
MEM 2674.773438 1652289135.9797
MEM 2674.773438 1652289136.0802
MEM 2674.773438 1652289136.1819
MEM 2674.773438 1652289136.2824
MEM 2674.773438 1652289136.3829
MEM 2674.773438 1652289136.4836
MEM 2674.773438 1652289136.5842
MEM 2674.773438 1652289136.6846
MEM 2674.773438 1652289136.7851
MEM 2674.773438 1652289136.8858
MEM 2675.285156 1652289136.9863
MEM 2675.285156 1652289137.0870
MEM 2675.050781 1652289137.1875
MEM 2680.703125 1652289137.2880
MEM 2683.003906 1652289137.3885
MEM 2682.988281 1652289137.4889
MEM 2684.003906 1652289137.5895
MEM 2683.968750 1652289137.6901
MEM 2683.957031 1652289137.7906
MEM 2683.941406 1652289137.8910
MEM 2683.710938 1652289137.9916
MEM 2683.710938 1652289138.0920
MEM 2683.710938 1652289138.1927
MEM 2683.710938 1652289138.2932
MEM 2683.710938 1652289138.3936
MEM 2683.710938 1652289138.4941
MEM 2683.710938 1652289138.5948
MEM 2683.691406 1652289138.6953
MEM 2683.691406 1652289138.7958
MEM 2683.691406 1652289138.8963
MEM 2683.691406 1652289138.9968
MEM 2683.691406 1652289139.0972
MEM 2683.691406 1652289139.1977
MEM 2683.691406 1652289139.2981
MEM 2683.691406 1652289139.3986
MEM 2683.691406 1652289139.4990
MEM 2683.691406 1652289139.5995
MEM 2696.574219 1652289139.6999
MEM 2696.574219 1652289139.8005
MEM 2696.574219 1652289139.9012
MEM 2696.574219 1652289140.0017
MEM 2696.574219 1652289140.1022
MEM 2696.574219 1652289140.2027
MEM 2696.574219 1652289140.3031
MEM 2697.085938 1652289140.4036
MEM 2697.085938 1652289140.5041
MEM 2702.535156 1652289140.6047
MEM 2709.195312 1652289140.7052
MEM 2709.433594 1652289140.8057
MEM 2709.417969 1652289140.9061
MEM 2709.406250 1652289141.0065
MEM 2709.375000 1652289141.1071
MEM 2709.355469 1652289141.2076
MEM 2709.191406 1652289141.3082
MEM 2709.191406 1652289141.4085
MEM 2709.191406 1652289141.5090
MEM 2709.191406 1652289141.6096
MEM 2709.191406 1652289141.7100
MEM 2709.191406 1652289141.8105
MEM 2709.191406 1652289141.9112
MEM 2709.191406 1652289142.0118
MEM 2709.191406 1652289142.1124
MEM 2709.175781 1652289142.2129
MEM 2709.175781 1652289142.3134
MEM 2709.175781 1652289142.4139
MEM 2709.175781 1652289142.5142
MEM 2709.175781 1652289142.6148
MEM 2709.175781 1652289142.7153
MEM 2709.175781 1652289142.8157
MEM 2709.152344 1652289142.9162
MEM 2709.152344 1652289143.0167
MEM 2709.152344 1652289143.1171
MEM 2709.152344 1652289143.2175
MEM 2709.152344 1652289143.3181
MEM 2709.152344 1652289143.4186
MEM 2709.152344 1652289143.5192
MEM 2709.152344 1652289143.6197
MEM 2709.152344 1652289143.7202
MEM 2709.152344 1652289143.8207
MEM 2709.152344 1652289143.9212
MEM 2709.152344 1652289144.0217
MEM 2710.179688 1652289144.1226
MEM 2713.500000 1652289144.2232
MEM 2713.500000 1652289144.3237
MEM 2713.500000 1652289144.4242
MEM 2713.500000 1652289144.5247
MEM 2713.500000 1652289144.6252
MEM 2713.500000 1652289144.7256
MEM 2713.500000 1652289144.8262
MEM 2714.011719 1652289144.9268
MEM 2714.011719 1652289145.0272
MEM 2723.312500 1652289145.1278
MEM 2732.152344 1652289145.2284
MEM 2732.140625 1652289145.3290
MEM 2732.121094 1652289145.4296
MEM 2732.105469 1652289145.5302
MEM 2732.093750 1652289145.6312
MEM 2732.097656 1652289145.7317
MEM 2733.878906 1652289145.8322
MEM 2733.878906 1652289145.9330
MEM 2733.878906 1652289146.0336
MEM 2733.878906 1652289146.1340
MEM 2733.878906 1652289146.2346
MEM 2733.878906 1652289146.3351
MEM 2733.878906 1652289146.4357
MEM 2733.855469 1652289146.5362
MEM 2733.855469 1652289146.6365
MEM 2733.855469 1652289146.7372
MEM 2733.855469 1652289146.8376
MEM 2733.855469 1652289146.9381
MEM 2733.855469 1652289147.0385
MEM 2733.855469 1652289147.1392
MEM 2733.855469 1652289147.2397
MEM 2733.855469 1652289147.3401
MEM 2733.855469 1652289147.4407
MEM 2733.855469 1652289147.5411
MEM 2734.878906 1652289147.6416
MEM 2734.878906 1652289147.7420
MEM 2734.878906 1652289147.8426
MEM 2734.878906 1652289147.9431
MEM 2734.878906 1652289148.0436
MEM 2734.878906 1652289148.1441
MEM 2734.878906 1652289148.2447
MEM 2735.390625 1652289148.3452
