CMDLINE /usr/bin/python3 scripts/tSNE-RF-Rhizo.py
MEM 203.574219 1652242350.4396
MEM 203.574219 1652242350.5399
MEM 203.574219 1652242350.6401
MEM 203.574219 1652242350.7404
MEM 203.574219 1652242350.8412
MEM 203.574219 1652242350.9414
MEM 203.574219 1652242351.0417
MEM 203.574219 1652242351.1420
MEM 203.574219 1652242351.2423
MEM 203.574219 1652242351.3425
MEM 203.574219 1652242351.4465
MEM 203.574219 1652242351.5471
MEM 203.574219 1652242351.6473
MEM 203.574219 1652242351.7476
MEM 203.574219 1652242351.8479
MEM 203.574219 1652242351.9482
MEM 203.574219 1652242352.0499
MEM 203.574219 1652242352.1502
MEM 203.574219 1652242352.2505
MEM 203.574219 1652242352.3508
MEM 203.574219 1652242352.4511
MEM 203.574219 1652242352.5525
MEM 203.574219 1652242352.6528
MEM 203.574219 1652242352.7532
MEM 203.574219 1652242352.8535
MEM 203.574219 1652242352.9538
MEM 203.574219 1652242353.0541
MEM 203.574219 1652242353.1544
MEM 203.574219 1652242353.2547
MEM 203.574219 1652242353.3550
MEM 203.574219 1652242353.4554
MEM 203.574219 1652242353.5557
MEM 203.574219 1652242353.6559
MEM 203.574219 1652242353.7562
MEM 203.574219 1652242353.8565
MEM 203.574219 1652242353.9569
MEM 203.574219 1652242354.0572
MEM 203.574219 1652242354.1575
MEM 203.574219 1652242354.2579
MEM 203.574219 1652242354.3582
MEM 203.574219 1652242354.4585
MEM 203.574219 1652242354.5587
MEM 203.574219 1652242354.6591
MEM 203.574219 1652242354.7594
MEM 203.574219 1652242354.8597
MEM 203.574219 1652242354.9600
MEM 203.574219 1652242355.0603
MEM 203.574219 1652242355.1606
MEM 203.574219 1652242355.2608
MEM 203.574219 1652242355.3612
MEM 203.574219 1652242355.4615
MEM 203.574219 1652242355.5618
MEM 203.574219 1652242355.6620
MEM 203.574219 1652242355.7623
MEM 203.574219 1652242355.8626
MEM 203.574219 1652242355.9628
MEM 203.574219 1652242356.0631
MEM 203.574219 1652242356.1634
MEM 203.574219 1652242356.2637
MEM 203.574219 1652242356.3640
MEM 203.574219 1652242356.4643
MEM 203.574219 1652242356.5646
MEM 203.574219 1652242356.6649
MEM 203.574219 1652242356.7652
MEM 203.574219 1652242356.8655
MEM 203.574219 1652242356.9658
MEM 203.574219 1652242357.0661
MEM 203.574219 1652242357.1663
MEM 203.574219 1652242357.2666
MEM 203.574219 1652242357.3668
MEM 203.574219 1652242357.4671
MEM 203.574219 1652242357.5674
MEM 203.574219 1652242357.6677
MEM 203.574219 1652242357.7680
MEM 203.574219 1652242357.8683
MEM 203.574219 1652242357.9686
MEM 203.574219 1652242358.0693
MEM 203.574219 1652242358.1696
MEM 203.574219 1652242358.2711
MEM 203.574219 1652242358.3714
MEM 203.574219 1652242358.4717
MEM 203.574219 1652242358.5720
MEM 203.574219 1652242358.6723
MEM 203.574219 1652242358.7726
MEM 203.574219 1652242358.8751
MEM 203.574219 1652242358.9754
MEM 203.574219 1652242359.0756
MEM 203.574219 1652242359.1759
MEM 203.574219 1652242359.2762
MEM 203.574219 1652242359.3765
MEM 203.574219 1652242359.4767
MEM 203.574219 1652242359.5770
MEM 203.574219 1652242359.6773
MEM 203.574219 1652242359.7776
MEM 203.574219 1652242359.8779
MEM 203.574219 1652242359.9781
MEM 203.574219 1652242360.0785
MEM 203.574219 1652242360.1787
MEM 203.574219 1652242360.2805
MEM 203.574219 1652242360.3809
MEM 203.574219 1652242360.4829
MEM 203.574219 1652242360.5831
MEM 203.574219 1652242360.6834
MEM 203.574219 1652242360.7837
MEM 203.574219 1652242360.8840
MEM 203.574219 1652242360.9843
MEM 203.574219 1652242361.0846
MEM 203.574219 1652242361.1849
MEM 203.574219 1652242361.2852
MEM 203.574219 1652242361.3855
MEM 203.574219 1652242361.4858
MEM 203.574219 1652242361.5860
MEM 203.574219 1652242361.6864
MEM 203.574219 1652242361.7867
MEM 203.574219 1652242361.8871
MEM 203.574219 1652242361.9873
MEM 203.574219 1652242362.0876
MEM 203.574219 1652242362.1879
MEM 203.574219 1652242362.2882
MEM 203.574219 1652242362.3886
MEM 203.574219 1652242362.4889
MEM 203.574219 1652242362.5893
MEM 203.574219 1652242362.6895
MEM 203.574219 1652242362.7898
MEM 203.574219 1652242362.8901
MEM 203.574219 1652242362.9904
MEM 203.574219 1652242363.0907
MEM 203.574219 1652242363.1915
MEM 203.574219 1652242363.2918
MEM 203.574219 1652242363.3921
MEM 203.574219 1652242363.4924
MEM 203.574219 1652242363.5926
MEM 203.574219 1652242363.6929
MEM 203.574219 1652242363.7933
MEM 203.574219 1652242363.8936
MEM 203.574219 1652242363.9939
MEM 203.574219 1652242364.0942
MEM 203.574219 1652242364.1945
MEM 203.574219 1652242364.2948
MEM 203.574219 1652242364.3952
MEM 203.574219 1652242364.4955
MEM 203.574219 1652242364.5958
MEM 203.574219 1652242364.6961
MEM 203.574219 1652242364.7964
MEM 203.574219 1652242364.8967
MEM 203.574219 1652242364.9970
MEM 203.574219 1652242365.0991
MEM 203.574219 1652242365.1995
MEM 203.574219 1652242365.2997
MEM 203.574219 1652242365.4000
MEM 203.574219 1652242365.5003
MEM 203.574219 1652242365.6006
MEM 203.574219 1652242365.7008
MEM 203.574219 1652242365.8012
MEM 203.574219 1652242365.9015
MEM 203.574219 1652242366.0018
MEM 203.574219 1652242366.1021
MEM 203.574219 1652242366.2023
MEM 203.574219 1652242366.3026
MEM 203.574219 1652242366.4029
MEM 203.574219 1652242366.5041
MEM 203.574219 1652242366.6044
MEM 203.574219 1652242366.7047
MEM 203.574219 1652242366.8050
MEM 203.574219 1652242366.9053
MEM 203.574219 1652242367.0055
MEM 203.574219 1652242367.1058
MEM 203.574219 1652242367.2062
MEM 203.574219 1652242367.3065
MEM 203.574219 1652242367.4068
MEM 203.574219 1652242367.5071
MEM 203.574219 1652242367.6074
MEM 203.574219 1652242367.7076
MEM 203.574219 1652242367.8079
MEM 203.574219 1652242367.9092
MEM 203.531250 1652242368.0095
MEM 203.625000 1652242368.1099
MEM 203.625000 1652242368.2103
MEM 203.625000 1652242368.3107
MEM 203.625000 1652242368.4111
MEM 203.625000 1652242368.5115
MEM 203.625000 1652242368.6118
MEM 203.625000 1652242368.7121
MEM 203.625000 1652242368.8125
MEM 203.625000 1652242368.9128
MEM 203.625000 1652242369.0132
MEM 203.625000 1652242369.1136
MEM 203.625000 1652242369.2139
MEM 203.625000 1652242369.3143
MEM 203.625000 1652242369.4147
MEM 203.625000 1652242369.5151
MEM 203.625000 1652242369.6154
MEM 203.625000 1652242369.7158
MEM 203.625000 1652242369.8171
MEM 203.625000 1652242369.9174
MEM 203.625000 1652242370.0177
MEM 203.625000 1652242370.1181
MEM 203.625000 1652242370.2184
MEM 203.625000 1652242370.3188
MEM 203.625000 1652242370.4191
MEM 203.625000 1652242370.5194
MEM 203.625000 1652242370.6198
MEM 203.625000 1652242370.7202
MEM 203.625000 1652242370.8205
MEM 203.625000 1652242370.9208
MEM 203.625000 1652242371.0210
MEM 203.625000 1652242371.1213
MEM 203.625000 1652242371.2216
MEM 203.625000 1652242371.3219
MEM 203.625000 1652242371.4222
MEM 203.625000 1652242371.5224
MEM 203.625000 1652242371.6227
MEM 203.625000 1652242371.7230
MEM 203.625000 1652242371.8233
MEM 203.625000 1652242371.9236
MEM 203.625000 1652242372.0238
MEM 203.625000 1652242372.1241
MEM 203.625000 1652242372.2244
MEM 203.625000 1652242372.3247
MEM 203.625000 1652242372.4250
MEM 203.625000 1652242372.5252
MEM 203.625000 1652242372.6255
MEM 203.625000 1652242372.7258
MEM 203.625000 1652242372.8261
MEM 203.625000 1652242372.9264
MEM 203.625000 1652242373.0266
MEM 203.625000 1652242373.1270
MEM 203.625000 1652242373.2272
MEM 203.625000 1652242373.3275
MEM 203.625000 1652242373.4277
MEM 203.625000 1652242373.5293
MEM 203.625000 1652242373.6295
MEM 203.625000 1652242373.7298
MEM 203.625000 1652242373.8300
MEM 203.625000 1652242373.9308
MEM 203.625000 1652242374.0311
MEM 203.625000 1652242374.1314
MEM 203.625000 1652242374.2316
MEM 203.625000 1652242374.3319
MEM 203.625000 1652242374.4322
MEM 203.625000 1652242374.5325
MEM 203.625000 1652242374.6328
MEM 203.625000 1652242374.7331
MEM 203.625000 1652242374.8335
MEM 203.625000 1652242374.9338
MEM 203.625000 1652242375.0341
MEM 203.625000 1652242375.1344
MEM 203.625000 1652242375.2347
MEM 203.625000 1652242375.3372
MEM 203.625000 1652242375.4376
MEM 203.625000 1652242375.5379
MEM 203.625000 1652242375.6382
MEM 203.625000 1652242375.7385
MEM 203.625000 1652242375.8388
MEM 203.625000 1652242375.9392
MEM 203.625000 1652242376.0395
MEM 203.625000 1652242376.1398
MEM 203.625000 1652242376.2401
MEM 203.625000 1652242376.3403
MEM 203.625000 1652242376.4407
MEM 203.625000 1652242376.5411
MEM 203.625000 1652242376.6414
MEM 203.625000 1652242376.7417
MEM 203.625000 1652242376.8420
MEM 203.625000 1652242376.9423
MEM 203.625000 1652242377.0427
MEM 203.625000 1652242377.1430
MEM 203.625000 1652242377.2434
MEM 203.625000 1652242377.3437
MEM 203.625000 1652242377.4439
MEM 203.625000 1652242377.5443
MEM 203.625000 1652242377.6447
MEM 203.625000 1652242377.7450
MEM 203.625000 1652242377.8453
MEM 203.625000 1652242377.9456
MEM 203.625000 1652242378.0459
MEM 203.625000 1652242378.1461
MEM 203.625000 1652242378.2472
MEM 203.625000 1652242378.3475
MEM 203.625000 1652242378.4478
MEM 203.625000 1652242378.5481
MEM 203.625000 1652242378.6485
MEM 203.625000 1652242378.7488
MEM 203.625000 1652242378.8492
MEM 203.625000 1652242378.9504
MEM 203.625000 1652242379.0507
MEM 203.625000 1652242379.1510
MEM 203.625000 1652242379.2513
MEM 203.625000 1652242379.3516
MEM 203.625000 1652242379.4520
MEM 203.625000 1652242379.5523
MEM 203.625000 1652242379.6526
MEM 203.625000 1652242379.7529
MEM 203.625000 1652242379.8533
MEM 203.664062 1652242379.9536
MEM 203.664062 1652242380.0540
MEM 203.664062 1652242380.1543
MEM 203.664062 1652242380.2555
MEM 203.664062 1652242380.3558
MEM 203.664062 1652242380.4562
MEM 203.664062 1652242380.5566
MEM 203.664062 1652242380.6570
MEM 203.664062 1652242380.7573
MEM 203.664062 1652242380.8576
MEM 203.664062 1652242380.9580
MEM 203.664062 1652242381.0584
MEM 203.664062 1652242381.1588
MEM 203.664062 1652242381.2591
MEM 203.664062 1652242381.3594
MEM 203.664062 1652242381.4597
MEM 203.664062 1652242381.5601
MEM 203.664062 1652242381.6604
MEM 203.664062 1652242381.7608
MEM 203.664062 1652242381.8611
MEM 203.664062 1652242381.9614
MEM 203.664062 1652242382.0617
MEM 203.664062 1652242382.1620
MEM 203.664062 1652242382.2624
MEM 203.664062 1652242382.3628
MEM 203.664062 1652242382.4631
MEM 203.664062 1652242382.5634
MEM 203.664062 1652242382.6638
MEM 203.664062 1652242382.7641
MEM 203.664062 1652242382.8645
MEM 203.664062 1652242382.9649
MEM 203.664062 1652242383.0652
MEM 203.664062 1652242383.1656
MEM 203.664062 1652242383.2659
MEM 203.664062 1652242383.3662
MEM 203.664062 1652242383.4665
MEM 203.664062 1652242383.5668
MEM 203.664062 1652242383.6671
MEM 203.664062 1652242383.7674
MEM 203.664062 1652242383.8677
MEM 203.664062 1652242383.9680
MEM 203.664062 1652242384.0683
MEM 203.664062 1652242384.1686
MEM 203.664062 1652242384.2689
MEM 203.664062 1652242384.3692
MEM 203.664062 1652242384.4695
MEM 203.664062 1652242384.5698
MEM 203.664062 1652242384.6702
MEM 203.664062 1652242384.7728
MEM 203.664062 1652242384.8731
MEM 203.664062 1652242384.9734
MEM 203.664062 1652242385.0737
MEM 203.664062 1652242385.1740
MEM 203.664062 1652242385.2744
MEM 203.664062 1652242385.3747
MEM 203.664062 1652242385.4750
MEM 203.664062 1652242385.5753
MEM 203.664062 1652242385.6756
MEM 203.664062 1652242385.7758
MEM 203.664062 1652242385.8761
MEM 203.664062 1652242385.9765
MEM 203.664062 1652242386.0767
MEM 203.664062 1652242386.1770
MEM 203.664062 1652242386.2772
MEM 203.664062 1652242386.3775
MEM 203.664062 1652242386.4778
MEM 203.664062 1652242386.5781
MEM 203.664062 1652242386.6784
MEM 203.664062 1652242386.7788
MEM 203.664062 1652242386.8791
MEM 203.664062 1652242386.9793
MEM 203.664062 1652242387.0796
MEM 203.664062 1652242387.1799
MEM 203.664062 1652242387.2802
MEM 203.664062 1652242387.3805
MEM 203.664062 1652242387.4807
MEM 203.664062 1652242387.5810
MEM 203.664062 1652242387.6813
MEM 203.664062 1652242387.7816
MEM 203.664062 1652242387.8819
MEM 203.664062 1652242387.9822
MEM 203.664062 1652242388.0824
MEM 203.664062 1652242388.1827
MEM 203.664062 1652242388.2830
MEM 203.664062 1652242388.3833
MEM 203.664062 1652242388.4836
MEM 203.664062 1652242388.5838
MEM 203.664062 1652242388.6841
MEM 203.664062 1652242388.7844
MEM 203.664062 1652242388.8848
MEM 203.664062 1652242388.9851
MEM 203.664062 1652242389.0854
MEM 203.664062 1652242389.1857
MEM 203.664062 1652242389.2860
MEM 203.664062 1652242389.3864
MEM 203.664062 1652242389.4867
MEM 203.664062 1652242389.5870
MEM 203.664062 1652242389.6873
MEM 203.664062 1652242389.7876
MEM 203.664062 1652242389.8879
MEM 203.664062 1652242389.9883
MEM 203.664062 1652242390.0887
MEM 203.664062 1652242390.1890
MEM 203.664062 1652242390.2893
MEM 203.664062 1652242390.3935
MEM 203.664062 1652242390.4938
MEM 203.664062 1652242390.5942
MEM 203.664062 1652242390.6946
MEM 203.664062 1652242390.7950
MEM 203.664062 1652242390.8953
MEM 203.664062 1652242390.9970
MEM 203.664062 1652242391.0973
MEM 203.664062 1652242391.1977
MEM 203.664062 1652242391.2980
MEM 203.664062 1652242391.3983
MEM 203.664062 1652242391.4986
MEM 203.664062 1652242391.5988
MEM 203.664062 1652242391.6990
MEM 203.664062 1652242391.7993
MEM 203.664062 1652242391.8995
MEM 203.664062 1652242391.9998
MEM 203.664062 1652242392.1000
MEM 203.664062 1652242392.2003
MEM 203.664062 1652242392.3007
MEM 203.664062 1652242392.4009
MEM 203.664062 1652242392.5012
MEM 203.664062 1652242392.6015
MEM 203.664062 1652242392.7032
MEM 203.664062 1652242392.8035
MEM 203.664062 1652242392.9038
MEM 203.664062 1652242393.0040
MEM 203.664062 1652242393.1043
MEM 203.664062 1652242393.2046
MEM 203.664062 1652242393.3048
MEM 203.664062 1652242393.4051
MEM 203.664062 1652242393.5053
MEM 203.664062 1652242393.6056
MEM 203.664062 1652242393.7058
MEM 203.664062 1652242393.8060
MEM 203.664062 1652242393.9063
MEM 203.664062 1652242394.0065
MEM 203.664062 1652242394.1068
MEM 203.664062 1652242394.2070
MEM 203.664062 1652242394.3072
MEM 203.664062 1652242394.4075
MEM 203.664062 1652242394.5077
MEM 203.664062 1652242394.6080
MEM 203.664062 1652242394.7082
MEM 203.664062 1652242394.8085
MEM 203.664062 1652242394.9087
MEM 203.664062 1652242395.0089
MEM 203.664062 1652242395.1092
MEM 203.664062 1652242395.2094
MEM 203.664062 1652242395.3097
MEM 203.664062 1652242395.4100
MEM 203.664062 1652242395.5103
MEM 203.664062 1652242395.6106
MEM 203.664062 1652242395.7109
MEM 203.664062 1652242395.8113
MEM 203.664062 1652242395.9116
MEM 203.664062 1652242396.0119
MEM 203.664062 1652242396.1123
MEM 203.664062 1652242396.2126
MEM 203.664062 1652242396.3129
MEM 203.664062 1652242396.4132
MEM 203.664062 1652242396.5135
MEM 203.664062 1652242396.6138
MEM 203.664062 1652242396.7142
MEM 203.664062 1652242396.8145
MEM 203.664062 1652242396.9149
MEM 203.664062 1652242397.0154
MEM 203.664062 1652242397.1156
MEM 203.664062 1652242397.2195
MEM 203.664062 1652242397.3198
MEM 203.664062 1652242397.4201
MEM 203.664062 1652242397.5205
MEM 203.664062 1652242397.6208
MEM 203.664062 1652242397.7211
MEM 203.664062 1652242397.8215
MEM 203.664062 1652242397.9219
MEM 203.664062 1652242398.0222
MEM 203.664062 1652242398.1225
MEM 203.664062 1652242398.2228
MEM 203.664062 1652242398.3232
MEM 203.664062 1652242398.4236
MEM 203.664062 1652242398.5239
MEM 203.664062 1652242398.6242
MEM 203.664062 1652242398.7245
MEM 203.664062 1652242398.8250
MEM 203.664062 1652242398.9253
MEM 203.664062 1652242399.0256
MEM 203.664062 1652242399.1259
MEM 203.664062 1652242399.2262
MEM 203.664062 1652242399.3265
MEM 203.664062 1652242399.4269
MEM 203.664062 1652242399.5273
MEM 203.664062 1652242399.6276
MEM 203.664062 1652242399.7279
MEM 203.664062 1652242399.8295
MEM 203.664062 1652242399.9298
MEM 203.664062 1652242400.0301
MEM 203.664062 1652242400.1304
MEM 203.664062 1652242400.2315
MEM 203.664062 1652242400.3318
MEM 203.664062 1652242400.4321
MEM 203.664062 1652242400.5324
MEM 203.664062 1652242400.6327
MEM 203.664062 1652242400.7330
MEM 203.664062 1652242400.8332
MEM 203.664062 1652242400.9335
MEM 203.664062 1652242401.0339
MEM 203.664062 1652242401.1342
MEM 203.664062 1652242401.2344
MEM 203.664062 1652242401.3369
MEM 203.664062 1652242401.4372
MEM 203.664062 1652242401.5375
MEM 203.664062 1652242401.6378
MEM 203.664062 1652242401.7381
MEM 203.664062 1652242401.8384
MEM 203.664062 1652242401.9387
MEM 203.664062 1652242402.0390
MEM 203.664062 1652242402.1394
MEM 203.664062 1652242402.2397
MEM 203.664062 1652242402.3400
MEM 203.664062 1652242402.4403
MEM 203.664062 1652242402.5406
MEM 203.664062 1652242402.6410
MEM 203.664062 1652242402.7414
MEM 203.664062 1652242402.8427
MEM 203.664062 1652242402.9431
MEM 203.664062 1652242403.0456
MEM 203.664062 1652242403.1460
MEM 203.664062 1652242403.2463
MEM 203.664062 1652242403.3466
MEM 203.664062 1652242403.4469
MEM 203.664062 1652242403.5472
MEM 203.664062 1652242403.6475
MEM 203.664062 1652242403.7478
MEM 203.664062 1652242403.8481
MEM 203.664062 1652242403.9484
MEM 203.664062 1652242404.0487
MEM 203.664062 1652242404.1490
MEM 203.664062 1652242404.2493
MEM 203.664062 1652242404.3496
MEM 203.664062 1652242404.4499
MEM 203.664062 1652242404.5502
MEM 203.664062 1652242404.6505
MEM 203.664062 1652242404.7507
MEM 203.664062 1652242404.8510
MEM 203.664062 1652242404.9513
MEM 203.664062 1652242405.0516
MEM 203.664062 1652242405.1519
MEM 203.664062 1652242405.2522
MEM 203.664062 1652242405.3525
MEM 203.664062 1652242405.4528
MEM 203.664062 1652242405.5530
MEM 203.664062 1652242405.6533
MEM 203.664062 1652242405.7536
MEM 203.664062 1652242405.8539
MEM 203.664062 1652242405.9542
MEM 203.664062 1652242406.0545
MEM 203.664062 1652242406.1548
MEM 203.664062 1652242406.2551
MEM 203.664062 1652242406.3553
MEM 203.664062 1652242406.4557
MEM 203.664062 1652242406.5560
MEM 203.664062 1652242406.6563
MEM 203.664062 1652242406.7566
MEM 203.664062 1652242406.8568
MEM 203.664062 1652242406.9576
MEM 203.664062 1652242407.0579
MEM 203.664062 1652242407.1583
MEM 203.664062 1652242407.2586
MEM 203.664062 1652242407.3589
MEM 203.664062 1652242407.4591
MEM 203.664062 1652242407.5594
MEM 203.664062 1652242407.6613
MEM 203.664062 1652242407.7617
MEM 203.664062 1652242407.8620
MEM 203.664062 1652242407.9623
MEM 203.664062 1652242408.0626
MEM 203.664062 1652242408.1629
MEM 203.664062 1652242408.2631
MEM 203.664062 1652242408.3634
MEM 203.664062 1652242408.4638
MEM 203.664062 1652242408.5640
MEM 203.664062 1652242408.6643
MEM 203.664062 1652242408.7646
MEM 203.664062 1652242408.8650
MEM 203.664062 1652242408.9653
MEM 203.664062 1652242409.0656
MEM 203.664062 1652242409.1659
MEM 203.664062 1652242409.2662
MEM 203.664062 1652242409.3665
MEM 203.664062 1652242409.4668
MEM 203.664062 1652242409.5671
MEM 203.664062 1652242409.6674
MEM 203.664062 1652242409.7677
MEM 203.664062 1652242409.8680
MEM 203.664062 1652242409.9683
MEM 203.664062 1652242410.0687
MEM 203.664062 1652242410.1690
MEM 203.664062 1652242410.2693
MEM 203.664062 1652242410.3696
MEM 203.664062 1652242410.4699
MEM 203.664062 1652242410.5702
MEM 203.664062 1652242410.6705
MEM 203.664062 1652242410.7708
MEM 203.664062 1652242410.8711
MEM 203.664062 1652242410.9714
MEM 203.664062 1652242411.0718
MEM 203.664062 1652242411.1731
MEM 203.664062 1652242411.2735
MEM 203.664062 1652242411.3738
MEM 203.664062 1652242411.4741
MEM 203.664062 1652242411.5744
MEM 203.664062 1652242411.6747
MEM 203.664062 1652242411.7750
MEM 203.664062 1652242411.8791
MEM 203.664062 1652242411.9794
MEM 203.664062 1652242412.0813
MEM 203.664062 1652242412.1816
MEM 203.664062 1652242412.2818
MEM 203.664062 1652242412.3820
MEM 203.664062 1652242412.4823
MEM 203.664062 1652242412.5825
MEM 203.664062 1652242412.6828
MEM 203.664062 1652242412.7830
MEM 203.664062 1652242412.8833
MEM 203.664062 1652242412.9835
MEM 203.664062 1652242413.0838
MEM 203.664062 1652242413.1840
MEM 203.664062 1652242413.2842
MEM 203.664062 1652242413.3845
MEM 203.664062 1652242413.4848
MEM 203.664062 1652242413.5850
MEM 203.664062 1652242413.6853
MEM 203.664062 1652242413.7856
MEM 203.664062 1652242413.8858
MEM 203.664062 1652242413.9861
MEM 203.664062 1652242414.0863
MEM 203.664062 1652242414.1883
MEM 203.664062 1652242414.2886
MEM 203.664062 1652242414.3888
MEM 203.664062 1652242414.4890
MEM 203.664062 1652242414.5893
MEM 203.664062 1652242414.6895
MEM 203.664062 1652242414.7898
MEM 203.664062 1652242414.8901
MEM 203.664062 1652242414.9903
MEM 203.664062 1652242415.0906
MEM 203.664062 1652242415.1908
MEM 203.664062 1652242415.2911
MEM 203.664062 1652242415.3913
MEM 203.664062 1652242415.4916
MEM 203.664062 1652242415.5919
MEM 203.664062 1652242415.6922
MEM 203.664062 1652242415.7925
MEM 203.664062 1652242415.8928
MEM 203.664062 1652242415.9931
MEM 203.664062 1652242416.0934
MEM 203.664062 1652242416.1937
MEM 203.664062 1652242416.2940
MEM 203.664062 1652242416.3944
MEM 203.664062 1652242416.4947
MEM 203.664062 1652242416.5950
MEM 203.664062 1652242416.6953
MEM 203.664062 1652242416.7956
MEM 203.664062 1652242416.8959
MEM 203.664062 1652242416.9963
MEM 203.664062 1652242417.0966
MEM 203.664062 1652242417.1969
MEM 203.664062 1652242417.2971
MEM 203.664062 1652242417.3974
MEM 203.664062 1652242417.4977
MEM 203.664062 1652242417.5981
MEM 203.664062 1652242417.6983
MEM 203.664062 1652242417.7986
MEM 203.664062 1652242417.8989
MEM 203.664062 1652242417.9992
MEM 203.664062 1652242418.0995
MEM 203.664062 1652242418.1998
MEM 203.664062 1652242418.3001
MEM 203.664062 1652242418.4004
MEM 203.664062 1652242418.5006
MEM 203.664062 1652242418.6009
MEM 203.664062 1652242418.7012
MEM 203.664062 1652242418.8016
MEM 203.664062 1652242418.9018
MEM 203.664062 1652242419.0021
MEM 203.664062 1652242419.1024
MEM 203.664062 1652242419.2027
MEM 203.664062 1652242419.3030
MEM 203.664062 1652242419.4032
MEM 203.664062 1652242419.5035
MEM 203.664062 1652242419.6038
MEM 203.664062 1652242419.7041
MEM 203.664062 1652242419.8044
MEM 203.664062 1652242419.9047
MEM 203.664062 1652242420.0050
MEM 203.664062 1652242420.1053
MEM 203.664062 1652242420.2056
MEM 203.664062 1652242420.3059
MEM 203.664062 1652242420.4062
MEM 203.664062 1652242420.5065
MEM 203.664062 1652242420.6067
MEM 203.664062 1652242420.7070
MEM 203.664062 1652242420.8073
MEM 203.664062 1652242420.9076
MEM 203.664062 1652242421.0080
MEM 203.664062 1652242421.1082
MEM 203.664062 1652242421.2085
MEM 203.664062 1652242421.3088
MEM 203.664062 1652242421.4091
MEM 203.664062 1652242421.5095
MEM 203.664062 1652242421.6098
MEM 203.664062 1652242421.7101
MEM 203.664062 1652242421.8104
MEM 203.664062 1652242421.9108
MEM 203.839844 1652242422.0111
MEM 203.839844 1652242422.1115
MEM 203.839844 1652242422.2118
MEM 203.839844 1652242422.3121
MEM 203.839844 1652242422.4125
MEM 203.839844 1652242422.5128
MEM 203.839844 1652242422.6132
MEM 203.839844 1652242422.7135
MEM 203.839844 1652242422.8138
MEM 203.921875 1652242422.9142
MEM 203.921875 1652242423.0146
MEM 203.921875 1652242423.1149
MEM 156.308594 1652242423.2153
MEM 155.808594 1652242423.3156
