CMDLINE /usr/bin/python3 scripts/Lasso-RF-Rhizo.py
MEM 194.437500 1652241783.3623
MEM 201.914062 1652241783.4627
MEM 205.523438 1652241783.5631
MEM 205.523438 1652241783.6635
MEM 205.523438 1652241783.7639
MEM 205.523438 1652241783.8644
MEM 194.437500 1652241783.9648
MEM 194.437500 1652241784.0651
MEM 201.656250 1652241784.1655
MEM 201.656250 1652241784.2658
MEM 205.265625 1652241784.3661
MEM 205.265625 1652241784.4665
MEM 205.265625 1652241784.5668
MEM 205.265625 1652241784.6672
MEM 194.437500 1652241784.7676
MEM 194.437500 1652241784.8680
MEM 195.984375 1652241784.9683
MEM 201.656250 1652241785.0687
MEM 201.656250 1652241785.1690
MEM 205.265625 1652241785.2695
MEM 205.265625 1652241785.3698
MEM 205.265625 1652241785.4702
MEM 205.265625 1652241785.5706
MEM 194.437500 1652241785.6710
MEM 194.437500 1652241785.7714
MEM 201.656250 1652241785.8717
MEM 201.656250 1652241785.9721
MEM 205.265625 1652241786.0725
MEM 205.265625 1652241786.1729
MEM 205.265625 1652241786.2733
MEM 205.265625 1652241786.3735
MEM 194.437500 1652241786.4739
MEM 194.437500 1652241786.5742
MEM 201.914062 1652241786.6792
MEM 201.914062 1652241786.7796
MEM 205.523438 1652241786.8800
MEM 205.523438 1652241786.9805
MEM 205.523438 1652241787.0808
MEM 205.523438 1652241787.1812
MEM 194.437500 1652241787.2815
MEM 194.437500 1652241787.3819
MEM 201.914062 1652241787.4823
MEM 205.523438 1652241787.5827
MEM 205.523438 1652241787.6832
MEM 205.523438 1652241787.7836
MEM 194.437500 1652241787.8841
MEM 194.437500 1652241787.9844
MEM 194.437500 1652241788.0848
MEM 201.656250 1652241788.1863
MEM 201.656250 1652241788.2866
MEM 205.265625 1652241788.3870
MEM 205.265625 1652241788.4873
MEM 205.265625 1652241788.5879
MEM 205.265625 1652241788.6883
MEM 194.437500 1652241788.7886
MEM 194.437500 1652241788.8890
MEM 201.656250 1652241788.9893
MEM 205.265625 1652241789.0898
MEM 205.265625 1652241789.1902
MEM 205.265625 1652241789.2906
MEM 205.265625 1652241789.3909
MEM 194.437500 1652241789.4937
MEM 194.437500 1652241789.5940
MEM 201.656250 1652241789.6945
MEM 201.656250 1652241789.7949
MEM 205.265625 1652241789.8951
MEM 205.265625 1652241789.9954
MEM 205.265625 1652241790.0957
MEM 194.437500 1652241790.1961
MEM 194.437500 1652241790.2965
MEM 201.914062 1652241790.3968
MEM 201.914062 1652241790.4972
MEM 205.523438 1652241790.5977
MEM 205.523438 1652241790.6990
MEM 205.523438 1652241790.7994
MEM 194.437500 1652241790.8998
MEM 194.437500 1652241791.0002
MEM 194.437500 1652241791.1005
MEM 201.914062 1652241791.2009
MEM 201.914062 1652241791.3013
MEM 205.523438 1652241791.4017
MEM 205.523438 1652241791.5020
MEM 205.523438 1652241791.6023
MEM 191.089844 1652241791.7027
MEM 194.437500 1652241791.8031
MEM 198.562500 1652241791.9035
MEM 201.656250 1652241792.0068
MEM 201.656250 1652241792.1071
MEM 205.265625 1652241792.2075
MEM 205.265625 1652241792.3078
MEM 194.437500 1652241792.4082
MEM 194.437500 1652241792.5086
MEM 194.437500 1652241792.6090
MEM 201.656250 1652241792.7094
MEM 205.265625 1652241792.8098
MEM 205.265625 1652241792.9101
MEM 205.265625 1652241793.0128
MEM 194.437500 1652241793.1131
MEM 194.437500 1652241793.2135
MEM 201.656250 1652241793.3139
MEM 201.656250 1652241793.4142
MEM 205.265625 1652241793.5146
MEM 205.265625 1652241793.6150
MEM 205.265625 1652241793.7153
MEM 194.437500 1652241793.8157
MEM 194.437500 1652241793.9160
MEM 201.914062 1652241794.0164
MEM 201.914062 1652241794.1167
MEM 201.914062 1652241794.2171
MEM 205.523438 1652241794.3216
MEM 205.523438 1652241794.4219
MEM 205.523438 1652241794.5222
MEM 194.437500 1652241794.6226
MEM 194.437500 1652241794.7229
MEM 201.914062 1652241794.8233
MEM 201.914062 1652241794.9236
MEM 201.914062 1652241795.0238
MEM 205.523438 1652241795.1241
MEM 205.523438 1652241795.2243
MEM 191.089844 1652241795.3246
MEM 194.437500 1652241795.4248
MEM 194.437500 1652241795.5252
MEM 201.656250 1652241795.6255
MEM 201.656250 1652241795.7258
MEM 205.265625 1652241795.8261
MEM 205.265625 1652241795.9264
MEM 205.265625 1652241796.0267
MEM 194.437500 1652241796.1270
MEM 194.437500 1652241796.2273
MEM 194.437500 1652241796.3275
MEM 201.656250 1652241796.4279
MEM 205.265625 1652241796.5282
MEM 205.265625 1652241796.6285
MEM 205.265625 1652241796.7288
MEM 205.265625 1652241796.8291
MEM 194.437500 1652241796.9294
MEM 194.437500 1652241797.0296
MEM 201.656250 1652241797.1299
MEM 201.656250 1652241797.2302
MEM 205.265625 1652241797.3304
MEM 205.265625 1652241797.4307
MEM 205.265625 1652241797.5310
MEM 194.437500 1652241797.6313
MEM 194.437500 1652241797.7316
MEM 194.437500 1652241797.8320
MEM 201.914062 1652241797.9324
MEM 201.914062 1652241798.0328
MEM 205.523438 1652241798.1332
MEM 205.523438 1652241798.2335
MEM 205.523438 1652241798.3339
MEM 194.437500 1652241798.4343
MEM 194.437500 1652241798.5347
MEM 194.437500 1652241798.6351
MEM 194.437500 1652241798.7354
MEM 201.914062 1652241798.8358
MEM 201.914062 1652241798.9361
MEM 205.523438 1652241799.0365
MEM 205.523438 1652241799.1368
MEM 205.523438 1652241799.2372
MEM 194.437500 1652241799.3392
MEM 194.437500 1652241799.4396
MEM 201.656250 1652241799.5400
MEM 201.656250 1652241799.6404
MEM 205.265625 1652241799.7409
MEM 205.265625 1652241799.8413
MEM 205.265625 1652241799.9416
MEM 205.265625 1652241800.0420
MEM 191.089844 1652241800.1423
MEM 194.437500 1652241800.2427
MEM 200.625000 1652241800.3431
MEM 201.656250 1652241800.4435
MEM 205.265625 1652241800.5439
MEM 205.265625 1652241800.6442
MEM 205.265625 1652241800.7446
MEM 194.437500 1652241800.8449
MEM 194.437500 1652241800.9453
MEM 201.656250 1652241801.0456
MEM 201.656250 1652241801.1460
MEM 205.265625 1652241801.2464
MEM 205.265625 1652241801.3467
MEM 205.265625 1652241801.4471
MEM 205.265625 1652241801.5474
MEM 194.437500 1652241801.6477
MEM 194.437500 1652241801.7481
MEM 201.914062 1652241801.8485
MEM 201.914062 1652241801.9489
MEM 205.523438 1652241802.0494
MEM 205.523438 1652241802.1499
MEM 205.523438 1652241802.2503
MEM 205.523438 1652241802.3506
MEM 194.437500 1652241802.4510
MEM 194.437500 1652241802.5514
MEM 201.914062 1652241802.6517
MEM 201.914062 1652241802.7521
MEM 205.523438 1652241802.8525
MEM 205.523438 1652241802.9528
MEM 205.523438 1652241803.0532
MEM 191.089844 1652241803.1535
MEM 194.437500 1652241803.2539
MEM 194.437500 1652241803.3543
MEM 201.656250 1652241803.4547
MEM 204.492188 1652241803.5551
MEM 205.265625 1652241803.6554
MEM 205.265625 1652241803.7558
MEM 205.265625 1652241803.8561
MEM 205.265625 1652241803.9564
MEM 194.437500 1652241804.0580
MEM 194.437500 1652241804.1603
MEM 194.437500 1652241804.2607
MEM 201.656250 1652241804.3610
MEM 205.265625 1652241804.4614
MEM 205.265625 1652241804.5618
MEM 205.265625 1652241804.6620
MEM 205.265625 1652241804.7623
MEM 194.437500 1652241804.8627
MEM 194.437500 1652241804.9632
MEM 194.437500 1652241805.0635
MEM 201.656250 1652241805.1639
MEM 205.265625 1652241805.2644
MEM 205.265625 1652241805.3660
MEM 205.265625 1652241805.4688
MEM 205.265625 1652241805.5691
MEM 194.437500 1652241805.6696
MEM 194.437500 1652241805.7700
MEM 194.437500 1652241805.8704
MEM 201.914062 1652241805.9708
MEM 205.523438 1652241806.0712
MEM 205.523438 1652241806.1716
MEM 205.523438 1652241806.2720
MEM 205.523438 1652241806.3724
MEM 194.437500 1652241806.4733
MEM 194.437500 1652241806.5736
MEM 201.914062 1652241806.6740
MEM 201.914062 1652241806.7746
MEM 205.523438 1652241806.8750
MEM 205.523438 1652241806.9754
MEM 205.523438 1652241807.0757
MEM 194.437500 1652241807.1761
MEM 194.437500 1652241807.2765
MEM 201.656250 1652241807.3768
MEM 201.656250 1652241807.4772
MEM 205.265625 1652241807.5775
MEM 205.265625 1652241807.6778
MEM 205.265625 1652241807.7782
MEM 192.890625 1652241807.8785
MEM 194.437500 1652241807.9788
MEM 201.656250 1652241808.0793
MEM 201.656250 1652241808.1797
MEM 205.265625 1652241808.2801
MEM 205.265625 1652241808.3804
MEM 205.265625 1652241808.4809
MEM 194.437500 1652241808.5812
MEM 194.437500 1652241808.6816
MEM 201.656250 1652241808.7820
MEM 205.265625 1652241808.8824
MEM 205.265625 1652241808.9827
MEM 205.265625 1652241809.0830
MEM 205.265625 1652241809.1833
MEM 194.437500 1652241809.2837
MEM 194.437500 1652241809.3841
MEM 201.914062 1652241809.4844
MEM 205.523438 1652241809.5848
MEM 205.523438 1652241809.6852
MEM 205.523438 1652241809.7855
MEM 205.523438 1652241809.8859
MEM 194.437500 1652241809.9863
MEM 194.437500 1652241810.0867
MEM 201.914062 1652241810.1871
MEM 201.914062 1652241810.2875
MEM 205.523438 1652241810.3879
MEM 205.523438 1652241810.4883
MEM 205.523438 1652241810.5886
MEM 205.523438 1652241810.6890
MEM 205.523438 1652241810.7892
MEM 194.437500 1652241810.8895
MEM 194.437500 1652241810.9899
MEM 194.437500 1652241811.0901
MEM 201.656250 1652241811.1912
MEM 205.265625 1652241811.2915
MEM 205.265625 1652241811.3918
MEM 205.265625 1652241811.4921
MEM 205.265625 1652241811.5924
MEM 194.437500 1652241811.6928
MEM 194.437500 1652241811.7931
MEM 201.656250 1652241811.8934
MEM 201.656250 1652241811.9936
MEM 205.265625 1652241812.0940
MEM 205.265625 1652241812.1942
MEM 205.265625 1652241812.2945
MEM 194.437500 1652241812.3949
MEM 194.437500 1652241812.4951
MEM 201.656250 1652241812.5954
MEM 205.265625 1652241812.6957
MEM 205.265625 1652241812.7960
MEM 205.265625 1652241812.8963
MEM 205.265625 1652241812.9965
MEM 194.437500 1652241813.0968
MEM 194.437500 1652241813.1971
MEM 201.914062 1652241813.2974
MEM 204.234375 1652241813.3978
MEM 205.523438 1652241813.4982
MEM 205.523438 1652241813.5985
MEM 205.523438 1652241813.6989
MEM 194.437500 1652241813.7993
MEM 194.437500 1652241813.8997
MEM 201.914062 1652241814.0001
MEM 205.523438 1652241814.1006
MEM 205.523438 1652241814.2009
MEM 205.523438 1652241814.3012
MEM 194.437500 1652241814.4016
MEM 194.437500 1652241814.5020
MEM 201.656250 1652241814.6023
MEM 201.656250 1652241814.7027
MEM 205.265625 1652241814.8031
MEM 205.265625 1652241814.9034
MEM 205.265625 1652241815.0037
MEM 193.406250 1652241815.1041
MEM 194.437500 1652241815.2045
MEM 199.593750 1652241815.3048
MEM 201.656250 1652241815.4052
MEM 205.265625 1652241815.5057
MEM 205.265625 1652241815.6059
MEM 205.265625 1652241815.7062
MEM 194.437500 1652241815.8066
MEM 194.437500 1652241815.9070
MEM 201.656250 1652241816.0073
MEM 201.656250 1652241816.1077
MEM 205.265625 1652241816.2081
MEM 205.265625 1652241816.3084
MEM 205.265625 1652241816.4087
MEM 194.437500 1652241816.5091
MEM 194.437500 1652241816.6094
MEM 201.914062 1652241816.7098
MEM 201.914062 1652241816.8102
MEM 205.523438 1652241816.9106
MEM 205.523438 1652241817.0110
MEM 205.523438 1652241817.1114
MEM 194.437500 1652241817.2117
MEM 194.437500 1652241817.3120
MEM 201.914062 1652241817.4124
MEM 203.203125 1652241817.5128
MEM 205.523438 1652241817.6132
MEM 205.523438 1652241817.7135
MEM 191.089844 1652241817.8139
MEM 194.437500 1652241817.9143
MEM 194.437500 1652241818.0146
MEM 199.335938 1652241818.1150
MEM 201.656250 1652241818.2154
MEM 205.265625 1652241818.3158
MEM 205.265625 1652241818.4162
MEM 205.265625 1652241818.5165
MEM 194.437500 1652241818.6170
MEM 194.437500 1652241818.7174
MEM 201.656250 1652241818.8178
MEM 201.656250 1652241818.9181
MEM 205.265625 1652241819.0186
MEM 205.265625 1652241819.1205
MEM 205.265625 1652241819.2209
MEM 194.437500 1652241819.3213
MEM 194.437500 1652241819.4217
MEM 194.437500 1652241819.5220
MEM 201.656250 1652241819.6223
MEM 201.656250 1652241819.7228
MEM 205.265625 1652241819.8231
MEM 205.265625 1652241819.9235
MEM 194.437500 1652241820.0238
MEM 194.437500 1652241820.1243
MEM 194.437500 1652241820.2248
MEM 200.625000 1652241820.3251
MEM 201.914062 1652241820.4255
MEM 201.914062 1652241820.5258
MEM 205.523438 1652241820.6261
MEM 205.523438 1652241820.7264
MEM 194.437500 1652241820.8268
MEM 194.437500 1652241820.9271
MEM 194.437500 1652241821.0274
MEM 201.914062 1652241821.1278
MEM 205.523438 1652241821.2282
MEM 205.523438 1652241821.3286
MEM 205.523438 1652241821.4289
MEM 194.437500 1652241821.5294
MEM 194.437500 1652241821.6314
MEM 194.437500 1652241821.7318
MEM 201.656250 1652241821.8323
MEM 201.656250 1652241821.9327
MEM 205.265625 1652241822.0331
MEM 205.265625 1652241822.1335
MEM 205.265625 1652241822.2339
MEM 194.437500 1652241822.3342
MEM 194.437500 1652241822.4345
MEM 194.437500 1652241822.5348
MEM 201.656250 1652241822.6352
MEM 205.265625 1652241822.7356
MEM 205.265625 1652241822.8360
MEM 205.265625 1652241822.9382
MEM 205.265625 1652241823.0387
MEM 194.347656 1652241823.1390
MEM 194.437500 1652241823.2394
MEM 194.437500 1652241823.3397
MEM 201.656250 1652241823.4400
MEM 201.656250 1652241823.5404
MEM 205.265625 1652241823.6408
MEM 205.265625 1652241823.7412
MEM 205.265625 1652241823.8415
MEM 194.437500 1652241823.9419
MEM 194.437500 1652241824.0422
MEM 194.437500 1652241824.1426
MEM 201.914062 1652241824.2430
MEM 205.523438 1652241824.3434
MEM 205.523438 1652241824.4437
MEM 205.523438 1652241824.5441
MEM 205.523438 1652241824.6446
MEM 194.437500 1652241824.7451
MEM 194.437500 1652241824.8454
MEM 201.914062 1652241824.9457
MEM 205.523438 1652241825.0462
MEM 205.523438 1652241825.1465
MEM 205.523438 1652241825.2469
MEM 205.523438 1652241825.3472
MEM 194.437500 1652241825.4476
MEM 194.437500 1652241825.5479
MEM 201.656250 1652241825.6483
MEM 201.656250 1652241825.7486
MEM 205.265625 1652241825.8490
MEM 205.265625 1652241825.9493
MEM 205.265625 1652241826.0497
MEM 194.437500 1652241826.1501
MEM 194.437500 1652241826.2505
MEM 201.656250 1652241826.3508
MEM 201.656250 1652241826.4511
MEM 205.265625 1652241826.5514
MEM 205.265625 1652241826.6517
MEM 205.265625 1652241826.7520
MEM 191.089844 1652241826.8522
MEM 194.437500 1652241826.9525
MEM 194.437500 1652241827.0528
MEM 201.656250 1652241827.1531
MEM 205.265625 1652241827.2534
MEM 205.265625 1652241827.3537
MEM 205.265625 1652241827.4540
MEM 205.265625 1652241827.5543
MEM 205.265625 1652241827.6545
MEM 194.437500 1652241827.7579
MEM 194.437500 1652241827.8581
MEM 197.015625 1652241827.9584
MEM 201.914062 1652241828.0587
MEM 205.523438 1652241828.1591
MEM 205.523438 1652241828.2594
MEM 205.523438 1652241828.3597
MEM 205.523438 1652241828.4599
MEM 194.437500 1652241828.5602
MEM 194.437500 1652241828.6605
MEM 201.914062 1652241828.7607
MEM 201.914062 1652241828.8611
MEM 205.523438 1652241828.9615
MEM 205.523438 1652241829.0618
MEM 205.523438 1652241829.1621
MEM 205.523438 1652241829.2625
MEM 194.437500 1652241829.3630
MEM 194.437500 1652241829.4634
MEM 201.656250 1652241829.5637
MEM 201.656250 1652241829.6641
MEM 201.656250 1652241829.7645
MEM 205.265625 1652241829.8649
MEM 205.265625 1652241829.9652
MEM 205.265625 1652241830.0655
MEM 194.437500 1652241830.1659
MEM 194.437500 1652241830.2663
MEM 201.656250 1652241830.3667
MEM 201.656250 1652241830.4671
MEM 201.656250 1652241830.5674
MEM 205.265625 1652241830.6678
MEM 205.265625 1652241830.7682
MEM 205.265625 1652241830.8686
MEM 194.437500 1652241830.9689
MEM 194.437500 1652241831.0694
MEM 194.437500 1652241831.1697
MEM 201.656250 1652241831.2701
MEM 205.265625 1652241831.3704
MEM 205.265625 1652241831.4707
MEM 205.265625 1652241831.5711
MEM 192.117188 1652241831.6715
MEM 194.437500 1652241831.7718
MEM 194.437500 1652241831.8722
MEM 201.914062 1652241831.9726
MEM 201.914062 1652241832.0729
MEM 205.523438 1652241832.1733
MEM 205.523438 1652241832.2736
MEM 194.437500 1652241832.3740
MEM 194.437500 1652241832.4744
MEM 194.437500 1652241832.5747
MEM 201.914062 1652241832.6750
MEM 201.914062 1652241832.7754
MEM 205.523438 1652241832.8758
MEM 205.523438 1652241832.9762
MEM 205.523438 1652241833.0765
MEM 194.437500 1652241833.1768
MEM 194.437500 1652241833.2772
MEM 201.656250 1652241833.3777
MEM 201.656250 1652241833.4780
MEM 201.656250 1652241833.5783
MEM 205.265625 1652241833.6787
MEM 205.265625 1652241833.7791
MEM 205.265625 1652241833.8795
MEM 194.437500 1652241833.9799
MEM 194.437500 1652241834.0803
MEM 201.656250 1652241834.1807
MEM 201.656250 1652241834.2811
MEM 205.265625 1652241834.3815
MEM 205.265625 1652241834.4819
MEM 205.265625 1652241834.5823
MEM 205.265625 1652241834.6828
MEM 194.437500 1652241834.7831
MEM 194.437500 1652241834.8835
MEM 201.656250 1652241834.9839
MEM 201.656250 1652241835.0842
MEM 201.656250 1652241835.1845
MEM 205.265625 1652241835.2850
MEM 205.265625 1652241835.3853
MEM 205.265625 1652241835.4857
MEM 194.437500 1652241835.5860
MEM 194.437500 1652241835.6863
MEM 194.437500 1652241835.7867
MEM 194.437500 1652241835.8870
MEM 201.914062 1652241835.9874
MEM 205.523438 1652241836.0878
MEM 205.523438 1652241836.1880
MEM 205.523438 1652241836.2884
MEM 194.437500 1652241836.3888
MEM 194.437500 1652241836.4892
MEM 201.914062 1652241836.5895
MEM 201.914062 1652241836.6899
MEM 205.523438 1652241836.7902
MEM 205.523438 1652241836.8906
MEM 205.523438 1652241836.9911
MEM 194.437500 1652241837.0914
MEM 194.437500 1652241837.1918
MEM 201.656250 1652241837.2921
MEM 201.656250 1652241837.3925
MEM 205.265625 1652241837.4928
MEM 205.265625 1652241837.5932
MEM 205.265625 1652241837.6935
MEM 194.437500 1652241837.7939
MEM 194.437500 1652241837.8943
MEM 194.437500 1652241837.9947
MEM 201.656250 1652241838.0951
MEM 201.656250 1652241838.1955
MEM 205.265625 1652241838.2958
MEM 205.265625 1652241838.3961
MEM 205.265625 1652241838.4965
MEM 194.437500 1652241838.5968
MEM 194.437500 1652241838.6971
MEM 194.437500 1652241838.7974
MEM 201.656250 1652241838.8978
MEM 201.656250 1652241838.9983
MEM 205.265625 1652241839.0987
MEM 205.265625 1652241839.1990
MEM 205.265625 1652241839.2993
MEM 194.437500 1652241839.3996
MEM 194.437500 1652241839.5000
MEM 194.437500 1652241839.6003
MEM 201.914062 1652241839.7007
MEM 201.914062 1652241839.8011
MEM 205.523438 1652241839.9015
MEM 205.523438 1652241840.0019
MEM 205.523438 1652241840.1022
MEM 205.523438 1652241840.2026
MEM 194.437500 1652241840.3031
MEM 194.437500 1652241840.4035
MEM 201.914062 1652241840.5038
MEM 201.914062 1652241840.6041
MEM 205.523438 1652241840.7045
MEM 205.523438 1652241840.8049
MEM 205.523438 1652241840.9052
MEM 194.437500 1652241841.0072
MEM 194.437500 1652241841.1075
MEM 201.656250 1652241841.2079
MEM 201.656250 1652241841.3083
MEM 205.265625 1652241841.4086
MEM 205.265625 1652241841.5089
MEM 205.265625 1652241841.6093
MEM 194.437500 1652241841.7097
MEM 194.437500 1652241841.8101
MEM 194.437500 1652241841.9104
MEM 201.656250 1652241842.0108
MEM 201.656250 1652241842.1112
MEM 205.265625 1652241842.2115
MEM 205.265625 1652241842.3118
MEM 205.265625 1652241842.4121
MEM 194.437500 1652241842.5124
MEM 194.437500 1652241842.6127
MEM 201.656250 1652241842.7130
MEM 201.656250 1652241842.8133
MEM 205.265625 1652241842.9137
MEM 205.265625 1652241843.0141
MEM 205.265625 1652241843.1143
MEM 205.265625 1652241843.2146
MEM 194.437500 1652241843.3149
MEM 194.437500 1652241843.4151
MEM 201.914062 1652241843.5154
MEM 201.914062 1652241843.6157
MEM 205.523438 1652241843.7161
MEM 205.523438 1652241843.8164
MEM 205.523438 1652241843.9167
MEM 194.437500 1652241844.0171
MEM 194.437500 1652241844.1174
MEM 201.914062 1652241844.2177
MEM 201.914062 1652241844.3180
MEM 205.523438 1652241844.4183
MEM 205.523438 1652241844.5185
MEM 191.089844 1652241844.6189
MEM 194.437500 1652241844.7191
MEM 194.437500 1652241844.8195
MEM 201.656250 1652241844.9198
MEM 201.656250 1652241845.0202
MEM 205.265625 1652241845.1205
MEM 205.265625 1652241845.2209
MEM 205.265625 1652241845.3213
MEM 194.437500 1652241845.4217
MEM 194.437500 1652241845.5220
MEM 196.242188 1652241845.6225
MEM 201.656250 1652241845.7229
MEM 201.656250 1652241845.8233
MEM 205.265625 1652241845.9236
MEM 205.265625 1652241846.0239
MEM 205.265625 1652241846.1243
MEM 194.437500 1652241846.2247
MEM 194.437500 1652241846.3250
MEM 201.656250 1652241846.4253
MEM 205.265625 1652241846.5257
MEM 205.265625 1652241846.6260
MEM 205.265625 1652241846.7266
MEM 194.437500 1652241846.8270
MEM 194.437500 1652241846.9273
MEM 194.437500 1652241847.0276
MEM 201.914062 1652241847.1280
MEM 201.914062 1652241847.2283
MEM 205.523438 1652241847.3287
MEM 205.523438 1652241847.4290
MEM 205.523438 1652241847.5293
MEM 194.437500 1652241847.6298
MEM 194.437500 1652241847.7301
MEM 194.437500 1652241847.8304
MEM 201.914062 1652241847.9308
MEM 201.914062 1652241848.0311
MEM 201.914062 1652241848.1315
MEM 205.523438 1652241848.2318
MEM 205.523438 1652241848.3321
MEM 205.523438 1652241848.4324
MEM 193.664062 1652241848.5377
MEM 194.437500 1652241848.6381
MEM 201.656250 1652241848.7385
MEM 201.656250 1652241848.8388
MEM 205.265625 1652241848.9392
MEM 205.265625 1652241849.0395
MEM 205.265625 1652241849.1400
MEM 194.437500 1652241849.2404
MEM 194.437500 1652241849.3407
MEM 201.656250 1652241849.4411
MEM 201.656250 1652241849.5414
MEM 205.265625 1652241849.6418
MEM 205.265625 1652241849.7421
MEM 205.265625 1652241849.8426
MEM 194.437500 1652241849.9430
MEM 194.437500 1652241850.0433
MEM 194.437500 1652241850.1436
MEM 201.656250 1652241850.2440
MEM 205.265625 1652241850.3444
MEM 205.265625 1652241850.4448
MEM 205.265625 1652241850.5451
MEM 193.921875 1652241850.6455
MEM 194.437500 1652241850.7458
MEM 194.437500 1652241850.8462
MEM 201.914062 1652241850.9465
MEM 201.914062 1652241851.0470
MEM 205.523438 1652241851.1474
MEM 205.523438 1652241851.2478
MEM 205.523438 1652241851.3482
MEM 194.437500 1652241851.4485
MEM 194.437500 1652241851.5488
MEM 201.914062 1652241851.6492
MEM 201.914062 1652241851.7496
MEM 201.914062 1652241851.8499
MEM 205.523438 1652241851.9524
MEM 205.523438 1652241852.0528
MEM 205.523438 1652241852.1531
MEM 194.437500 1652241852.2535
MEM 194.437500 1652241852.3539
MEM 194.437500 1652241852.4542
MEM 201.656250 1652241852.5546
MEM 201.656250 1652241852.6551
MEM 205.265625 1652241852.7555
MEM 205.265625 1652241852.8559
MEM 205.265625 1652241852.9563
MEM 205.265625 1652241853.0566
MEM 194.437500 1652241853.1570
MEM 194.437500 1652241853.2573
MEM 201.656250 1652241853.3577
MEM 205.265625 1652241853.4582
MEM 205.265625 1652241853.5586
MEM 205.265625 1652241853.6590
MEM 205.265625 1652241853.7595
MEM 194.437500 1652241853.8599
MEM 194.437500 1652241853.9602
MEM 201.656250 1652241854.0606
MEM 201.656250 1652241854.1625
MEM 205.265625 1652241854.2645
MEM 205.265625 1652241854.3649
MEM 205.265625 1652241854.4652
MEM 194.437500 1652241854.5656
MEM 194.437500 1652241854.6659
MEM 194.437500 1652241854.7663
MEM 201.914062 1652241854.8667
MEM 201.914062 1652241854.9670
MEM 205.523438 1652241855.0674
MEM 205.523438 1652241855.1677
MEM 205.523438 1652241855.2682
MEM 205.523438 1652241855.3686
MEM 193.664062 1652241855.4689
MEM 194.437500 1652241855.5693
MEM 201.914062 1652241855.6697
MEM 201.914062 1652241855.7701
MEM 205.523438 1652241855.8705
MEM 205.523438 1652241855.9708
MEM 205.523438 1652241856.0712
MEM 205.523438 1652241856.1715
MEM 191.089844 1652241856.2719
MEM 194.437500 1652241856.3723
MEM 194.437500 1652241856.4726
MEM 201.656250 1652241856.5730
MEM 202.945312 1652241856.6734
MEM 205.265625 1652241856.7738
MEM 205.265625 1652241856.8741
MEM 205.265625 1652241856.9744
MEM 194.437500 1652241857.0747
MEM 194.437500 1652241857.1772
MEM 201.656250 1652241857.2776
MEM 201.656250 1652241857.3779
MEM 205.265625 1652241857.4783
MEM 205.265625 1652241857.5787
MEM 205.265625 1652241857.6790
MEM 205.265625 1652241857.7793
MEM 194.437500 1652241857.8796
MEM 194.437500 1652241857.9799
MEM 194.437500 1652241858.0823
MEM 201.656250 1652241858.1827
MEM 205.265625 1652241858.2830
MEM 205.265625 1652241858.3834
MEM 205.265625 1652241858.4838
MEM 205.265625 1652241858.5841
MEM 194.437500 1652241858.6844
MEM 194.437500 1652241858.7847
MEM 199.078125 1652241858.8849
MEM 201.914062 1652241858.9852
MEM 205.523438 1652241859.0855
MEM 205.523438 1652241859.1858
MEM 205.523438 1652241859.2860
MEM 194.437500 1652241859.3863
MEM 194.437500 1652241859.4866
MEM 201.914062 1652241859.5870
MEM 201.914062 1652241859.6873
MEM 205.523438 1652241859.7889
MEM 205.523438 1652241859.8892
MEM 205.523438 1652241859.9898
MEM 205.523438 1652241860.0901
MEM 200.769531 1652241860.1905
MEM 194.437500 1652241860.2908
MEM 201.656250 1652241860.3911
MEM 201.656250 1652241860.4913
MEM 205.265625 1652241860.5916
MEM 205.265625 1652241860.6919
MEM 205.265625 1652241860.7922
MEM 205.265625 1652241860.8925
MEM 194.437500 1652241860.9928
MEM 194.437500 1652241861.0931
MEM 201.656250 1652241861.1935
MEM 201.656250 1652241861.2938
MEM 205.265625 1652241861.3941
MEM 205.265625 1652241861.4945
MEM 205.265625 1652241861.5949
MEM 205.265625 1652241861.6951
MEM 194.437500 1652241861.7955
MEM 194.437500 1652241861.8959
MEM 201.656250 1652241861.9963
MEM 201.656250 1652241862.0967
MEM 205.265625 1652241862.1970
MEM 205.265625 1652241862.2973
MEM 205.265625 1652241862.3976
MEM 205.265625 1652241862.4979
MEM 194.437500 1652241862.5984
MEM 194.437500 1652241862.6986
MEM 201.914062 1652241862.7990
MEM 201.914062 1652241862.8994
MEM 205.523438 1652241862.9998
MEM 205.523438 1652241863.1001
MEM 205.523438 1652241863.2004
MEM 205.523438 1652241863.3007
MEM 194.437500 1652241863.4010
MEM 194.437500 1652241863.5014
MEM 201.914062 1652241863.6018
MEM 201.914062 1652241863.7022
MEM 201.914062 1652241863.8025
MEM 205.523438 1652241863.9030
MEM 205.523438 1652241864.0033
MEM 205.523438 1652241864.1037
MEM 196.769531 1652241864.2041
MEM 194.437500 1652241864.3045
MEM 201.656250 1652241864.4049
MEM 201.656250 1652241864.5052
MEM 201.656250 1652241864.6054
MEM 205.265625 1652241864.7058
MEM 205.265625 1652241864.8062
MEM 192.632812 1652241864.9067
MEM 194.437500 1652241865.0071
MEM 200.625000 1652241865.1074
MEM 201.656250 1652241865.2078
MEM 205.265625 1652241865.3081
MEM 205.265625 1652241865.4084
MEM 205.265625 1652241865.5087
MEM 194.437500 1652241865.6091
MEM 194.437500 1652241865.7095
