CMDLINE /usr/bin/python3 scripts/Lasso-SVM-Rhizo.py
MEM 188.175781 1652241846.5872
MEM 188.175781 1652241846.6876
MEM 196.683594 1652241846.7880
MEM 199.777344 1652241846.8884
MEM 199.777344 1652241846.9888
MEM 199.777344 1652241847.0891
MEM 188.175781 1652241847.1895
MEM 188.175781 1652241847.2898
MEM 188.175781 1652241847.3901
MEM 196.683594 1652241847.4922
MEM 196.683594 1652241847.5927
MEM 199.777344 1652241847.6931
MEM 199.777344 1652241847.7934
MEM 199.777344 1652241847.8938
MEM 188.175781 1652241847.9942
MEM 188.175781 1652241848.0945
MEM 196.425781 1652241848.1950
MEM 196.425781 1652241848.2954
MEM 199.261719 1652241848.3958
MEM 199.261719 1652241848.4961
MEM 199.261719 1652241848.5964
MEM 199.261719 1652241848.6969
MEM 188.175781 1652241848.7972
MEM 196.425781 1652241848.8976
MEM 196.425781 1652241848.9980
MEM 196.425781 1652241849.0983
MEM 199.261719 1652241849.1987
MEM 199.261719 1652241849.2990
MEM 199.261719 1652241849.3995
MEM 188.175781 1652241849.4998
MEM 195.652344 1652241849.6002
MEM 196.425781 1652241849.7006
MEM 196.425781 1652241849.8010
MEM 196.425781 1652241849.9015
MEM 199.261719 1652241850.0019
MEM 199.261719 1652241850.1022
MEM 199.261719 1652241850.2026
MEM 188.175781 1652241850.3030
MEM 188.175781 1652241850.4035
MEM 188.175781 1652241850.5038
MEM 196.683594 1652241850.6041
MEM 199.777344 1652241850.7045
MEM 199.777344 1652241850.8049
MEM 199.777344 1652241850.9054
MEM 188.175781 1652241851.0057
MEM 188.175781 1652241851.1060
MEM 191.269531 1652241851.2064
MEM 196.683594 1652241851.3069
MEM 197.199219 1652241851.4072
MEM 199.777344 1652241851.5075
MEM 199.777344 1652241851.6078
MEM 199.777344 1652241851.7081
MEM 188.175781 1652241851.8084
MEM 188.175781 1652241851.9088
MEM 196.425781 1652241852.0092
MEM 196.425781 1652241852.1095
MEM 199.261719 1652241852.2099
MEM 199.261719 1652241852.3103
MEM 199.261719 1652241852.4106
MEM 188.175781 1652241852.5110
MEM 188.175781 1652241852.6113
MEM 196.425781 1652241852.7117
MEM 196.425781 1652241852.8120
MEM 199.261719 1652241852.9125
MEM 199.261719 1652241853.0128
MEM 199.261719 1652241853.1132
MEM 199.261719 1652241853.2135
MEM 187.144531 1652241853.3138
MEM 188.175781 1652241853.4142
MEM 188.175781 1652241853.5146
MEM 196.425781 1652241853.6150
MEM 196.425781 1652241853.7154
MEM 199.261719 1652241853.8158
MEM 199.261719 1652241853.9162
MEM 199.261719 1652241854.0165
MEM 188.175781 1652241854.1168
MEM 188.175781 1652241854.2172
MEM 188.175781 1652241854.3176
MEM 196.683594 1652241854.4180
MEM 196.683594 1652241854.5184
MEM 199.777344 1652241854.6187
MEM 199.777344 1652241854.7191
MEM 188.175781 1652241854.8195
MEM 188.175781 1652241854.9201
MEM 196.683594 1652241855.0206
MEM 196.683594 1652241855.1210
MEM 196.683594 1652241855.2214
MEM 199.777344 1652241855.3219
MEM 199.777344 1652241855.4222
MEM 199.777344 1652241855.5226
MEM 199.777344 1652241855.6229
MEM 188.175781 1652241855.7234
MEM 188.175781 1652241855.8238
MEM 196.425781 1652241855.9242
MEM 196.425781 1652241856.0246
MEM 199.261719 1652241856.1249
MEM 199.261719 1652241856.2252
MEM 199.261719 1652241856.3256
MEM 187.917969 1652241856.4260
MEM 188.175781 1652241856.5271
MEM 196.425781 1652241856.6275
MEM 196.425781 1652241856.7279
MEM 199.261719 1652241856.8283
MEM 199.261719 1652241856.9286
MEM 199.261719 1652241857.0290
MEM 188.175781 1652241857.1294
MEM 188.175781 1652241857.2297
MEM 196.425781 1652241857.3301
MEM 196.425781 1652241857.4306
MEM 196.425781 1652241857.5309
MEM 199.261719 1652241857.6336
MEM 199.261719 1652241857.7338
MEM 199.261719 1652241857.8342
MEM 199.261719 1652241857.9344
MEM 188.175781 1652241858.0392
MEM 188.175781 1652241858.1395
MEM 196.683594 1652241858.2399
MEM 196.683594 1652241858.3438
MEM 199.777344 1652241858.4442
MEM 199.777344 1652241858.5446
MEM 199.777344 1652241858.6449
MEM 188.175781 1652241858.7452
MEM 188.175781 1652241858.8454
MEM 196.683594 1652241858.9457
MEM 199.777344 1652241859.0460
MEM 199.777344 1652241859.1463
MEM 199.777344 1652241859.2466
MEM 186.625000 1652241859.3468
MEM 188.175781 1652241859.4471
MEM 196.425781 1652241859.5474
MEM 196.425781 1652241859.6477
MEM 199.261719 1652241859.7480
MEM 199.261719 1652241859.8483
MEM 199.261719 1652241859.9485
MEM 199.261719 1652241860.0489
MEM 188.175781 1652241860.1499
MEM 188.175781 1652241860.2502
MEM 196.425781 1652241860.3505
MEM 199.261719 1652241860.4508
MEM 199.261719 1652241860.5511
MEM 199.261719 1652241860.6533
MEM 199.261719 1652241860.7535
MEM 188.175781 1652241860.8538
MEM 188.175781 1652241860.9541
MEM 196.425781 1652241861.0544
MEM 196.425781 1652241861.1548
MEM 199.261719 1652241861.2551
MEM 199.261719 1652241861.3555
MEM 199.261719 1652241861.4559
MEM 199.261719 1652241861.5562
MEM 188.175781 1652241861.6566
MEM 196.683594 1652241861.7569
MEM 196.683594 1652241861.8573
MEM 199.777344 1652241861.9576
MEM 199.777344 1652241862.0581
MEM 199.777344 1652241862.1584
MEM 199.777344 1652241862.2587
MEM 199.777344 1652241862.3608
MEM 188.175781 1652241862.4611
MEM 188.175781 1652241862.5615
MEM 188.175781 1652241862.6618
MEM 196.683594 1652241862.7622
MEM 199.777344 1652241862.8627
MEM 199.777344 1652241862.9631
MEM 199.777344 1652241863.0635
MEM 199.777344 1652241863.1637
MEM 188.175781 1652241863.2641
MEM 188.175781 1652241863.3644
MEM 188.175781 1652241863.4648
MEM 196.425781 1652241863.5652
MEM 199.261719 1652241863.6655
MEM 199.261719 1652241863.7659
MEM 199.261719 1652241863.8664
MEM 199.261719 1652241863.9667
MEM 188.175781 1652241864.0671
MEM 188.175781 1652241864.1674
MEM 196.425781 1652241864.2678
MEM 196.425781 1652241864.3682
MEM 199.261719 1652241864.4685
MEM 199.261719 1652241864.5688
MEM 199.261719 1652241864.6691
MEM 185.855469 1652241864.7695
MEM 188.175781 1652241864.8698
MEM 188.175781 1652241864.9701
MEM 196.425781 1652241865.0705
MEM 196.425781 1652241865.1708
MEM 199.261719 1652241865.2713
MEM 199.261719 1652241865.3716
MEM 199.261719 1652241865.4719
MEM 188.175781 1652241865.5722
MEM 188.175781 1652241865.6726
MEM 188.175781 1652241865.7729
MEM 196.683594 1652241865.8733
MEM 199.777344 1652241865.9737
MEM 199.777344 1652241866.0740
MEM 188.175781 1652241866.1743
MEM 188.175781 1652241866.2745
MEM 196.683594 1652241866.3749
MEM 199.777344 1652241866.4754
MEM 199.777344 1652241866.5758
MEM 199.777344 1652241866.6761
MEM 188.175781 1652241866.7765
MEM 188.175781 1652241866.8769
MEM 196.425781 1652241866.9772
MEM 199.261719 1652241867.0776
MEM 199.261719 1652241867.1780
MEM 199.261719 1652241867.2782
MEM 188.175781 1652241867.3786
MEM 188.175781 1652241867.4790
MEM 196.425781 1652241867.5795
MEM 196.425781 1652241867.6798
MEM 196.425781 1652241867.7801
MEM 196.425781 1652241867.8804
MEM 199.261719 1652241867.9808
MEM 199.261719 1652241868.0813
MEM 199.261719 1652241868.1817
MEM 188.175781 1652241868.2820
MEM 188.175781 1652241868.3825
MEM 188.175781 1652241868.4828
MEM 196.425781 1652241868.5832
MEM 196.425781 1652241868.6835
MEM 199.261719 1652241868.7839
MEM 199.261719 1652241868.8842
MEM 199.261719 1652241868.9846
MEM 188.175781 1652241869.0849
MEM 188.175781 1652241869.1853
MEM 196.683594 1652241869.2856
MEM 196.683594 1652241869.3883
MEM 199.777344 1652241869.4887
MEM 199.777344 1652241869.5890
MEM 199.777344 1652241869.6894
MEM 188.175781 1652241869.7897
MEM 188.175781 1652241869.8900
MEM 196.683594 1652241869.9904
MEM 196.683594 1652241870.0907
MEM 199.777344 1652241870.1911
MEM 199.777344 1652241870.2915
MEM 199.777344 1652241870.3919
MEM 199.777344 1652241870.4921
MEM 188.175781 1652241870.5924
MEM 188.175781 1652241870.6927
MEM 188.175781 1652241870.7931
MEM 196.425781 1652241870.8934
MEM 199.261719 1652241870.9937
MEM 199.261719 1652241871.0941
MEM 199.261719 1652241871.1944
MEM 199.261719 1652241871.2947
MEM 188.175781 1652241871.3951
MEM 188.175781 1652241871.4955
MEM 194.105469 1652241871.5958
MEM 196.425781 1652241871.6961
MEM 199.261719 1652241871.7966
MEM 199.261719 1652241871.8971
MEM 199.261719 1652241871.9989
MEM 199.261719 1652241872.0992
MEM 188.175781 1652241872.1995
MEM 188.175781 1652241872.3000
MEM 190.753906 1652241872.4004
MEM 196.425781 1652241872.5007
MEM 199.261719 1652241872.6012
MEM 199.261719 1652241872.7015
MEM 199.261719 1652241872.8019
MEM 188.175781 1652241872.9023
MEM 188.175781 1652241873.0027
MEM 196.683594 1652241873.1030
MEM 196.683594 1652241873.2034
MEM 199.777344 1652241873.3038
MEM 199.777344 1652241873.4042
MEM 199.777344 1652241873.5045
MEM 185.339844 1652241873.6049
MEM 188.175781 1652241873.7096
MEM 188.175781 1652241873.8099
MEM 196.683594 1652241873.9103
MEM 199.777344 1652241874.0107
MEM 199.777344 1652241874.1111
MEM 199.777344 1652241874.2114
MEM 199.777344 1652241874.3117
MEM 188.175781 1652241874.4121
MEM 188.175781 1652241874.5125
MEM 194.621094 1652241874.6129
MEM 196.425781 1652241874.7132
MEM 199.261719 1652241874.8135
MEM 199.261719 1652241874.9147
MEM 199.261719 1652241875.0149
MEM 199.261719 1652241875.1152
MEM 188.175781 1652241875.2155
MEM 188.175781 1652241875.3158
MEM 196.425781 1652241875.4161
MEM 199.261719 1652241875.5166
MEM 199.261719 1652241875.6168
MEM 199.261719 1652241875.7171
MEM 188.175781 1652241875.8175
MEM 188.175781 1652241875.9177
MEM 196.425781 1652241876.0180
MEM 196.425781 1652241876.1183
MEM 199.261719 1652241876.2187
MEM 199.261719 1652241876.3190
MEM 199.261719 1652241876.4193
MEM 199.261719 1652241876.5195
MEM 188.175781 1652241876.6199
MEM 188.175781 1652241876.7201
MEM 196.683594 1652241876.8204
MEM 199.777344 1652241876.9206
MEM 199.777344 1652241877.0209
MEM 199.777344 1652241877.1212
MEM 188.175781 1652241877.2215
MEM 188.175781 1652241877.3218
MEM 196.683594 1652241877.4221
MEM 199.777344 1652241877.5226
MEM 199.777344 1652241877.6229
MEM 199.777344 1652241877.7232
MEM 188.175781 1652241877.8234
MEM 188.175781 1652241877.9237
MEM 188.175781 1652241878.0241
MEM 196.425781 1652241878.1244
MEM 196.425781 1652241878.2248
MEM 199.261719 1652241878.3252
MEM 199.261719 1652241878.4256
MEM 199.261719 1652241878.5259
MEM 199.261719 1652241878.6262
MEM 188.175781 1652241878.7265
MEM 188.175781 1652241878.8268
MEM 196.425781 1652241878.9272
MEM 196.425781 1652241879.0276
MEM 199.261719 1652241879.1279
MEM 199.261719 1652241879.2283
MEM 199.261719 1652241879.3287
MEM 199.261719 1652241879.4291
MEM 188.175781 1652241879.5295
MEM 188.175781 1652241879.6298
MEM 196.425781 1652241879.7303
MEM 196.425781 1652241879.8307
MEM 199.261719 1652241879.9312
MEM 199.261719 1652241880.0315
MEM 199.261719 1652241880.1319
MEM 199.261719 1652241880.2323
MEM 188.175781 1652241880.3327
MEM 188.175781 1652241880.4330
MEM 196.683594 1652241880.5334
MEM 196.683594 1652241880.6338
MEM 199.777344 1652241880.7342
MEM 199.777344 1652241880.8345
MEM 199.777344 1652241880.9349
MEM 183.796875 1652241881.0351
MEM 188.175781 1652241881.1354
MEM 195.394531 1652241881.2358
MEM 196.683594 1652241881.3362
MEM 199.777344 1652241881.4366
MEM 199.777344 1652241881.5370
MEM 199.777344 1652241881.6373
MEM 199.777344 1652241881.7378
MEM 199.777344 1652241881.8382
MEM 188.175781 1652241881.9385
MEM 188.175781 1652241882.0389
MEM 196.425781 1652241882.1393
MEM 196.425781 1652241882.2397
MEM 199.261719 1652241882.3401
MEM 199.261719 1652241882.4404
MEM 199.261719 1652241882.5408
MEM 183.796875 1652241882.6412
MEM 188.175781 1652241882.7445
MEM 196.425781 1652241882.8449
MEM 196.425781 1652241882.9453
MEM 199.261719 1652241883.0456
MEM 199.261719 1652241883.1459
MEM 187.660156 1652241883.2462
MEM 188.175781 1652241883.3466
MEM 195.652344 1652241883.4470
MEM 196.425781 1652241883.5474
MEM 199.261719 1652241883.6478
MEM 199.261719 1652241883.7482
MEM 199.261719 1652241883.8485
MEM 199.261719 1652241883.9489
MEM 188.175781 1652241884.0493
MEM 188.175781 1652241884.1496
MEM 196.683594 1652241884.2500
MEM 199.777344 1652241884.3504
MEM 199.777344 1652241884.4508
MEM 199.777344 1652241884.5512
MEM 188.175781 1652241884.6515
MEM 188.175781 1652241884.7518
MEM 188.175781 1652241884.8521
MEM 196.683594 1652241884.9525
MEM 199.777344 1652241885.0529
MEM 199.777344 1652241885.1532
MEM 199.777344 1652241885.2535
MEM 186.886719 1652241885.3539
MEM 188.175781 1652241885.4561
MEM 196.425781 1652241885.5564
MEM 196.425781 1652241885.6568
MEM 199.261719 1652241885.7572
MEM 199.261719 1652241885.8576
MEM 199.261719 1652241885.9580
MEM 188.175781 1652241886.0583
MEM 188.175781 1652241886.1586
MEM 196.425781 1652241886.2590
MEM 197.199219 1652241886.3607
MEM 199.261719 1652241886.4610
MEM 199.261719 1652241886.5614
MEM 199.261719 1652241886.6617
MEM 188.175781 1652241886.7621
MEM 188.175781 1652241886.8624
MEM 188.175781 1652241886.9628
MEM 196.425781 1652241887.0631
MEM 199.261719 1652241887.1637
MEM 199.261719 1652241887.2641
MEM 199.261719 1652241887.3645
MEM 199.261719 1652241887.4647
MEM 188.175781 1652241887.5651
MEM 188.175781 1652241887.6654
MEM 188.175781 1652241887.7657
MEM 196.683594 1652241887.8661
MEM 199.777344 1652241887.9664
MEM 199.777344 1652241888.0667
MEM 199.777344 1652241888.1671
MEM 199.777344 1652241888.2674
MEM 188.175781 1652241888.3677
MEM 188.175781 1652241888.4680
MEM 196.683594 1652241888.5684
MEM 199.777344 1652241888.6688
MEM 199.777344 1652241888.7691
MEM 199.777344 1652241888.8693
MEM 199.777344 1652241888.9696
MEM 199.777344 1652241889.0699
MEM 188.175781 1652241889.1702
MEM 196.425781 1652241889.2706
MEM 196.425781 1652241889.3710
MEM 196.425781 1652241889.4712
MEM 199.261719 1652241889.5716
MEM 199.261719 1652241889.6719
MEM 188.175781 1652241889.7723
MEM 188.175781 1652241889.8726
MEM 196.425781 1652241889.9730
MEM 196.425781 1652241890.0733
MEM 199.261719 1652241890.1737
MEM 199.261719 1652241890.2740
MEM 199.261719 1652241890.3743
MEM 185.597656 1652241890.4745
MEM 188.175781 1652241890.5748
MEM 196.425781 1652241890.6751
MEM 196.425781 1652241890.7754
MEM 199.261719 1652241890.8803
MEM 199.261719 1652241890.9805
MEM 199.261719 1652241891.0808
MEM 199.261719 1652241891.1811
MEM 188.175781 1652241891.2815
MEM 188.175781 1652241891.3817
MEM 196.683594 1652241891.4821
MEM 196.683594 1652241891.5824
MEM 199.777344 1652241891.6826
MEM 199.777344 1652241891.7838
MEM 199.777344 1652241891.8840
MEM 188.175781 1652241891.9869
MEM 188.175781 1652241892.0872
MEM 196.683594 1652241892.1875
MEM 196.683594 1652241892.2879
MEM 199.777344 1652241892.3882
MEM 199.777344 1652241892.4884
MEM 199.777344 1652241892.5887
MEM 183.796875 1652241892.6890
MEM 183.796875 1652241892.7892
MEM 188.039062 1652241892.8895
MEM 193.902344 1652241892.9898
MEM 197.445312 1652241893.0930
MEM 197.445312 1652241893.1946
MEM 197.445312 1652241893.2949
MEM 197.445312 1652241893.3953
MEM 197.445312 1652241893.4957
MEM 197.472656 1652241893.5960
MEM 202.105469 1652241893.6963
MEM 202.105469 1652241893.7967
MEM 202.105469 1652241893.8970
MEM 202.105469 1652241893.9973
MEM 202.105469 1652241894.0977
MEM 202.105469 1652241894.1980
MEM 202.105469 1652241894.2983
MEM 202.105469 1652241894.3987
MEM 202.105469 1652241894.4990
MEM 202.105469 1652241894.5993
MEM 202.105469 1652241894.6997
MEM 202.105469 1652241894.8000
MEM 202.105469 1652241894.9004
MEM 202.105469 1652241895.0007
MEM 202.105469 1652241895.1011
MEM 202.105469 1652241895.2014
MEM 202.105469 1652241895.3018
MEM 202.105469 1652241895.4022
MEM 202.105469 1652241895.5025
MEM 202.105469 1652241895.6029
MEM 202.105469 1652241895.7032
MEM 202.105469 1652241895.8035
MEM 202.105469 1652241895.9039
MEM 202.105469 1652241896.0043
MEM 202.105469 1652241896.1047
MEM 202.105469 1652241896.2051
MEM 202.105469 1652241896.3055
MEM 202.105469 1652241896.4059
MEM 202.105469 1652241896.5062
MEM 202.105469 1652241896.6066
MEM 202.105469 1652241896.7070
MEM 202.105469 1652241896.8073
MEM 202.105469 1652241896.9078
MEM 202.105469 1652241897.0082
MEM 202.105469 1652241897.1086
MEM 202.105469 1652241897.2091
MEM 202.105469 1652241897.3095
MEM 202.105469 1652241897.4099
MEM 202.105469 1652241897.5103
MEM 202.105469 1652241897.6107
MEM 202.105469 1652241897.7111
MEM 202.105469 1652241897.8115
MEM 202.105469 1652241897.9118
MEM 202.105469 1652241898.0123
MEM 202.105469 1652241898.1127
MEM 202.105469 1652241898.2130
MEM 202.105469 1652241898.3134
MEM 202.105469 1652241898.4138
MEM 202.105469 1652241898.5142
MEM 202.105469 1652241898.6145
MEM 202.105469 1652241898.7149
MEM 202.105469 1652241898.8152
MEM 202.105469 1652241898.9156
MEM 202.105469 1652241899.0159
MEM 202.105469 1652241899.1162
MEM 202.105469 1652241899.2165
MEM 202.105469 1652241899.3169
MEM 202.105469 1652241899.4174
MEM 202.105469 1652241899.5178
MEM 202.105469 1652241899.6181
MEM 202.105469 1652241899.7185
MEM 202.105469 1652241899.8188
MEM 202.105469 1652241899.9191
MEM 202.132812 1652241900.0195
MEM 202.132812 1652241900.1198
MEM 202.132812 1652241900.2202
MEM 202.132812 1652241900.3206
MEM 202.132812 1652241900.4210
MEM 202.132812 1652241900.5213
MEM 202.132812 1652241900.6217
MEM 202.132812 1652241900.7244
MEM 202.132812 1652241900.8249
MEM 202.132812 1652241900.9254
MEM 202.132812 1652241901.0259
MEM 202.132812 1652241901.1263
MEM 202.132812 1652241901.2268
MEM 202.132812 1652241901.3272
MEM 202.132812 1652241901.4302
MEM 202.132812 1652241901.5306
MEM 202.132812 1652241901.6311
MEM 202.132812 1652241901.7343
MEM 202.132812 1652241901.8347
MEM 202.132812 1652241901.9352
MEM 202.132812 1652241902.0357
MEM 202.132812 1652241902.1371
MEM 202.132812 1652241902.2376
MEM 202.132812 1652241902.3380
MEM 202.132812 1652241902.4384
MEM 202.132812 1652241902.5389
MEM 202.132812 1652241902.6392
MEM 202.132812 1652241902.7395
MEM 202.132812 1652241902.8399
MEM 202.132812 1652241902.9428
MEM 202.132812 1652241903.0439
MEM 202.132812 1652241903.1443
MEM 202.132812 1652241903.2486
MEM 202.132812 1652241903.3490
MEM 202.132812 1652241903.4494
MEM 202.132812 1652241903.5497
MEM 202.132812 1652241903.6529
MEM 202.132812 1652241903.7532
MEM 202.132812 1652241903.8536
MEM 202.132812 1652241903.9540
MEM 202.132812 1652241904.0544
MEM 202.132812 1652241904.1548
MEM 202.132812 1652241904.2552
MEM 202.132812 1652241904.3556
MEM 202.132812 1652241904.4559
MEM 202.132812 1652241904.5563
MEM 202.132812 1652241904.6566
MEM 202.132812 1652241904.7570
MEM 202.132812 1652241904.8574
MEM 202.132812 1652241904.9578
MEM 202.132812 1652241905.0582
MEM 202.132812 1652241905.1585
MEM 202.132812 1652241905.2588
MEM 202.132812 1652241905.3591
MEM 202.132812 1652241905.4595
MEM 202.132812 1652241905.5598
MEM 202.132812 1652241905.6621
MEM 202.132812 1652241905.7624
MEM 202.132812 1652241905.8628
MEM 202.132812 1652241905.9632
MEM 202.132812 1652241906.0635
MEM 202.132812 1652241906.1639
MEM 202.132812 1652241906.2643
MEM 202.132812 1652241906.3646
MEM 202.132812 1652241906.4650
MEM 202.132812 1652241906.5654
MEM 202.132812 1652241906.6659
MEM 202.132812 1652241906.7662
MEM 202.132812 1652241906.8671
MEM 202.132812 1652241906.9691
MEM 202.132812 1652241907.0694
MEM 202.132812 1652241907.1698
MEM 202.132812 1652241907.2701
MEM 202.132812 1652241907.3705
MEM 202.132812 1652241907.4709
MEM 202.132812 1652241907.5712
MEM 202.132812 1652241907.6752
MEM 202.132812 1652241907.7832
MEM 202.132812 1652241907.8835
MEM 202.132812 1652241907.9839
MEM 202.132812 1652241908.0843
MEM 202.132812 1652241908.1846
MEM 202.132812 1652241908.2850
MEM 202.132812 1652241908.3861
MEM 202.132812 1652241908.4865
MEM 202.132812 1652241908.5869
MEM 202.132812 1652241908.6873
MEM 202.132812 1652241908.7876
MEM 202.132812 1652241908.8879
MEM 202.132812 1652241908.9883
MEM 202.132812 1652241909.0886
MEM 202.132812 1652241909.1889
MEM 202.132812 1652241909.2893
MEM 202.132812 1652241909.3897
MEM 202.132812 1652241909.4900
MEM 202.132812 1652241909.5903
MEM 202.132812 1652241909.6906
MEM 202.132812 1652241909.7911
MEM 202.132812 1652241909.8915
MEM 202.132812 1652241909.9919
MEM 202.132812 1652241910.0924
MEM 202.132812 1652241910.1927
MEM 202.132812 1652241910.2931
MEM 202.132812 1652241910.3936
MEM 202.132812 1652241910.4940
MEM 202.132812 1652241910.5978
MEM 202.132812 1652241910.6982
MEM 202.132812 1652241910.7985
MEM 202.132812 1652241910.8988
MEM 202.132812 1652241911.0031
MEM 202.132812 1652241911.1035
MEM 202.132812 1652241911.2038
MEM 202.132812 1652241911.3042
MEM 202.132812 1652241911.4046
MEM 202.132812 1652241911.5049
MEM 202.132812 1652241911.6052
MEM 202.132812 1652241911.7055
MEM 202.132812 1652241911.8059
MEM 202.132812 1652241911.9062
MEM 202.132812 1652241912.0065
MEM 202.132812 1652241912.1068
MEM 202.132812 1652241912.2071
MEM 202.132812 1652241912.3075
MEM 202.132812 1652241912.4079
MEM 202.132812 1652241912.5083
MEM 202.132812 1652241912.6087
MEM 202.132812 1652241912.7090
MEM 202.132812 1652241912.8094
MEM 202.132812 1652241912.9097
MEM 202.132812 1652241913.0100
MEM 202.132812 1652241913.1103
MEM 202.132812 1652241913.2107
MEM 202.132812 1652241913.3110
MEM 202.132812 1652241913.4113
MEM 202.132812 1652241913.5117
MEM 202.132812 1652241913.6120
MEM 202.132812 1652241913.7123
MEM 202.132812 1652241913.8127
MEM 202.132812 1652241913.9131
MEM 202.132812 1652241914.0135
MEM 202.132812 1652241914.1138
MEM 202.132812 1652241914.2141
MEM 202.132812 1652241914.3144
MEM 202.136719 1652241914.4147
MEM 202.136719 1652241914.5151
MEM 202.136719 1652241914.6154
MEM 202.136719 1652241914.7158
MEM 202.136719 1652241914.8162
MEM 202.136719 1652241914.9166
MEM 202.136719 1652241915.0169
MEM 202.136719 1652241915.1172
MEM 202.136719 1652241915.2175
MEM 202.136719 1652241915.3178
MEM 202.136719 1652241915.4181
MEM 202.136719 1652241915.5185
MEM 202.136719 1652241915.6189
MEM 202.136719 1652241915.7191
MEM 202.136719 1652241915.8195
MEM 202.136719 1652241915.9198
MEM 202.136719 1652241916.0201
MEM 202.187500 1652241916.1204
MEM 202.187500 1652241916.2207
MEM 202.187500 1652241916.3234
MEM 202.187500 1652241916.4238
MEM 202.187500 1652241916.5242
MEM 202.187500 1652241916.6245
MEM 202.187500 1652241916.7248
MEM 202.187500 1652241916.8251
MEM 202.191406 1652241916.9254
MEM 202.589844 1652241917.0257
MEM 202.589844 1652241917.1260
MEM 202.589844 1652241917.2263
MEM 202.589844 1652241917.3266
MEM 202.589844 1652241917.4280
MEM 202.589844 1652241917.5283
MEM 202.589844 1652241917.6286
MEM 202.589844 1652241917.7288
MEM 202.589844 1652241917.8291
MEM 202.589844 1652241917.9293
MEM 202.589844 1652241918.0296
MEM 202.589844 1652241918.1298
MEM 202.589844 1652241918.2301
MEM 202.589844 1652241918.3303
MEM 202.589844 1652241918.4306
MEM 202.589844 1652241918.5308
MEM 202.589844 1652241918.6311
MEM 202.589844 1652241918.7315
MEM 202.589844 1652241918.8318
MEM 202.589844 1652241918.9321
MEM 202.589844 1652241919.0324
MEM 202.589844 1652241919.1327
MEM 202.589844 1652241919.2330
MEM 202.589844 1652241919.3333
MEM 202.589844 1652241919.4336
MEM 202.589844 1652241919.5339
MEM 202.589844 1652241919.6342
MEM 202.589844 1652241919.7345
MEM 202.589844 1652241919.8348
MEM 202.589844 1652241919.9351
MEM 202.589844 1652241920.0355
MEM 202.589844 1652241920.1358
MEM 202.589844 1652241920.2361
MEM 202.589844 1652241920.3364
MEM 202.589844 1652241920.4367
MEM 202.589844 1652241920.5370
MEM 202.589844 1652241920.6372
MEM 202.589844 1652241920.7376
MEM 202.589844 1652241920.8378
MEM 202.589844 1652241920.9381
MEM 202.589844 1652241921.0384
MEM 202.589844 1652241921.1387
MEM 202.589844 1652241921.2390
MEM 202.589844 1652241921.3393
MEM 202.589844 1652241921.4396
MEM 202.589844 1652241921.5399
MEM 202.589844 1652241921.6402
MEM 202.589844 1652241921.7405
MEM 202.589844 1652241921.8408
MEM 202.589844 1652241921.9411
MEM 202.589844 1652241922.0414
MEM 202.589844 1652241922.1418
MEM 202.589844 1652241922.2423
MEM 202.589844 1652241922.3426
MEM 202.589844 1652241922.4430
MEM 202.589844 1652241922.5434
MEM 202.589844 1652241922.6437
MEM 202.589844 1652241922.7441
MEM 202.589844 1652241922.8444
MEM 202.589844 1652241922.9448
MEM 202.589844 1652241923.0451
MEM 202.589844 1652241923.1455
MEM 202.589844 1652241923.2459
MEM 202.589844 1652241923.3462
MEM 202.589844 1652241923.4466
MEM 202.589844 1652241923.5470
MEM 202.589844 1652241923.6474
MEM 202.589844 1652241923.7478
MEM 202.589844 1652241923.8481
MEM 202.589844 1652241923.9485
MEM 202.589844 1652241924.0489
MEM 202.589844 1652241924.1494
MEM 202.625000 1652241924.2497
MEM 202.625000 1652241924.3502
MEM 202.625000 1652241924.4505
MEM 202.625000 1652241924.5509
MEM 202.625000 1652241924.6513
MEM 202.625000 1652241924.7516
MEM 202.625000 1652241924.8520
MEM 202.625000 1652241924.9523
MEM 202.625000 1652241925.0527
MEM 202.625000 1652241925.1531
MEM 202.625000 1652241925.2535
MEM 202.625000 1652241925.3538
MEM 202.625000 1652241925.4541
MEM 202.625000 1652241925.5545
MEM 202.625000 1652241925.6548
MEM 202.625000 1652241925.7551
MEM 202.625000 1652241925.8555
MEM 202.625000 1652241925.9558
MEM 202.625000 1652241926.0563
MEM 202.625000 1652241926.1567
MEM 202.625000 1652241926.2570
MEM 202.625000 1652241926.3574
MEM 202.625000 1652241926.4577
MEM 202.625000 1652241926.5581
MEM 202.625000 1652241926.6585
MEM 202.625000 1652241926.7588
MEM 202.625000 1652241926.8591
MEM 202.625000 1652241926.9594
MEM 202.625000 1652241927.0621
MEM 202.625000 1652241927.1624
MEM 202.625000 1652241927.2627
MEM 202.625000 1652241927.3632
MEM 202.625000 1652241927.4635
MEM 202.625000 1652241927.5648
MEM 202.625000 1652241927.6651
MEM 202.625000 1652241927.7677
MEM 202.625000 1652241927.8696
MEM 202.625000 1652241927.9699
MEM 202.625000 1652241928.0703
MEM 202.625000 1652241928.1707
MEM 202.625000 1652241928.2711
MEM 202.625000 1652241928.3714
MEM 202.625000 1652241928.4718
MEM 202.625000 1652241928.5722
MEM 202.625000 1652241928.6726
MEM 202.625000 1652241928.7730
MEM 202.625000 1652241928.8733
MEM 202.625000 1652241928.9736
