CMDLINE /usr/bin/python3 scripts/AE-SVM-Rhizo.py
MEM 2725.207031 1652241195.2757
MEM 2725.207031 1652241195.3760
MEM 2725.207031 1652241195.4764
MEM 2725.207031 1652241195.5769
MEM 2725.207031 1652241195.6773
MEM 2725.199219 1652241195.7777
MEM 2725.199219 1652241195.8782
MEM 2725.199219 1652241195.9786
MEM 2725.199219 1652241196.0793
MEM 2725.199219 1652241196.1797
MEM 2725.179688 1652241196.2801
MEM 2725.179688 1652241196.3805
MEM 2725.179688 1652241196.4809
MEM 2725.179688 1652241196.5813
MEM 2725.179688 1652241196.6817
MEM 2725.179688 1652241196.7821
MEM 2777.253906 1652241196.8826
MEM 2777.253906 1652241196.9830
MEM 2777.253906 1652241197.0834
MEM 2777.253906 1652241197.1838
MEM 2777.046875 1652241197.2842
MEM 2777.046875 1652241197.3846
MEM 2777.046875 1652241197.4849
MEM 2777.046875 1652241197.5853
MEM 2777.046875 1652241197.6857
MEM 2777.046875 1652241197.7861
MEM 2777.046875 1652241197.8865
MEM 2777.046875 1652241197.9870
MEM 2777.304688 1652241198.0874
MEM 2777.304688 1652241198.1878
MEM 2799.886719 1652241198.2882
MEM 2747.632812 1652241198.3887
MEM 2792.867188 1652241198.4891
MEM 2791.238281 1652241198.5896
MEM 2791.046875 1652241198.6901
MEM 2748.867188 1652241198.7905
MEM 2748.867188 1652241198.8909
MEM 2748.867188 1652241198.9913
MEM 2748.867188 1652241199.0917
MEM 2748.867188 1652241199.1921
MEM 2748.867188 1652241199.2925
MEM 2748.843750 1652241199.3929
MEM 2748.843750 1652241199.4933
MEM 2748.843750 1652241199.5938
MEM 2748.843750 1652241199.6941
MEM 2748.843750 1652241199.7945
MEM 2802.296875 1652241199.8949
MEM 2802.296875 1652241199.9954
MEM 2802.296875 1652241200.0958
MEM 2802.296875 1652241200.1962
MEM 2833.773438 1652241200.2966
MEM 2833.773438 1652241200.3970
MEM 2833.773438 1652241200.4987
MEM 2833.773438 1652241200.5991
MEM 2833.773438 1652241200.6996
MEM 2833.773438 1652241200.7998
MEM 2833.773438 1652241200.9001
MEM 2833.773438 1652241201.0004
MEM 2834.031250 1652241201.1008
MEM 2833.812500 1652241201.2012
MEM 2852.476562 1652241201.3018
MEM 2838.359375 1652241201.4023
MEM 2807.777344 1652241201.5032
MEM 2815.781250 1652241201.6036
MEM 2857.398438 1652241201.7040
MEM 2857.085938 1652241201.8044
MEM 2857.085938 1652241201.9047
MEM 2857.085938 1652241202.0051
MEM 2857.085938 1652241202.1055
MEM 2857.085938 1652241202.2060
MEM 2857.066406 1652241202.3064
MEM 2857.066406 1652241202.4068
MEM 2857.066406 1652241202.5072
MEM 2857.066406 1652241202.6081
MEM 2857.066406 1652241202.7085
MEM 2857.066406 1652241202.8089
MEM 2888.640625 1652241202.9093
MEM 2930.621094 1652241203.0098
MEM 2930.621094 1652241203.1102
MEM 2878.257812 1652241203.2106
MEM 2765.339844 1652241203.3111
MEM 2765.339844 1652241203.4115
MEM 2765.339844 1652241203.5120
MEM 2780.839844 1652241203.6124
MEM 2780.839844 1652241203.7128
MEM 2780.839844 1652241203.8133
MEM 2780.839844 1652241203.9137
MEM 2780.839844 1652241204.0141
MEM 2780.839844 1652241204.1145
MEM 2780.839844 1652241204.2150
MEM 2780.839844 1652241204.3154
MEM 2781.093750 1652241204.4158
MEM 2773.394531 1652241204.5162
MEM 2804.417969 1652241204.6175
MEM 2765.191406 1652241204.7192
MEM 2790.523438 1652241204.8196
MEM 2780.214844 1652241204.9200
MEM 2807.398438 1652241205.0205
MEM 2807.074219 1652241205.1209
MEM 2807.074219 1652241205.2213
MEM 2807.074219 1652241205.3216
MEM 2807.074219 1652241205.4221
MEM 2807.074219 1652241205.5243
MEM 2807.054688 1652241205.6248
MEM 2807.054688 1652241205.7252
MEM 2807.054688 1652241205.8257
MEM 2807.054688 1652241205.9261
MEM 2807.054688 1652241206.0265
MEM 2807.054688 1652241206.1269
MEM 2807.054688 1652241206.2272
MEM 2807.054688 1652241206.3276
MEM 2807.054688 1652241206.4281
MEM 2807.054688 1652241206.5285
MEM 2805.050781 1652241206.6289
MEM 2805.050781 1652241206.7293
MEM 2805.050781 1652241206.8297
MEM 2805.050781 1652241206.9301
MEM 2805.050781 1652241207.0306
MEM 2805.050781 1652241207.1310
MEM 2805.050781 1652241207.2314
MEM 2805.050781 1652241207.3318
MEM 2805.562500 1652241207.4322
MEM 2804.101562 1652241207.5326
MEM 2788.078125 1652241207.6331
MEM 2756.167969 1652241207.7335
MEM 2768.292969 1652241207.8339
MEM 2756.921875 1652241207.9343
MEM 2791.675781 1652241208.0347
MEM 2791.355469 1652241208.1351
MEM 2791.355469 1652241208.2355
MEM 2791.355469 1652241208.3359
MEM 2791.355469 1652241208.4364
MEM 2791.335938 1652241208.5368
MEM 2791.335938 1652241208.6372
MEM 2791.335938 1652241208.7376
MEM 2791.335938 1652241208.8381
MEM 2791.335938 1652241208.9385
MEM 2791.335938 1652241209.0389
MEM 2791.335938 1652241209.1394
MEM 2791.335938 1652241209.2398
MEM 2791.335938 1652241209.3402
MEM 2791.335938 1652241209.4405
MEM 2777.242188 1652241209.5409
MEM 2777.242188 1652241209.6412
MEM 2777.242188 1652241209.7415
MEM 2777.242188 1652241209.8419
MEM 2777.242188 1652241209.9421
MEM 2777.242188 1652241210.0424
MEM 2777.242188 1652241210.1427
MEM 2777.753906 1652241210.2431
MEM 2777.753906 1652241210.3436
MEM 2795.425781 1652241210.4440
MEM 2836.894531 1652241210.5444
MEM 2836.863281 1652241210.6449
MEM 2816.007812 1652241210.7453
MEM 2837.796875 1652241210.8457
MEM 2854.078125 1652241210.9461
MEM 2853.765625 1652241211.0466
MEM 2853.765625 1652241211.1470
MEM 2853.765625 1652241211.2474
MEM 2853.765625 1652241211.3478
MEM 2853.742188 1652241211.4482
MEM 2853.742188 1652241211.5486
MEM 2853.742188 1652241211.6491
MEM 2853.742188 1652241211.7495
MEM 2853.742188 1652241211.8499
MEM 2853.742188 1652241211.9512
MEM 2853.742188 1652241212.0517
MEM 2853.742188 1652241212.1521
MEM 2853.742188 1652241212.2525
MEM 2853.742188 1652241212.3530
MEM 2853.742188 1652241212.4534
MEM 2863.914062 1652241212.5538
MEM 2863.914062 1652241212.6543
MEM 2863.914062 1652241212.7547
MEM 2863.914062 1652241212.8551
MEM 2863.914062 1652241212.9556
MEM 2863.914062 1652241213.0560
MEM 2863.914062 1652241213.1564
MEM 2864.425781 1652241213.2568
MEM 2864.191406 1652241213.3579
MEM 2866.984375 1652241213.4583
MEM 2856.441406 1652241213.5588
MEM 2857.207031 1652241213.6592
MEM 2922.007812 1652241213.7596
MEM 2851.746094 1652241213.8600
MEM 2886.750000 1652241213.9604
MEM 2886.750000 1652241214.0608
MEM 2886.750000 1652241214.1612
MEM 2886.750000 1652241214.2616
MEM 2886.750000 1652241214.3620
MEM 2886.734375 1652241214.4624
MEM 2886.734375 1652241214.5628
MEM 2886.734375 1652241214.6632
MEM 2886.734375 1652241214.7635
MEM 2886.734375 1652241214.8639
MEM 2886.734375 1652241214.9658
MEM 2886.734375 1652241215.0672
MEM 2886.734375 1652241215.1676
MEM 2886.734375 1652241215.2680
MEM 2886.734375 1652241215.3684
MEM 2927.406250 1652241215.4689
MEM 2927.406250 1652241215.5693
MEM 2927.406250 1652241215.6696
MEM 2927.406250 1652241215.7701
MEM 2927.406250 1652241215.8705
MEM 2927.406250 1652241215.9708
MEM 2927.406250 1652241216.0712
MEM 2927.406250 1652241216.1716
MEM 2927.406250 1652241216.2721
MEM 2927.917969 1652241216.3725
MEM 2927.917969 1652241216.4729
MEM 2948.968750 1652241216.5734
MEM 2920.546875 1652241216.6739
MEM 2900.011719 1652241216.7744
MEM 2935.039062 1652241216.8749
MEM 2918.621094 1652241216.9764
MEM 2929.019531 1652241217.0768
MEM 2929.019531 1652241217.1772
MEM 2929.019531 1652241217.2776
MEM 2929.019531 1652241217.3780
MEM 2929.019531 1652241217.4784
MEM 2928.996094 1652241217.5788
MEM 2928.996094 1652241217.6792
MEM 2928.996094 1652241217.7796
MEM 2928.996094 1652241217.8799
MEM 2928.996094 1652241217.9801
MEM 2928.996094 1652241218.0804
MEM 2970.234375 1652241218.1808
MEM 2970.234375 1652241218.2810
MEM 2970.234375 1652241218.3813
MEM 2970.234375 1652241218.4816
MEM 2970.234375 1652241218.5819
MEM 2954.214844 1652241218.6822
MEM 2954.214844 1652241218.7825
MEM 2954.214844 1652241218.8829
MEM 2954.214844 1652241218.9843
MEM 2954.214844 1652241219.0847
MEM 2954.214844 1652241219.1852
MEM 2954.214844 1652241219.2856
MEM 2954.214844 1652241219.3860
MEM 2954.472656 1652241219.4864
MEM 2970.625000 1652241219.5868
MEM 3003.574219 1652241219.6872
MEM 2991.242188 1652241219.7876
MEM 2969.359375 1652241219.8881
MEM 2939.152344 1652241219.9885
MEM 2962.457031 1652241220.0890
MEM 2979.582031 1652241220.1894
MEM 2979.582031 1652241220.2898
MEM 2979.582031 1652241220.3902
MEM 2979.582031 1652241220.4907
MEM 2979.582031 1652241220.5911
MEM 2979.562500 1652241220.6915
MEM 2979.562500 1652241220.7920
MEM 2979.562500 1652241220.8923
MEM 2979.562500 1652241220.9928
MEM 2979.562500 1652241221.0932
MEM 2979.562500 1652241221.1936
MEM 3001.101562 1652241221.2940
MEM 3001.101562 1652241221.3944
MEM 3001.101562 1652241221.4948
MEM 3001.101562 1652241221.5952
MEM 3007.925781 1652241221.6957
MEM 3007.925781 1652241221.7961
MEM 3007.925781 1652241221.8964
MEM 3007.925781 1652241221.9968
MEM 3007.925781 1652241222.0973
MEM 3007.925781 1652241222.1977
MEM 3007.925781 1652241222.2980
MEM 3007.925781 1652241222.3984
MEM 3007.925781 1652241222.4988
MEM 3008.183594 1652241222.5992
MEM 3008.046875 1652241222.6996
MEM 2989.878906 1652241222.8001
MEM 2999.242188 1652241222.9005
MEM 2990.304688 1652241223.0011
MEM 2976.921875 1652241223.1015
MEM 2949.261719 1652241223.2019
MEM 2964.628906 1652241223.3024
MEM 2964.628906 1652241223.4027
MEM 2964.628906 1652241223.5031
MEM 2964.628906 1652241223.6035
MEM 2964.628906 1652241223.7039
MEM 2964.628906 1652241223.8043
MEM 2964.609375 1652241223.9047
MEM 2964.609375 1652241224.0052
MEM 2964.609375 1652241224.1055
MEM 2964.609375 1652241224.2059
MEM 2964.609375 1652241224.3063
MEM 2964.609375 1652241224.4067
MEM 2964.609375 1652241224.5071
MEM 3006.140625 1652241224.6075
MEM 3006.140625 1652241224.7078
MEM 3006.140625 1652241224.8083
MEM 3006.140625 1652241224.9087
MEM 3020.648438 1652241225.0091
MEM 3020.648438 1652241225.1095
MEM 3020.648438 1652241225.2099
MEM 3020.648438 1652241225.3104
MEM 3020.648438 1652241225.4108
MEM 3020.648438 1652241225.5112
MEM 3020.648438 1652241225.6116
MEM 3020.648438 1652241225.7120
MEM 3020.906250 1652241225.8123
MEM 3039.558594 1652241225.9128
MEM 3072.269531 1652241226.0132
MEM 3081.707031 1652241226.1135
MEM 3029.519531 1652241226.2139
MEM 3043.562500 1652241226.3143
MEM 3074.222656 1652241226.4147
MEM 3073.960938 1652241226.5151
MEM 3073.960938 1652241226.6154
MEM 3073.960938 1652241226.7158
MEM 3073.960938 1652241226.8162
MEM 3073.960938 1652241226.9165
MEM 3073.937500 1652241227.0170
MEM 3073.937500 1652241227.1174
MEM 3073.937500 1652241227.2178
MEM 3073.937500 1652241227.3183
MEM 3073.937500 1652241227.4187
MEM 3073.937500 1652241227.5191
MEM 3073.937500 1652241227.6196
MEM 3107.144531 1652241227.7200
MEM 3107.144531 1652241227.8205
MEM 3107.144531 1652241227.9209
MEM 3107.144531 1652241228.0214
MEM 3107.144531 1652241228.1218
MEM 3112.042969 1652241228.2222
MEM 3112.042969 1652241228.3226
MEM 3112.042969 1652241228.4231
MEM 3112.042969 1652241228.5235
MEM 3112.042969 1652241228.6239
MEM 3112.042969 1652241228.7243
MEM 3112.042969 1652241228.8247
MEM 3112.042969 1652241228.9250
MEM 3112.042969 1652241229.0254
MEM 3112.300781 1652241229.1258
MEM 3087.539062 1652241229.2263
MEM 3108.316406 1652241229.3268
MEM 3113.664062 1652241229.4271
MEM 3118.250000 1652241229.5278
MEM 3076.214844 1652241229.6282
MEM 3075.957031 1652241229.7286
MEM 3075.644531 1652241229.8291
MEM 3075.644531 1652241229.9294
MEM 3075.644531 1652241230.0299
MEM 3075.644531 1652241230.1303
MEM 3075.625000 1652241230.2307
MEM 3075.625000 1652241230.3312
MEM 3075.625000 1652241230.4316
MEM 3075.625000 1652241230.5320
MEM 3075.625000 1652241230.6325
MEM 3075.625000 1652241230.7329
MEM 3108.074219 1652241230.8333
MEM 3108.074219 1652241230.9337
MEM 3108.074219 1652241231.0341
MEM 3108.074219 1652241231.1345
MEM 3064.769531 1652241231.2350
MEM 2971.308594 1652241231.3354
MEM 2971.621094 1652241231.4358
MEM 2981.136719 1652241231.5362
MEM 2981.136719 1652241231.6366
MEM 2981.136719 1652241231.7370
MEM 2981.136719 1652241231.8374
MEM 2981.136719 1652241231.9377
MEM 2981.136719 1652241232.0381
MEM 2981.136719 1652241232.1385
MEM 2981.136719 1652241232.2389
MEM 2981.136719 1652241232.3393
MEM 2981.390625 1652241232.4397
MEM 2981.417969 1652241232.5401
MEM 3044.617188 1652241232.6405
MEM 3067.152344 1652241232.7410
MEM 3071.390625 1652241232.8414
MEM 3052.582031 1652241232.9418
MEM 3068.742188 1652241233.0422
MEM 3065.878906 1652241233.1426
MEM 3065.812500 1652241233.2430
MEM 3065.812500 1652241233.3435
MEM 3065.812500 1652241233.4439
MEM 3065.812500 1652241233.5443
MEM 3065.792969 1652241233.6448
MEM 3065.792969 1652241233.7452
MEM 3065.792969 1652241233.8456
MEM 3065.792969 1652241233.9458
MEM 3065.792969 1652241234.0461
MEM 3065.792969 1652241234.1464
MEM 3065.792969 1652241234.2468
MEM 3065.792969 1652241234.3472
MEM 3065.792969 1652241234.4474
MEM 3065.792969 1652241234.5477
MEM 3065.792969 1652241234.6480
MEM 3078.410156 1652241234.7484
MEM 3078.410156 1652241234.8488
MEM 3078.410156 1652241234.9492
MEM 3078.410156 1652241235.0496
MEM 3078.410156 1652241235.1500
MEM 3078.410156 1652241235.2504
MEM 3078.410156 1652241235.3507
MEM 3078.410156 1652241235.4511
MEM 3078.921875 1652241235.5515
MEM 3072.101562 1652241235.6521
MEM 3050.136719 1652241235.7535
MEM 3067.199219 1652241235.8539
MEM 3041.531250 1652241235.9543
MEM 3103.996094 1652241236.0547
MEM 3090.242188 1652241236.1563
MEM 3090.140625 1652241236.2567
MEM 3090.140625 1652241236.3571
MEM 3090.140625 1652241236.4580
MEM 3090.140625 1652241236.5584
MEM 3090.140625 1652241236.6588
MEM 3090.140625 1652241236.7592
MEM 3090.140625 1652241236.8596
MEM 3090.140625 1652241236.9601
MEM 3090.140625 1652241237.0606
MEM 3090.140625 1652241237.1610
MEM 3090.136719 1652241237.2615
MEM 3090.136719 1652241237.3619
MEM 3090.136719 1652241237.4623
MEM 3090.136719 1652241237.5627
MEM 3090.136719 1652241237.6631
MEM 3090.117188 1652241237.7635
MEM 3090.117188 1652241237.8639
MEM 3090.117188 1652241237.9643
MEM 3090.117188 1652241238.0647
MEM 3090.117188 1652241238.1650
MEM 3090.117188 1652241238.2654
MEM 3090.117188 1652241238.3658
MEM 3090.117188 1652241238.4662
MEM 3090.117188 1652241238.5665
MEM 3090.117188 1652241238.6669
MEM 3110.738281 1652241238.7673
MEM 3110.738281 1652241238.8677
MEM 3110.738281 1652241238.9680
MEM 3110.738281 1652241239.0684
MEM 3110.738281 1652241239.1688
MEM 3110.738281 1652241239.2692
MEM 3110.738281 1652241239.3697
MEM 3110.738281 1652241239.4701
MEM 3111.250000 1652241239.5729
MEM 3111.250000 1652241239.6733
MEM 3059.246094 1652241239.7737
MEM 3104.343750 1652241239.8747
MEM 3115.957031 1652241239.9752
MEM 3138.089844 1652241240.0756
MEM 3099.855469 1652241240.1760
MEM 3106.335938 1652241240.2778
MEM 3106.015625 1652241240.3782
MEM 3106.015625 1652241240.4786
MEM 3106.015625 1652241240.5790
MEM 3106.015625 1652241240.6794
MEM 3106.015625 1652241240.7799
MEM 3105.996094 1652241240.8802
MEM 3105.996094 1652241240.9806
MEM 3105.996094 1652241241.0810
MEM 3105.996094 1652241241.1814
MEM 3105.996094 1652241241.2818
MEM 3105.996094 1652241241.3822
MEM 3105.996094 1652241241.4826
MEM 3105.996094 1652241241.5830
MEM 3105.996094 1652241241.6834
MEM 3105.996094 1652241241.7837
MEM 3105.996094 1652241241.8840
MEM 3117.410156 1652241241.9844
MEM 3117.410156 1652241242.0847
MEM 3117.410156 1652241242.1849
MEM 3117.410156 1652241242.2853
MEM 3117.410156 1652241242.3857
MEM 3117.410156 1652241242.4881
MEM 3117.410156 1652241242.5886
MEM 3117.921875 1652241242.6890
MEM 3117.921875 1652241242.7894
MEM 3116.371094 1652241242.8898
MEM 3138.128906 1652241242.9902
MEM 3110.460938 1652241243.0914
MEM 3130.312500 1652241243.1919
MEM 3162.867188 1652241243.2927
MEM 3143.078125 1652241243.3931
MEM 3143.078125 1652241243.4935
MEM 3143.078125 1652241243.5939
MEM 3143.078125 1652241243.6943
MEM 3143.078125 1652241243.7947
MEM 3143.058594 1652241243.8951
MEM 3143.058594 1652241243.9954
MEM 3143.058594 1652241244.0958
MEM 3143.058594 1652241244.1963
MEM 3143.058594 1652241244.2966
MEM 3143.058594 1652241244.3971
MEM 3143.058594 1652241244.4975
MEM 3143.058594 1652241244.5979
MEM 3143.058594 1652241244.6983
MEM 3143.058594 1652241244.7987
MEM 3143.058594 1652241244.8992
MEM 3150.582031 1652241244.9996
MEM 3150.582031 1652241245.1001
MEM 3150.582031 1652241245.2005
MEM 3150.582031 1652241245.3009
MEM 3150.582031 1652241245.4013
MEM 3150.582031 1652241245.5018
MEM 3150.582031 1652241245.6022
MEM 3151.093750 1652241245.7025
MEM 3151.093750 1652241245.8030
MEM 3152.414062 1652241245.9034
MEM 3195.097656 1652241246.0038
MEM 3148.773438 1652241246.1044
MEM 3120.328125 1652241246.2048
MEM 3155.394531 1652241246.3052
MEM 3155.464844 1652241246.4057
MEM 3155.195312 1652241246.5061
MEM 3155.195312 1652241246.6069
MEM 3155.195312 1652241246.7072
MEM 3155.195312 1652241246.8076
MEM 3155.195312 1652241246.9080
MEM 3155.171875 1652241247.0084
MEM 3155.171875 1652241247.1088
MEM 3155.171875 1652241247.2092
MEM 3155.171875 1652241247.3096
MEM 3155.171875 1652241247.4100
MEM 3155.171875 1652241247.5105
MEM 3155.171875 1652241247.6109
MEM 3155.171875 1652241247.7112
MEM 3155.171875 1652241247.8116
MEM 3155.171875 1652241247.9120
MEM 3156.429688 1652241248.0127
MEM 3150.128906 1652241248.1131
MEM 3150.128906 1652241248.2136
MEM 3150.128906 1652241248.3140
MEM 3150.128906 1652241248.4144
MEM 3150.128906 1652241248.5148
MEM 3150.128906 1652241248.6152
MEM 3150.128906 1652241248.7156
MEM 3150.128906 1652241248.8160
MEM 3150.640625 1652241248.9164
MEM 3150.640625 1652241249.0169
MEM 3161.804688 1652241249.1173
MEM 3154.535156 1652241249.2177
MEM 3148.636719 1652241249.3182
MEM 3161.269531 1652241249.4187
MEM 3150.113281 1652241249.5191
MEM 3130.925781 1652241249.6196
MEM 3142.402344 1652241249.7200
MEM 3142.402344 1652241249.8205
MEM 3142.402344 1652241249.9209
MEM 3142.402344 1652241250.0213
MEM 3142.410156 1652241250.1217
MEM 3142.378906 1652241250.2221
MEM 3142.378906 1652241250.3224
MEM 3142.378906 1652241250.4226
MEM 3142.378906 1652241250.5229
MEM 3142.378906 1652241250.6232
MEM 3142.378906 1652241250.7235
MEM 3142.378906 1652241250.8238
MEM 3142.378906 1652241250.9241
MEM 3147.789062 1652241251.0244
MEM 3147.789062 1652241251.1247
MEM 3147.789062 1652241251.2251
MEM 3147.789062 1652241251.3255
MEM 3147.789062 1652241251.4259
MEM 3147.789062 1652241251.5263
MEM 3147.789062 1652241251.6267
MEM 3147.789062 1652241251.7271
MEM 3148.355469 1652241251.8276
MEM 3148.125000 1652241251.9280
MEM 3116.589844 1652241252.0284
MEM 3120.902344 1652241252.1289
MEM 3129.359375 1652241252.2293
MEM 3129.031250 1652241252.3297
MEM 3129.031250 1652241252.4301
MEM 3129.031250 1652241252.5305
MEM 3129.031250 1652241252.6310
MEM 3129.031250 1652241252.7314
MEM 3129.011719 1652241252.8318
MEM 3129.011719 1652241252.9322
MEM 3129.011719 1652241253.0326
MEM 3129.011719 1652241253.1329
MEM 3129.011719 1652241253.2333
MEM 3129.011719 1652241253.3337
MEM 3129.011719 1652241253.4341
MEM 3129.011719 1652241253.5345
MEM 3129.011719 1652241253.6349
MEM 3129.781250 1652241253.7354
MEM 3129.781250 1652241253.8358
MEM 3129.781250 1652241253.9362
MEM 3129.781250 1652241254.0379
MEM 3129.781250 1652241254.1383
MEM 3129.781250 1652241254.2387
MEM 3129.781250 1652241254.3391
MEM 3129.781250 1652241254.4394
MEM 3130.292969 1652241254.5398
MEM 3130.054688 1652241254.6401
MEM 3130.023438 1652241254.7406
MEM 3106.992188 1652241254.8409
MEM 3106.957031 1652241254.9413
MEM 3109.777344 1652241255.0416
MEM 3109.777344 1652241255.1420
MEM 3109.777344 1652241255.2424
MEM 3109.777344 1652241255.3428
MEM 3109.777344 1652241255.4432
MEM 3109.777344 1652241255.5436
MEM 3109.753906 1652241255.6440
MEM 3109.753906 1652241255.7444
MEM 3109.753906 1652241255.8447
MEM 3109.753906 1652241255.9451
MEM 3109.753906 1652241256.0455
MEM 3109.753906 1652241256.1458
MEM 3109.753906 1652241256.2462
MEM 3109.753906 1652241256.3466
MEM 3109.753906 1652241256.4471
MEM 3113.609375 1652241256.5475
MEM 3113.609375 1652241256.6479
MEM 3113.609375 1652241256.7483
MEM 3113.609375 1652241256.8487
MEM 3113.609375 1652241256.9491
MEM 3113.609375 1652241257.0495
MEM 3113.609375 1652241257.1499
MEM 3114.121094 1652241257.2503
MEM 3114.121094 1652241257.3507
MEM 3113.871094 1652241257.4511
MEM 3113.835938 1652241257.5515
MEM 3113.808594 1652241257.6519
MEM 3066.675781 1652241257.7523
MEM 3074.316406 1652241257.8527
MEM 3074.316406 1652241257.9530
MEM 3074.316406 1652241258.0532
MEM 3074.316406 1652241258.1535
MEM 3074.316406 1652241258.2538
MEM 3074.296875 1652241258.3542
MEM 3074.296875 1652241258.4545
MEM 3074.296875 1652241258.5547
MEM 3074.296875 1652241258.6550
