CMDLINE /usr/bin/python3 scripts/tSNE-SVM-Rhizo.py
MEM 202.355469 1652242306.0346
MEM 202.355469 1652242306.1349
MEM 202.355469 1652242306.2351
MEM 202.355469 1652242306.3353
MEM 202.355469 1652242306.4356
MEM 202.355469 1652242306.5359
MEM 202.355469 1652242306.6366
MEM 202.355469 1652242306.7370
MEM 202.355469 1652242306.8374
MEM 202.355469 1652242306.9377
MEM 202.355469 1652242307.0392
MEM 202.355469 1652242307.1395
MEM 202.355469 1652242307.2414
MEM 202.355469 1652242307.3426
MEM 202.355469 1652242307.4429
MEM 202.355469 1652242307.5431
MEM 202.355469 1652242307.6434
MEM 202.355469 1652242307.7436
MEM 202.355469 1652242307.8439
MEM 202.355469 1652242307.9441
MEM 202.355469 1652242308.0444
MEM 202.355469 1652242308.1448
MEM 202.355469 1652242308.2451
MEM 202.355469 1652242308.3453
MEM 202.355469 1652242308.4457
MEM 202.355469 1652242308.5460
MEM 202.355469 1652242308.6463
MEM 202.355469 1652242308.7486
MEM 202.355469 1652242308.8490
MEM 202.355469 1652242308.9493
MEM 202.355469 1652242309.0495
MEM 202.355469 1652242309.1498
MEM 202.355469 1652242309.2501
MEM 202.355469 1652242309.3503
MEM 202.355469 1652242309.4507
MEM 202.355469 1652242309.5510
MEM 202.355469 1652242309.6522
MEM 202.355469 1652242309.7524
MEM 202.355469 1652242309.8527
MEM 202.355469 1652242309.9530
MEM 202.355469 1652242310.0533
MEM 202.355469 1652242310.1537
MEM 202.355469 1652242310.2540
MEM 202.355469 1652242310.3542
MEM 202.355469 1652242310.4545
MEM 202.355469 1652242310.5548
MEM 202.355469 1652242310.6550
MEM 202.355469 1652242310.7553
MEM 202.355469 1652242310.8557
MEM 202.355469 1652242310.9560
MEM 202.355469 1652242311.0562
MEM 202.355469 1652242311.1580
MEM 202.355469 1652242311.2583
MEM 202.355469 1652242311.3586
MEM 202.355469 1652242311.4589
MEM 202.355469 1652242311.5592
MEM 202.355469 1652242311.6595
MEM 202.355469 1652242311.7598
MEM 202.355469 1652242311.8600
MEM 202.355469 1652242311.9604
MEM 202.355469 1652242312.0607
MEM 202.355469 1652242312.1610
MEM 202.355469 1652242312.2613
MEM 202.355469 1652242312.3616
MEM 202.355469 1652242312.4618
MEM 202.355469 1652242312.5621
MEM 202.355469 1652242312.6624
MEM 202.355469 1652242312.7627
MEM 202.355469 1652242312.8630
MEM 202.355469 1652242312.9653
MEM 202.355469 1652242313.0656
MEM 202.355469 1652242313.1659
MEM 202.355469 1652242313.2673
MEM 202.355469 1652242313.3677
MEM 202.355469 1652242313.4680
MEM 202.355469 1652242313.5682
MEM 202.355469 1652242313.6684
MEM 202.355469 1652242313.7687
MEM 202.355469 1652242313.8689
MEM 202.355469 1652242313.9691
MEM 202.355469 1652242314.0695
MEM 202.355469 1652242314.1698
MEM 202.355469 1652242314.2701
MEM 202.355469 1652242314.3704
MEM 202.355469 1652242314.4707
MEM 202.355469 1652242314.5710
MEM 202.355469 1652242314.6712
MEM 202.355469 1652242314.7715
MEM 202.355469 1652242314.8718
MEM 202.355469 1652242314.9721
MEM 202.355469 1652242315.0724
MEM 202.355469 1652242315.1726
MEM 202.355469 1652242315.2729
MEM 202.355469 1652242315.3731
MEM 202.355469 1652242315.4734
MEM 202.355469 1652242315.5758
MEM 202.355469 1652242315.6760
MEM 202.355469 1652242315.7763
MEM 202.355469 1652242315.8766
MEM 202.355469 1652242315.9768
MEM 202.355469 1652242316.0772
MEM 202.355469 1652242316.1775
MEM 202.355469 1652242316.2778
MEM 202.355469 1652242316.3780
MEM 202.355469 1652242316.4783
MEM 202.355469 1652242316.5785
MEM 202.355469 1652242316.6788
MEM 202.355469 1652242316.7790
MEM 202.355469 1652242316.8793
MEM 202.355469 1652242316.9796
MEM 202.355469 1652242317.0799
MEM 202.355469 1652242317.1823
MEM 202.355469 1652242317.2825
MEM 202.355469 1652242317.3828
MEM 202.355469 1652242317.4830
MEM 202.355469 1652242317.5834
MEM 202.355469 1652242317.6837
MEM 202.355469 1652242317.7840
MEM 202.355469 1652242317.8842
MEM 202.355469 1652242317.9845
MEM 202.355469 1652242318.0848
MEM 202.355469 1652242318.1850
MEM 202.355469 1652242318.2853
MEM 202.355469 1652242318.3857
MEM 202.355469 1652242318.4859
MEM 202.355469 1652242318.5862
MEM 202.355469 1652242318.6865
MEM 202.355469 1652242318.7868
MEM 202.355469 1652242318.8870
MEM 202.355469 1652242318.9874
MEM 202.355469 1652242319.0900
MEM 202.355469 1652242319.1903
MEM 202.355469 1652242319.2911
MEM 202.355469 1652242319.3914
MEM 202.355469 1652242319.4916
MEM 202.355469 1652242319.5927
MEM 202.355469 1652242319.6930
MEM 202.355469 1652242319.7934
MEM 202.355469 1652242319.8937
MEM 202.355469 1652242319.9940
MEM 202.355469 1652242320.0943
MEM 202.355469 1652242320.1945
MEM 202.355469 1652242320.2966
MEM 202.355469 1652242320.3969
MEM 202.355469 1652242320.4973
MEM 202.355469 1652242320.5976
MEM 202.355469 1652242320.6980
MEM 202.355469 1652242320.7983
MEM 202.355469 1652242320.8985
MEM 202.355469 1652242320.9988
MEM 202.355469 1652242321.0992
MEM 202.355469 1652242321.1995
MEM 202.355469 1652242321.2999
MEM 202.355469 1652242321.4002
MEM 202.355469 1652242321.5005
MEM 202.355469 1652242321.6007
MEM 202.355469 1652242321.7010
MEM 202.355469 1652242321.8013
MEM 202.355469 1652242321.9017
MEM 202.355469 1652242322.0020
MEM 202.355469 1652242322.1031
MEM 202.355469 1652242322.2034
MEM 202.355469 1652242322.3036
MEM 202.355469 1652242322.4039
MEM 202.355469 1652242322.5043
MEM 202.355469 1652242322.6046
MEM 202.355469 1652242322.7049
MEM 202.355469 1652242322.8052
MEM 202.355469 1652242322.9055
MEM 202.355469 1652242323.0057
MEM 202.355469 1652242323.1062
MEM 202.355469 1652242323.2065
MEM 202.355469 1652242323.3087
MEM 202.355469 1652242323.4089
MEM 202.355469 1652242323.5110
MEM 202.355469 1652242323.6113
MEM 202.355469 1652242323.7121
MEM 202.355469 1652242323.8123
MEM 202.355469 1652242323.9125
MEM 202.355469 1652242324.0128
MEM 202.355469 1652242324.1130
MEM 202.355469 1652242324.2133
MEM 202.355469 1652242324.3135
MEM 202.355469 1652242324.4137
MEM 202.355469 1652242324.5140
MEM 202.355469 1652242324.6143
MEM 202.355469 1652242324.7145
MEM 202.355469 1652242324.8148
MEM 202.355469 1652242324.9151
MEM 202.355469 1652242325.0153
MEM 202.355469 1652242325.1156
MEM 202.355469 1652242325.2159
MEM 202.355469 1652242325.3161
MEM 202.355469 1652242325.4164
MEM 202.355469 1652242325.5166
MEM 202.355469 1652242325.6169
MEM 202.355469 1652242325.7171
MEM 202.355469 1652242325.8174
MEM 202.355469 1652242325.9176
MEM 202.355469 1652242326.0179
MEM 202.355469 1652242326.1182
MEM 202.355469 1652242326.2185
MEM 202.355469 1652242326.3187
MEM 202.355469 1652242326.4190
MEM 202.355469 1652242326.5192
MEM 202.355469 1652242326.6195
MEM 202.355469 1652242326.7197
MEM 202.355469 1652242326.8200
MEM 202.355469 1652242326.9202
MEM 202.355469 1652242327.0205
MEM 202.355469 1652242327.1207
MEM 202.355469 1652242327.2210
MEM 202.355469 1652242327.3213
MEM 202.355469 1652242327.4230
MEM 202.355469 1652242327.5233
MEM 202.355469 1652242327.6236
MEM 202.355469 1652242327.7238
MEM 202.355469 1652242327.8241
MEM 202.355469 1652242327.9244
MEM 202.355469 1652242328.0249
MEM 202.355469 1652242328.1252
MEM 202.355469 1652242328.2255
MEM 202.355469 1652242328.3257
MEM 202.355469 1652242328.4260
MEM 202.355469 1652242328.5263
MEM 202.355469 1652242328.6266
MEM 202.355469 1652242328.7270
MEM 202.355469 1652242328.8273
MEM 202.355469 1652242328.9276
MEM 202.355469 1652242329.0279
MEM 202.355469 1652242329.1282
MEM 202.355469 1652242329.2299
MEM 202.355469 1652242329.3302
MEM 202.355469 1652242329.4305
MEM 202.355469 1652242329.5308
MEM 202.355469 1652242329.6311
MEM 202.355469 1652242329.7330
MEM 202.355469 1652242329.8333
MEM 202.355469 1652242329.9336
MEM 202.355469 1652242330.0339
MEM 202.355469 1652242330.1343
MEM 202.355469 1652242330.2347
MEM 202.355469 1652242330.3350
MEM 202.355469 1652242330.4370
MEM 202.355469 1652242330.5372
MEM 202.355469 1652242330.6398
MEM 202.355469 1652242330.7405
MEM 202.355469 1652242330.8408
MEM 202.355469 1652242330.9418
MEM 202.355469 1652242331.0421
MEM 202.355469 1652242331.1424
MEM 202.355469 1652242331.2427
MEM 202.355469 1652242331.3430
MEM 202.355469 1652242331.4434
MEM 202.355469 1652242331.5436
MEM 202.355469 1652242331.6439
MEM 202.355469 1652242331.7442
MEM 202.355469 1652242331.8445
MEM 202.355469 1652242331.9448
MEM 202.355469 1652242332.0451
MEM 202.355469 1652242332.1455
MEM 202.355469 1652242332.2457
MEM 202.355469 1652242332.3460
MEM 202.355469 1652242332.4463
MEM 202.355469 1652242332.5465
MEM 202.355469 1652242332.6469
MEM 202.355469 1652242332.7472
MEM 202.355469 1652242332.8476
MEM 202.355469 1652242332.9479
MEM 202.355469 1652242333.0481
MEM 202.355469 1652242333.1484
MEM 202.355469 1652242333.2492
MEM 202.355469 1652242333.3496
MEM 202.355469 1652242333.4500
MEM 202.355469 1652242333.5503
MEM 202.355469 1652242333.6506
MEM 202.355469 1652242333.7509
MEM 202.355469 1652242333.8527
MEM 202.355469 1652242333.9530
MEM 202.355469 1652242334.0534
MEM 202.355469 1652242334.1537
MEM 202.355469 1652242334.2540
MEM 202.355469 1652242334.3542
MEM 202.355469 1652242334.4545
MEM 202.355469 1652242334.5548
MEM 202.355469 1652242334.6551
MEM 202.355469 1652242334.7555
MEM 202.355469 1652242334.8558
MEM 202.355469 1652242334.9561
MEM 202.355469 1652242335.0563
MEM 202.355469 1652242335.1566
MEM 202.355469 1652242335.2569
MEM 202.355469 1652242335.3572
MEM 202.355469 1652242335.4575
MEM 202.355469 1652242335.5578
MEM 202.355469 1652242335.6581
MEM 202.355469 1652242335.7584
MEM 202.355469 1652242335.8586
MEM 202.355469 1652242335.9589
MEM 202.355469 1652242336.0593
MEM 202.355469 1652242336.1596
MEM 202.355469 1652242336.2599
MEM 202.355469 1652242336.3602
MEM 202.355469 1652242336.4621
MEM 202.355469 1652242336.5623
MEM 202.355469 1652242336.6643
MEM 202.355469 1652242336.7647
MEM 202.355469 1652242336.8650
MEM 202.355469 1652242336.9653
MEM 202.355469 1652242337.0663
MEM 202.355469 1652242337.1666
MEM 202.355469 1652242337.2670
MEM 202.355469 1652242337.3673
MEM 202.355469 1652242337.4676
MEM 202.355469 1652242337.5679
MEM 202.355469 1652242337.6682
MEM 202.355469 1652242337.7685
MEM 202.355469 1652242337.8687
MEM 202.355469 1652242337.9691
MEM 202.355469 1652242338.0694
MEM 202.355469 1652242338.1697
MEM 202.355469 1652242338.2699
MEM 202.355469 1652242338.3702
MEM 202.355469 1652242338.4705
MEM 202.355469 1652242338.5707
MEM 202.355469 1652242338.6711
MEM 202.355469 1652242338.7715
MEM 202.355469 1652242338.8718
MEM 202.355469 1652242338.9721
MEM 202.355469 1652242339.0723
MEM 202.355469 1652242339.1726
MEM 202.355469 1652242339.2729
MEM 202.355469 1652242339.3732
MEM 202.355469 1652242339.4736
MEM 202.355469 1652242339.5739
MEM 202.355469 1652242339.6742
MEM 202.355469 1652242339.7745
MEM 202.355469 1652242339.8750
MEM 202.355469 1652242339.9753
MEM 202.355469 1652242340.0756
MEM 202.355469 1652242340.1760
MEM 202.355469 1652242340.2763
MEM 202.355469 1652242340.3766
MEM 202.355469 1652242340.4768
MEM 202.355469 1652242340.5780
MEM 202.355469 1652242340.6783
MEM 202.355469 1652242340.7787
MEM 202.355469 1652242340.8791
MEM 202.355469 1652242340.9794
MEM 202.355469 1652242341.0796
MEM 202.355469 1652242341.1799
MEM 202.355469 1652242341.2802
MEM 202.355469 1652242341.3806
MEM 202.355469 1652242341.4819
MEM 202.355469 1652242341.5823
MEM 202.355469 1652242341.6860
MEM 202.355469 1652242341.7862
MEM 202.355469 1652242341.8865
MEM 202.355469 1652242341.9869
MEM 202.355469 1652242342.0871
MEM 202.355469 1652242342.1874
MEM 202.355469 1652242342.2877
MEM 202.355469 1652242342.3880
MEM 202.355469 1652242342.4897
MEM 202.355469 1652242342.5900
MEM 202.355469 1652242342.6903
MEM 202.355469 1652242342.7922
MEM 202.355469 1652242342.8925
MEM 202.355469 1652242342.9928
MEM 202.355469 1652242343.0930
MEM 202.355469 1652242343.1933
MEM 202.355469 1652242343.2936
MEM 202.355469 1652242343.3940
MEM 202.355469 1652242343.4944
MEM 202.355469 1652242343.5947
MEM 202.355469 1652242343.6949
MEM 202.355469 1652242343.7952
MEM 202.355469 1652242343.8955
MEM 202.355469 1652242343.9957
MEM 202.355469 1652242344.0961
MEM 202.355469 1652242344.1964
MEM 202.355469 1652242344.2968
MEM 202.355469 1652242344.3971
MEM 202.355469 1652242344.4974
MEM 202.355469 1652242344.5976
MEM 202.355469 1652242344.6980
MEM 202.355469 1652242344.7983
MEM 202.355469 1652242344.9008
MEM 202.355469 1652242345.0034
MEM 202.355469 1652242345.1036
MEM 202.355469 1652242345.2039
MEM 202.355469 1652242345.3041
MEM 202.355469 1652242345.4045
MEM 202.355469 1652242345.5049
MEM 202.355469 1652242345.6052
MEM 202.355469 1652242345.7055
MEM 202.355469 1652242345.8058
MEM 202.355469 1652242345.9060
MEM 202.355469 1652242346.0078
MEM 202.355469 1652242346.1081
MEM 202.355469 1652242346.2085
MEM 202.355469 1652242346.3088
MEM 202.355469 1652242346.4091
MEM 202.355469 1652242346.5094
MEM 202.355469 1652242346.6097
MEM 202.355469 1652242346.7100
MEM 202.355469 1652242346.8103
MEM 202.355469 1652242346.9106
MEM 202.355469 1652242347.0109
MEM 202.355469 1652242347.1131
MEM 202.355469 1652242347.2134
MEM 202.355469 1652242347.3137
MEM 202.355469 1652242347.4139
MEM 202.355469 1652242347.5142
MEM 202.355469 1652242347.6150
MEM 202.355469 1652242347.7174
MEM 202.355469 1652242347.8177
MEM 202.355469 1652242347.9179
MEM 202.355469 1652242348.0182
MEM 202.355469 1652242348.1185
MEM 202.355469 1652242348.2188
MEM 202.355469 1652242348.3190
MEM 202.355469 1652242348.4193
MEM 202.355469 1652242348.5195
MEM 202.355469 1652242348.6198
MEM 202.355469 1652242348.7200
MEM 202.355469 1652242348.8203
MEM 202.355469 1652242348.9205
MEM 202.355469 1652242349.0208
MEM 202.355469 1652242349.1210
MEM 202.355469 1652242349.2213
MEM 202.355469 1652242349.3215
MEM 202.355469 1652242349.4218
MEM 202.355469 1652242349.5221
MEM 202.355469 1652242349.6223
MEM 202.355469 1652242349.7226
MEM 202.355469 1652242349.8228
MEM 202.355469 1652242349.9231
MEM 202.355469 1652242350.0234
MEM 202.355469 1652242350.1236
MEM 202.355469 1652242350.2240
MEM 202.355469 1652242350.3243
MEM 202.355469 1652242350.4246
MEM 202.355469 1652242350.5248
MEM 202.355469 1652242350.6250
MEM 202.355469 1652242350.7273
MEM 202.355469 1652242350.8275
MEM 202.355469 1652242350.9278
MEM 202.355469 1652242351.0280
MEM 202.355469 1652242351.1283
MEM 202.355469 1652242351.2286
MEM 202.355469 1652242351.3288
MEM 202.355469 1652242351.4291
MEM 202.355469 1652242351.5294
MEM 202.355469 1652242351.6297
MEM 202.355469 1652242351.7311
MEM 202.355469 1652242351.8313
MEM 202.355469 1652242351.9317
MEM 202.355469 1652242352.0320
MEM 202.355469 1652242352.1323
MEM 202.355469 1652242352.2326
MEM 202.355469 1652242352.3329
MEM 202.355469 1652242352.4331
MEM 202.355469 1652242352.5334
MEM 202.355469 1652242352.6350
MEM 202.355469 1652242352.7354
MEM 202.355469 1652242352.8374
MEM 202.355469 1652242352.9376
MEM 202.355469 1652242353.0379
MEM 202.355469 1652242353.1382
MEM 202.355469 1652242353.2385
MEM 202.355469 1652242353.3389
MEM 202.355469 1652242353.4391
MEM 202.355469 1652242353.5394
MEM 202.355469 1652242353.6397
MEM 202.355469 1652242353.7400
MEM 202.355469 1652242353.8402
MEM 202.355469 1652242353.9442
MEM 202.355469 1652242354.0446
MEM 202.355469 1652242354.1450
MEM 202.355469 1652242354.2452
MEM 202.355469 1652242354.3455
MEM 202.355469 1652242354.4470
MEM 202.355469 1652242354.5473
MEM 202.355469 1652242354.6477
MEM 202.355469 1652242354.7498
MEM 202.355469 1652242354.8501
MEM 202.355469 1652242354.9503
MEM 202.355469 1652242355.0506
MEM 202.355469 1652242355.1509
MEM 202.355469 1652242355.2511
MEM 202.355469 1652242355.3514
MEM 202.355469 1652242355.4518
MEM 202.355469 1652242355.5521
MEM 202.355469 1652242355.6524
MEM 202.355469 1652242355.7526
MEM 202.355469 1652242355.8529
MEM 202.355469 1652242355.9532
MEM 202.355469 1652242356.0557
MEM 202.355469 1652242356.1560
MEM 202.355469 1652242356.2563
MEM 202.355469 1652242356.3579
MEM 202.355469 1652242356.4582
MEM 202.355469 1652242356.5584
MEM 202.355469 1652242356.6587
MEM 202.355469 1652242356.7590
MEM 202.355469 1652242356.8607
MEM 202.355469 1652242356.9610
MEM 202.355469 1652242357.0613
MEM 202.355469 1652242357.1616
MEM 202.355469 1652242357.2619
MEM 202.355469 1652242357.3621
MEM 202.355469 1652242357.4625
MEM 202.355469 1652242357.5628
MEM 202.355469 1652242357.6631
MEM 202.355469 1652242357.7634
MEM 202.355469 1652242357.8637
MEM 202.355469 1652242357.9662
MEM 202.355469 1652242358.0665
MEM 202.355469 1652242358.1668
MEM 202.355469 1652242358.2672
MEM 202.355469 1652242358.3676
MEM 202.355469 1652242358.4700
MEM 202.355469 1652242358.5703
MEM 202.355469 1652242358.6705
MEM 202.355469 1652242358.7709
MEM 202.355469 1652242358.8730
MEM 202.355469 1652242358.9733
MEM 202.355469 1652242359.0736
MEM 202.355469 1652242359.1739
MEM 202.355469 1652242359.2742
MEM 202.355469 1652242359.3744
MEM 202.355469 1652242359.4747
MEM 202.355469 1652242359.5751
MEM 202.355469 1652242359.6755
MEM 202.355469 1652242359.7758
MEM 202.355469 1652242359.8760
MEM 202.355469 1652242359.9763
MEM 202.355469 1652242360.0766
MEM 202.355469 1652242360.1769
MEM 202.355469 1652242360.2772
MEM 202.355469 1652242360.3776
MEM 202.355469 1652242360.4779
MEM 202.355469 1652242360.5783
MEM 202.355469 1652242360.6808
MEM 202.355469 1652242360.7811
MEM 202.355469 1652242360.8814
MEM 202.355469 1652242360.9839
MEM 202.355469 1652242361.0851
MEM 202.355469 1652242361.1854
MEM 202.355469 1652242361.2857
MEM 202.355469 1652242361.3859
MEM 202.355469 1652242361.4862
MEM 202.355469 1652242361.5864
MEM 202.355469 1652242361.6867
MEM 202.355469 1652242361.7870
MEM 202.355469 1652242361.8873
MEM 202.355469 1652242361.9876
MEM 202.355469 1652242362.0878
MEM 202.355469 1652242362.1881
MEM 202.355469 1652242362.2884
MEM 202.355469 1652242362.3887
MEM 202.355469 1652242362.4890
MEM 202.355469 1652242362.5893
MEM 202.355469 1652242362.6895
MEM 202.355469 1652242362.7898
MEM 202.355469 1652242362.8901
MEM 202.355469 1652242362.9904
MEM 202.355469 1652242363.0907
MEM 202.355469 1652242363.1911
MEM 202.355469 1652242363.2914
MEM 202.355469 1652242363.3917
MEM 202.355469 1652242363.4920
MEM 202.355469 1652242363.5934
MEM 202.355469 1652242363.6937
MEM 202.355469 1652242363.7940
MEM 202.355469 1652242363.8943
MEM 202.355469 1652242363.9945
MEM 202.355469 1652242364.0947
MEM 202.355469 1652242364.1950
MEM 202.355469 1652242364.2952
MEM 202.355469 1652242364.3955
MEM 202.355469 1652242364.4957
MEM 202.355469 1652242364.5960
MEM 202.355469 1652242364.6962
MEM 202.355469 1652242364.7965
MEM 202.355469 1652242364.8968
MEM 202.355469 1652242364.9971
MEM 202.355469 1652242365.0977
MEM 202.355469 1652242365.1981
MEM 202.355469 1652242365.2984
MEM 202.355469 1652242365.3987
MEM 202.355469 1652242365.4990
MEM 202.355469 1652242365.5993
MEM 202.355469 1652242365.6996
MEM 202.355469 1652242365.7999
MEM 202.355469 1652242365.9003
MEM 202.355469 1652242366.0006
MEM 202.355469 1652242366.1009
MEM 202.355469 1652242366.2012
MEM 202.355469 1652242366.3015
MEM 202.355469 1652242366.4018
MEM 202.355469 1652242366.5040
MEM 202.355469 1652242366.6043
MEM 202.355469 1652242366.7047
MEM 202.355469 1652242366.8050
MEM 202.355469 1652242366.9052
MEM 202.355469 1652242367.0056
MEM 202.355469 1652242367.1058
MEM 202.355469 1652242367.2061
MEM 202.355469 1652242367.3065
MEM 202.355469 1652242367.4068
MEM 202.355469 1652242367.5091
MEM 202.355469 1652242367.6093
MEM 202.355469 1652242367.7096
MEM 202.355469 1652242367.8099
MEM 202.355469 1652242367.9102
MEM 202.355469 1652242368.0105
MEM 202.355469 1652242368.1109
MEM 202.355469 1652242368.2111
MEM 202.355469 1652242368.3115
MEM 202.355469 1652242368.4118
MEM 202.355469 1652242368.5122
MEM 202.355469 1652242368.6126
MEM 202.355469 1652242368.7129
MEM 202.355469 1652242368.8133
MEM 202.355469 1652242368.9136
MEM 202.355469 1652242369.0140
MEM 202.355469 1652242369.1143
MEM 202.355469 1652242369.2147
MEM 202.355469 1652242369.3150
